timestamp,kind,gross_spend_usd,fee_slippage_usd,execution_price,reference_open,btc_bought,cash_after,btc_after,strategy
2021-02-11 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,45084.535515000003,45017.010000000002,0.00010904894082780671,0,0.005803020576139642,daily_dca
2021-02-12 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,47188.536790000006,47117.860000000001,0.00010418676187192675,0,0.0059072073380115686,daily_dca
2021-02-13 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,47501.064879999998,47429.919999999998,0.00010350127640389829,0,0.0060107086144154673,daily_dca
2021-02-14 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,48783.235255,48710.169999999998,0.00010078095107725518,0,0.0061114895654927224,daily_dca
2021-02-15 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,47671.400000000001,47600,0.00010313145503644502,0,0.0062146210205291678,daily_dca
2021-02-16 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,49363.684625000002,49289.75,9.9595905025584081e-05,0,0.0063142169255547519,daily_dca
2021-02-17 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,51108.257565,51031.709999999999,9.6196213290418502e-05,0,0.00641041313884517,daily_dca
2021-02-18 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,51784.430305000009,51706.870000000003,9.4940135802743084e-05,0,0.0065053532746479131,daily_dca
2021-02-19 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,52314.664465000002,52236.309999999998,9.3977872091937251e-05,0,0.0065993311467398503,daily_dca
2021-02-20 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55319.394810000005,55236.540000000001,8.8873366429808643e-05,0,0.0066882045131696592,daily_dca
2021-02-21 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56597.979814999999,56513.209999999999,8.6865659546410179e-05,0,0.0067750701727160691,daily_dca
2021-02-22 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55564.021200000003,55480.800000000003,8.8482092178461422e-05,0,0.0068635522648945301,daily_dca
2021-02-23 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,46632.173495000003,46562.330000000002,0.0001054298025836504,0,0.0069689820674781805,daily_dca
2021-02-24 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,50710.271480000003,50634.32,9.6951183697831483e-05,0,0.0070659332511760122,daily_dca
2021-02-25 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,49774.560015000003,49700.010000000002,9.877376804823143e-05,0,0.0071647070192242439,daily_dca
2021-02-26 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,45796.341625000001,45727.75,0.00010735400844639815,0,0.0072720610276706425,daily_dca
2021-02-27 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,46690.761245000002,46620.830000000002,0.00010529750885462106,0,0.007377358536525264,daily_dca
2021-02-28 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,44923.894915000004,44856.610000000001,0.00010943888224577788,0,0.007486797418771042,daily_dca
2021-03-01 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,47079.894070000002,47009.379999999997,0.0001044271858028075,0,0.0075912246045738499,daily_dca
2021-03-02 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,48934.521845000003,48861.230000000003,0.00010046937540734817,0,0.0076916939799811981,daily_dca
2021-03-03 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,50985.764100000008,50909.400000000001,9.6427325007459967e-05,0,0.0077881213049886579,daily_dca
2021-03-04 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,50297.002505000004,50221.669999999998,9.7747790141880633e-05,0,0.0078858690951305391,daily_dca
2021-03-05 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,46705.703625000002,46635.75,0.00010526382141886392,0,0.0079911329165494038,daily_dca
2021-03-06 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,48714.612475000002,48641.650000000001,0.00010092291811101768,0,0.0080920558346604214,daily_dca
2021-03-07 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,50459.686165000006,50384.110000000001,9.7432648105420187e-05,0,0.0081894884827658412,daily_dca
2021-03-08 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,49955.310734999999,49880.489999999998,9.8416380026234373e-05,0,0.0082879048627920761,daily_dca
2021-03-09 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,54104.825685000003,54023.790000000001,9.0868435178923629e-05,0,0.0083787732979709994,daily_dca
2021-03-10 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,54714.729169999999,54632.779999999999,8.985552739096899e-05,0,0.0084686288253619686,daily_dca
2021-03-11 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,54843.151515000005,54761.010000000002,8.9645119031493077e-05,0,0.0085582739443934609,daily_dca
2021-03-12 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56591.470065000001,56506.709999999999,8.6875651754186059e-05,0,0.0086451495961476464,daily_dca
2021-03-13 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57520.451450000008,57434.300000000003,8.5472570567322702e-05,0,0.0087306221667149686,daily_dca
2021-03-14 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,60878.931625000005,60787.75,8.0757344361894997e-05,0,0.0088113795110768642,daily_dca
2021-03-15 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57844.346565,57757.709999999999,8.4993973267547885e-05,0,0.0088963734843444126,daily_dca
2021-03-16 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55975.968195000001,55892.129999999997,8.7830921092733137e-05,0,0.0089842044054371465,daily_dca
2021-03-17 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55867.786165000005,55784.110000000001,8.8000996336318405e-05,0,0.009072205401773465,daily_dca
2021-03-18 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58094.120665000002,58007.110000000001,8.4628543979087785e-05,0,0.0091568339457525523,daily_dca
2021-03-19 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58425.597134999996,58338.089999999997,8.4148405608321827e-05,0,0.0092409823513608744,daily_dca
2021-03-20 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58759.457175000003,58671.449999999997,8.3670290400778962e-05,0,0.0093246526417616535,daily_dca
2021-03-21 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57247.122069999998,57161.379999999997,8.5880663828178798e-05,0,0.0094105333055898317,daily_dca
2021-03-22 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57296.395870000008,57210.580000000002,8.5806808106730998e-05,0,0.0094963401136965633,daily_dca
2021-03-23 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,54390.703860000001,54309.239999999998,9.0390829621898273e-05,0,0.0095867309433184614,daily_dca
2021-03-24 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56364.820600000006,56280.400000000001,8.7224988801337281e-05,0,0.0096739559321197995,daily_dca
2021-03-25 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,52690.277040000001,52611.360000000001,9.3307933110544622e-05,0,0.009767263865230344,daily_dca
2021-03-26 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,53445.217754999998,53365.169999999998,9.1989911392295444e-05,0,0.0098592537766226396,daily_dca
2021-03-27 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55007.437575000004,54925.050000000003,8.9377383538745666e-05,0,0.0099486311601613853,daily_dca
2021-03-28 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56381.014855000001,56296.57,8.7199935266656266e-05,0,0.010035831095428042,daily_dca
2021-03-29 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57215.274370000006,57129.580000000002,8.5928467524788084e-05,0,0.010121759562952831,daily_dca
2021-03-30 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58026.910000000003,57940,8.4726566443472261e-05,0,0.010206486129396303,daily_dca
2021-03-31 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58070.745654999999,57983.769999999997,8.466260920486514e-05,0,0.010291148738601168,daily_dca
2021-04-01 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58927.95955,58839.699999999997,8.3431038223083791e-05,0,0.010374579776824253,daily_dca
2021-04-02 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,59572.725250000003,59483.5,8.2528049958976565e-05,0,0.010457107826783229,daily_dca
2021-04-03 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,59117.192975000005,59028.650000000001,8.3163976471336924e-05,0,0.010540271803254566,daily_dca
2021-04-04 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57515.984759999999,57429.839999999997,8.5479208365107462e-05,0,0.010625751011619673,daily_dca
2021-04-05 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57234.973875000003,57149.25,8.5898892106804251e-05,0,0.010711649903726478,daily_dca
2021-04-06 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58575.111069999999,58487.379999999997,8.3933615418142903e-05,0,0.010795583519144621,daily_dca
2021-04-07 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57835.643530000001,57749.019999999997,8.5006763053897417e-05,0,0.010880590282198519,daily_dca
2021-04-08 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56978.389575000008,56893.050000000003,8.628571081590427e-05,0,0.010966875993014423,daily_dca
2021-04-09 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57826.730180000006,57740.120000000003,8.5019865904933741e-05,0,0.011051895858919357,daily_dca
2021-04-10 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,60625.692335,60534.889999999999,8.1094675479459577e-05,0,0.011132990534398816,daily_dca
2021-04-11 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,60051.752715000002,59961.809999999998,8.1869731079411756e-05,0,0.011214860265478228,daily_dca
2021-04-12 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,60785.461630000005,60694.419999999998,8.0881525183612961e-05,0,0.011295741790661841,daily_dca
2021-04-13 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,62805.577265000007,62711.510000000002,7.8280004097091308e-05,0,0.011374021794758932,daily_dca
2021-04-14 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,64024.472870000005,63928.580000000002,7.678971220281731e-05,0,0.011450811506961749,daily_dca
2021-04-15 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,62709.242980000003,62615.32,7.8400258271215146e-05,0,0.011529211765232963,daily_dca
2021-04-16 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,61285.01984500001,61193.230000000003,8.0222228173521519e-05,0,0.011609433993406484,daily_dca
2021-04-17 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,62493.469805000008,62399.870000000003,7.8670953316646046e-05,0,0.01168810494672313,daily_dca
2021-04-18 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55037.282275000005,54954.849999999999,8.9328917461057263e-05,0,0.011777433864184186,daily_dca
2021-04-19 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56863.968200000003,56778.800000000003,8.6459334465236723e-05,0,0.011863893198649424,daily_dca
2021-04-20 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55303.130450000004,55220.300000000003,8.8899503619769955e-05,0,0.011952792702269194,daily_dca
2021-04-21 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55528.648220000003,55445.480000000003,8.8538457232848966e-05,0,0.012041331159502044,daily_dca
2021-04-22 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,53732.478000000003,53652,9.1498122339051349e-05,0,0.012132829281841095,daily_dca
2021-04-23 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,48834.161529999998,48761.019999999997,0.00010067585255055746,0,0.012233505134391653,daily_dca
2021-04-24 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,49837.183810000002,49762.540000000001,9.8649652122556093e-05,0,0.012332154786514209,daily_dca
2021-04-25 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,50161.900155000003,50086.769999999997,9.8011056806713285e-05,0,0.012430165843320923,daily_dca
2021-04-26 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,52663.066285000008,52584.190000000002,9.3356144874244185e-05,0,0.012523521988195167,daily_dca
2021-04-27 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,54511.895375,54430.25,9.018987161982139e-05,0,0.012613711859814988,daily_dca
2021-04-28 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,54144.324845000003,54063.230000000003,9.0802145186937277e-05,0,0.012704514005001926,daily_dca
2021-04-29 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,54010.173920000001,53929.279999999999,9.1027680320130046e-05,0,0.012795541685322057,daily_dca
2021-04-30 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,54608.389900000002,54526.599999999999,9.0030503639228985e-05,0,0.012885572188961286,daily_dca
2021-05-01 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,57536.805945,57450.629999999997,8.5448275497323236e-05,0,0.012971020464458608,daily_dca
2021-05-02 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56610.017845000009,56525.230000000003,8.6847187702461041e-05,0,0.013057867652161069,daily_dca
2021-05-03 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58852.226120000007,58764.080000000002,8.353840066473911e-05,0,0.013141406052825808,daily_dca
2021-05-04 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55823.940495000003,55740.330000000002,8.8070114757748702e-05,0,0.013229476167583557,daily_dca
2021-05-05 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55508.157529999997,55425.019999999997,8.857114097089696e-05,0,0.013318047308554454,daily_dca
2021-05-06 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56984.228320000002,56898.879999999997,8.6276869768522381e-05,0,0.013404324178322977,daily_dca
2021-05-07 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56170.639765000007,56086.510000000002,8.752652393124091e-05,0,0.013491850702254218,daily_dca
2021-05-08 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58944.854855000005,58856.57,8.3407124467749011e-05,0,0.013575257826721967,daily_dca
2021-05-09 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58246.829384999997,58159.589999999997,8.4406668955795303e-05,0,0.013659664495677763,daily_dca
2021-05-10 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,58460.419290000005,58372.860000000001,8.4098282313643403e-05,0,0.013743762777991407,daily_dca
2021-05-11 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,55424.291920000003,55341.279999999999,8.8705162940481012e-05,0,0.013832467940931887,daily_dca
2021-05-12 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,56998.139154999997,56912.769999999997,8.6255813233739688e-05,0,0.013918723754165627,daily_dca
2021-05-13 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,50090.853745000008,50015.830000000002,9.8150070882254317e-05,0,0.014016873825047882,daily_dca
2021-05-14 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,50441.518955000007,50365.970000000001,9.7467739819858174e-05,0,0.01411434156486774,daily_dca
2021-05-15 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,48899.29909,48826.059999999998,0.00010054174471040226,0,0.014214883309578142,daily_dca
2021-05-16 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,48973.370029999998,48900.019999999997,0.00010038967795380826,0,0.014315272987531951,daily_dca
2021-05-17 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,45385.265935000003,45317.290000000001,0.00010832636416994006,0,0.01442359935170189,daily_dca
2021-05-18 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,44992.577785000001,44925.190000000002,0.00010927181965696267,0,0.014532871171358853,daily_dca
2021-05-19 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,40523.083585,40462.389999999999,0.00012132395688279369,0,0.014654195128241647,daily_dca
2021-05-20 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,39886.710455,39826.970000000001,0.00012325962180238122,0,0.014777454750044028,daily_dca
2021-05-21 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,40081.351979999999,40021.32,0.00012266105315203953,0,0.014900115803196067,daily_dca
2021-05-22 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,36860.818415000002,36805.610000000001,0.00013337796221105376,0,0.015033493765407122,daily_dca
2021-05-23 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,34427.563999999998,34376,0.00014280478414401861,0,0.01517629854955114,daily_dca
2021-05-24 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,36674.93,36620,0.0001340539939851115,0,0.015310352543536252,daily_dca
2021-05-25 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,38195.277105000001,38138.07,0.00012871803055935403,0,0.015439070574095605,daily_dca
2021-05-26 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,40212.348180000008,40152.120000000003,0.00012226147111870511,0,0.01556133204521431,daily_dca
2021-05-27 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,38879.31162,38821.080000000002,0.00012645339232537537,0,0.015687785437539684,daily_dca
2021-05-28 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,36021.992060000004,35968.040000000001,0.00013648386900522749,0,0.015824269306544913,daily_dca
2021-05-29 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,35830.425140000007,35776.760000000002,0.00013721357830431772,0,0.015961482884849231,daily_dca
2021-05-30 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,35725.127430000008,35671.620000000003,0.00013761800724875354,0,0.016099100892097984,daily_dca
2021-05-31 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,36174.670735,36120.489999999998,0.00013590782571705929,0,0.016235008717815042,daily_dca
2021-06-01 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,36252.046625000003,36197.75,0.00013561774584704251,0,0.016370626463662084,daily_dca
2021-06-02 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,37427.697460000003,37371.639999999999,0.00013135782266271383,0,0.016501984286324798,daily_dca
2021-06-03 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,38875.505920000003,38817.279999999999,0.00012646577142279888,0,0.016628450057747598,daily_dca
2021-06-04 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,36760.017440000003,36704.959999999999,0.00013374370275120263,0,0.016762193760498801,daily_dca
2021-06-05 09:00:00+00:00,daily_dca_buy,4.9164208456243852,0.0073746312684365781,37837.471200000007,37780.800000000003,0.00012993523852683855,0,0.016892128999025639,daily_dca
