date,gold_vol,mean,std,z,risk_off_signal_close,risk_off_actionable
2009-08-17 00:00:00+00:00,19.83,35.493968253968255,11.25019008812334,-1.3923292078864051,False,False
2009-08-18 00:00:00+00:00,18.93,35.443373015873014,11.291939908807949,-1.4624035506062372,False,False
2009-08-19 00:00:00+00:00,19.38,35.391269841269846,11.337812628273056,-1.4122009567650298,False,False
2009-08-20 00:00:00+00:00,18.12,35.345595238095235,11.3791271853712,-1.513788795703079,False,False
2009-08-21 00:00:00+00:00,19.11,35.300000000000004,11.425127580865082,-1.417052009739933,False,False
2009-08-24 00:00:00+00:00,19.65,35.2588888888889,11.464759774578816,-1.3614667202621196,False,False
2009-08-25 00:00:00+00:00,19.56,35.22527777777778,11.498139271005575,-1.3624185103828337,False,False
2009-08-26 00:00:00+00:00,19.6,35.188968253968255,11.533189372354462,-1.3516615179609957,False,False
2009-08-27 00:00:00+00:00,19.52,35.15345238095238,11.56744485458474,-1.3515043795308075,False,False
2009-08-28 00:00:00+00:00,19.32,35.120158730158735,11.60040334400614,-1.3620352897748667,False,False
2009-08-31 00:00:00+00:00,20.43,35.087698412698415,11.63320934316194,-1.259987504764907,False,False
2009-09-01 00:00:00+00:00,21.4,35.06015873015873,11.659736897397691,-1.1715666357109236,False,False
2009-09-02 00:00:00+00:00,25.58,35.02793650793651,11.686298124407342,-0.8084627319410999,False,False
2009-09-03 00:00:00+00:00,28.86,35.01202380952381,11.696457915129141,-0.5259732351591919,False,False
2009-09-04 00:00:00+00:00,27.23,35.00833333333333,11.698258715386306,-0.6649137724320258,False,False
2009-09-08 00:00:00+00:00,26.97,34.99785714285715,11.704059268390463,-0.6859036645976536,False,False
2009-09-09 00:00:00+00:00,24.71,34.982261904761906,11.71215676034698,-0.8770598033267429,False,False
2009-09-10 00:00:00+00:00,24.22,34.94904761904762,11.729428269765416,-0.9147119000423536,False,False
2009-09-11 00:00:00+00:00,25.67,34.91039682539682,11.748732094060104,-0.786501620040222,False,False
2009-09-14 00:00:00+00:00,24.78,34.86960317460317,11.762946408465703,-0.8577445500679794,False,False
2009-09-15 00:00:00+00:00,24.43,34.82873015873016,11.780094763796562,-0.8827373944977326,False,False
2009-09-16 00:00:00+00:00,25.09,34.77305555555555,11.79600768901461,-0.8208756564793689,False,False
2009-09-17 00:00:00+00:00,23.53,34.7131746031746,11.806747017731306,-0.9471850786994733,False,False
2009-09-18 00:00:00+00:00,22.62,34.60670634920635,11.786041065983236,-1.017025673175556,False,False
2009-09-21 00:00:00+00:00,23.22,34.47960317460318,11.74165434910492,-0.9589452082160391,False,False
2009-09-22 00:00:00+00:00,24.53,34.384206349206345,11.735060849968761,-0.8397234982580065,False,False
2009-09-23 00:00:00+00:00,23.98,34.273769841269846,11.696106840045035,-0.8801022410317013,False,False
2009-09-24 00:00:00+00:00,22.0,34.17436507936508,11.676627828438969,-1.0426267975856738,False,False
2009-09-25 00:00:00+00:00,21.79,34.089801587301594,11.68736272094069,-1.0524018019277843,False,False
2009-09-28 00:00:00+00:00,20.4,34.00190476190476,11.696275513994195,-1.1629261593257227,False,False
2009-09-29 00:00:00+00:00,20.45,33.9031746031746,11.705700259574474,-1.1492840500653354,False,False
2009-09-30 00:00:00+00:00,21.54,33.78365079365079,11.688602894042596,-1.0474862483258023,False,False
2009-10-01 00:00:00+00:00,21.46,33.675000000000004,11.674589476389786,-1.0462894669404113,False,False
2009-10-02 00:00:00+00:00,21.38,33.572857142857146,11.668385684126768,-1.0449480736177454,False,False
2009-10-05 00:00:00+00:00,22.78,33.44920634920635,11.631633204373113,-0.9172578056532144,False,False
2009-10-06 00:00:00+00:00,25.36,33.34099206349207,11.603391496929358,-0.6878154602991808,False,False
2009-10-07 00:00:00+00:00,24.01,33.22503968253969,11.536107337762564,-0.798799752181133,False,False
2009-10-08 00:00:00+00:00,24.88,33.1159126984127,11.49243664156891,-0.7166376422405372,False,False
2009-10-09 00:00:00+00:00,23.19,33.01253968253968,11.448637556095898,-0.8579658177151052,False,False
2009-10-12 00:00:00+00:00,22.47,32.896388888888886,11.398919291385022,-0.9146822275308901,False,False
2009-10-13 00:00:00+00:00,22.34,32.729484126984126,11.240716370129237,-0.9242724204475836,False,False
2009-10-14 00:00:00+00:00,20.57,32.57515873015873,11.114120105152557,-1.080171764977876,False,False
2009-10-15 00:00:00+00:00,20.35,32.438095238095244,11.04788755667785,-1.0941544413880864,False,False
2009-10-16 00:00:00+00:00,20.76,32.297420634920634,10.97468423769824,-1.0512758622511784,False,False
2009-10-19 00:00:00+00:00,20.9,32.161904761904765,10.904972126262361,-1.032731182758625,False,False
2009-10-20 00:00:00+00:00,20.09,32.02531746031746,10.829050951968576,-1.102157290907176,False,False
2009-10-21 00:00:00+00:00,21.53,31.909166666666664,10.799312971544563,-0.9610950894760661,False,False
2009-10-22 00:00:00+00:00,19.75,31.804325396825398,10.771173752439843,-1.119128302437318,False,False
2009-10-23 00:00:00+00:00,19.98,31.65325396825397,10.671349797517667,-1.0938872953981287,False,False
2009-10-26 00:00:00+00:00,20.87,31.517420634920637,10.600705235393546,-1.0044068199699692,False,False
2009-10-27 00:00:00+00:00,20.52,31.37047619047619,10.48960755722588,-1.0344024913498049,False,False
2009-10-28 00:00:00+00:00,21.19,31.216071428571432,10.360510880263437,-0.9677197914700223,False,False
2009-10-29 00:00:00+00:00,20.72,31.06126984126984,10.21615036408319,-1.0122472235360331,False,False
2009-10-30 00:00:00+00:00,21.2,30.906785714285714,10.0754947277876,-0.9634053688217405,False,False
2009-11-02 00:00:00+00:00,22.3,30.759761904761906,9.944374610666484,-0.8507082884516275,False,False
2009-11-03 00:00:00+00:00,25.25,30.627579365079367,9.833507928553637,-0.546862768012262,False,False
2009-11-04 00:00:00+00:00,25.13,30.51825396825397,9.738709395204646,-0.5532821393055587,False,False
2009-11-05 00:00:00+00:00,22.76,30.41734126984127,9.661657310557887,-0.7925494585151163,False,False
2009-11-06 00:00:00+00:00,21.45,30.318690476190476,9.61209896357121,-0.9226590893208477,False,False
2009-11-09 00:00:00+00:00,21.92,30.21845238095238,9.57211061257635,-0.8669407110746745,False,False
2009-11-10 00:00:00+00:00,22.04,30.12936507936508,9.544308226141302,-0.847559077902449,False,False
2009-11-11 00:00:00+00:00,22.45,30.039087301587305,9.512624970270693,-0.7977910750507963,False,False
2009-11-12 00:00:00+00:00,23.06,29.951587301587303,9.48043600227041,-0.7269272531281136,False,False
2009-11-13 00:00:00+00:00,21.9,29.861944444444443,9.43811340524619,-0.8435949116715196,False,False
2009-11-16 00:00:00+00:00,24.34,29.756944444444443,9.378497562125705,-0.5775919232863407,False,False
2009-11-17 00:00:00+00:00,23.03,29.65388888888889,9.294056102703214,-0.7127016251776556,False,False
2009-11-18 00:00:00+00:00,24.1,29.552738095238094,9.226373209039794,-0.5909947464400879,False,False
2009-11-19 00:00:00+00:00,23.96,29.464960317460317,9.172236320654036,-0.6001764591547047,False,False
2009-11-20 00:00:00+00:00,24.65,29.381666666666664,9.126245917234137,-0.5184680217449891,False,False
2009-11-23 00:00:00+00:00,25.64,29.29686507936508,9.070138787425375,-0.40317630910288504,False,False
2009-11-24 00:00:00+00:00,23.56,29.18793650793651,8.947253830283485,-0.629012724428116,False,False
2009-11-25 00:00:00+00:00,25.39,29.06579365079365,8.811591184811427,-0.41715435654001176,False,False
2009-11-27 00:00:00+00:00,27.14,28.959642857142857,8.692839904714262,-0.2093266270964033,False,False
2009-11-30 00:00:00+00:00,26.27,28.869960317460315,8.593612215753847,-0.3025456876788153,False,False
2009-12-01 00:00:00+00:00,26.69,28.780515873015876,8.502057738488473,-0.2458835187100875,False,False
2009-12-02 00:00:00+00:00,26.74,28.688571428571425,8.397833785785622,-0.23203262630294327,False,False
2009-12-03 00:00:00+00:00,26.81,28.603968253968258,8.308822084343069,-0.2159112610376827,False,False
2009-12-04 00:00:00+00:00,29.82,28.52297619047619,8.22569491557111,0.15767954231666986,False,False
2009-12-07 00:00:00+00:00,29.12,28.456825396825398,8.147285095267968,0.08139823210062729,False,False
2009-12-08 00:00:00+00:00,29.2,28.38888888888889,8.06941431369658,0.1005167264412703,False,False
2009-12-09 00:00:00+00:00,28.99,28.324365079365084,7.997052046094178,0.08323503671081095,False,False
2009-12-10 00:00:00+00:00,27.86,28.263214285714284,7.932292639561137,-0.050831998267854214,False,False
2009-12-11 00:00:00+00:00,27.82,28.193373015873014,7.857404920418218,-0.047518617107636704,False,False
2009-12-14 00:00:00+00:00,25.48,28.119285714285716,7.771751757755624,-0.33959984782734565,False,False
2009-12-15 00:00:00+00:00,26.05,28.037777777777777,7.690550821266597,-0.2584701439435255,False,False
2009-12-16 00:00:00+00:00,24.9,27.948531746031744,7.581401692332505,-0.4021066116460886,False,False
2009-12-17 00:00:00+00:00,27.16,27.86174603174603,7.4897109853723025,-0.09369467434945983,False,False
2009-12-18 00:00:00+00:00,26.59,27.783333333333335,7.392190452178228,-0.16143162720891482,False,False
2009-12-21 00:00:00+00:00,25.88,27.711825396825397,7.3155303773861835,-0.25040226782297953,False,False
2009-12-22 00:00:00+00:00,25.22,27.646547619047617,7.257734957880383,-0.3343395195787488,False,False
2009-12-23 00:00:00+00:00,23.36,27.58111111111111,7.204575319435692,-0.585893119851752,False,False
2009-12-24 00:00:00+00:00,23.1,27.51623015873016,7.16844271726019,-0.6160654877100087,False,False
2009-12-28 00:00:00+00:00,26.02,27.4506746031746,7.1327615683482835,-0.2005779373760701,False,False
2009-12-29 00:00:00+00:00,24.85,27.387539682539682,7.074261656630102,-0.3587002864336324,False,False
2009-12-30 00:00:00+00:00,24.53,27.310238095238095,6.994370526830189,-0.39749654162203535,False,False
2009-12-31 00:00:00+00:00,23.71,27.234523809523807,6.920098576911453,-0.5093169945993538,False,False
2010-01-04 00:00:00+00:00,24.59,27.1584126984127,6.852369632615388,-0.37482109636756383,False,False
2010-01-05 00:00:00+00:00,23.34,27.089880952380952,6.79083454741117,-0.5521973663473361,False,False
2010-01-06 00:00:00+00:00,23.9,27.022539682539684,6.743189326220621,-0.46306569954929405,False,False
2010-01-07 00:00:00+00:00,23.32,26.95916666666667,6.696851292292202,-0.5434145851282673,False,False
2010-01-08 00:00:00+00:00,22.04,26.8940873015873,6.651884521664463,-0.729731143975526,False,False
2010-01-11 00:00:00+00:00,20.97,26.8240873015873,6.609478672861382,-0.8857108996545026,False,False
2010-01-12 00:00:00+00:00,21.97,26.75722222222222,6.582973587763624,-0.7272127342453069,False,False
2010-01-13 00:00:00+00:00,20.63,26.697857142857142,6.5582783800466915,-0.9252210399177876,False,False
2010-01-14 00:00:00+00:00,21.34,26.639880952380953,6.547031350748489,-0.8095090230131621,False,False
2010-01-15 00:00:00+00:00,21.48,26.58555555555556,6.533919899408119,-0.7813924312139255,False,False
2010-01-19 00:00:00+00:00,21.31,26.5309126984127,6.518732153170459,-0.8009092221826372,False,False
2010-01-20 00:00:00+00:00,22.85,26.47876984126984,6.507679165579289,-0.5576135130421446,False,False
2010-01-21 00:00:00+00:00,24.82,26.419404761904765,6.472037620334194,-0.24712538086609223,False,False
2010-01-22 00:00:00+00:00,26.01,26.375238095238096,6.444658458929238,-0.05667299478563489,False,False
2010-01-25 00:00:00+00:00,24.73,26.338849206349206,6.420589132303668,-0.25057657065372135,False,False
2010-01-26 00:00:00+00:00,24.35,26.279999999999998,6.36666242534085,-0.30314156320242946,False,False
2010-01-27 00:00:00+00:00,24.08,26.2168253968254,6.305986234658546,-0.3388566541869568,False,False
2010-01-28 00:00:00+00:00,23.35,26.164444444444445,6.268434748174415,-0.448986797743106,False,False
2010-01-29 00:00:00+00:00,23.87,26.10722222222222,6.2277552681126,-0.3592341262472629,False,False
2010-02-01 00:00:00+00:00,23.84,26.048373015873015,6.178156235791604,-0.35744855448610346,False,False
2010-02-02 00:00:00+00:00,22.75,25.98464285714286,6.117234183453155,-0.5287753844527358,False,False
2010-02-03 00:00:00+00:00,22.09,25.915515873015874,6.054399287198587,-0.631857215150071,False,False
2010-02-04 00:00:00+00:00,27.19,25.847619047619045,6.000527457369705,0.22371049243883992,False,False
2010-02-05 00:00:00+00:00,27.59,25.80150793650794,5.944910316669509,0.3008442462920147,False,False
2010-02-08 00:00:00+00:00,26.88,25.75797619047619,5.891033658126888,0.19046297723591155,False,False
2010-02-09 00:00:00+00:00,25.45,25.714246031746033,5.841233413911907,-0.04523805385292184,False,False
2010-02-10 00:00:00+00:00,26.02,25.66746031746032,5.79558740465131,0.06082898210744675,False,False
2010-02-11 00:00:00+00:00,25.48,25.62373015873016,5.750837421663179,-0.02499290941328567,False,False
2010-02-12 00:00:00+00:00,24.29,25.56936507936508,5.686570570584163,-0.22498007603793035,False,False
2010-02-16 00:00:00+00:00,25.38,25.50900793650794,5.618433113008921,-0.022961550651770562,False,False
2010-02-17 00:00:00+00:00,24.88,25.460873015873013,5.5669318936834875,-0.10434347446069897,False,False
2010-02-18 00:00:00+00:00,24.0,25.389642857142857,5.4575674527597835,-0.25462678549948875,False,False
2010-02-19 00:00:00+00:00,24.05,25.313888888888886,5.34216781165139,-0.2365872682120384,False,False
2010-02-22 00:00:00+00:00,23.53,25.253730158730157,5.269929538923867,-0.3270878948188264,False,False
2010-02-23 00:00:00+00:00,23.89,25.18547619047619,5.179292912275191,-0.2501260717280239,False,False
2010-02-24 00:00:00+00:00,22.68,25.11269841269841,5.0664593375887,-0.4801574927582888,False,False
2010-02-25 00:00:00+00:00,21.85,25.040515873015874,4.9697226841661895,-0.641990725796639,False,False
2010-02-26 00:00:00+00:00,21.31,24.96392857142857,4.8681499266174075,-0.7505784798142965,False,False
2010-03-01 00:00:00+00:00,21.13,24.889960317460318,4.7803590105069915,-0.7865435021085473,False,False
2010-03-02 00:00:00+00:00,21.76,24.818809523809524,4.701394826873826,-0.6506174521495072,False,False
2010-03-03 00:00:00+00:00,21.37,24.740833333333335,4.586676497729129,-0.7349184829150778,False,False
2010-03-04 00:00:00+00:00,20.06,24.67376984126984,4.510999711926305,-1.0227821183565655,False,False
2010-03-05 00:00:00+00:00,19.29,24.606349206349208,4.451866988841205,-1.1941841972536162,False,False
2010-03-08 00:00:00+00:00,19.89,24.532896825396826,4.3855206277662875,-1.0586877179418557,False,False
2010-03-09 00:00:00+00:00,19.88,24.457460317460317,4.300069199203771,-1.0645085242600072,False,False
2010-03-10 00:00:00+00:00,20.93,24.38670634920635,4.227212717105299,-0.817727088873215,False,False
2010-03-11 00:00:00+00:00,20.19,24.327103174603174,4.169011550958067,-0.9923462969663489,False,False
2010-03-12 00:00:00+00:00,20.16,24.266031746031747,4.115897191163943,-0.997603087571435,False,False
2010-03-15 00:00:00+00:00,20.9,24.211706349206352,4.079077099680617,-0.8118763799452706,False,False
2010-03-16 00:00:00+00:00,20.32,24.161111111111108,4.040431759150768,-0.9506684780436548,False,False
2010-03-17 00:00:00+00:00,19.8,24.101785714285718,3.9860599206422513,-1.0792074880782512,False,False
2010-03-18 00:00:00+00:00,19.23,24.09075396825397,3.9941271412540367,-1.216975273032455,False,False
2010-03-19 00:00:00+00:00,19.71,24.065119047619046,4.0045391060528654,-1.0875456406546955,False,False
2010-03-22 00:00:00+00:00,19.06,23.97857142857143,3.85882663137038,-1.2746287663161242,False,False
2010-03-23 00:00:00+00:00,18.52,23.89984126984127,3.754151801885056,-1.4330377549303988,False,False
2010-03-24 00:00:00+00:00,20.81,23.855238095238093,3.7510197740714815,-0.8118427197552978,False,False
2010-03-25 00:00:00+00:00,20.27,23.793849206349208,3.6726384483624077,-0.9594870978711386,False,False
2010-03-26 00:00:00+00:00,19.73,23.730317460317462,3.5934053002417503,-1.1132385929436726,False,False
2010-03-29 00:00:00+00:00,19.07,23.668968253968252,3.528361318319554,-1.3034289402533734,False,False
2010-03-30 00:00:00+00:00,18.16,23.61269841269841,3.4877926929280245,-1.563366545194759,False,False
2010-03-31 00:00:00+00:00,18.14,23.551349206349204,3.4467933832147675,-1.5699662279443416,False,False
2010-04-01 00:00:00+00:00,17.49,23.498769841269844,3.427750658419894,-1.7529775179270877,False,False
2010-04-05 00:00:00+00:00,18.06,23.439880952380953,3.402810472135821,-1.5810110484949218,False,False
2010-04-06 00:00:00+00:00,17.93,23.375079365079365,3.34850784298807,-1.6261211322773554,False,False
2010-04-07 00:00:00+00:00,19.13,23.30170634920635,3.263013154386083,-1.278482847548076,False,False
2010-04-08 00:00:00+00:00,18.86,23.24686507936508,3.2160061739380414,-1.364072343801911,False,False
2010-04-09 00:00:00+00:00,19.4,23.194444444444443,3.1790656262281636,-1.1935722286256807,False,False
2010-04-12 00:00:00+00:00,18.27,23.150714285714287,3.154979793236622,-1.5469874945561135,False,False
2010-04-13 00:00:00+00:00,17.51,23.112103174603174,3.1549356673329876,-1.7756632037251296,False,False
2010-04-14 00:00:00+00:00,17.31,23.066150793650795,3.1518505070204372,-1.8262765892067332,False,False
2010-04-15 00:00:00+00:00,17.44,23.020238095238096,3.1510927629086654,-1.770889819850041,False,False
2010-04-16 00:00:00+00:00,18.85,22.980436507936506,3.1580008124462076,-1.3079276267624018,False,False
2010-04-19 00:00:00+00:00,18.94,22.946428571428573,3.156145327696276,-1.2694056057149092,False,False
2010-04-20 00:00:00+00:00,17.69,22.91281746031746,3.153520703452623,-1.6561861967797677,False,False
2010-04-21 00:00:00+00:00,17.8,22.87011904761905,3.15109283289911,-1.6090033891367048,False,False
2010-04-22 00:00:00+00:00,17.77,22.8256746031746,3.1432649717355563,-1.608415023434409,False,False
2010-04-23 00:00:00+00:00,17.9,22.782420634920634,3.1375130503452087,-1.5561435304256155,False,False
2010-04-26 00:00:00+00:00,17.73,22.73472222222222,3.119889083070043,-1.6041346627930304,False,False
2010-04-27 00:00:00+00:00,17.73,22.685714285714287,3.1009891568193995,-1.5981075828066513,False,False
2010-04-28 00:00:00+00:00,20.13,22.63607142857143,3.0796339169788944,-0.8137562762751602,False,False
2010-04-29 00:00:00+00:00,19.35,22.60273809523809,3.0609885721286814,-1.0626430052223494,False,False
2010-04-30 00:00:00+00:00,20.42,22.568492063492066,3.0488403039746115,-0.7046915709855938,False,False
2010-05-03 00:00:00+00:00,20.93,22.54357142857143,3.0405902038430583,-0.5306770463615934,False,False
2010-05-04 00:00:00+00:00,21.71,22.521706349206347,3.032259072826802,-0.26769030274502204,False,False
2010-05-05 00:00:00+00:00,21.79,22.495714285714286,3.01087270867484,-0.23438861552698745,False,False
2010-05-06 00:00:00+00:00,26.31,22.473095238095237,2.9945702428062684,1.2812872802439679,False,False
2010-05-07 00:00:00+00:00,26.24,22.47126984126984,2.9920797132698493,1.2595687681768202,False,False
2010-05-10 00:00:00+00:00,24.35,22.46924603174603,2.9893453271651307,0.6291524606284061,False,False
2010-05-11 00:00:00+00:00,25.96,22.46297619047619,2.9837094668713693,1.1720389831355422,False,False
2010-05-12 00:00:00+00:00,25.34,22.472341269841273,2.990987337584175,0.9587665899230918,False,False
2010-05-13 00:00:00+00:00,24.41,22.478452380952383,2.995280947406894,0.6448635880783793,False,False
2010-05-14 00:00:00+00:00,26.21,22.47448412698413,2.9920423230120425,1.248483634167108,False,False
2010-05-17 00:00:00+00:00,26.46,22.48690476190476,3.001049076675477,1.3239021210864645,False,False
2010-05-18 00:00:00+00:00,26.25,22.502222222222223,3.0114613436875084,1.2445046939200142,False,False
2010-05-19 00:00:00+00:00,27.05,22.517261904761906,3.0206993799253947,1.5005591504276221,False,False
2010-05-20 00:00:00+00:00,30.73,22.535674603174602,3.0341545717725484,2.7006947744386953,True,False
2010-05-21 00:00:00+00:00,27.78,22.559444444444445,3.074684657961742,1.6979157657801391,True,True
2010-05-24 00:00:00+00:00,25.72,22.558809523809522,3.0735854731543544,1.0285025433004196,True,True
2010-05-25 00:00:00+00:00,25.72,22.548412698412697,3.0583453622666483,1.0370271914734723,True,True
2010-05-26 00:00:00+00:00,24.74,22.545992063492065,3.0555805207295568,0.7180330944065868,False,True
2010-05-27 00:00:00+00:00,23.0,22.54170634920635,3.051725112200911,0.1501752726552514,False,False
2010-05-28 00:00:00+00:00,22.28,22.52702380952381,3.040519107923191,-0.08124395892796688,False,False
2010-06-01 00:00:00+00:00,23.15,22.502579365079363,3.017466433771071,0.2145576923987596,False,False
2010-06-02 00:00:00+00:00,21.55,22.477380952380955,2.9851400038096974,-0.31066581506978275,False,False
2010-06-03 00:00:00+00:00,21.7,22.44904761904762,2.9597144872992436,-0.2530810394928092,False,False
2010-06-04 00:00:00+00:00,23.15,22.425476190476193,2.9418077503583326,0.24628523377693656,False,False
2010-06-07 00:00:00+00:00,24.95,22.405595238095238,2.919745261711039,0.8714475181350859,False,False
2010-06-08 00:00:00+00:00,24.98,22.398174603174603,2.910843965400116,0.8869679816281418,False,False
2010-06-09 00:00:00+00:00,24.58,22.38980158730159,2.900309840625824,0.7551601494500361,False,False
2010-06-10 00:00:00+00:00,23.29,22.388015873015874,2.898815947272514,0.3111560524678357,False,False
2010-06-11 00:00:00+00:00,21.62,22.382103174603174,2.895435193787663,-0.2632085070452665,False,False
2010-06-14 00:00:00+00:00,21.79,22.3709126984127,2.8928983591980746,-0.200806466831324,False,False
2010-06-15 00:00:00+00:00,21.26,22.359007936507936,2.889073971756252,-0.38040145294024913,False,False
2010-06-16 00:00:00+00:00,20.85,22.342936507936507,2.8838527150339233,-0.5176881954316256,False,False
2010-06-17 00:00:00+00:00,22.78,22.33392857142857,2.884960874236201,0.15461957649236083,False,False
2010-06-18 00:00:00+00:00,22.04,22.333849206349207,2.884948276632364,-0.1018559704273872,False,False
2010-06-21 00:00:00+00:00,22.25,22.33230158730159,2.8850010979161875,-0.028527402419720228,False,False
2010-06-22 00:00:00+00:00,22.37,22.334722222222222,2.884673803122391,0.012229381963254888,False,False
2010-06-23 00:00:00+00:00,22.38,22.33579365079365,2.884636416613921,0.01532475599064893,False,False
2010-06-24 00:00:00+00:00,22.27,22.337579365079367,2.8845234945288443,-0.023428259540110373,False,False
2010-06-25 00:00:00+00:00,22.06,22.335714285714282,2.884414204738348,-0.09558761888682829,False,False
2010-06-28 00:00:00+00:00,22.8,22.33309523809524,2.884363522708722,0.1618744510630505,False,False
2010-06-29 00:00:00+00:00,24.07,22.33638888888889,2.8844211402460664,0.6010256570797485,False,False
2010-06-30 00:00:00+00:00,23.46,22.345714285714287,2.886218642705424,0.38607113743857874,False,False
2010-07-01 00:00:00+00:00,25.13,22.355873015873016,2.885615035864151,0.9613641978047913,False,False
