date,walcl,tga,rrp,net_liquidity,prior_sma91,prior_change28,risk_on_signal_close,risk_on_actionable
2012-03-01 00:00:00+00:00,2925.722,39.475,0.1,2886.1470000000004,1951.1920769230771,786.2350000000001,True,True
2012-03-07 00:00:00+00:00,2884.747,36.963,0.99,2846.794,1973.202087912088,835.2720000000004,True,True
2012-09-07 00:00:00+00:00,2822.169,30.048000000000002,0.06,2792.061,1994.872351648352,795.9189999999999,True,True
2012-09-08 00:00:00+00:00,2822.169,30.048000000000002,0.06,2792.061,2012.5682197802196,741.1860000000001,True,True
2012-09-09 00:00:00+00:00,2822.169,30.048000000000002,0.06,2792.061,2030.231120879121,741.1860000000001,True,True
2012-11-30 00:00:00+00:00,2851.362,27.904,1.18,2822.2780000000002,2047.937978021978,741.1860000000001,True,True
2012-12-01 00:00:00+00:00,2851.362,27.904,1.18,2822.2780000000002,2065.9768901098905,646.7950000000001,True,True
2012-12-02 00:00:00+00:00,2851.362,27.904,1.18,2822.2780000000002,2084.0158021978023,646.7950000000001,True,True
2013-04-03 00:00:00+00:00,3215.4320000000002,76.144,0.12,3139.1680000000006,2098.8170989010987,646.7950000000001,True,True
2013-04-05 00:00:00+00:00,3215.4320000000002,76.144,1.19,3138.0980000000004,2117.1556483516483,963.6850000000004,True,True
2013-04-06 00:00:00+00:00,3215.4320000000002,76.144,1.19,3138.0980000000004,2135.4824395604396,962.6150000000002,True,True
2013-04-07 00:00:00+00:00,3215.4320000000002,76.144,1.19,3138.0980000000004,2153.809230769231,962.6150000000002,True,True
2013-08-07 00:00:00+00:00,3585.359,60.845,2.26,3522.254,2172.1360219780217,962.6150000000002,True,True
2013-08-13 00:00:00+00:00,3585.359,60.845,2.32,3522.194,2194.684307692308,1356.6029999999996,True,True
2013-08-14 00:00:00+00:00,3646.323,64.121,1.21,3580.9919999999997,2216.2614175824174,1356.5429999999997,True,True
2013-08-19 00:00:00+00:00,3646.323,64.121,5.0,3577.2019999999998,2236.508901098901,1415.3409999999994,True,True
2013-08-20 00:00:00+00:00,3646.323,64.121,5.0,3577.2019999999998,2256.7147362637365,1422.8369999999995,True,True
2013-09-23 00:00:00+00:00,3722.192,48.099000000000004,11.809,3662.2839999999997,2276.9205714285713,1422.8369999999995,True,True
2013-09-24 00:00:00+00:00,3722.192,48.099000000000004,12.711,3661.382,2298.0613736263736,1507.9189999999994,True,True
2013-09-25 00:00:00+00:00,3734.018,44.991,6.244,3682.783,2319.192263736264,1507.0169999999998,True,True
2013-09-26 00:00:00+00:00,3734.018,44.991,9.403,3679.6240000000003,2340.5583296703294,1391.5429999999997,True,True
2013-09-27 00:00:00+00:00,3734.018,44.991,16.622,3672.405,2361.8896813186816,1165.8730000000005,True,True
2013-09-28 00:00:00+00:00,3734.018,44.991,16.622,3672.405,2382.966263736264,1158.6540000000005,True,True
2013-09-29 00:00:00+00:00,3734.018,44.991,16.622,3672.405,2404.0428461538463,1158.6540000000005,True,True
2013-09-30 00:00:00+00:00,3734.018,44.991,58.157,3630.87,2425.1194285714287,1109.167,True,True
2013-10-01 00:00:00+00:00,3734.018,44.991,4.507,3684.52,2445.7395824175824,858.1320000000001,True,True
2013-10-02 00:00:00+00:00,3747.387,37.961,2.702,3706.724,2466.9492967032966,899.0559999999996,True,True
2013-10-03 00:00:00+00:00,3747.387,37.961,2.256,3707.1700000000005,2488.403010989011,857.7460000000001,True,True
2013-10-04 00:00:00+00:00,3747.387,37.961,1.381,3708.0450000000005,2509.861626373626,870.0600000000004,True,True
2013-10-05 00:00:00+00:00,3747.387,37.961,1.381,3708.0450000000005,2530.3527802197805,821.8980000000001,True,True
2013-10-06 00:00:00+00:00,3747.387,37.961,1.381,3708.0450000000005,2550.8439340659343,861.2510000000007,True,True
2013-10-07 00:00:00+00:00,3747.387,37.961,0.755,3708.6710000000003,2571.335087912088,915.9840000000004,True,True
2013-10-08 00:00:00+00:00,3747.387,37.961,0.725,3708.7010000000005,2591.833120879121,916.6100000000001,True,True
2013-10-09 00:00:00+00:00,3758.663,28.728,0.425,3729.5099999999998,2612.331483516484,916.6400000000003,True,True
2013-10-10 00:00:00+00:00,3758.663,28.728,1.997,3727.938,2633.0585164835165,907.2319999999995,True,True
2013-10-11 00:00:00+00:00,3758.663,28.728,1.421,3728.514,2653.7682747252748,905.6599999999999,True,True
2013-10-12 00:00:00+00:00,3758.663,28.728,1.421,3728.514,2672.5716703296703,906.2359999999999,True,True
2013-10-13 00:00:00+00:00,3758.663,28.728,1.421,3728.514,2691.375065934066,589.3459999999995,True,True
2013-10-15 00:00:00+00:00,3758.663,28.728,2.096,3727.839,2710.1784615384613,590.4159999999997,True,True
2013-10-16 00:00:00+00:00,3813.599,35.301,2.97,3775.3280000000004,2728.9744395604394,589.7409999999995,True,True
2013-10-17 00:00:00+00:00,3813.599,35.301,3.122,3775.1760000000004,2748.2922747252746,637.23,True,True
2013-10-18 00:00:00+00:00,3813.599,35.301,4.221,3774.077,2767.4985494505495,252.92200000000048,True,True
2013-10-19 00:00:00+00:00,3813.599,35.301,4.221,3774.077,2785.6084505494505,251.88300000000027,True,True
2013-10-20 00:00:00+00:00,3813.599,35.301,4.221,3774.077,2803.7183516483515,193.0850000000005,True,True
2013-10-21 00:00:00+00:00,3813.599,35.301,4.876,3773.422,2821.828252747253,196.87500000000045,True,True
2013-10-22 00:00:00+00:00,3813.599,35.301,8.37,3769.9280000000003,2839.930956043956,196.22000000000025,True,True
2013-10-23 00:00:00+00:00,3839.033,44.193,15.74,3779.1,2857.995263736264,107.64400000000069,True,True
2013-10-24 00:00:00+00:00,3839.033,44.193,4.949,3789.8909999999996,2876.1603626373626,117.71799999999985,True,True
2013-10-25 00:00:00+00:00,3839.033,44.193,3.283,3791.557,2894.389098901099,107.10799999999972,True,True
2013-10-26 00:00:00+00:00,3839.033,44.193,3.283,3791.557,2912.959263736264,111.93299999999954,True,True
2013-10-27 00:00:00+00:00,3839.033,44.193,3.283,3791.557,2931.5294285714285,119.15199999999959,True,True
2013-10-28 00:00:00+00:00,3839.033,44.193,2.148,3792.6919999999996,2950.0995934065936,119.15199999999959,True,True
2013-10-29 00:00:00+00:00,3839.033,44.193,1.872,3792.968,2968.6822307692305,120.28699999999935,True,True
2013-10-30 00:00:00+00:00,3843.396,31.806,5.456,3806.134,2987.2679010989004,162.09799999999996,True,True
2013-10-31 00:00:00+00:00,3843.396,31.806,13.89,3797.7000000000003,3005.998252747253,121.61400000000003,True,True
2013-11-01 00:00:00+00:00,3843.396,31.806,4.65,3806.94,3024.635923076923,90.97600000000011,True,True
2013-11-02 00:00:00+00:00,3843.396,31.806,4.65,3806.94,3044.3101428571426,99.76999999999953,True,True
2013-11-03 00:00:00+00:00,3843.396,31.806,4.65,3806.94,3063.9843626373627,98.89499999999953,True,True
2013-11-04 00:00:00+00:00,3843.396,31.806,4.088,3807.502,3083.6585824175827,98.89499999999953,True,True
2013-11-05 00:00:00+00:00,3843.396,31.806,2.425,3809.165,3103.338978021978,99.45699999999943,True,True
2013-11-06 00:00:00+00:00,3851.623,34.358000000000004,6.715,3810.5499999999997,3123.037648351649,100.49399999999969,True,True
2013-11-07 00:00:00+00:00,3851.623,34.358000000000004,1.075,3816.19,3142.7515384615385,101.84899999999925,True,True
2013-11-08 00:00:00+00:00,3851.623,34.358000000000004,1.48,3815.785,3162.1506043956047,86.68000000000029,True,True
2013-11-09 00:00:00+00:00,3851.623,34.358000000000004,1.48,3815.785,3181.5452197802197,87.84699999999975,True,True
2013-11-10 00:00:00+00:00,3851.623,34.358000000000004,1.48,3815.785,3200.9398351648356,87.27099999999973,True,True
2013-11-12 00:00:00+00:00,3851.623,34.358000000000004,4.4,3812.865,3220.3344505494506,87.27099999999973,True,True
2013-11-13 00:00:00+00:00,3907.424,45.639,3.97,3857.815,3239.696978021978,84.35099999999966,True,True
2013-11-14 00:00:00+00:00,3907.424,45.639,1.341,3860.444,3259.5534615384613,129.9760000000001,True,True
2013-11-15 00:00:00+00:00,3907.424,45.639,0.345,3861.44,3279.4388351648354,85.11599999999953,True,True
2013-11-16 00:00:00+00:00,3907.424,45.639,0.345,3861.44,3297.9658351648354,86.26399999999967,True,True
2013-11-17 00:00:00+00:00,3907.424,45.639,0.345,3861.44,3316.492835164835,87.36299999999983,True,True
2013-11-18 00:00:00+00:00,3907.424,45.639,2.32,3859.4649999999997,3335.0198351648355,87.36299999999983,True,True
2013-11-19 00:00:00+00:00,3907.424,45.639,5.07,3856.7149999999997,3353.525131868132,85.38799999999947,True,True
2013-11-20 00:00:00+00:00,3906.62,49.446,6.121,3851.053,3372.000208791209,83.29299999999967,True,True
2013-11-21 00:00:00+00:00,3906.62,49.446,5.571,3851.603,3390.4130659340663,81.12499999999955,True,True
2013-11-22 00:00:00+00:00,3906.62,49.446,3.345,3853.829,3408.8319670329674,72.50300000000016,True,True
2013-11-23 00:00:00+00:00,3906.62,49.446,3.345,3853.829,3427.3833736263737,63.93800000000056,True,True
2013-11-24 00:00:00+00:00,3906.62,49.446,3.345,3853.829,3445.9347802197804,62.27200000000039,True,True
2013-11-25 00:00:00+00:00,3906.62,49.446,3.37,3853.804,3464.486186813187,62.27200000000039,True,True
2013-11-26 00:00:00+00:00,3906.62,49.446,3.95,3853.224,3483.161340659341,62.2470000000003,True,True
2013-11-27 00:00:00+00:00,3925.876,53.744,5.721,3866.411,3501.8301208791204,60.53200000000061,True,True
2013-11-29 00:00:00+00:00,3925.876,53.744,22.018,3850.114,3520.643813186813,73.44300000000021,True,True
2013-11-30 00:00:00+00:00,3925.876,53.744,22.018,3850.114,3539.2784175824177,43.98000000000002,True,True
2013-12-01 00:00:00+00:00,3925.876,53.744,22.018,3850.114,3556.4089010989014,52.41399999999976,True,True
2013-12-02 00:00:00+00:00,3925.876,53.744,8.02,3864.112,3571.094208791209,43.17399999999998,True,True
2013-12-03 00:00:00+00:00,3925.876,53.744,7.12,3865.012,3585.93334065934,57.172000000000025,True,True
2013-12-04 00:00:00+00:00,3932.626,37.947,11.095,3883.5840000000003,3600.782362637363,58.072000000000116,True,True
2013-12-05 00:00:00+00:00,3932.626,37.947,5.696,3888.983,3615.2916593406594,76.08200000000033,True,True
2013-12-06 00:00:00+00:00,3932.626,37.947,7.42,3887.259,3627.558087912088,79.81800000000021,True,True
2013-12-07 00:00:00+00:00,3932.626,37.947,7.42,3887.259,3639.6657252747254,76.70900000000029,True,True
2013-12-08 00:00:00+00:00,3932.626,37.947,7.42,3887.259,3651.075406593406,71.06899999999996,True,True
2013-12-09 00:00:00+00:00,3932.626,37.947,10.845,3883.8340000000003,3662.6155054945057,71.47400000000016,True,True
2013-12-10 00:00:00+00:00,3932.626,37.947,14.22,3880.4590000000003,3673.5790989010984,68.04900000000043,True,True
2013-12-11 00:00:00+00:00,3993.955,28.992,34.461,3930.502,3684.9380549450552,64.67400000000043,True,True
2013-12-12 00:00:00+00:00,3993.955,28.992,26.12,3938.843,3697.4483956043955,117.63700000000017,True,True
2013-12-13 00:00:00+00:00,3993.955,28.992,17.515,3947.448,3710.050395604396,81.02799999999979,True,True
2013-12-14 00:00:00+00:00,3993.955,28.992,17.515,3947.448,3722.746956043956,87.0039999999999,True,True
2013-12-15 00:00:00+00:00,3993.955,28.992,17.515,3947.448,3735.1114615384613,86.00799999999981,True,True
2013-12-16 00:00:00+00:00,3993.955,28.992,6.146,3958.8169999999996,3747.475967032967,86.00799999999981,True,True
2013-12-17 00:00:00+00:00,3993.955,28.992,14.07,3950.8929999999996,3759.965406593407,97.3769999999995,True,True
2013-12-18 00:00:00+00:00,4008.062,70.572,11.105,3926.3849999999998,3768.8854615384616,91.42799999999988,True,True
2013-12-19 00:00:00+00:00,4008.062,70.572,15.391,3922.0989999999997,3777.547956043956,69.67000000000007,True,True
2013-12-20 00:00:00+00:00,4008.062,70.572,26.525,3910.9649999999997,3786.1633516483516,71.04599999999982,True,True
2013-12-21 00:00:00+00:00,4008.062,70.572,26.525,3910.9649999999997,3794.6563956043956,59.361999999999625,True,True
2013-12-22 00:00:00+00:00,4008.062,70.572,26.525,3910.9649999999997,3798.9279450549448,57.13599999999951,True,True
2013-12-23 00:00:00+00:00,4008.062,70.572,28.761,3908.729,3803.2001538461536,57.13599999999951,True,True
2013-12-24 00:00:00+00:00,4008.062,70.572,42.245,3895.245,3806.801659340659,54.899999999999636,True,True
2013-12-26 00:00:00+00:00,4032.5750000000003,99.122,46.97,3886.4830000000006,3810.2966373626373,41.4409999999998,True,True
2013-12-27 00:00:00+00:00,4032.5750000000003,99.122,94.995,3838.4580000000005,3813.69532967033,33.25900000000047,True,True
2013-12-28 00:00:00+00:00,4032.5750000000003,99.122,94.995,3838.4580000000005,3815.6313076923075,-27.95299999999952,False,True
2013-12-29 00:00:00+00:00,4032.5750000000003,99.122,94.995,3838.4580000000005,3817.577197802198,-11.655999999999494,False,False
2013-12-30 00:00:00+00:00,4032.5750000000003,99.122,102.573,3830.8800000000006,3819.287912087912,-11.655999999999494,False,False
2013-12-31 00:00:00+00:00,4032.5750000000003,99.122,197.755,3735.6980000000003,3820.950065934066,-19.23399999999947,False,False
2014-01-02 00:00:00+00:00,4023.64,105.104,83.725,3834.811,3821.6455934065934,-128.41399999999976,False,False
2014-01-03 00:00:00+00:00,4023.64,105.104,56.682,3861.8540000000003,3823.430274725275,-30.201000000000022,False,False
2014-01-04 00:00:00+00:00,4023.64,105.104,56.682,3861.8540000000003,3825.512131868132,-21.730000000000018,False,False
2014-01-05 00:00:00+00:00,4023.64,105.104,56.682,3861.8540000000003,3828.0504175824176,-27.128999999999905,False,False
2014-01-06 00:00:00+00:00,4023.64,105.104,77.265,3841.271,3829.999142857143,-25.404999999999745,False,False
2014-01-07 00:00:00+00:00,4023.64,105.104,60.261,3858.275,3831.477681318682,-45.98799999999983,False,False
2014-01-08 00:00:00+00:00,4028.185,119.258,43.545,3865.382,3833.1381758241755,-28.983999999999924,False,False
2014-01-09 00:00:00+00:00,4028.185,119.258,51.2,3857.7270000000003,3834.867153846154,-18.452000000000226,False,False
2014-01-10 00:00:00+00:00,4028.185,119.258,49.565,3859.362,3836.512010989011,-22.73199999999997,False,False
2014-01-11 00:00:00+00:00,4028.185,119.258,49.565,3859.362,3838.174835164835,-71.13999999999987,False,False
2014-01-12 00:00:00+00:00,4028.185,119.258,49.565,3859.362,3839.8307802197805,-79.48099999999977,False,False
2014-01-13 00:00:00+00:00,4028.185,119.258,60.47,3848.4570000000003,3841.4863956043955,-88.08599999999979,False,False
2014-01-14 00:00:00+00:00,4028.185,119.258,54.16,3854.7670000000003,3842.793505494505,-98.99099999999953,False,False
2014-01-15 00:00:00+00:00,4071.5280000000002,80.022,46.752,3944.7540000000004,3844.1872307692315,-92.68099999999959,False,False
2014-01-16 00:00:00+00:00,4071.5280000000002,80.022,67.829,3923.677,3846.5634945054944,-14.062999999999192,False,False
2014-01-17 00:00:00+00:00,4071.5280000000002,80.022,73.016,3918.4900000000002,3848.708142857143,-27.21599999999944,False,False
2014-01-18 00:00:00+00:00,4071.5280000000002,80.022,73.016,3918.4900000000002,3850.7957912087913,-7.894999999999527,False,False
2014-01-19 00:00:00+00:00,4071.5280000000002,80.022,73.016,3918.4900000000002,3852.890857142857,-3.608999999999469,False,False
2014-01-21 00:00:00+00:00,4071.5280000000002,80.022,82.42,3909.0860000000002,3854.4640659340657,7.525000000000546,True,False
2014-01-22 00:00:00+00:00,4097.914,77.798,93.711,3926.405,3855.9356043956045,-1.8789999999994507,False,True
2014-01-23 00:00:00+00:00,4097.914,77.798,84.917,3935.199,3857.6095384615382,15.44000000000051,True,False
2014-01-24 00:00:00+00:00,4097.914,77.798,72.495,3947.621,3859.3801098901095,26.470000000000255,True,True
2014-01-25 00:00:00+00:00,4097.914,77.798,72.495,3947.621,3861.287186813187,52.376000000000204,True,True
2014-01-26 00:00:00+00:00,4097.914,77.798,72.495,3947.621,3863.2014615384614,61.137999999999465,True,True
2014-01-27 00:00:00+00:00,4097.914,77.798,85.68,3934.436,3865.154131868132,109.16299999999956,True,True
2014-01-28 00:00:00+00:00,4097.914,77.798,94.53,3925.586,3866.8611208791203,95.97799999999961,True,True
2014-01-29 00:00:00+00:00,4102.138,89.337,94.276,3918.525,3868.3522747252746,87.12799999999925,True,True
2014-01-30 00:00:00+00:00,4102.138,89.337,98.32,3914.4809999999998,3869.7475274725275,87.64499999999953,True,True
2014-01-31 00:00:00+00:00,4102.138,89.337,102.139,3910.662,3871.0983406593405,178.78299999999945,True,True
2014-02-01 00:00:00+00:00,4102.138,89.337,102.139,3910.662,3872.407186813187,75.85099999999966,True,True
2014-02-02 00:00:00+00:00,4102.138,89.337,102.139,3910.662,3873.703560439561,48.80799999999954,True,True
2014-02-03 00:00:00+00:00,4102.138,89.337,69.923,3942.8779999999997,3874.9969010989016,48.80799999999954,True,True
2014-02-04 00:00:00+00:00,4102.138,89.337,105.798,3907.0029999999997,3876.4995824175826,81.02399999999943,True,True
2014-02-05 00:00:00+00:00,4109.285,80.081,100.382,3928.8219999999997,3877.7007142857146,65.73199999999952,True,True
2014-02-06 00:00:00+00:00,4109.285,80.081,101.917,3927.287,3879.040076923077,70.54699999999957,True,True
2014-02-07 00:00:00+00:00,4109.285,80.081,101.109,3928.095,3880.3625714285713,61.904999999999745,True,True
2014-02-08 00:00:00+00:00,4109.285,80.081,101.109,3928.095,3881.693945054945,70.36799999999948,True,True
2014-02-09 00:00:00+00:00,4109.285,80.081,101.109,3928.095,3883.0191428571434,68.73299999999972,True,True
2014-02-10 00:00:00+00:00,4109.285,80.081,112.214,3916.99,3884.3260659340654,68.73299999999972,True,True
2014-02-11 00:00:00+00:00,4109.285,80.081,98.871,3930.3329999999996,3885.495736263736,57.6279999999997,True,True
2014-02-12 00:00:00+00:00,4119.474,36.410000000000004,94.026,3989.0380000000005,3886.750054945055,81.8759999999993,True,True
2014-02-13 00:00:00+00:00,4119.474,36.410000000000004,101.186,3981.878,3888.653934065934,134.27100000000019,True,True
2014-02-14 00:00:00+00:00,4119.474,36.410000000000004,87.715,3995.349,3890.4791318681314,37.123999999999796,True,True
2014-02-15 00:00:00+00:00,4119.474,36.410000000000004,87.715,3995.349,3892.4523626373625,71.67200000000003,True,True
2014-02-16 00:00:00+00:00,4119.474,36.410000000000004,87.715,3995.349,3894.457681318682,76.85899999999992,True,True
2014-02-18 00:00:00+00:00,4119.474,36.410000000000004,70.834,4012.2300000000005,3895.969043956044,76.85899999999992,True,True
2014-02-19 00:00:00+00:00,4149.224,41.184,83.299,4024.741,3897.637021978022,93.74000000000024,True,True
2014-02-20 00:00:00+00:00,4149.224,41.184,84.254,4023.786,3899.431538461539,115.65499999999975,True,True
2014-02-21 00:00:00+00:00,4149.224,41.184,104.045,4003.995,3901.2155604395602,97.38099999999986,True,True
2014-02-22 00:00:00+00:00,4149.224,41.184,104.045,4003.995,3902.7820989010984,68.79599999999982,True,True
2014-02-23 00:00:00+00:00,4149.224,41.184,104.045,4003.995,3904.370340659341,56.373999999999796,True,True
2014-02-24 00:00:00+00:00,4149.224,41.184,96.142,4011.898,3905.9888021978018,56.373999999999796,True,True
2014-02-25 00:00:00+00:00,4149.224,41.184,103.735,4004.305,3907.7563296703297,64.27700000000004,True,True
2014-02-26 00:00:00+00:00,4159.972,46.704,130.111,3983.157,3909.4343736263736,69.86899999999969,True,True
2014-02-27 00:00:00+00:00,4159.972,46.704,120.886,3992.382,3910.8555604395606,57.57100000000037,True,True
2014-02-28 00:00:00+00:00,4159.972,46.704,114.479,3998.789,3912.3781208791206,73.85699999999997,True,True
2014-03-01 00:00:00+00:00,4159.972,46.704,114.479,3998.789,3913.971087912088,84.30800000000045,True,True
2014-03-02 00:00:00+00:00,4159.972,46.704,114.479,3998.789,3915.5643296703297,88.12700000000041,True,True
2014-03-03 00:00:00+00:00,4159.972,46.704,80.225,4033.043,3917.163945054945,88.12700000000041,True,True
2014-03-04 00:00:00+00:00,4159.972,46.704,66.129,4047.139,3918.9950659340657,122.38100000000031,True,True
2014-03-05 00:00:00+00:00,4171.762,45.394,76.183,4050.1849999999995,3921.160175824176,104.26100000000042,True,True
2014-03-06 00:00:00+00:00,4171.762,45.394,55.489,4070.8789999999995,3923.358758241758,143.1819999999998,True,True
2014-03-07 00:00:00+00:00,4171.762,45.394,57.908,4068.4599999999996,3925.7847472527474,142.0569999999998,True,True
2014-03-08 00:00:00+00:00,4171.762,45.394,57.908,4068.4599999999996,3928.0303296703296,141.17299999999977,True,True
2014-03-09 00:00:00+00:00,4171.762,45.394,57.908,4068.4599999999996,3930.266021978022,140.36499999999978,True,True
2014-03-10 00:00:00+00:00,4171.762,45.394,71.89,4054.4779999999996,3932.297626373627,140.36499999999978,True,True
2014-03-11 00:00:00+00:00,4171.762,45.394,72.275,4054.0929999999994,3934.116252747253,126.38299999999981,True,True
2014-03-12 00:00:00+00:00,4181.361,56.141,66.2,4059.0200000000004,3935.9495934065935,137.1029999999996,True,True
2014-03-13 00:00:00+00:00,4181.361,56.141,70.357,4054.8630000000003,3937.837076923077,128.6870000000008,True,True
2014-03-14 00:00:00+00:00,4181.361,56.141,54.253,4070.967,3939.678879120879,65.82499999999982,True,True
2014-03-15 00:00:00+00:00,4181.361,56.141,54.253,4070.967,3941.735285714286,89.08899999999994,True,True
2014-03-16 00:00:00+00:00,4181.361,56.141,54.253,4070.967,3943.82878021978,75.61799999999994,True,True
2014-03-17 00:00:00+00:00,4181.361,56.141,48.592,4076.628,3945.372351648352,75.61799999999994,True,True
2014-03-18 00:00:00+00:00,4181.361,56.141,78.606,4046.6140000000005,3946.886472527473,81.279,True,True
2014-03-19 00:00:00+00:00,4222.081,88.345,76.145,4057.591,3947.9762087912086,34.384000000000015,True,True
2014-03-20 00:00:00+00:00,4222.081,88.345,80.564,4053.172,3949.1865714285714,32.84999999999991,True,True
2014-03-21 00:00:00+00:00,4222.081,88.345,96.847,4036.8889999999997,3950.3483736263734,29.385999999999967,True,True
2014-03-22 00:00:00+00:00,4222.081,88.345,96.847,4036.8889999999997,3951.2063076923073,32.89399999999978,True,True
2014-03-23 00:00:00+00:00,4222.081,88.345,96.847,4036.8889999999997,3952.151318681319,32.89399999999978,True,True
2014-03-24 00:00:00+00:00,4222.081,88.345,79.629,4054.107,3953.365648351649,32.89399999999978,True,True
2014-03-25 00:00:00+00:00,4222.081,88.345,94.432,4039.304,3954.8162857142856,42.20899999999983,True,True
2014-03-26 00:00:00+00:00,4226.9710000000005,102.04,101.944,4022.9870000000005,3956.226604395604,34.99900000000025,True,True
2014-03-27 00:00:00+00:00,4226.9710000000005,102.04,112.832,4012.0990000000006,3957.457615384616,39.83000000000038,True,True
2014-03-28 00:00:00+00:00,4226.9710000000005,102.04,128.162,3996.7690000000007,3958.568978021978,19.717000000000553,True,True
2014-03-29 00:00:00+00:00,4226.9710000000005,102.04,128.162,3996.7690000000007,3959.536450549451,-2.019999999999527,False,True
2014-03-30 00:00:00+00:00,4226.9710000000005,102.04,128.162,3996.7690000000007,3960.652098901099,-2.019999999999527,False,False
2014-03-31 00:00:00+00:00,4226.9710000000005,102.04,242.069,3882.8620000000005,3961.8640329670334,-2.019999999999527,False,False
2014-04-01 00:00:00+00:00,4226.9710000000005,102.04,113.017,4011.9140000000007,3962.351989010989,-150.18099999999959,False,False
2014-04-02 00:00:00+00:00,4236.441,96.163,106.045,4034.233,3964.2580989010985,-35.224999999999454,False,False
2014-04-03 00:00:00+00:00,4236.441,96.163,96.38,4043.898,3966.409472527472,-15.951999999999316,False,False
2014-04-04 00:00:00+00:00,4236.441,96.163,95.244,4045.034,3968.75032967033,-26.980999999999312,False,False
2014-04-05 00:00:00+00:00,4236.441,96.163,95.244,4045.034,3972.1496263736267,-23.425999999999476,False,False
2014-04-06 00:00:00+00:00,4236.441,96.163,95.244,4045.034,3974.459769230769,-23.425999999999476,False,False
2014-04-07 00:00:00+00:00,4236.441,96.163,94.739,4045.539,3976.472736263736,-23.425999999999476,False,False
2014-04-08 00:00:00+00:00,4236.441,96.163,94.435,4045.8430000000003,3978.4912527472525,-8.938999999999396,False,False
2014-04-09 00:00:00+00:00,4244.188,62.436,89.023,4092.7290000000003,3980.51310989011,-8.24999999999909,False,False
2014-04-10 00:00:00+00:00,4244.188,62.436,93.958,4087.7940000000003,3983.276384615385,33.70899999999983,True,False
2014-04-11 00:00:00+00:00,4244.188,62.436,80.874,4100.878000000001,3985.798571428572,32.93100000000004,True,True
