asset,start,end,risk_on_days,risk_on_fraction,trades,final,buy_hold,dca,momentum,random,double_cost,delay_2d,best_excluded,top_block_pct,sharpe,max_drawdown,test_final,test_buy_hold,test_trades
BTC,2018-01-01,2026-07-27,1159,0.37028753993610225,85,148396.71317921704,46344.780518358595,39941.66037721917,84689.48713366143,37226.44966614034,114994.90733531941,118831.96418004858,43427.47759276352,0.21923314394185733,0.9860411056559747,-0.6451111530064539,16999.868697477348,15032.99363290963,33
ETH,2018-01-01,2026-07-27,1159,0.37028753993610225,85,76997.18152899906,25741.27110993787,34753.85778180409,127304.60327323966,47112.44311840563,59666.306384527365,88799.50666508666,44693.011579628765,0.20290408809471136,0.7301734293227092,-0.7411973831947198,11282.267973934153,8268.923793334221,33
SOL,2020-08-11,2026-07-27,865,0.3973357831878732,72,549961.849953676,259570.99438561453,40615.94868993892,904985.4845900396,115230.83681476463,443123.17468635645,702368.280723328,295595.2698758996,0.3220109485482192,1.2403565709730286,-0.61574072379321,14629.393989149421,7272.683189136861,33
XRP,2018-05-04,2026-07-27,1136,0.3777851679414699,80,30566.787675166284,21258.129805292065,22385.074054116783,37077.29762569797,12346.917504475814,24044.65651212432,17124.220338737898,9768.077692065362,0.6980321300034539,0.524529598025279,-0.6954178674351585,14763.072381691503,17268.992530700296,33
