timestamp,kind,gross_spend_usd,fee_slippage_usd,cash_after,strategy,asset,execution_price,reference_open,btc_bought,btc_after,eth_bought,eth_after,sol_bought,sol_after,xrp_bought,xrp_after,bnb_bought,bnb_after,ada_bought,ada_after,doge_bought,doge_after,avax_bought,avax_after,link_bought,link_after,btc_sold,eth_sold,sol_sold,xrp_sold,bnb_sold,ada_sold,doge_sold,avax_sold,link_sold,funding_rate,signal_time,planned_exit_time,reference_close
2021-01-12 09:00:00+00:00,cash_contribution,0,0,58.997050147492637,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13 09:00:00+00:00,cash_contribution,0,0,63.913470993117024,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-14 09:00:00+00:00,cash_contribution,0,0,68.829891838741403,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15 09:00:00+00:00,cash_contribution,0,0,73.74631268436579,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16 09:00:00+00:00,cash_contribution,0,0,78.662733529990177,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17 09:00:00+00:00,cash_contribution,0,0,83.579154375614564,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18 09:00:00+00:00,cash_contribution,0,0,88.495575221238951,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19 09:00:00+00:00,cash_contribution,0,0,93.411996066863338,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20 09:00:00+00:00,cash_contribution,0,0,98.328416912487725,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-21 09:00:00+00:00,cash_contribution,0,0,103.24483775811211,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22 09:00:00+00:00,cash_contribution,0,0,108.1612586037365,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23 09:00:00+00:00,cash_contribution,0,0,113.07767944936089,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24 09:00:00+00:00,cash_contribution,0,0,117.99410029498527,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-25 09:00:00+00:00,cash_contribution,0,0,122.91052114060966,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26 09:00:00+00:00,cash_contribution,0,0,127.82694198623405,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27 09:00:00+00:00,cash_contribution,0,0,132.74336283185843,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28 09:00:00+00:00,cash_contribution,0,0,137.65978367748281,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29 09:00:00+00:00,cash_contribution,0,0,142.57620452310718,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30 09:00:00+00:00,cash_contribution,0,0,147.49262536873155,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31 09:00:00+00:00,cash_contribution,0,0,152.40904621435593,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-01 09:00:00+00:00,cash_contribution,0,0,157.3254670599803,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-02 09:00:00+00:00,cash_contribution,0,0,162.24188790560467,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03 09:00:00+00:00,cash_contribution,0,0,167.15830875122904,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-04 09:00:00+00:00,cash_contribution,0,0,172.07472959685342,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05 09:00:00+00:00,cash_contribution,0,0,176.99115044247779,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06 09:00:00+00:00,cash_contribution,0,0,181.90757128810216,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07 09:00:00+00:00,cash_contribution,0,0,186.82399213372653,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08 09:00:00+00:00,cash_contribution,0,0,191.74041297935091,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-09 09:00:00+00:00,cash_contribution,0,0,196.65683382497528,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10 09:00:00+00:00,cash_contribution,0,0,201.57325467059965,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-11 09:00:00+00:00,cash_contribution,0,0,206.48967551622403,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12 09:00:00+00:00,cash_contribution,0,0,211.4060963618484,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13 09:00:00+00:00,cash_contribution,0,0,216.32251720747277,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14 09:00:00+00:00,cash_contribution,0,0,221.23893805309714,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15 09:00:00+00:00,cash_contribution,0,0,226.15535889872152,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16 09:00:00+00:00,cash_contribution,0,0,231.07177974434589,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17 09:00:00+00:00,cash_contribution,0,0,235.98820058997026,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-18 09:00:00+00:00,cash_contribution,0,0,240.90462143559463,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19 09:00:00+00:00,cash_contribution,0,0,245.82104228121901,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20 09:00:00+00:00,cash_contribution,0,0,250.73746312684338,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21 09:00:00+00:00,cash_contribution,0,0,255.65388397246775,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22 09:00:00+00:00,cash_contribution,0,0,260.57030481809215,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-23 09:00:00+00:00,cash_contribution,0,0,265.48672566371653,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24 09:00:00+00:00,cash_contribution,0,0,270.4031465093409,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-25 09:00:00+00:00,cash_contribution,0,0,275.31956735496527,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26 09:00:00+00:00,cash_contribution,0,0,280.23598820058965,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27 09:00:00+00:00,cash_contribution,0,0,285.15240904621402,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28 09:00:00+00:00,cash_contribution,0,0,290.06882989183839,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-01 09:00:00+00:00,cash_contribution,0,0,294.98525073746276,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-02 09:00:00+00:00,cash_contribution,0,0,299.90167158308714,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03 09:00:00+00:00,cash_contribution,0,0,304.81809242871151,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-04 09:00:00+00:00,cash_contribution,0,0,309.73451327433588,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05 09:00:00+00:00,cash_contribution,0,0,314.65093411996025,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06 09:00:00+00:00,cash_contribution,0,0,319.56735496558463,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07 09:00:00+00:00,cash_contribution,0,0,324.483775811209,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08 09:00:00+00:00,cash_contribution,0,0,329.40019665683337,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-09 09:00:00+00:00,cash_contribution,0,0,334.31661750245775,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10 09:00:00+00:00,cash_contribution,0,0,339.23303834808212,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-11 09:00:00+00:00,cash_contribution,0,0,344.14945919370649,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12 09:00:00+00:00,cash_contribution,0,0,349.06588003933086,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-13 09:00:00+00:00,cash_contribution,0,0,353.98230088495524,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14 09:00:00+00:00,cash_contribution,0,0,358.89872173057961,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15 09:00:00+00:00,cash_contribution,0,0,363.81514257620398,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16 09:00:00+00:00,cash_contribution,0,0,368.73156342182835,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17 09:00:00+00:00,cash_contribution,0,0,373.64798426745273,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18 09:00:00+00:00,cash_contribution,0,0,378.5644051130771,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19 09:00:00+00:00,cash_contribution,0,0,383.48082595870147,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-20 09:00:00+00:00,cash_contribution,0,0,388.39724680432585,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-21 09:00:00+00:00,cash_contribution,0,0,393.31366764995022,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22 09:00:00+00:00,cash_contribution,0,0,398.23008849557459,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23 09:00:00+00:00,cash_contribution,0,0,403.14650934119896,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-24 09:00:00+00:00,cash_contribution,0,0,408.06293018682334,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-25 09:00:00+00:00,cash_contribution,0,0,412.97935103244771,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26 09:00:00+00:00,cash_contribution,0,0,417.89577187807208,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-27 09:00:00+00:00,cash_contribution,0,0,422.81219272369646,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-28 09:00:00+00:00,cash_contribution,0,0,427.72861356932083,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-29 09:00:00+00:00,cash_contribution,0,0,432.6450344149452,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-30 09:00:00+00:00,cash_contribution,0,0,437.56145526056957,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31 09:00:00+00:00,cash_contribution,0,0,442.47787610619395,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01 09:00:00+00:00,cash_contribution,0,0,447.39429695181832,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-02 09:00:00+00:00,cash_contribution,0,0,452.31071779744269,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03 09:00:00+00:00,cash_contribution,0,0,457.22713864306706,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04 09:00:00+00:00,cash_contribution,0,0,462.14355948869144,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05 09:00:00+00:00,cash_contribution,0,0,467.05998033431581,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-06 09:00:00+00:00,cash_contribution,0,0,471.97640117994018,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-07 09:00:00+00:00,cash_contribution,0,0,476.89282202556456,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-08 09:00:00+00:00,cash_contribution,0,0,481.80924287118893,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-09 09:00:00+00:00,cash_contribution,0,0,486.7256637168133,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-10 09:00:00+00:00,cash_contribution,0,0,491.64208456243767,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-11 09:00:00+00:00,cash_contribution,0,0,496.55850540806205,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12 09:00:00+00:00,cash_contribution,0,0,501.47492625368642,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-13 09:00:00+00:00,cash_contribution,0,0,506.39134709931079,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-14 09:00:00+00:00,cash_contribution,0,0,511.30776794493516,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-15 09:00:00+00:00,cash_contribution,0,0,516.22418879055954,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-16 09:00:00+00:00,cash_contribution,0,0,521.14060963618397,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17 09:00:00+00:00,cash_contribution,0,0,526.0570304818084,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-18 09:00:00+00:00,cash_contribution,0,0,530.97345132743283,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19 09:00:00+00:00,cash_contribution,0,0,535.88987217305726,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-20 09:00:00+00:00,cash_contribution,0,0,540.80629301868169,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-21 09:00:00+00:00,cash_contribution,0,0,545.72271386430612,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-22 09:00:00+00:00,cash_contribution,0,0,550.63913470993054,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-23 09:00:00+00:00,cash_contribution,0,0,555.55555555555497,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24 09:00:00+00:00,cash_contribution,0,0,560.4719764011794,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-25 09:00:00+00:00,cash_contribution,0,0,565.38839724680383,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26 09:00:00+00:00,cash_contribution,0,0,570.30481809242826,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-27 09:00:00+00:00,cash_contribution,0,0,575.22123893805269,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-28 09:00:00+00:00,cash_contribution,0,0,580.13765978367712,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-29 09:00:00+00:00,cash_contribution,0,0,585.05408062930155,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-30 09:00:00+00:00,cash_contribution,0,0,589.97050147492598,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-01 09:00:00+00:00,cash_contribution,0,0,594.88692232055041,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-02 09:00:00+00:00,cash_contribution,0,0,599.80334316617484,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03 09:00:00+00:00,cash_contribution,0,0,604.71976401179927,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-04 09:00:00+00:00,cash_contribution,0,0,609.6361848574237,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-05 09:00:00+00:00,cash_contribution,0,0,614.55260570304813,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-06 09:00:00+00:00,cash_contribution,0,0,619.46902654867256,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-07 09:00:00+00:00,cash_contribution,0,0,624.38544739429699,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08 09:00:00+00:00,cash_contribution,0,0,629.30186823992142,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-09 09:00:00+00:00,cash_contribution,0,0,634.21828908554585,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10 09:00:00+00:00,cash_contribution,0,0,639.13470993117028,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-11 09:00:00+00:00,cash_contribution,0,0,644.05113077679471,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-12 09:00:00+00:00,cash_contribution,0,0,648.96755162241914,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13 09:00:00+00:00,cash_contribution,0,0,653.88397246804357,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-14 09:00:00+00:00,cash_contribution,0,0,658.800393313668,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-15 09:00:00+00:00,cash_contribution,0,0,663.71681415929243,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-16 09:00:00+00:00,cash_contribution,0,0,668.63323500491686,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-17 09:00:00+00:00,cash_contribution,0,0,673.54965585054128,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-18 09:00:00+00:00,cash_contribution,0,0,678.46607669616571,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-19 09:00:00+00:00,cash_contribution,0,0,683.38249754179014,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-20 09:00:00+00:00,cash_contribution,0,0,688.29891838741457,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-21 09:00:00+00:00,cash_contribution,0,0,693.215339233039,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-22 09:00:00+00:00,cash_contribution,0,0,698.13176007866343,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23 09:00:00+00:00,cash_contribution,0,0,703.04818092428786,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24 09:00:00+00:00,cash_contribution,0,0,707.96460176991229,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-25 09:00:00+00:00,cash_contribution,0,0,712.88102261553672,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-26 09:00:00+00:00,cash_contribution,0,0,717.79744346116115,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27 09:00:00+00:00,cash_contribution,0,0,722.71386430678558,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28 09:00:00+00:00,cash_contribution,0,0,727.63028515241001,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29 09:00:00+00:00,cash_contribution,0,0,732.54670599803444,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30 09:00:00+00:00,cash_contribution,0,0,737.46312684365887,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31 09:00:00+00:00,cash_contribution,0,0,742.3795476892833,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01 09:00:00+00:00,cash_contribution,0,0,747.29596853490773,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-02 09:00:00+00:00,cash_contribution,0,0,752.21238938053216,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03 09:00:00+00:00,cash_contribution,0,0,757.12881022615659,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-04 09:00:00+00:00,cash_contribution,0,0,762.04523107178102,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05 09:00:00+00:00,cash_contribution,0,0,766.96165191740545,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06 09:00:00+00:00,cash_contribution,0,0,771.87807276302988,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07 09:00:00+00:00,cash_contribution,0,0,776.79449360865431,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-08 09:00:00+00:00,cash_contribution,0,0,781.71091445427874,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-09 09:00:00+00:00,cash_contribution,0,0,786.62733529990317,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-10 09:00:00+00:00,cash_contribution,0,0,791.5437561455276,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-11 09:00:00+00:00,cash_contribution,0,0,796.46017699115203,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-12 09:00:00+00:00,cash_contribution,0,0,801.37659783677645,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13 09:00:00+00:00,cash_contribution,0,0,806.29301868240088,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14 09:00:00+00:00,cash_contribution,0,0,811.20943952802531,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-15 09:00:00+00:00,cash_contribution,0,0,816.12586037364974,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16 09:00:00+00:00,cash_contribution,0,0,821.04228121927417,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17 09:00:00+00:00,cash_contribution,0,0,825.9587020648986,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18 09:00:00+00:00,cash_contribution,0,0,830.87512291052303,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19 09:00:00+00:00,cash_contribution,0,0,835.79154375614746,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20 09:00:00+00:00,cash_contribution,0,0,840.70796460177189,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21 09:00:00+00:00,cash_contribution,0,0,845.62438544739632,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22 09:00:00+00:00,cash_contribution,0,0,850.54080629302075,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:00:00+00:00,cash_contribution,0,0,855.45722713864518,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 09:00:00+00:00,cash_contribution,0,0,860.37364798426961,cash_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
