date,credit_spread,mean,std,z,risk_off_signal_close,risk_off_actionable
2024-08-21 00:00:00+00:00,3.27,3.5044444444444443,0.3982992839692865,-0.5886137733115349,False,False
2024-08-22 00:00:00+00:00,3.21,3.502222222222222,0.39803779453552723,-0.7341569726141661,False,False
2024-08-23 00:00:00+00:00,3.19,3.499642857142857,0.39781608924867556,-0.7783567973021287,False,False
2024-08-26 00:00:00+00:00,3.15,3.4968253968253964,0.3974834197722781,-0.872553116867355,False,False
2024-08-27 00:00:00+00:00,3.17,3.494047619047619,0.39745139986326855,-0.8153138199012463,False,False
2024-08-28 00:00:00+00:00,3.19,3.491468253968254,0.3974367911658874,-0.7585313203739698,False,False
2024-08-29 00:00:00+00:00,3.15,3.4888888888888885,0.3972750253570753,-0.8530334585827322,False,False
2024-08-30 00:00:00+00:00,3.13,3.486111111111111,0.3971872664838678,-0.8965823961669604,False,False
2024-08-31 00:00:00+00:00,3.17,3.4835317460317463,0.3973816531636079,-0.7889940150373795,False,False
2024-09-02 00:00:00+00:00,3.17,3.4810714285714286,0.3973959595447493,-0.78277451267443,False,False
2024-09-03 00:00:00+00:00,3.31,3.4784920634920633,0.3972967770073467,-0.42409622539914926,False,False
2024-09-04 00:00:00+00:00,3.35,3.476468253968254,0.3968489267987515,-0.3186811036341497,False,False
2024-09-05 00:00:00+00:00,3.29,3.4748015873015876,0.39649304329826995,-0.46609036507752,False,False
2024-09-06 00:00:00+00:00,3.39,3.472420634920635,0.3957907180327367,-0.20824297075561404,False,False
2024-09-09 00:00:00+00:00,3.36,3.4702777777777776,0.3947639395264208,-0.279351193804765,False,False
2024-09-10 00:00:00+00:00,3.46,3.467857142857143,0.3935558747147355,-0.01996449135167444,False,False
2024-09-11 00:00:00+00:00,3.44,3.465555555555556,0.39188899061472476,-0.06521121074483122,False,False
2024-09-12 00:00:00+00:00,3.39,3.463214285714286,0.3902624330469101,-0.18760269888822534,False,False
2024-09-13 00:00:00+00:00,3.37,3.460436507936508,0.3882694877992391,-0.23292200592200427,False,False
2024-09-16 00:00:00+00:00,3.32,3.4578174603174605,0.3866347793490496,-0.3564538620904577,False,False
2024-09-17 00:00:00+00:00,3.25,3.455,0.38503220747985717,-0.532422992200528,False,False
2024-09-18 00:00:00+00:00,3.21,3.4515873015873018,0.38300949755403324,-0.6307606028835349,False,False
2024-09-19 00:00:00+00:00,3.1,3.447420634920635,0.3798784845168221,-0.9145572836601384,False,False
2024-09-20 00:00:00+00:00,3.15,3.4423809523809523,0.3759946777859909,-0.7776199229803199,False,False
2024-09-23 00:00:00+00:00,3.15,3.4375,0.3717339846966981,-0.7734025185633069,False,False
2024-09-24 00:00:00+00:00,3.21,3.4328174603174606,0.3678585580596792,-0.6057150375751542,False,False
2024-09-25 00:00:00+00:00,3.19,3.4283333333333332,0.3636189284121504,-0.6554480933489527,False,False
2024-09-26 00:00:00+00:00,3.14,3.4240873015873015,0.3600989797494473,-0.7889144861920074,False,False
2024-09-27 00:00:00+00:00,3.14,3.4196825396825394,0.3567291349327356,-0.7840193365066072,False,False
2024-09-30 00:00:00+00:00,3.03,3.415277777777778,0.35327201665461166,-1.0905980649875755,False,False
2024-10-01 00:00:00+00:00,3.07,3.4102380952380953,0.34964059927658825,-0.9731080885402132,False,False
2024-10-02 00:00:00+00:00,3.06,3.4054761904761905,0.3460375751488711,-0.9983776771281584,False,False
2024-10-03 00:00:00+00:00,3.04,3.4007539682539685,0.34256913540771566,-1.053083687252238,False,False
2024-10-04 00:00:00+00:00,2.89,3.3956746031746032,0.33834837487229813,-1.4945382946362855,False,False
2024-10-07 00:00:00+00:00,2.95,3.389801587301587,0.33418802160210614,-1.3160303747368522,False,False
2024-10-08 00:00:00+00:00,2.99,3.3835714285714285,0.3276037940464778,-1.2013640736883269,False,False
2024-10-09 00:00:00+00:00,2.94,3.3775396825396826,0.32070188589130594,-1.3643190195893518,False,False
2024-10-10 00:00:00+00:00,2.99,3.3717063492063493,0.3151687480072887,-1.2111173827346662,False,False
2024-10-11 00:00:00+00:00,2.98,3.366230158730159,0.30969538208445335,-1.247129214942039,False,False
2024-10-14 00:00:00+00:00,2.97,3.3601984126984132,0.30223793481377714,-1.2910305681476828,False,False
2024-10-15 00:00:00+00:00,2.93,3.3540079365079363,0.29404753379002285,-1.441970728483365,False,False
2024-10-16 00:00:00+00:00,2.9,3.3477777777777775,0.28619746029116405,-1.5645763499166947,False,False
2024-10-17 00:00:00+00:00,2.89,3.3417460317460317,0.2794476035531513,-1.6165679218648548,False,False
2024-10-18 00:00:00+00:00,2.88,3.3354761904761903,0.27164866911296776,-1.6767105539794718,False,False
2024-10-21 00:00:00+00:00,2.88,3.3304365079365077,0.2682364716395516,-1.679251539446848,False,False
2024-10-22 00:00:00+00:00,2.92,3.325833333333333,0.26595483096110956,-1.5259483419298296,False,False
2024-10-23 00:00:00+00:00,2.95,3.321547619047619,0.2637403077169392,-1.4087631210561287,False,False
2024-10-24 00:00:00+00:00,2.93,3.317063492063492,0.26037841741489354,-1.4865421485634691,False,False
2024-10-25 00:00:00+00:00,2.89,3.3125,0.2570095026689673,-1.6439080874927305,False,False
2024-10-28 00:00:00+00:00,2.82,3.307936507936508,0.2542352565515082,-1.9192322676050722,False,False
2024-10-29 00:00:00+00:00,2.85,3.3031349206349208,0.25195983532366195,-1.7984410890443459,False,False
2024-10-30 00:00:00+00:00,2.8,3.298452380952381,0.24934892454070415,-1.9990155637146647,False,False
2024-10-31 00:00:00+00:00,2.88,3.2940079365079367,0.24820512645253145,-1.6680071939896641,False,False
2024-11-01 00:00:00+00:00,2.83,3.29,0.24669286677552463,-1.8646668061893,False,False
2024-11-04 00:00:00+00:00,2.87,3.2852777777777775,0.24403873178611127,-1.7016879850930766,False,False
2024-11-05 00:00:00+00:00,2.86,3.2808333333333333,0.24133695509890887,-1.7437583612541239,False,False
2024-11-06 00:00:00+00:00,2.74,3.276626984126984,0.2393819476871973,-2.2417186814278893,False,False
2024-11-07 00:00:00+00:00,2.73,3.2718253968253967,0.2379524234935501,-2.277032479310232,False,False
2024-11-08 00:00:00+00:00,2.63,3.26718253968254,0.23705950639955184,-2.6878590500758115,False,False
2024-11-11 00:00:00+00:00,2.63,3.2621428571428575,0.23705230697800722,-2.666680890819195,False,False
2024-11-12 00:00:00+00:00,2.61,3.2573015873015874,0.23745635018773598,-2.725981372112486,False,False
2024-11-13 00:00:00+00:00,2.64,3.2522222222222226,0.23755859462184414,-2.577141960267882,False,False
2024-11-14 00:00:00+00:00,2.6,3.2472222222222227,0.23712971180629208,-2.7294016312512084,False,False
2024-11-15 00:00:00+00:00,2.72,3.2424603174603175,0.23803205953658374,-2.1949157541109248,False,False
2024-11-18 00:00:00+00:00,2.72,3.238015873015873,0.237285511756768,-2.1830910331637536,False,False
2024-11-19 00:00:00+00:00,2.69,3.2334523809523805,0.23613839237377818,-2.3014147572079766,False,False
2024-11-20 00:00:00+00:00,2.67,3.229047619047619,0.23588074700376813,-2.370043448432391,False,False
2024-11-21 00:00:00+00:00,2.61,3.224563492063492,0.2357242969230508,-2.6071283278198027,False,False
2024-11-22 00:00:00+00:00,2.61,3.219880952380952,0.23616707257703265,-2.5824131439069355,False,False
2024-11-25 00:00:00+00:00,2.64,3.2152777777777777,0.2367061533002038,-2.430345682852522,False,False
2024-11-26 00:00:00+00:00,2.68,3.2108730158730157,0.23704361002527474,-2.239558433219994,False,False
2024-11-27 00:00:00+00:00,2.69,3.206468253968254,0.23655189659984774,-2.1833190153698667,False,False
2024-11-28 00:00:00+00:00,2.69,3.2022222222222223,0.23617937976149003,-2.168784687043802,False,False
2024-11-29 00:00:00+00:00,2.72,3.1978571428571425,0.23543672107394203,-2.029662750472408,False,False
2024-11-30 00:00:00+00:00,2.74,3.1948809523809523,0.2367197515022321,-1.9216011739377938,False,False
2024-12-02 00:00:00+00:00,2.68,3.191825396825397,0.23760391157272753,-2.154111830220159,False,False
2024-12-03 00:00:00+00:00,2.66,3.1885317460317464,0.23892485562949403,-2.2121254175888336,False,False
2024-12-04 00:00:00+00:00,2.66,3.185357142857143,0.24061233187757236,-2.183417361685575,False,False
2024-12-05 00:00:00+00:00,2.66,3.182301587301587,0.24237589816936114,-2.1549237826305103,False,False
2024-12-06 00:00:00+00:00,2.67,3.1793253968253965,0.24416689248196993,-2.0859723922767572,False,False
2024-12-09 00:00:00+00:00,2.67,3.1764682539682543,0.24589827801674083,-2.0596657205292583,False,False
2024-12-10 00:00:00+00:00,2.67,3.173690476190476,0.24765085834298478,-2.0338733310299637,False,False
2024-12-11 00:00:00+00:00,2.64,3.171031746031746,0.24944824967727572,-2.1288253043217154,False,False
2024-12-12 00:00:00+00:00,2.66,3.1683333333333334,0.25149988317106126,-2.0212070356612575,False,False
2024-12-13 00:00:00+00:00,2.68,3.1656349206349206,0.2532922537063476,-1.9172908508995994,False,False
2024-12-16 00:00:00+00:00,2.69,3.16281746031746,0.2547313216465241,-1.8561418252819397,False,False
2024-12-17 00:00:00+00:00,2.75,3.1594444444444445,0.25534386019859967,-1.6035022111986146,False,False
2024-12-18 00:00:00+00:00,2.73,3.155634920634921,0.25425618736921446,-1.6740395781080488,False,False
2024-12-19 00:00:00+00:00,2.91,3.1518253968253966,0.2534083229833029,-0.9542914533289831,False,False
2024-12-20 00:00:00+00:00,2.86,3.1487698412698415,0.2516504773533391,-1.1475036499310258,False,False
2024-12-23 00:00:00+00:00,2.85,3.145714285714286,0.2504559302995128,-1.1807038681841149,False,False
2024-12-24 00:00:00+00:00,2.86,3.142777777777778,0.24956260985426204,-1.1330935268825437,False,False
2024-12-26 00:00:00+00:00,2.86,3.1402380952380953,0.24916902305251454,-1.1246907492952396,False,False
2024-12-27 00:00:00+00:00,2.84,3.1374999999999997,0.2484383495876073,-1.1974801816781988,False,False
2024-12-30 00:00:00+00:00,2.94,3.134642857142857,0.24769911590574337,-0.7858036005947002,False,False
2024-12-31 00:00:00+00:00,2.92,3.132261904761905,0.24666872727017486,-0.8605140469607075,False,False
2025-01-02 00:00:00+00:00,2.88,3.129642857142857,0.24539640146741393,-1.0173044741082204,False,False
2025-01-03 00:00:00+00:00,2.81,3.126706349206349,0.2439283928451511,-1.2983578726212426,False,False
2025-01-06 00:00:00+00:00,2.76,3.123650793650794,0.2430487078382337,-1.4962054185979454,False,False
2025-01-07 00:00:00+00:00,2.79,3.1205555555555557,0.2426917627815131,-1.3620386277928325,False,False
2025-01-08 00:00:00+00:00,2.84,3.117777777777778,0.2424522424370797,-1.1457010048066105,False,False
2025-01-09 00:00:00+00:00,2.82,3.115119047619048,0.2418067486640625,-1.22047481821548,False,False
2025-01-10 00:00:00+00:00,2.81,3.11265873015873,0.24164211338120384,-1.2525082069666766,False,False
2025-01-13 00:00:00+00:00,2.85,3.1101190476190474,0.24144564959313966,-1.0773399647389559,False,False
2025-01-14 00:00:00+00:00,2.8,3.1079761904761902,0.24134803899114082,-1.2760666784928603,False,False
2025-01-15 00:00:00+00:00,2.72,3.1055555555555556,0.24136581997597642,-1.597390863353935,False,False
2025-01-16 00:00:00+00:00,2.73,3.1027777777777783,0.24176027403569064,-1.5419314826005939,False,False
2025-01-17 00:00:00+00:00,2.64,3.099365079365079,0.240923674186777,-1.9066830228105955,False,False
2025-01-20 00:00:00+00:00,2.64,3.0957142857142856,0.24088624076588863,-1.8918236436641598,False,False
2025-01-21 00:00:00+00:00,2.61,3.0924206349206353,0.2414219447959828,-1.9982468260220179,False,False
2025-01-22 00:00:00+00:00,2.59,3.0888888888888895,0.24194504733890598,-2.0619925655682794,False,False
2025-01-23 00:00:00+00:00,2.61,3.0851984126984124,0.24243527151378294,-1.960104277447915,False,False
2025-01-24 00:00:00+00:00,2.6,3.0819444444444444,0.24329041899955317,-1.9809429669539491,False,False
2025-01-27 00:00:00+00:00,2.66,3.0788492063492066,0.24444233850123923,-1.713488788060678,False,False
2025-01-28 00:00:00+00:00,2.66,3.076190476190476,0.2453418044778971,-1.6963699972622093,False,False
2025-01-29 00:00:00+00:00,2.68,3.0734523809523813,0.24612289571493026,-1.5986012996047876,False,False
2025-01-30 00:00:00+00:00,2.67,3.0707539682539684,0.24669574746407097,-1.6244867306127144,False,False
2025-01-31 00:00:00+00:00,2.68,3.067936507936508,0.24720369993078012,-1.5692989548503298,False,False
2025-02-03 00:00:00+00:00,2.73,3.0652777777777778,0.24776033075582213,-1.353234300079328,False,False
2025-02-04 00:00:00+00:00,2.71,3.062857142857143,0.248045289345118,-1.4225512759736194,False,False
2025-02-05 00:00:00+00:00,2.69,3.0603571428571423,0.248415439348166,-1.4908781186424942,False,False
2025-02-06 00:00:00+00:00,2.66,3.05765873015873,0.2487315922500371,-1.5987463697775226,False,False
2025-02-07 00:00:00+00:00,2.67,3.0549603174603175,0.24934415649695657,-1.5438914746133876,False,False
2025-02-10 00:00:00+00:00,2.66,3.0527777777777776,0.25029906857060025,-1.569233876981005,False,False
2025-02-11 00:00:00+00:00,2.66,3.0505158730158732,0.25126479212770114,-1.554200529684238,False,False
2025-02-12 00:00:00+00:00,2.65,3.048253968253968,0.252206452347479,-1.5790792208015012,False,False
2025-02-13 00:00:00+00:00,2.65,3.045833333333333,0.2530918372600081,-1.563990911831276,False,False
2025-02-14 00:00:00+00:00,2.62,3.043214285714286,0.2537613179511988,-1.667765162678083,False,False
2025-02-17 00:00:00+00:00,2.62,3.0405555555555552,0.25467362303897645,-1.6513510529168203,False,False
2025-02-18 00:00:00+00:00,2.62,3.037777777777778,0.255429920808901,-1.635586686378597,False,False
2025-02-19 00:00:00+00:00,2.68,3.0352380952380953,0.2563914906373743,-1.3855299735377096,False,False
2025-02-20 00:00:00+00:00,2.66,3.0327380952380953,0.2567728833088278,-1.4516256172961723,False,False
2025-02-21 00:00:00+00:00,2.78,3.0303174603174603,0.2574017787620278,-0.9724775855138248,False,False
2025-02-24 00:00:00+00:00,2.78,3.028373015873016,0.2574347318861685,-0.9647999477507985,False,False
2025-02-25 00:00:00+00:00,2.84,3.0264682539682544,0.25748985007676256,-0.7241771041175596,False,False
2025-02-26 00:00:00+00:00,2.81,3.0248015873015874,0.2573314640457043,-0.8347272576952999,False,False
2025-02-27 00:00:00+00:00,2.81,3.0232539682539685,0.25744632942418877,-0.828343401636131,False,False
2025-02-28 00:00:00+00:00,2.87,3.0219047619047616,0.2576702679572927,-0.5895315866630715,False,False
2025-03-03 00:00:00+00:00,2.94,3.020793650793651,0.25771939765499097,-0.3134946438987466,False,False
2025-03-04 00:00:00+00:00,2.99,3.0199206349206347,0.25761856368161246,-0.11614316333823287,False,False
2025-03-05 00:00:00+00:00,2.88,3.0193650793650795,0.2575311717696681,-0.5411580990658698,False,False
2025-03-06 00:00:00+00:00,2.99,3.018492063492064,0.2576296098530073,-0.1105931244018106,False,False
2025-03-07 00:00:00+00:00,2.97,3.017896825396826,0.25752101463361476,-0.18599191007759272,False,False
2025-03-10 00:00:00+00:00,3.16,3.017579365079365,0.2575305916357849,0.5530241437182535,False,False
2025-03-11 00:00:00+00:00,3.22,3.0178968253968255,0.257657121966071,0.7843880776941545,False,False
2025-03-12 00:00:00+00:00,3.2,3.0183333333333335,0.257906836386663,0.7043887211826583,False,False
2025-03-13 00:00:00+00:00,3.4,3.018531746031746,0.2580277382941745,1.4784001770125437,False,False
2025-03-14 00:00:00+00:00,3.25,3.0195238095238093,0.2590139350582337,0.889821585948158,False,False
2025-03-17 00:00:00+00:00,3.18,3.0200396825396822,0.2593440976170848,0.6167879621324384,False,False
2025-03-18 00:00:00+00:00,3.23,3.0201587301587303,0.2594108683319505,0.8089147196899633,False,False
2025-03-19 00:00:00+00:00,3.19,3.020595238095238,0.25967195604860244,0.6523798891592852,False,False
2025-03-20 00:00:00+00:00,3.17,3.0204365079365076,0.2595556422250562,0.5762290150248722,False,False
2025-03-21 00:00:00+00:00,3.21,3.0201984126984125,0.25939010661130835,0.7317225386163317,False,False
2025-03-24 00:00:00+00:00,3.05,3.020079365079365,0.2592956934164032,0.11539194703317085,False,False
2025-03-25 00:00:00+00:00,3.09,3.019563492063492,0.2591055099286837,0.27184488649390315,False,False
2025-03-26 00:00:00+00:00,3.19,3.019325396825397,0.2590127234446472,0.65894293108376,False,False
2025-03-27 00:00:00+00:00,3.27,3.0195238095238097,0.2591246593288242,0.9666242924350199,False,False
2025-03-28 00:00:00+00:00,3.47,3.020198412698413,0.25955593459737797,1.7329659134911228,False,False
2025-03-31 00:00:00+00:00,3.55,3.021428571428572,0.26095202436665543,2.0255502131255705,True,False
2025-04-01 00:00:00+00:00,3.5,3.022619047619048,0.2626775357034356,1.8173649722369778,True,True
2025-04-02 00:00:00+00:00,3.42,3.0234920634920632,0.26389910380399295,1.5024982305450985,True,True
2025-04-03 00:00:00+00:00,4.01,3.023730158730159,0.264230776010681,3.7326077460029596,True,True
2025-04-04 00:00:00+00:00,4.45,3.0260714285714285,0.27030019252826387,5.267952486862098,True,True
2025-04-07 00:00:00+00:00,4.61,3.0302777777777776,0.2838921331231676,5.564515666014792,True,True
2025-04-08 00:00:00+00:00,4.57,3.0351984126984126,0.3000882345633762,5.114501038451909,True,True
2025-04-09 00:00:00+00:00,4.37,3.040277777777778,0.3148861841781474,4.2228661943133385,True,True
2025-04-10 00:00:00+00:00,4.42,3.0449206349206346,0.32569079764113423,4.222039354622819,True,True
2025-04-11 00:00:00+00:00,4.26,3.049801587301588,0.33689755189902343,3.592185238143667,True,True
2025-04-14 00:00:00+00:00,4.14,3.0538492063492066,0.3452164069231451,3.146289608108345,True,True
2025-04-15 00:00:00+00:00,4.09,3.0577380952380953,0.351872683389712,2.933623306071294,True,True
2025-04-16 00:00:00+00:00,4.16,3.0615873015873016,0.35781188206329145,3.0698049826595923,True,True
2025-04-17 00:00:00+00:00,4.02,3.0654761904761907,0.3643694704343794,2.619659128921759,True,True
2025-04-21 00:00:00+00:00,4.16,3.068690476190476,0.3691902836835003,2.9559540758257943,True,True
2025-04-22 00:00:00+00:00,3.99,3.07265873015873,0.3754960525242929,2.4430117538503877,True,True
2025-04-23 00:00:00+00:00,3.75,3.076269841269841,0.37991660675838934,1.7733632769536254,True,True
2025-04-24 00:00:00+00:00,3.73,3.079126984126984,0.3822673390078474,1.7026644692228194,True,True
2025-04-25 00:00:00+00:00,3.67,3.081785714285714,0.38445748203450764,1.5299852732778645,True,True
2025-04-28 00:00:00+00:00,3.73,3.0840476190476194,0.38623770847045086,1.6724218448541237,True,True
2025-04-29 00:00:00+00:00,3.74,3.0863888888888886,0.3883606052584198,1.6830005470719434,True,True
2025-04-30 00:00:00+00:00,3.94,3.0888492063492063,0.3905322054139715,2.1794637723886505,True,True
2025-05-01 00:00:00+00:00,3.78,3.09202380952381,0.39418415346282504,1.745316711573673,True,True
2025-05-02 00:00:00+00:00,3.6,3.094563492063492,0.39654911817328414,1.2745873960452037,True,True
2025-05-05 00:00:00+00:00,3.6,3.0964285714285715,0.3978196838439815,1.26582833635985,True,True
2025-05-06 00:00:00+00:00,3.66,3.098492063492064,0.3990807514174265,1.407003305756072,True,True
2025-05-07 00:00:00+00:00,3.67,3.100753968253968,0.40064468339762765,1.4208251234450362,True,True
2025-05-08 00:00:00+00:00,3.51,3.1031349206349206,0.40224085177842567,1.0114961659568105,True,True
2025-05-09 00:00:00+00:00,3.53,3.104880952380952,0.4030506005057072,1.0547535398425196,True,True
2025-05-12 00:00:00+00:00,3.15,3.1065476190476193,0.40393925043515483,0.10757157395714896,False,True
2025-05-13 00:00:00+00:00,3.09,3.106746031746032,0.40394830122661607,-0.041455878624025666,False,False
2025-05-14 00:00:00+00:00,3.1,3.106666666666667,0.4039496240928791,-0.016503708059235553,False,False
2025-05-15 00:00:00+00:00,3.2,3.1065873015873016,0.40394895874648357,0.2312487664346821,False,False
2025-05-16 00:00:00+00:00,3.16,3.1070238095238096,0.40399039403761833,0.1311323022974094,False,False
2025-05-19 00:00:00+00:00,3.21,3.1070634920634923,0.40399512335882776,0.2547964120969837,False,False
2025-05-20 00:00:00+00:00,3.2,3.107142857142857,0.40401344528700783,0.22983676395021463,False,False
2025-05-21 00:00:00+00:00,3.25,3.1071428571428577,0.40401344528700783,0.35359502146186694,False,False
2025-05-22 00:00:00+00:00,3.32,3.1074603174603177,0.40409445566143387,0.5259653518180318,False,False
2025-05-23 00:00:00+00:00,3.4,3.1078571428571427,0.4042544801109934,0.7226706728460884,False,False
2025-05-26 00:00:00+00:00,3.4,3.1086507936507934,0.4046322479179606,0.7200345692869187,False,False
2025-05-27 00:00:00+00:00,3.24,3.1094444444444442,0.4050081019415944,0.3223529478291355,False,False
2025-05-28 00:00:00+00:00,3.23,3.109801587301587,0.4050836816767795,0.2967248944733365,False,False
2025-05-29 00:00:00+00:00,3.22,3.1101190476190474,0.4051466530435535,0.27121278568020274,False,False
2025-05-30 00:00:00+00:00,3.31,3.110238095238095,0.4051746252535354,0.4930266909901016,False,False
2025-05-31 00:00:00+00:00,3.32,3.111111111111111,0.4053678123659346,0.515307043422382,False,False
2025-06-02 00:00:00+00:00,3.27,3.1115873015873015,0.4055430920622125,0.39061865807443513,False,False
2025-06-03 00:00:00+00:00,3.19,3.1115079365079366,0.4055099931178412,0.1935638204340222,False,False
2025-06-04 00:00:00+00:00,3.23,3.111230158730159,0.40543183730974386,0.29294650873483924,False,False
2025-06-05 00:00:00+00:00,3.18,3.1111904761904765,0.4054196726660293,0.1697241856988192,False,False
2025-06-06 00:00:00+00:00,3.09,3.110952380952381,0.40536133813729364,-0.05168815814715068,False,False
2025-06-09 00:00:00+00:00,3.12,3.1103968253968257,0.40529346171558345,0.023694373362266236,False,False
2025-06-10 00:00:00+00:00,3.12,3.1100396825396825,0.4052449930537272,0.02457850838639979,False,False
2025-06-11 00:00:00+00:00,3.12,3.109761904761905,0.4052139551635692,0.025265899921838114,False,False
2025-06-12 00:00:00+00:00,3.17,3.109484126984127,0.4051827237033662,0.14935452445444494,False,False
2025-06-13 00:00:00+00:00,3.18,3.1094444444444447,0.40517627968380954,0.17413545435240052,False,False
2025-06-16 00:00:00+00:00,3.1,3.1093253968253967,0.4051510235238079,-0.02301708815712416,False,False
2025-06-17 00:00:00+00:00,3.17,3.1090079365079366,0.40512676676308823,0.15055056465259556,False,False
2025-06-18 00:00:00+00:00,3.16,3.108849206349207,0.4050948748734886,0.12626867636073588,False,False
2025-06-19 00:00:00+00:00,3.16,3.1086507936507934,0.40505737761792665,0.1267702038935388,False,False
2025-06-20 00:00:00+00:00,3.13,3.1083730158730156,0.4049978256618986,0.05340024749920255,False,False
2025-06-23 00:00:00+00:00,3.12,3.1078968253968253,0.4049011748860974,0.029891675682540367,False,False
2025-06-24 00:00:00+00:00,3.06,3.1073809523809524,0.40480220652640775,-0.11704716925217983,False,False
2025-06-25 00:00:00+00:00,3.04,3.1065476190476193,0.4046822393617783,-0.1644441306655096,False,False
2025-06-26 00:00:00+00:00,3.04,3.105912698412699,0.40466054870563145,-0.1628839248687093,False,False
2025-06-27 00:00:00+00:00,3.02,3.105238095238095,0.40462803593828134,-0.21065790718242924,False,False
2025-06-30 00:00:00+00:00,2.96,3.1046428571428573,0.40464271711537164,-0.3574581996038168,False,False
2025-07-01 00:00:00+00:00,2.91,3.103769841269841,0.40471680448905084,-0.4787788377467366,False,False
2025-07-02 00:00:00+00:00,2.88,3.1026587301587303,0.4048634546800071,-0.5499600608178223,False,False
2025-07-03 00:00:00+00:00,2.8,3.1016666666666666,0.40510241683738124,-0.744667654717458,False,False
2025-07-04 00:00:00+00:00,2.8,3.1005555555555557,0.4055458287444689,-0.7411136652201483,False,False
