timestamp,n_long,n_short,long_names,short_names,price_pnl,carry_pnl,gross_return,turnover_frac,cost,capital_before,capital_after
2021-01-01 00:00:00+00:00,3,3,"POL,AVAX,ADA","BNB,LINK,XRP",-0.002592587736996683,0.0006349733333333334,-0.001957614403663349,0.5,15.0,10000.0,9965.423855963367
2021-01-02 00:00:00+00:00,3,3,"POL,LINK,AVAX","SOL,DOGE,BTC",-0.11364444947788596,-0.0006864566666666666,-0.11433090614455263,0.6666666666666666,19.930847711926734,9965.423855963367,8806.137068684606
2021-01-03 00:00:00+00:00,3,3,"BNB,DOGE,XRP","POL,SOL,AVAX",-0.021560400167266833,-0.0009708716666666669,-0.0225312718339335,0.8333333333333333,22.015342671711515,8806.137068684606,8585.708257911483
2021-01-04 00:00:00+00:00,3,3,"POL,SOL,ETH","ADA,AVAX,XRP",0.039205103850361994,0.0011871333333333337,0.04039223718369533,0.8333333333333333,21.464270644778704,8585.708257911483,8911.039951610275
2021-01-05 00:00:00+00:00,3,3,"ADA,LINK,ETH","AVAX,BTC,XRP",0.013747014025484155,-0.00013519833333333349,0.013611815692150822,0.5,13.366559927415413,8911.039951610275,9018.96882512957
2021-01-06 00:00:00+00:00,3,3,"ETH,DOGE,ADA","BNB,BTC,XRP",0.04412971782783955,0.0007399866666666672,0.04486970449450622,0.3333333333333333,9.01896882512957,9018.96882512957,9414.628322333167
2021-01-07 00:00:00+00:00,3,3,"ETH,AVAX,LINK","DOGE,ADA,POL",0.04450694437438141,6.435000000000034e-05,0.044571294374381405,0.8333333333333333,23.536570805832913,9414.628322333167,9810.713921907434
2021-01-08 00:00:00+00:00,3,3,"BTC,BNB,ADA","AVAX,DOGE,SOL",-0.10548759256923919,-0.0012880349999999999,-0.1067756275692392,0.8333333333333333,24.526784804768585,9810.713921907434,8738.642001188728
2021-01-09 00:00:00+00:00,3,3,"DOGE,AVAX,SOL","POL,XRP,BNB",0.04059011838278048,0.0003807083333333334,0.040970826716113816,1.0,26.21592600356618,8738.642001188728,9070.455462350019
2021-01-10 00:00:00+00:00,3,3,"AVAX,ADA,LINK","ETH,SOL,BNB",-0.04564331808245839,0.0013383199999999998,-0.04430499808245839,0.6666666666666666,18.140910924700037,9070.455462350019,8650.448039558878
2021-01-11 00:00:00+00:00,3,3,"AVAX,ADA,ETH","LINK,BNB,BTC",0.020143983104210058,-9.026999999999993e-05,0.020053713104210058,0.5,12.975672059338317,8650.448039558878,8810.94597070773
2021-01-12 00:00:00+00:00,3,3,"AVAX,ETH,LINK","XRP,DOGE,POL",0.007329497144651495,0.00026401000000000007,0.007593507144651495,0.6666666666666666,17.62189194141546,8810.94597070773,8860.230059946023
2021-01-13 00:00:00+00:00,3,3,"SOL,DOGE,ETH","POL,LINK,XRP",-0.033405197853435355,0.0002890533333333333,-0.033116144520102024,0.5,13.290345089919034,8860.230059946023,8553.523055709578
2021-01-14 00:00:00+00:00,3,3,"BTC,BNB,SOL","LINK,ETH,AVAX",-0.046446909712181385,-0.0003624600000000001,-0.04680936971218139,0.6666666666666666,17.107046111419155,8553.523055709578,8136.030986541781
2021-01-15 00:00:00+00:00,3,3,"ADA,XRP,BNB","DOGE,SOL,POL",-0.01997260831850014,-2.2635000000000016e-05,-0.01999524331850014,0.8333333333333333,20.34007746635445,8136.030986541781,7953.008989852668
2021-01-16 00:00:00+00:00,3,3,"POL,XRP,DOGE","AVAX,SOL,BTC",-0.09096167307940908,-0.0008019100000000001,-0.09176358307940909,0.6666666666666666,15.906017979705334,7953.008989852668,7207.30637070133
2021-01-17 00:00:00+00:00,3,3,"POL,ADA,DOGE","SOL,BNB,AVAX",-0.0076970071823707995,-0.00081543,-0.0085124371823708,0.3333333333333333,7.207306370701329,7207.30637070133,7138.747321595933
