date,equity
2021-12-09 00:00:00+00:00,10046.314708870996
2021-12-16 00:00:00+00:00,9890.115470596997
2021-12-23 00:00:00+00:00,10491.14659983838
2021-12-30 00:00:00+00:00,10609.338978176236
2022-01-06 00:00:00+00:00,9868.33124327741
2022-01-13 00:00:00+00:00,9932.247566442145
2022-01-20 00:00:00+00:00,10076.781744927124
2022-01-27 00:00:00+00:00,9769.101493445802
2022-02-03 00:00:00+00:00,10179.442409945408
2022-02-10 00:00:00+00:00,9464.62612693177
2022-02-17 00:00:00+00:00,9325.890646650832
2022-02-24 00:00:00+00:00,9359.148272979697
2022-03-03 00:00:00+00:00,9474.51302552131
2022-03-10 00:00:00+00:00,9329.80593557225
2022-03-17 00:00:00+00:00,9357.66836779706
2022-03-24 00:00:00+00:00,9518.338610019138
2022-03-31 00:00:00+00:00,9771.540626636903
2022-04-07 00:00:00+00:00,9600.032965758728
2022-04-14 00:00:00+00:00,9501.863070832163
2022-04-21 00:00:00+00:00,9585.869673264651
2022-04-28 00:00:00+00:00,9692.168713552554
2022-05-05 00:00:00+00:00,9669.042104500993
2022-05-12 00:00:00+00:00,9461.014792135322
2022-05-19 00:00:00+00:00,9636.785031923044
2022-05-26 00:00:00+00:00,9691.460698953932
2022-06-02 00:00:00+00:00,9521.207418264716
2022-06-09 00:00:00+00:00,9346.25498739933
2022-06-16 00:00:00+00:00,9187.022941581845
2022-06-23 00:00:00+00:00,9258.100849178438
2022-06-30 00:00:00+00:00,9242.401822581336
2022-07-07 00:00:00+00:00,9044.878208173392
2022-07-14 00:00:00+00:00,8945.119198530927
2022-07-21 00:00:00+00:00,9234.884363847934
2022-07-28 00:00:00+00:00,9222.155584993343
2022-08-04 00:00:00+00:00,9273.792191110635
2022-08-11 00:00:00+00:00,9163.793387495138
2022-08-18 00:00:00+00:00,9331.883044068658
2022-08-25 00:00:00+00:00,8795.736499850707
2022-09-01 00:00:00+00:00,8831.39315915796
2022-09-08 00:00:00+00:00,8816.86912383693
2022-09-15 00:00:00+00:00,9024.437213155607
2022-09-22 00:00:00+00:00,9690.36289138982
2022-09-29 00:00:00+00:00,10140.168966548808
2022-10-06 00:00:00+00:00,9865.449920654302
2022-10-13 00:00:00+00:00,10054.033514588746
2022-10-20 00:00:00+00:00,10072.385074833452
2022-10-27 00:00:00+00:00,10103.39761444762
2022-11-03 00:00:00+00:00,9721.220203746709
2022-11-10 00:00:00+00:00,10040.534408764599
2022-11-17 00:00:00+00:00,9667.57210299644
2022-11-24 00:00:00+00:00,9519.54369698668
2022-12-01 00:00:00+00:00,9768.116991005065
2022-12-08 00:00:00+00:00,9933.141513458908
2022-12-15 00:00:00+00:00,9983.384417823194
2022-12-22 00:00:00+00:00,9761.375597105796
2022-12-29 00:00:00+00:00,9764.242736419896
2023-01-05 00:00:00+00:00,10214.595305975025
2023-01-12 00:00:00+00:00,10492.508591246005
2023-01-19 00:00:00+00:00,10090.737715544783
2023-01-26 00:00:00+00:00,9840.14162095441
2023-02-02 00:00:00+00:00,9887.045936177066
2023-02-09 00:00:00+00:00,9920.181710405986
2023-02-16 00:00:00+00:00,9644.75674957014
2023-02-23 00:00:00+00:00,9738.573700673187
2023-03-02 00:00:00+00:00,9784.199839806424
2023-03-09 00:00:00+00:00,9835.93474967542
2023-03-16 00:00:00+00:00,9525.160726287952
2023-03-23 00:00:00+00:00,9328.56285256439
2023-03-30 00:00:00+00:00,8773.466171561091
2023-04-06 00:00:00+00:00,8922.770282448157
2023-04-13 00:00:00+00:00,8910.624262475041
2023-04-20 00:00:00+00:00,9216.861181777082
2023-04-27 00:00:00+00:00,8972.77439891566
2023-05-04 00:00:00+00:00,8994.206219159985
2023-05-11 00:00:00+00:00,8923.9080817436
2023-05-18 00:00:00+00:00,8871.268426558318
2023-05-25 00:00:00+00:00,8798.055620987767
2023-06-01 00:00:00+00:00,8524.644940118622
2023-06-08 00:00:00+00:00,8574.037384772013
2023-06-15 00:00:00+00:00,8337.108438828196
2023-06-22 00:00:00+00:00,8575.604406134873
2023-06-29 00:00:00+00:00,8535.518208839594
2023-07-06 00:00:00+00:00,8337.175661253017
2023-07-13 00:00:00+00:00,8481.630163436086
2023-07-20 00:00:00+00:00,9326.72413237427
2023-07-27 00:00:00+00:00,9046.314640614313
2023-08-03 00:00:00+00:00,9148.686979571847
2023-08-10 00:00:00+00:00,9136.646767069065
2023-08-17 00:00:00+00:00,9146.216421960351
2023-08-24 00:00:00+00:00,9035.56624603002
2023-08-31 00:00:00+00:00,8875.749410467046
2023-09-07 00:00:00+00:00,8729.951490668747
2023-09-14 00:00:00+00:00,8701.803901701503
2023-09-21 00:00:00+00:00,8674.21208903443
2023-09-28 00:00:00+00:00,8792.81702205889
2023-10-05 00:00:00+00:00,9019.646575679311
2023-10-12 00:00:00+00:00,8875.506883428257
2023-10-19 00:00:00+00:00,8930.042564588397
2023-10-26 00:00:00+00:00,9183.463942974699
2023-11-02 00:00:00+00:00,9564.11350007721
2023-11-09 00:00:00+00:00,9293.454146642423
2023-11-16 00:00:00+00:00,8371.529271042287
2023-11-23 00:00:00+00:00,8412.15544516001
2023-11-30 00:00:00+00:00,8342.758506283633
2023-12-07 00:00:00+00:00,8086.067890136276
2023-12-14 00:00:00+00:00,7946.6382877083015
2023-12-21 00:00:00+00:00,7371.901575853289
2023-12-28 00:00:00+00:00,7448.669602985599
2024-01-04 00:00:00+00:00,7179.381151194289
2024-01-11 00:00:00+00:00,7019.317971126292
2024-01-18 00:00:00+00:00,6729.562660612837
2024-01-25 00:00:00+00:00,6611.333356136228
2024-02-01 00:00:00+00:00,6511.533379457072
2024-02-08 00:00:00+00:00,6567.6050110933975
2024-02-15 00:00:00+00:00,6390.606686455163
2024-02-22 00:00:00+00:00,6703.444424896123
2024-02-29 00:00:00+00:00,6358.471168497669
2024-03-07 00:00:00+00:00,6613.441950053108
2024-03-14 00:00:00+00:00,6875.028721162423
2024-03-21 00:00:00+00:00,6779.358010766823
2024-03-28 00:00:00+00:00,6390.083394046939
2024-04-04 00:00:00+00:00,6259.24025717785
2024-04-11 00:00:00+00:00,6266.259196018137
2024-04-18 00:00:00+00:00,6281.521157810472
2024-04-25 00:00:00+00:00,6148.534738096112
2024-05-02 00:00:00+00:00,6051.413768022156
2024-05-09 00:00:00+00:00,5922.254320313773
2024-05-16 00:00:00+00:00,6000.53573614971
2024-05-23 00:00:00+00:00,5708.737861736826
2024-05-30 00:00:00+00:00,5696.057993977023
2024-06-06 00:00:00+00:00,5875.996676820508
2024-06-13 00:00:00+00:00,5805.038676921909
2024-06-20 00:00:00+00:00,5984.149324630461
2024-06-27 00:00:00+00:00,6100.268592131793
2024-07-04 00:00:00+00:00,6162.044554637137
2024-07-11 00:00:00+00:00,6067.991893042355
2024-07-18 00:00:00+00:00,6049.117026314605
2024-07-25 00:00:00+00:00,6070.291627320972
2024-08-01 00:00:00+00:00,5993.993363173582
2024-08-08 00:00:00+00:00,5827.255871654385
2024-08-15 00:00:00+00:00,5890.699217156104
2024-08-22 00:00:00+00:00,5972.230085837737
2024-08-29 00:00:00+00:00,5949.6541063599925
2024-09-05 00:00:00+00:00,5976.6028088163
2024-09-12 00:00:00+00:00,5835.53506288797
2024-09-19 00:00:00+00:00,5906.094513320049
2024-09-26 00:00:00+00:00,6007.1152495334245
2024-10-03 00:00:00+00:00,6063.092615333642
2024-10-10 00:00:00+00:00,6095.358321481617
2024-10-17 00:00:00+00:00,5984.686320580644
2024-10-24 00:00:00+00:00,5965.212224249314
2024-10-31 00:00:00+00:00,5861.005565862468
2024-11-07 00:00:00+00:00,5733.0986634906585
2024-11-14 00:00:00+00:00,4345.601594524125
2024-11-21 00:00:00+00:00,3784.2646762586833
2024-11-28 00:00:00+00:00,3877.8657879792304
2024-12-05 00:00:00+00:00,3742.90394386686
2024-12-12 00:00:00+00:00,3744.383717335696
2024-12-19 00:00:00+00:00,3795.319977108282
2024-12-26 00:00:00+00:00,3786.3780871012905
2025-01-02 00:00:00+00:00,3783.9621144625826
2025-01-09 00:00:00+00:00,3816.4865333589782
2025-01-16 00:00:00+00:00,3694.9999702638934
2025-01-23 00:00:00+00:00,3620.129533973754
2025-01-30 00:00:00+00:00,3673.465150896549
2025-02-06 00:00:00+00:00,3725.5270615859126
2025-02-13 00:00:00+00:00,3740.985982016287
2025-02-20 00:00:00+00:00,3704.872136144129
2025-02-27 00:00:00+00:00,3758.7666446789444
2025-03-06 00:00:00+00:00,3807.854693703748
