asset,start,end,risk_on_days,risk_on_fraction,trades,final,buy_hold,dca,momentum,random,double_cost,delay_2d,best_excluded,top_block_pct,sharpe,max_drawdown,test_final,test_buy_hold,test_trades
BTC,2018-01-01,2026-07-27,2076,0.663258785942492,39,47874.82513016846,46344.780518358595,39941.66037721917,84689.48713366143,56870.342042236014,42588.70940080647,71823.7165904859,19785.884307557826,1.281431709450477,0.6178185251338731,-0.6570561207841457,12493.572346250508,15032.99363290963,5
ETH,2018-01-01,2026-07-27,2076,0.663258785942492,39,30564.998526980213,25741.27110993787,34753.85778180409,127304.60327323966,10319.04319439022,27190.15341700646,41600.691340704674,3442.8049678329853,2.1559567460231523,0.5268618501188668,-0.8801700165884556,7594.352149522348,8268.923793334221,5
SOL,2020-08-11,2026-07-27,1507,0.692237023426734,22,322660.90398500254,259570.99438561453,40615.94868993892,904985.4845900396,2189484.8819877272,302052.7262586829,548510.1081919266,135330.9302061838,1.2183824846650981,1.0469195212150824,-0.7768526044049356,6835.143979153082,7272.683189136861,5
XRP,2018-05-04,2026-07-27,1953,0.6494845360824743,39,28931.998178731104,21258.129805292065,22385.074054116783,37077.29762569797,3059.8309571678046,25737.46137909508,37616.26245184456,7722.162027059335,2.3666069974449373,0.477908490754667,-0.7795786292278233,17470.83835526884,17268.992530700296,5
