date,iwm,sma200_prior,risk_on_signal_close,risk_on_actionable
2001-08-28 00:00:00+00:00,34.20602798461914,34.45877903938293,False,True
2001-08-29 00:00:00+00:00,34.061546325683594,34.453572053909305,False,False
2001-08-30 00:00:00+00:00,33.631710052490234,34.452115602493286,False,False
2001-08-31 00:00:00+00:00,33.9134635925293,34.450243368148804,False,False
2001-09-04 00:00:00+00:00,33.592010498046875,34.44569813728332,False,False
2001-09-05 00:00:00+00:00,33.35720443725586,34.43730925559998,False,False
2001-09-06 00:00:00+00:00,32.58062744140625,34.432862272262575,False,False
2001-09-07 00:00:00+00:00,31.977401733398438,34.42344220161438,False,False
2001-09-10 00:00:00+00:00,31.731779098510742,34.41547890663147,False,False
2001-09-17 00:00:00+00:00,30.160566329956055,34.407265968322754,False,False
2001-09-18 00:00:00+00:00,29.672945022583008,34.394691648483274,False,False
2001-09-19 00:00:00+00:00,28.954124450683594,34.375094203948976,False,False
2001-09-20 00:00:00+00:00,27.852460861206055,34.351427459716795,False,False
2001-09-21 00:00:00+00:00,27.328716278076172,34.32731261253357,False,False
2001-09-24 00:00:00+00:00,28.173919677734375,34.301026258468625,False,False
2001-09-25 00:00:00+00:00,28.517074584960938,34.282432565689085,False,False
2001-09-26 00:00:00+00:00,28.094459533691406,34.26197615623474,False,False
2001-09-27 00:00:00+00:00,28.545970916748047,34.241195878982545,False,False
2001-09-28 00:00:00+00:00,28.96856117248535,34.214845418930054,False,False
2001-10-01 00:00:00+00:00,28.82138442993164,34.19452175140381,False,False
2001-10-02 00:00:00+00:00,29.13679313659668,34.17390956878662,False,False
2001-10-03 00:00:00+00:00,29.800230026245117,34.1526379108429,False,False
2001-10-04 00:00:00+00:00,30.097505569458008,34.1270792388916,False,False
2001-10-05 00:00:00+00:00,29.945253372192383,34.10680905342102,False,False
2001-10-08 00:00:00+00:00,29.673351287841797,34.08895734786987,False,False
2001-10-09 00:00:00+00:00,29.426836013793945,34.07241420745849,False,False
2001-10-10 00:00:00+00:00,30.452808380126953,34.055537137985226,False,False
2001-10-11 00:00:00+00:00,30.94220733642578,34.041318559646605,False,False
2001-10-12 00:00:00+00:00,30.844314575195312,34.03246779441834,False,False
2001-10-15 00:00:00+00:00,30.960330963134766,34.02829483032227,False,False
2001-10-16 00:00:00+00:00,31.377246856689453,34.02346640586853,False,False
2001-10-17 00:00:00+00:00,30.48903465270996,34.01409466743469,False,False
2001-10-18 00:00:00+00:00,30.293277740478516,33.9993270111084,False,False
2001-10-19 00:00:00+00:00,30.67030906677246,33.97914325714111,False,False
2001-10-22 00:00:00+00:00,30.945837020874023,33.95534026145935,False,False
2001-10-23 00:00:00+00:00,30.742826461791992,33.93796991348267,False,False
2001-10-24 00:00:00+00:00,30.94220733642578,33.92559449195862,False,False
2001-10-25 00:00:00+00:00,31.631023406982422,33.90733546257019,False,False
2001-10-26 00:00:00+00:00,31.631023406982422,33.894739084243774,False,False
2001-10-29 00:00:00+00:00,30.996583938598633,33.88742262840271,False,False
2001-10-30 00:00:00+00:00,30.344045639038086,33.87637228012085,False,False
2001-10-31 00:00:00+00:00,30.8515567779541,33.862311906814575,False,False
2001-11-01 00:00:00+00:00,31.395366668701172,33.84548126220703,False,False
2001-11-02 00:00:00+00:00,31.177860260009766,33.82903867721558,False,False
2001-11-05 00:00:00+00:00,31.631023406982422,33.811031074523925,False,False
2001-11-06 00:00:00+00:00,32.08418273925781,33.79180696487427,False,False
2001-11-07 00:00:00+00:00,31.86667823791504,33.77496095657349,False,False
2001-11-08 00:00:00+00:00,31.79416847229004,33.75635336875916,False,False
2001-11-09 00:00:00+00:00,31.685396194458008,33.740528717041016,False,False
2001-11-12 00:00:00+00:00,31.812294006347656,33.722924394607546,False,False
2001-11-13 00:00:00+00:00,32.3923454284668,33.70157353401184,False,False
2001-11-14 00:00:00+00:00,32.71500778198242,33.68379693031311,False,False
2001-11-15 00:00:00+00:00,32.59173583984375,33.668307600021365,False,False
2001-11-16 00:00:00+00:00,32.624351501464844,33.652201910018924,False,False
2001-11-19 00:00:00+00:00,32.99052429199219,33.63261960029602,False,False
2001-11-20 00:00:00+00:00,32.802005767822266,33.613681917190554,False,False
2001-11-21 00:00:00+00:00,32.68962478637695,33.59633597373963,False,False
2001-11-23 00:00:00+00:00,33.1645393371582,33.57709803581238,False,False
2001-11-26 00:00:00+00:00,33.33493423461914,33.56431473731995,False,False
2001-11-27 00:00:00+00:00,33.22617721557617,33.55202391624451,False,False
2001-11-28 00:00:00+00:00,32.6461181640625,33.536349515914914,False,False
2001-11-29 00:00:00+00:00,33.6068229675293,33.51732537269592,True,False
2001-11-30 00:00:00+00:00,33.208038330078125,33.50583685874939,False,True
2001-12-03 00:00:00+00:00,32.99052429199219,33.4946550655365,False,False
2001-12-04 00:00:00+00:00,33.75185012817383,33.47843146324158,True,False
2001-12-05 00:00:00+00:00,34.49504089355469,33.46772198677063,True,True
2001-12-06 00:00:00+00:00,34.98443603515625,33.458841218948365,True,True
2001-12-07 00:00:00+00:00,34.71980285644531,33.45150866508484,True,True
2001-12-10 00:00:00+00:00,34.117984771728516,33.44678931236267,True,True
2001-12-11 00:00:00+00:00,34.313777923583984,33.44112776756287,True,True
2001-12-12 00:00:00+00:00,34.3681640625,33.439518728256225,True,True
2001-12-13 00:00:00+00:00,33.75547790527344,33.4406080532074,True,True
2001-12-14 00:00:00+00:00,34.1408576965332,33.438274507522586,True,True
2001-12-17 00:00:00+00:00,34.79532241821289,33.434093389511105,True,True
2001-12-18 00:00:00+00:00,35.1043815612793,33.43633011817932,True,True
2001-12-19 00:00:00+00:00,34.831687927246094,33.44262843132019,True,True
2001-12-20 00:00:00+00:00,34.286312103271484,33.44639491081238,True,True
2001-12-21 00:00:00+00:00,34.97711944580078,33.446985197067264,True,True
2001-12-24 00:00:00+00:00,35.140750885009766,33.45165863990783,True,True
2001-12-26 00:00:00+00:00,35.44979476928711,33.45463381767273,True,True
2001-12-27 00:00:00+00:00,35.595218658447266,33.45825558662415,True,True
2001-12-28 00:00:00+00:00,35.63158416748047,33.46404232978821,True,True
2001-12-31 00:00:00+00:00,35.03166961669922,33.47306548118591,True,True
2002-01-02 00:00:00+00:00,35.35525131225586,33.48387978553772,True,True
2002-01-03 00:00:00+00:00,35.84610366821289,33.494601011276245,True,True
2002-01-04 00:00:00+00:00,36.158790588378906,33.511738748550414,True,True
2002-01-07 00:00:00+00:00,35.577049255371094,33.53107026100159,True,True
2002-01-08 00:00:00+00:00,35.995174407958984,33.55046478271484,True,True
2002-01-09 00:00:00+00:00,35.63158416748047,33.567807579040526,True,True
2002-01-10 00:00:00+00:00,35.84972381591797,33.58711462020874,True,True
2002-01-11 00:00:00+00:00,35.41339111328125,33.60994366645813,True,True
2002-01-14 00:00:00+00:00,34.88623809814453,33.63212196350098,True,True
2002-01-15 00:00:00+00:00,35.1225471496582,33.647612237930296,True,True
2002-01-16 00:00:00+00:00,34.409912109375,33.66212273597717,True,True
2002-01-17 00:00:00+00:00,34.577171325683594,33.67177327156067,True,True
2002-01-18 00:00:00+00:00,34.1408576965332,33.68661873817444,True,True
2002-01-22 00:00:00+00:00,33.9227180480957,33.699012422561644,True,True
2002-01-23 00:00:00+00:00,34.39537048339844,33.70725361824036,True,True
2002-01-24 00:00:00+00:00,34.66807174682617,33.721640253067015,True,True
2002-01-25 00:00:00+00:00,34.64261245727539,33.742739553451536,True,True
2002-01-28 00:00:00+00:00,34.86805725097656,33.7632251739502,True,True
2002-01-29 00:00:00+00:00,34.253570556640625,33.7774538230896,True,True
2002-01-30 00:00:00+00:00,34.682613372802734,33.79311254501343,True,True
2002-01-31 00:00:00+00:00,34.97711944580078,33.80749458312988,True,True
2002-02-01 00:00:00+00:00,34.77715301513672,33.81956705093384,True,True
2002-02-04 00:00:00+00:00,33.95907974243164,33.83172025680542,True,True
2002-02-05 00:00:00+00:00,33.828189849853516,33.837801914215085,False,True
2002-02-06 00:00:00+00:00,33.4500617980957,33.846182899475096,False,False
2002-02-07 00:00:00+00:00,33.01374816894531,33.85007978439331,False,False
2002-02-08 00:00:00+00:00,33.886356353759766,33.8470223236084,True,False
2002-02-11 00:00:00+00:00,34.035423278808594,33.846454792022705,True,True
2002-02-12 00:00:00+00:00,34.10813522338867,33.84861389160156,True,True
2002-02-13 00:00:00+00:00,34.431732177734375,33.85418016433716,True,True
2002-02-14 00:00:00+00:00,33.99543762207031,33.86010375976562,True,True
2002-02-15 00:00:00+00:00,33.94452667236328,33.860243816375736,True,True
2002-02-19 00:00:00+00:00,33.28643798828125,33.85769786834717,False,True
2002-02-20 00:00:00+00:00,33.85000228881836,33.84961009979248,True,False
2002-02-21 00:00:00+00:00,33.126461029052734,33.844160079956055,False,True
2002-02-22 00:00:00+00:00,33.72274398803711,33.83293119430542,False,False
2002-02-25 00:00:00+00:00,33.93362808227539,33.82513401031494,True,False
2002-02-26 00:00:00+00:00,34.09360122680664,33.8205704498291,True,True
2002-02-27 00:00:00+00:00,34.24995040893555,33.814357376098634,True,True
2002-02-28 00:00:00+00:00,33.886356353759766,33.810006618499756,True,True
2002-03-01 00:00:00+00:00,34.72261428833008,33.80293741226196,True,True
2002-03-04 00:00:00+00:00,35.26799011230469,33.80113012313843,True,True
2002-03-05 00:00:00+00:00,35.34798049926758,33.801869564056396,True,True
2002-03-06 00:00:00+00:00,35.77703094482422,33.80405359268188,True,True
2002-03-07 00:00:00+00:00,35.81336212158203,33.80841878890991,True,True
2002-03-08 00:00:00+00:00,36.175575256347656,33.811254749298094,True,True
2002-03-11 00:00:00+00:00,36.18283462524414,33.81251588821411,True,True
2002-03-12 00:00:00+00:00,36.124595642089844,33.811958141326905,True,True
2002-03-13 00:00:00+00:00,35.818843841552734,33.810406875610354,True,True
2002-03-14 00:00:00+00:00,35.982643127441406,33.80417501449585,True,True
2002-03-15 00:00:00+00:00,36.12824630737305,33.797861652374266,True,True
2002-03-18 00:00:00+00:00,36.33208084106445,33.79659887313843,True,True
2002-03-19 00:00:00+00:00,36.5650634765625,33.794464130401614,True,True
2002-03-20 00:00:00+00:00,35.98992919921875,33.79484506607056,True,True
2002-03-21 00:00:00+00:00,36.59418487548828,33.79469163894653,True,True
2002-03-22 00:00:00+00:00,36.32846450805664,33.79990085601807,True,True
2002-03-25 00:00:00+00:00,35.88800811767578,33.80306108474731,True,True
2002-03-26 00:00:00+00:00,36.29205322265625,33.80191184997559,True,True
2002-03-27 00:00:00+00:00,36.630577087402344,33.80042339324951,True,True
2002-03-28 00:00:00+00:00,36.437652587890625,33.798070163726806,True,True
2002-04-01 00:00:00+00:00,36.47406768798828,33.795922927856445,True,True
2002-04-02 00:00:00+00:00,36.2410888671875,33.7931833076477,True,True
2002-04-03 00:00:00+00:00,35.982643127441406,33.79035530090332,True,True
2002-04-04 00:00:00+00:00,36.124595642089844,33.788673152923586,True,True
2002-04-05 00:00:00+00:00,36.07366180419922,33.78724925994873,True,True
2002-04-08 00:00:00+00:00,36.5250358581543,33.7858235168457,True,True
2002-04-09 00:00:00+00:00,36.390323638916016,33.79118776321411,True,True
2002-04-10 00:00:00+00:00,37.09285354614258,33.7947947883606,True,True
2002-04-11 00:00:00+00:00,36.49953079223633,33.803268928527835,True,True
2002-04-12 00:00:00+00:00,37.31129455566406,33.80931833267212,True,True
2002-04-15 00:00:00+00:00,37.03828430175781,33.8173496055603,True,True
2002-04-16 00:00:00+00:00,37.966514587402344,33.82376300811767,True,True
2002-04-17 00:00:00+00:00,37.646175384521484,33.83805030822754,True,True
2002-04-18 00:00:00+00:00,37.486019134521484,33.85196409225464,True,True
2002-04-19 00:00:00+00:00,37.4569091796875,33.86240406036377,True,True
2002-04-22 00:00:00+00:00,36.961830139160156,33.87098291397095,True,True
2002-04-23 00:00:00+00:00,37.09285354614258,33.87482866287232,True,True
2002-04-24 00:00:00+00:00,36.779823303222656,33.8762594795227,True,True
2002-04-25 00:00:00+00:00,36.878108978271484,33.88027893066406,True,True
2002-04-26 00:00:00+00:00,36.17191696166992,33.88587335586548,True,True
2002-04-29 00:00:00+00:00,36.281124114990234,33.89028469085693,True,True
2002-04-30 00:00:00+00:00,36.874454498291016,33.898492946624756,True,True
2002-05-01 00:00:00+00:00,37.12929153442383,33.908042392730714,True,True
2002-05-02 00:00:00+00:00,37.25666809082031,33.922116947174075,True,True
2002-05-03 00:00:00+00:00,37.09285354614258,33.93682838439941,True,True
2002-05-06 00:00:00+00:00,36.38304138183594,33.946512641906736,True,True
2002-05-07 00:00:00+00:00,36.1209602355957,33.95179891586304,True,True
2002-05-08 00:00:00+00:00,36.983665466308594,33.958754768371584,True,True
2002-05-09 00:00:00+00:00,36.31025314331055,33.96659273147583,True,True
2002-05-10 00:00:00+00:00,35.72055435180664,33.97440479278564,True,True
2002-05-13 00:00:00+00:00,36.18283462524414,33.97782348632813,True,True
2002-05-14 00:00:00+00:00,37.27487564086914,33.98355358123779,True,True
2002-05-15 00:00:00+00:00,37.238494873046875,33.99600807189941,True,True
2002-05-16 00:00:00+00:00,36.798030853271484,34.011170406341556,True,True
2002-05-17 00:00:00+00:00,36.9108772277832,34.023137130737304,True,True
2002-05-20 00:00:00+00:00,36.4449462890625,34.033139591217044,True,True
2002-05-21 00:00:00+00:00,35.891632080078125,34.041083316802975,True,True
2002-05-22 00:00:00+00:00,35.67323303222656,34.04653129577637,True,True
2002-05-23 00:00:00+00:00,36.38304138183594,34.05110401153564,True,True
2002-05-24 00:00:00+00:00,35.807926177978516,34.05657096862793,True,True
2002-05-28 00:00:00+00:00,35.71691131591797,34.059704246520994,True,True
2002-05-29 00:00:00+00:00,35.26189422607422,34.0628338432312,True,True
2002-05-30 00:00:00+00:00,35.3892936706543,34.06612644195557,True,True
2002-05-31 00:00:00+00:00,35.127193450927734,34.06987554550171,True,True
2002-06-03 00:00:00+00:00,34.30817794799805,34.07619707107544,True,True
2002-06-04 00:00:00+00:00,34.315460205078125,34.07670782089233,True,True
2002-06-05 00:00:00+00:00,34.435577392578125,34.077435607910154,True,True
2002-06-06 00:00:00+00:00,33.765811920166016,34.077319049835204,False,True
2002-06-07 00:00:00+00:00,34.071563720703125,34.07331188201904,False,False
2002-06-10 00:00:00+00:00,34.03517150878906,34.07105026245117,False,False
2002-06-11 00:00:00+00:00,33.489166259765625,34.067486915588375,False,False
2002-06-12 00:00:00+00:00,33.59834671020508,34.06390260696411,False,False
2002-06-13 00:00:00+00:00,33.12514114379883,34.05896774291992,False,False
2002-06-14 00:00:00+00:00,33.39558410644531,34.05464691162109,False,False
2002-06-17 00:00:00+00:00,34.173011779785156,34.04942070007324,True,False
2002-06-18 00:00:00+00:00,34.26791000366211,34.050339221954346,True,True
2002-06-19 00:00:00+00:00,33.57807922363281,34.04812009811401,False,True
2002-06-20 00:00:00+00:00,33.505096435546875,34.043083896636965,False,False
2002-06-21 00:00:00+00:00,33.43209457397461,34.039579238891605,False,False
2002-06-24 00:00:00+00:00,33.32624435424805,34.03643198013306,False,False
2002-06-25 00:00:00+00:00,32.85540771484375,34.034904651641845,False,False
2002-06-26 00:00:00+00:00,32.83717346191406,34.02961437225342,False,False
2002-06-27 00:00:00+00:00,33.46858596801758,34.02584018707275,False,False
2002-06-28 00:00:00+00:00,33.08536148071289,34.02639709472656,False,False
2002-07-01 00:00:00+00:00,32.41013717651367,34.02892076492309,False,False
2002-07-02 00:00:00+00:00,31.4356689453125,34.03108444213867,False,False
2002-07-03 00:00:00+00:00,31.059728622436523,34.02960389137268,False,False
2002-07-05 00:00:00+00:00,32.0889778137207,34.034099702835086,False,False
2002-07-08 00:00:00+00:00,31.424694061279297,34.04617986679077,False,False
2002-07-09 00:00:00+00:00,31.304269790649414,34.05853271484375,False,False
2002-07-10 00:00:00+00:00,30.442914962768555,34.07579175949097,False,False
2002-07-11 00:00:00+00:00,30.205678939819336,34.09136275291443,False,False
2002-07-12 00:00:00+00:00,29.9465274810791,34.101521549224856,False,False
2002-07-15 00:00:00+00:00,29.760391235351562,34.10866881370544,False,False
2002-07-16 00:00:00+00:00,29.563302993774414,34.116998472213744,False,False
2002-07-17 00:00:00+00:00,29.837051391601562,34.122085132598876,False,False
2002-07-18 00:00:00+00:00,28.796863555908203,34.12642758369446,False,False
2002-07-19 00:00:00+00:00,28.194643020629883,34.12630497932434,False,False
2002-07-22 00:00:00+00:00,27.6325740814209,34.121594228744506,False,False
2002-07-23 00:00:00+00:00,26.1872615814209,34.11075594902039,False,False
2002-07-24 00:00:00+00:00,27.738426208496094,34.091204729080204,False,False
2002-07-25 00:00:00+00:00,27.51943588256836,34.08017059326172,False,False
2002-07-26 00:00:00+00:00,27.957401275634766,34.06940101623535,False,False
2002-07-29 00:00:00+00:00,29.034099578857422,34.06205384254456,False,False
2002-07-30 00:00:00+00:00,29.12167739868164,34.054960298538205,False,False
2002-07-31 00:00:00+00:00,28.669105529785156,34.045857648849484,False,False
2002-08-01 00:00:00+00:00,28.249385833740234,34.034981603622434,False,False
2002-08-02 00:00:00+00:00,27.362483978271484,34.021426877975465,False,False
2002-08-05 00:00:00+00:00,26.632522583007812,34.00135306358337,False,False
2002-08-06 00:00:00+00:00,27.793161392211914,33.982070503234866,False,False
2002-08-07 00:00:00+00:00,27.899009704589844,33.96956992149353,False,False
2002-08-08 00:00:00+00:00,28.34792709350586,33.955713424682614,False,False
2002-08-09 00:00:00+00:00,28.107036590576172,33.94272387504578,False,False
2002-08-12 00:00:00+00:00,28.176406860351562,33.9295449256897,False,False
2002-08-13 00:00:00+00:00,27.373435974121094,33.91571592330933,False,False
2002-08-14 00:00:00+00:00,28.351577758789062,33.89442798614502,False,False
2002-08-15 00:00:00+00:00,28.38079071044922,33.87803075790405,False,False
2002-08-16 00:00:00+00:00,28.815093994140625,33.8649517917633,False,False
2002-08-19 00:00:00+00:00,29.21657943725586,33.85730703353882,False,False
2002-08-20 00:00:00+00:00,29.07058334350586,33.84913214683533,False,False
2002-08-21 00:00:00+00:00,29.665496826171875,33.83750823020935,False,False
2002-08-22 00:00:00+00:00,29.855295181274414,33.82994641304016,False,False
2002-08-23 00:00:00+00:00,29.07058334350586,33.82106777191162,False,False
2002-08-26 00:00:00+00:00,29.599796295166016,33.805999774932864,False,False
2002-08-27 00:00:00+00:00,29.034099578857422,33.79466536521912,False,False
2002-08-28 00:00:00+00:00,28.468372344970703,33.78086502075195,False,False
2002-08-29 00:00:00+00:00,28.68007469177246,33.76477990150452,False,False
2002-08-30 00:00:00+00:00,28.486614227294922,33.74911880493164,False,False
2002-09-03 00:00:00+00:00,27.647174835205078,33.72959014892578,False,False
2002-09-04 00:00:00+00:00,28.231136322021484,33.704250984191894,False,False
2002-09-05 00:00:00+00:00,27.665420532226562,33.68244798660278,False,False
2002-09-06 00:00:00+00:00,28.57787322998047,33.65765333175659,False,False
2002-09-09 00:00:00+00:00,28.490270614624023,33.63559007644653,False,False
2002-09-10 00:00:00+00:00,28.669105529785156,33.614031400680545,False,False
2002-09-11 00:00:00+00:00,28.57787322998047,33.593928804397585,False,False
2002-09-12 00:00:00+00:00,28.103395462036133,33.57099547386169,False,False
2002-09-13 00:00:00+00:00,28.45347023010254,33.54483777999878,False,False
