timestamp,kind,gross_spend_usd,fee_slippage_usd,execution_price,reference_open,xrp_bought,cash_after,xrp_after,strategy,entry_time,exit_time,xrp_entry_open,btc_entry_open,xrp_exit_open,btc_exit_open,xrpbtc_entry_ratio,xrpbtc_exit_ratio,return_pct
2025-01-17 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.2711994500000006,3.2663000000000002,5.335048274357832,0,119.77199476396785,daily_xrp_dca,,,,,,,,,
2025-01-18 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.1396023500000001,3.1349,5.5586679570432835,0,125.33066272101114,daily_xrp_dca,,,,,,,,,
2025-01-19 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.1329924500000002,3.1282999999999999,5.5703954795048398,0,130.90105820051599,daily_xrp_dca,,,,,,,,,
2025-01-20 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.2717002000000002,3.2667999999999999,5.334231718665051,0,136.23528991918104,daily_xrp_dca,,,,,,,,,
2025-01-21 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.08311775,3.0785,5.6605061486227024,0,141.89579606780376,daily_xrp_dca,,,,,,,,,
2025-01-22 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.1757564999999999,3.1709999999999998,5.4953857390523462,0,147.39118180685611,daily_xrp_dca,,,,,,,,,
2025-01-23 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.1063525500000004,3.1017000000000001,5.6181668693087623,0,153.00934867616488,daily_xrp_dca,,,,,,,,,
2025-01-24 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.1844695500000002,3.1797,5.4803497746752807,0,158.48969845084017,daily_xrp_dca,,,,,,,,,
2025-01-25 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.1064527000000002,3.1017999999999999,5.6179857432893767,0,164.10768419412955,daily_xrp_dca,,,,,,,,,
2025-01-26 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.1393019,3.1345999999999998,5.559199954869837,0,169.66688414899937,daily_xrp_dca,,,,,,,,,
2025-01-27 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.7970893500000003,2.7928999999999999,6.239345547114107,0,175.90622969611348,daily_xrp_dca,,,,,,,,,
2025-01-28 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.1088563000000002,3.1042000000000001,5.6136422197458247,0,181.51987191585931,daily_xrp_dca,,,,,,,,,
2025-01-29 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.1070536,3.1023999999999998,5.6168992323797671,0,187.13677114823909,daily_xrp_dca,,,,,,,,,
2025-01-30 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.10374865,3.0991,5.6228802486318576,0,192.75965139687094,daily_xrp_dca,,,,,,,,,
2025-01-31 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.0690967499999999,3.0644999999999998,5.6863658601843667,0,198.4460172570553,daily_xrp_dca,,,,,,,,,
2025-02-01 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,3.0305390000000001,3.0259999999999998,5.7587138726156608,0,204.20473112967096,daily_xrp_dca,,,,,,,,,
2025-02-02 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.9050510500000004,2.9007000000000001,6.0074699826024709,0,210.21220111227342,daily_xrp_dca,,,,,,,,,
2025-02-03 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3651424000000003,2.3616000000000001,7.3788398452468611,0,217.59104095752028,daily_xrp_dca,,,,,,,,,
2025-02-04 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5028486500000002,2.4990999999999999,6.9728575001140367,0,224.56389845763431,daily_xrp_dca,,,,,,,,,
2025-02-05 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5202747500000005,2.5165000000000002,6.9246446169421763,0,231.48854307457648,daily_xrp_dca,,,,,,,,,
2025-02-06 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4313415500000004,2.4277000000000002,7.1779330965667043,0,238.66647617114319,daily_xrp_dca,,,,,,,,,
2025-02-07 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3180719000000001,2.3146,7.5286737140477795,0,246.19514988519097,daily_xrp_dca,,,,,,,,,
2025-02-08 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3764593500000002,2.3729,7.3437010318744944,0,253.53885091706547,daily_xrp_dca,,,,,,,,,
2025-02-09 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4873254,2.4836,7.0163746893763044,0,260.55522560644175,daily_xrp_dca,,,,,,,,,
2025-02-10 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4410561,2.4373999999999998,7.1493674319089973,0,267.70459303835077,daily_xrp_dca,,,,,,,,,
2025-02-11 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5066543500000003,2.5028999999999999,6.962271037011063,0,274.66686407536184,daily_xrp_dca,,,,,,,,,
2025-02-12 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4229289499999997,2.4192999999999998,7.2028554451845546,0,281.86971952054643,daily_xrp_dca,,,,,,,,,
2025-02-13 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4335448500000001,2.4298999999999999,7.171434288874023,0,289.04115380942045,daily_xrp_dca,,,,,,,,,
2025-02-14 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.6992427999999999,2.6951999999999998,6.4655195082127452,0,295.50667331763321,daily_xrp_dca,,,,,,,,,
2025-02-15 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.8031985000000001,2.7989999999999999,6.2257478308449405,0,301.73242114847818,daily_xrp_dca,,,,,,,,,
2025-02-16 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.7703493000000003,2.7662,6.2995691484834744,0,308.03199029696168,daily_xrp_dca,,,,,,,,,
2025-02-17 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.6767090499999999,2.6726999999999999,6.5199491819265125,0,314.55193947888819,daily_xrp_dca,,,,,,,,,
2025-02-18 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5598340000000004,2.556,6.8176323077210439,0,321.36957178660924,daily_xrp_dca,,,,,,,,,
2025-02-19 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5504199000000005,2.5466000000000002,6.8427975255379669,0,328.21236931214719,daily_xrp_dca,,,,,,,,,
2025-02-20 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.7088572000000002,2.7048000000000001,6.4425717903486355,0,334.6549411024958,daily_xrp_dca,,,,,,,,,
2025-02-21 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.6754071000000001,2.6714000000000002,6.5231220253556144,0,341.17806312785143,daily_xrp_dca,,,,,,,,,
2025-02-22 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5760583000000001,2.5722,6.7746941056430252,0,347.95275723349448,daily_xrp_dca,,,,,,,,,
2025-02-23 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5909806500000001,2.5871,6.7356763088148854,0,354.68843354230938,daily_xrp_dca,,,,,,,,,
2025-02-24 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4570800999999998,2.4533999999999998,7.1027423895553072,0,361.7911759318647,daily_xrp_dca,,,,,,,,,
2025-02-25 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.189279,2.1859999999999999,7.9715773918275348,0,369.76275332369221,daily_xrp_dca,,,,,,,,,
2025-02-26 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2949372500000003,2.2915000000000001,7.6045682646890631,0,377.36732158838129,daily_xrp_dca,,,,,,,,,
2025-02-27 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2123135,2.2090000000000001,7.888577717761426,0,385.25589930614274,daily_xrp_dca,,,,,,,,,
2025-02-28 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0199253500000003,2.0169000000000001,8.6399267085799938,0,393.89582601472273,daily_xrp_dca,,,,,,,,,
2025-03-01 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.18857795,2.1852999999999998,7.9741308646570221,0,401.86995687937974,daily_xrp_dca,,,,,,,,,
2025-03-02 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2586829500000003,2.2553000000000001,7.726629795829818,0,409.59658667520955,daily_xrp_dca,,,,,,,,,
2025-03-03 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5970898,2.5931999999999999,6.7198319368097295,0,416.31641861201928,daily_xrp_dca,,,,,,,,,
2025-03-04 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3646416500000003,2.3611,7.3804024304497853,0,423.69682104246908,daily_xrp_dca,,,,,,,,,
2025-03-05 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4875257,2.4838,7.0158097183891579,0,430.71263076085825,daily_xrp_dca,,,,,,,,,
2025-03-06 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5692481000000003,2.5653999999999999,6.7926515079656147,0,437.50528226882386,daily_xrp_dca,,,,,,,,,
2025-03-07 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5187725000000003,2.5150000000000001,6.9287746236719636,0,444.43405689249585,daily_xrp_dca,,,,,,,,,
2025-03-08 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3445115000000003,2.3410000000000002,7.4437711142823524,0,451.8778280067782,daily_xrp_dca,,,,,,,,,
2025-03-09 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3225786500000001,2.3191000000000002,7.5140650159695523,0,459.39189302274775,daily_xrp_dca,,,,,,,,,
2025-03-10 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1403056500000002,2.1371000000000002,8.1539788397992563,0,467.54587186254702,daily_xrp_dca,,,,,,,,,
2025-03-11 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1236807500000001,2.1204999999999998,8.2178109778519168,0,475.76368284039893,daily_xrp_dca,,,,,,,,,
2025-03-12 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2259339000000002,2.2225999999999999,7.8403078280099834,0,483.60399066840893,daily_xrp_dca,,,,,,,,,
2025-03-13 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2357486000000004,2.2324000000000002,7.8058897054896015,0,491.40988037389855,daily_xrp_dca,,,,,,,,,
2025-03-14 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.31236335,2.3089,7.5472598113971978,0,498.95714018529577,daily_xrp_dca,,,,,,,,,
2025-03-15 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4159184500000004,2.4123000000000001,7.2237566548667198,0,506.18089684016252,daily_xrp_dca,,,,,,,,,
2025-03-16 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.38086595,2.3773,7.3301090222247884,0,513.51100586238726,daily_xrp_dca,,,,,,,,,
2025-03-17 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3499196000000002,2.3464,7.4266400351751569,0,520.93764589756245,daily_xrp_dca,,,,,,,,,
2025-03-18 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2984425000000002,2.2949999999999999,7.5929708838932415,0,528.53061678145571,daily_xrp_dca,,,,,,,,,
2025-03-19 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3128641000000001,2.3094000000000001,7.5456257809539231,0,536.07624256240967,daily_xrp_dca,,,,,,,,,
2025-03-20 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5148666500000001,2.5110999999999999,6.9395357327605387,0,543.01577829517021,daily_xrp_dca,,,,,,,,,
2025-03-21 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4108108000000001,2.4072,7.2390612240507597,0,550.25483951922092,daily_xrp_dca,,,,,,,,,
2025-03-22 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4076059999999999,2.4039999999999999,7.2486972456468344,0,557.5035367648677,daily_xrp_dca,,,,,,,,,
2025-03-23 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3977913000000002,2.3942000000000001,7.2783677965646101,0,564.78190456143227,daily_xrp_dca,,,,,,,,,
2025-03-24 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4660936000000002,2.4624000000000001,7.0767820738040079,0,571.85868663523627,daily_xrp_dca,,,,,,,,,
2025-03-25 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4373505500000001,2.4337,7.1602367500246498,0,579.0189233852609,daily_xrp_dca,,,,,,,,,
2025-03-26 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4676960000000001,2.464,7.0721867607690703,0,586.09111014603002,daily_xrp_dca,,,,,,,,,
2025-03-27 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3753576999999999,2.3717999999999999,7.3471069139619658,0,593.43821705999198,daily_xrp_dca,,,,,,,,,
2025-03-28 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2360490500000001,2.2326999999999999,7.8048408557060913,0,601.24305791569805,daily_xrp_dca,,,,,,,,,
2025-03-29 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1426091000000005,2.1394000000000002,8.1452127599023019,0,609.38827067560032,daily_xrp_dca,,,,,,,,,
2025-03-30 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1998949000000003,2.1966000000000001,7.933109432092774,0,617.32138010769313,daily_xrp_dca,,,,,,,,,
2025-03-31 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0585832499999999,2.0554999999999999,8.4776785105983912,0,625.7990586182915,daily_xrp_dca,,,,,,,,,
2025-04-01 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1745569499999999,2.1713,8.0255460685004341,0,633.82460468679199,daily_xrp_dca,,,,,,,,,
2025-04-02 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1090588500000003,2.1059000000000001,8.2747842625646939,0,642.09938894935669,daily_xrp_dca,,,,,,,,,
2025-04-03 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0535757500000003,2.0505,8.4983507332528596,0,650.59773968260959,daily_xrp_dca,,,,,,,,,
2025-04-04 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0977418999999999,2.0945999999999998,8.3194252738159982,0,658.91716495642561,daily_xrp_dca,,,,,,,,,
2025-04-05 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1369005500000005,2.1337000000000002,8.1669720103739927,0,667.08413696679963,daily_xrp_dca,,,,,,,,,
2025-04-06 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1035506000000002,2.1004,8.2964521893615455,0,675.38058915616114,daily_xrp_dca,,,,,,,,,
2025-04-07 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,1.7683485500000002,1.7657,9.8690990420428086,0,685.2496881982039,daily_xrp_dca,,,,,,,,,
2025-04-08 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,1.8762101,1.8734,9.3017338414300159,0,694.55142203963396,daily_xrp_dca,,,,,,,,,
2025-04-09 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,1.8312427500000001,1.8285,9.5301439313836411,0,704.08156597101765,daily_xrp_dca,,,,,,,,,
2025-04-10 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,1.9922839500000002,1.9893000000000001,8.7597990139923532,0,712.84136498501005,daily_xrp_dca,,,,,,,,,
2025-04-11 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0098102000000004,2.0068000000000001,8.6834104935892888,0,721.52477547859928,daily_xrp_dca,,,,,,,,,
2025-04-12 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0595847500000004,2.0565000000000002,8.4735561286335948,0,729.9983316072329,daily_xrp_dca,,,,,,,,,
2025-04-13 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1794643000000002,2.1762000000000001,8.007475497902302,0,738.0058071051352,daily_xrp_dca,,,,,,,,,
2025-04-14 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1409065500000004,2.1377000000000002,8.1516902177737691,0,746.15749732290897,daily_xrp_dca,,,,,,,,,
2025-04-15 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1583326500000002,2.1551,8.0858745202241149,0,754.2433718431331,daily_xrp_dca,,,,,,,,,
2025-04-16 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.073105,2.0699999999999998,8.4182938060555514,0,762.66166564918865,daily_xrp_dca,,,,,,,,,
2025-04-17 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0963398,2.0931999999999999,8.3249895750692673,0,770.9866552242579,daily_xrp_dca,,,,,,,,,
2025-04-18 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0798150500000001,2.0767000000000002,8.3911340966605614,0,779.37778932091851,daily_xrp_dca,,,,,,,,,
2025-04-19 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0902306500000001,2.0871,8.3493211530520774,0,787.72711047397058,daily_xrp_dca,,,,,,,,,
2025-04-20 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.0647925500000004,2.0617000000000001,8.4521842064970585,0,796.17929468046759,daily_xrp_dca,,,,,,,,,
2025-04-21 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1403056500000002,2.1371000000000002,8.1539788397992563,0,804.33327352026686,daily_xrp_dca,,,,,,,,,
2025-04-22 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1013473,2.0981999999999998,8.3051511669693028,0,812.63842468723612,daily_xrp_dca,,,,,,,,,
2025-04-23 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2949372500000003,2.2915000000000001,7.6045682646890631,0,820.2429929519252,daily_xrp_dca,,,,,,,,,
2025-04-24 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1366000999999999,2.1334,8.1681204549240611,0,828.41111340684927,daily_xrp_dca,,,,,,,,,
2025-04-25 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1978919000000001,2.1945999999999999,7.9403390952952657,0,836.35145250214453,daily_xrp_dca,,,,,,,,,
2025-04-26 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2137156,2.2103999999999999,7.8835813330324784,0,844.23503383517698,daily_xrp_dca,,,,,,,,,
2025-04-27 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.18216835,2.1789000000000001,7.9975529756000689,0,852.23258681077709,daily_xrp_dca,,,,,,,,,
2025-04-28 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.32938885,2.3258999999999999,7.4920968994948147,0,859.72468371027196,daily_xrp_dca,,,,,,,,,
2025-04-29 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.28932885,2.2858999999999998,7.6231979432761667,0,867.34788165354814,daily_xrp_dca,,,,,,,,,
2025-04-30 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.229339,2.226,7.8283325150651351,0,875.17621416861323,daily_xrp_dca,,,,,,,,,
2025-05-01 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2142163500000001,2.2109000000000001,7.8817984434099193,0,883.05801261202316,daily_xrp_dca,,,,,,,,,
2025-05-02 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2165198000000004,2.2132000000000001,7.8736075268999581,0,890.93162013892311,daily_xrp_dca,,,,,,,,,
2025-05-03 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2072058500000002,2.2039,7.9068325144221552,0,898.83845265334526,daily_xrp_dca,,,,,,,,,
2025-05-04 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1950877000000002,2.1918000000000002,7.9504827897321784,0,906.78893544307743,daily_xrp_dca,,,,,,,,,
2025-05-05 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.18737615,2.1840999999999999,7.9785120546380615,0,914.76744749771547,daily_xrp_dca,,,,,,,,,
2025-05-06 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1001455,2.097,8.3099037570505434,0,923.07735125476597,daily_xrp_dca,,,,,,,,,
2025-05-07 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.1510217000000003,2.1478000000000002,8.1133570064880285,0,931.19070826125403,daily_xrp_dca,,,,,,,,,
2025-05-08 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.2150175500000002,2.2117,7.8789474967377986,0,939.06965575799188,daily_xrp_dca,,,,,,,,,
2025-05-09 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3714518500000001,2.3679000000000001,7.3592078122112374,0,946.42886357020313,daily_xrp_dca,,,,,,,,,
2025-05-10 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3843711999999999,2.3807999999999998,7.3193330723013235,0,953.74819664250447,daily_xrp_dca,,,,,,,,,
2025-05-11 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.3598344500000001,2.3563000000000001,7.395436989574752,0,961.14363363207917,daily_xrp_dca,,,,,,,,,
2025-05-12 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.4281367500000002,2.4245000000000001,7.1874069616560066,0,968.33104059373522,daily_xrp_dca,,,,,,,,,
2025-05-13 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.50364985,2.4998999999999998,6.9706260964578544,0,975.30166669019309,daily_xrp_dca,,,,,,,,,
2025-05-14 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5736547000000001,2.5697999999999999,6.7810211606097708,0,982.08268785080281,daily_xrp_dca,,,,,,,,,
2025-05-15 09:00:00+00:00,daily_xrp_dca_buy,17.452006980802793,0.026178010471204188,2.5015467,2.4977999999999998,6.9764865796040478,0,989.05917443040687,daily_xrp_dca,,,,,,,,,
