asset,start,end,risk_on_days,risk_on_fraction,trades,final,buy_hold,dca,momentum,random,double_cost,delay_2d,best_excluded,top_block_pct,sharpe,max_drawdown,test_final,test_buy_hold,test_trades
BTC,2018-01-01,2026-07-27,2479,0.7920127795527157,20,104096.79825881319,46344.780518358595,39941.66037721917,84689.48713366143,92377.71540115359,98034.64177872342,100642.8758772326,41747.20403233827,1.1174872251178474,0.7755953105039923,-0.6570561207841457,12054.673295490635,15032.99363290963,5
ETH,2018-01-01,2026-07-27,2479,0.7920127795527157,20,60499.88752824927,25741.27110993787,34753.85778180409,127304.60327323966,12036.082391631278,56976.63041219261,55114.03317972731,3508.5650440590425,1.516270645501752,0.6480225145235794,-0.8680710652584257,6438.325544236623,8268.923793334221,5
SOL,2020-08-11,2026-07-27,1698,0.7799724391364262,11,935999.1851532654,259570.99438561453,40615.94868993892,904985.4845900396,93837.90460086314,905615.1464809229,1000293.8048763911,230740.5061344758,1.7645064204534584,1.2220478112283109,-0.8036517992242247,6014.267918167745,7272.683189136861,5
XRP,2018-05-04,2026-07-27,2356,0.7835051546391752,20,57090.452071970205,21258.129805292065,22385.074054116783,37077.29762569797,66433.85442222742,53765.74603135905,41755.88029200452,13863.957130159772,2.080856455649437,0.5876107655724092,-0.7119933721411909,17058.902863910895,17268.992530700296,5
