timestamp,trend_following,mean_reversion,breakout,grid,contrarian,momentum,statistical_arbitrage,dca,funding_arbitrage
2018-02-16 00:00:00+00:00,0,-0.00520549535,0.006077276873,0.0007155114484,0,-0.001012879479,0,0.0004328183754,
2018-02-17 00:00:00+00:00,0,-0.006433119706,0.01630293024,-0.001973962472,0,-0.00271715504,0,0.001024441142,
2018-02-18 00:00:00+00:00,0,0,-0.02082857,0.0007336894375,0,0.003471428333,0,-0.001429837975,
2018-02-19 00:00:00+00:00,-0.003242206367,0,-0.00045,-0.0004408613054,0,-0.002391525426,-0.000768417331,0.00105565876,
2018-02-20 00:00:00+00:00,-0.006281877615,0.002639767015,0,-0.00343672912,0,0.002703517441,-0.003322725666,-0.00123471282,
2018-02-21 00:00:00+00:00,0.009825581056,-0.002487979943,0.009788696409,-0.0008529807278,0,0.002838166699,0.0008106147324,-0.001298620895,
2018-02-22 00:00:00+00:00,0.009999135031,-0.009049959938,0.01150845492,0.001213470443,0,0.002661938422,0.0009191602277,-0.001106645365,
2018-02-23 00:00:00+00:00,-0.01925442427,0.008464954396,-0.01888739334,-0.002424229676,0,-0.003184070711,0.001498899557,0.001239980045,
2018-02-24 00:00:00+00:00,0.0124033668,0,-0.002758843218,-0.00011795408,0,0.002067227799,0.001081192681,-0.0008884222541,
2018-02-25 00:00:00+00:00,-0.002586082817,0,0,-0.0003034909151,0,-0.0004310138028,0.0009430551888,0.0001691208297,
2018-02-26 00:00:00+00:00,-0.01666891178,0,-0.0009723695158,-0.001146598663,0,-0.002778151964,-0.00218067061,0.001323354481,
2018-02-27 00:00:00+00:00,-0.009448796781,0.001279800362,0.006452686015,0.0003046427433,0,-0.001574799463,-0.001074268396,0.0007392643387,
2018-02-28 00:00:00+00:00,0.005455825723,0.000636508783,-0.0009081439394,0.0003895221242,0,0.0009093042872,0.0001214680777,-0.0004443710381,
2018-03-01 00:00:00+00:00,-0.007866444731,-0.0001075992534,7.071797861e-05,-0.000231401208,0,-0.001311074122,-0.001799850061,0.0006743780297,
2018-03-02 00:00:00+00:00,0.002852199376,-0.00015,-8.706632288e-05,-0.0001359984672,0,0.0004753665626,-0.001379009595,-0.00023288242,
2018-03-03 00:00:00+00:00,-0.003933174213,0,0,-0.0001591683605,0,-0.0006555290354,-0.001892525541,0.0003523930213,
2018-03-04 00:00:00+00:00,-0.003028439323,0,0,0.000417472107,0,-0.0005531987271,0.0003272054038,0.0002830421428,
2018-03-05 00:00:00+00:00,0.005106469682,0,0,-0.0001469096469,0,0.0009379215282,-0.000729384529,-0.0005359324586,
2018-03-06 00:00:00+00:00,0.011178259,0.001740728008,0.00586450343,-0.00184559972,0,0.002937566664,0.001160241247,-0.001690315092,
2018-03-07 00:00:00+00:00,0.01158209043,-0.005577639397,0.01848385576,0.004629102366,0,0.003184615975,-0.0002579553213,-0.001735227852,
2018-03-08 00:00:00+00:00,0.0220466052,-0.02265170825,0.01319570494,5.418833385e-05,0,0.003699434201,-0.0004385747667,-0.001879479051,
2018-03-09 00:00:00+00:00,-0.003950289627,0.009590132012,-0.004555078,0.007591180256,0,-0.0006583816044,0.002044924435,0.0002764229277,
2018-03-10 00:00:00+00:00,0.01871001771,-0.01275824544,-0.0003,-0.001265123609,0,0.003118336284,-0.0004832889448,-0.001470590602,
2018-03-11 00:00:00+00:00,-0.02272006273,0.01895168315,0,-0.002953713248,0,-0.003786677122,-0.001337072962,0.001720317619,
2018-03-12 00:00:00+00:00,0.01060788039,0,-0.005645644375,0.001628360305,0,0.001767980066,0.0002601851146,-0.0009547045875,
2018-03-13 00:00:00+00:00,-0.0264867219,0,0.01988872126,0.00299830607,0,-0.00441445365,-0.0005955012423,0.002210278962,
2018-03-14 00:00:00+00:00,0.009279058455,0.01178570716,0.002125694159,-0.005033259651,0,0.005795570518,-0.0003605164202,-0.003319846536,
2018-03-15 00:00:00+00:00,-0.002946111326,0.006794295271,-0.001432301916,0.002282806688,0,-0.0004410185544,-0.0005247315531,0.0002448141677,
2018-03-16 00:00:00+00:00,0.00141288519,0.001851248272,-0.006368201139,0.002029498496,0,0.0002354808649,-0.001042622653,-0.0001435858237,
2018-03-17 00:00:00+00:00,0.01576324883,-0.004900818581,0,-0.001021492613,0,0.002627208138,-0.001617929942,-0.001250824535,
2018-03-18 00:00:00+00:00,-0.003189558994,-0.00518170103,-0.01681500754,0.006196364044,0,-0.0005315931657,-0.003307408157,0.0003010339256,
2018-03-19 00:00:00+00:00,-0.009349859682,-0.00015,-0.0003,0.003389732556,0,-0.001558309947,-0.0006034081357,0.000843626528,
2018-03-20 00:00:00+00:00,-0.005362696493,0,0,0.00200278423,0,-0.0008937827489,-0.001838340143,0.0005079884037,
2018-03-21 00:00:00+00:00,-0.008664227786,0,7.708218943e-05,0.0002368461814,0,-0.001444037964,0.0003174106063,0.0009360446184,
2018-03-22 00:00:00+00:00,0.005906665739,0,0.0008874048672,0.001864493274,0,0.0007386426675,-0.0008307772896,-0.0003502968608,
2018-03-23 00:00:00+00:00,0.01376770515,0,-0.004130542966,-0.003003908882,0,-0.00318639572,-0.0007434441104,0.002127466953,
2018-03-24 00:00:00+00:00,0.02118581478,-0.01643727191,0.0128438077,-0.005011163917,0,-0.0008050557246,-4.158372035e-06,0.0009286394343,
2018-03-25 00:00:00+00:00,-0.002005962325,0,-0.00015,0.004282140801,0,0.0003952912181,0.0006034401664,-0.0003549226474,
2018-03-26 00:00:00+00:00,0.004141160277,0.002237637484,-0.00099427538,0.001321877526,0,0.003109755799,-0.001783035464,-0.002133492265,
2018-03-27 00:00:00+00:00,0.007779711526,-0.007525773196,0.01187976641,0.001490951663,0,0.0025999769,-0.001721398702,-0.001649700016,
2018-03-28 00:00:00+00:00,-0.001580996273,-0.0005418060201,-0.00163813461,0.0001974091214,0,-0.0004502193654,-0.001269238472,0.0003457953165,
2018-03-29 00:00:00+00:00,0.0247517439,-0.01122734165,0.02725835719,-0.01015587432,0,0.006263421336,-0.001416318464,-0.003949882401,
2018-03-30 00:00:00+00:00,-0.000931106719,0.0004414730995,0.0001030224718,0.0008834208022,0.002072106442,-0.0001301844532,0.002825602407,6.713816209e-05,
2018-03-31 00:00:00+00:00,-0.007930380262,0.0003899082569,-0.002127340898,0.001925756312,0.0003899082569,-0.001321730044,-0.0004579273225,0.0009271041173,
2018-04-01 00:00:00+00:00,0.005493964039,0.001665288496,0.004109638422,0.001971326618,-0.003896631381,0.0008580647636,-0.001357209278,-0.0003744228023,
2018-04-02 00:00:00+00:00,0.008175571256,0.004783692039,-0.007194578622,-0.002171610199,0.001695810661,-0.003155712348,-0.000970519804,0.00243991343,
2018-04-03 00:00:00+00:00,-0.007232271812,-0.0005270769222,0.005390647322,-0.0006235963009,0.007792207792,-0.003002261076,0.001453087173,0.001994580504,
2018-04-04 00:00:00+00:00,0.009054516901,0.00907120227,-0.007280746378,-0.001635311025,-0.008879518072,0.004192561565,-0.0002158084325,-0.002982225621,
2018-04-05 00:00:00+00:00,0.001767334943,0,0,9.749638512e-05,0.0009017585614,-0.0004671274143,0.0006441312566,0.0003773045032,
2018-04-06 00:00:00+00:00,0.003979083697,0,0,0.0001766633853,-0.003320578677,0.001273861119,-0.000411379186,-0.0007824630027,
2018-04-07 00:00:00+00:00,-0.006736708745,0,0,-0.000230830043,0.004234324595,-0.001775313339,-0.0001235354735,0.001048190478,
2018-04-08 00:00:00+00:00,-0.008808347031,0,0,-0.0006706141442,0.004132532314,-0.0004664578386,0.00120367651,2.697347974e-05,
2018-04-09 00:00:00+00:00,0.001571102156,0.004389556482,-0.005452802007,0.0007296973341,-0.0002872127872,0.0009249759574,0.001452797765,-0.0007314788314,
2018-04-10 00:00:00+00:00,-0.003006805925,-0.004024531921,-0.004155528393,-1.054564077e-05,0.004077645585,-0.001143217261,0.001591385411,0.0007448684228,
2018-04-11 00:00:00+00:00,-0.003329197111,-0.003407099574,0,7.330915724e-05,0.003458234063,-0.001154541991,0.0008913268773,0.0008018517613,
2018-04-12 00:00:00+00:00,-0.02341365431,-0.01236217051,0.01582622157,-0.004603350212,-0.00015,-0.005737095941,-0.00015,0.00395102059,
2018-04-13 00:00:00+00:00,0.003630446547,-0.003906401795,0.003277298515,0.002794779053,0,-0.0005724902735,0,0.0005982888877,
2018-04-14 00:00:00+00:00,-0.001727071006,-0.001806834857,0.0014941793,0.0009527656424,0,-0.0002490298833,0,5.262910241e-05,
2018-04-15 00:00:00+00:00,-0.001414970082,-0.003872501414,0.007703642761,-0.001117917829,0,-0.001529657291,0,0.0009953300098,
2018-04-16 00:00:00+00:00,-0.006598465473,0,-0.01046661066,-0.001193411991,0,0.002358774783,0,-0.00224658863,
2018-04-17 00:00:00+00:00,-0.003737064949,0,0,1.972538458e-06,0,0.00129251032,0,-0.001171191866,
2018-04-18 00:00:00+00:00,-0.00015,0,0,-0.001283093045,0,-0.002131398878,0,0.001881399417,
2018-04-19 00:00:00+00:00,0.003181582774,-0.002074974435,0.001774974435,-0.001759810527,0,-0.001590230927,-0.001779840315,0.001295400845,
2018-04-20 00:00:00+00:00,0.01350297702,-0.01390346897,0.01236693172,-0.004769657416,0,-0.002894360747,-0.000672764151,0.002577154786,
2018-04-21 00:00:00+00:00,0.001374989507,0.004847134655,-0.003256281512,0.001759908808,0,-0.0008502398329,0.001208940255,0.0008142860268,
2018-04-22 00:00:00+00:00,-0.00536735544,0.0003581895886,-0.006714806266,0.0005521146157,0,0.0004055963853,-0.002072621272,-0.0004816599797,
2018-04-23 00:00:00+00:00,0.00813277995,-0.005463864481,0.001867730523,-0.0007265540149,0,-0.001901235638,-0.001070208656,0.002032110932,
2018-04-24 00:00:00+00:00,0.0176327173,-0.01828476532,0.01349774664,-0.005590447594,0,-0.004491986969,-0.0004278618594,0.004908183705,
2018-04-25 00:00:00+00:00,-0.02403413095,0.02872290084,-0.01475690168,-0.0006380022904,0,0.005136373745,0.002288082788,-0.00609877218,
2018-04-26 00:00:00+00:00,0.008990305173,0,0,-0.0036676999,0,-0.00345710479,-0.001231429237,0.003794539475,
2018-04-27 00:00:00+00:00,-0.003021209848,0,0,0.002312530729,0,0.001522107482,-0.0006127359581,-0.001702739973,
2018-04-28 00:00:00+00:00,0.0254395218,-0.003538679827,0.003255396596,-0.01218710798,0,-0.002920908291,-0.0006313616487,0.003692767271,
2018-04-29 00:00:00+00:00,0.001614576034,-0.001093000104,0.001614576034,-0.004267003463,0,-0.0001723214342,-0.0002044363414,0.00014615433,
2018-04-30 00:00:00+00:00,-0.00580949491,0.005554760063,-0.006074728973,2.831380777e-05,0,0.001586276087,0.0005453911985,-0.002148186429,
2018-05-01 00:00:00+00:00,0.003962512813,-0.00015,0,0.001178614818,0,0.0004997495417,-0.001162845302,-0.000401328434,
2018-05-02 00:00:00+00:00,0.004791819257,0,0,0.0002529138351,0,-0.001084467476,-0.000256202408,0.001346267859,
2018-05-03 00:00:00+00:00,-0.001387134063,-0.005095121911,0.00901301327,-0.002682034534,0,-0.003337307066,-0.003430013759,0.003640190725,
2018-05-04 00:00:00+00:00,-0.002298067225,-0.000639879828,0.0005036832231,0.002557500904,0,0.0002428033349,-0.0006902907029,-0.0004942741324,
