asset,start,end,risk_on_days,risk_on_fraction,trades,final,buy_hold,dca,momentum,random,double_cost,delay_2d,best_excluded,top_block_pct,sharpe,max_drawdown,test_final,test_buy_hold,test_trades
BTC,2018-01-01,2026-07-27,2074,0.6626198083067093,40,247556.89222041404,46344.780518358595,39941.66037721917,84689.48713366143,48213.784135734226,219563.12863483126,124210.33715868667,95180.57737170569,1.5719496368287285,1.0170910794094346,-0.6533185914553731,9377.15865300058,15032.99363290963,20
ETH,2018-01-01,2026-07-27,2074,0.6626198083067093,40,211568.3803975734,25741.27110993787,34753.85778180409,127304.60327323966,3509.387747238581,187644.20212116707,88223.88211033694,124916.8303227254,1.2304880304474315,0.8729207754798265,-0.7400699766355916,5215.89695594335,8268.923793334221,20
SOL,2020-08-11,2026-07-27,1464,0.6724850711988976,34,127043.78840567882,259570.99438561453,40615.94868993892,904985.4845900396,774538.6761081334,114724.23385108521,260826.78259191866,40169.732644547046,3.888136707975962,0.8831867721285991,-0.884264320169271,3626.51563173696,7272.683189136861,20
XRP,2018-05-04,2026-07-27,2039,0.678084469571001,39,32674.514832137644,21258.129805292065,22385.074054116783,37077.29762569797,3745.8046773948263,29066.74673410663,18013.97511445058,9159.549224701088,3.675626102705997,0.5553217389085683,-0.7831137576441216,10233.343822471701,17268.992530700296,20
