date,hyg,sma200_prior,risk_on_signal_close,risk_on_actionable
2008-03-24 00:00:00+00:00,30.799720764160156,31.111895999908448,False,False
2008-03-25 00:00:00+00:00,30.879541397094727,31.10761245727539,False,False
2008-03-26 00:00:00+00:00,30.806106567382812,31.10446714401245,False,False
2008-03-27 00:00:00+00:00,30.707151412963867,31.10137692451477,False,False
2008-03-28 00:00:00+00:00,30.723102569580078,31.09812397003174,False,False
2008-03-31 00:00:00+00:00,30.860374450683594,31.09575026512146,False,False
2008-04-01 00:00:00+00:00,30.99599838256836,31.09379137992859,False,False
2008-04-02 00:00:00+00:00,31.012062072753906,31.092389974594116,False,False
2008-04-03 00:00:00+00:00,30.957456588745117,31.09109899520874,False,False
2008-04-04 00:00:00+00:00,31.076305389404297,31.08944441795349,False,False
2008-04-07 00:00:00+00:00,31.323802947998047,31.088188009262083,True,False
2008-04-08 00:00:00+00:00,31.429851531982422,31.089556980133057,True,True
2008-04-09 00:00:00+00:00,31.15669059753418,31.091169700622558,True,True
2008-04-10 00:00:00+00:00,31.269155502319336,31.091114835739134,True,True
2008-04-11 00:00:00+00:00,31.018478393554688,31.0925274848938,False,True
2008-04-14 00:00:00+00:00,31.127758026123047,31.092234001159667,True,False
2008-04-15 00:00:00+00:00,31.124549865722656,31.093030157089235,True,True
2008-04-16 00:00:00+00:00,31.259506225585938,31.094624977111817,True,True
2008-04-17 00:00:00+00:00,31.291648864746094,31.097332010269167,True,True
2008-04-18 00:00:00+00:00,31.503742218017578,31.09899628639221,True,True
2008-04-21 00:00:00+00:00,31.45233917236328,31.102009410858155,True,True
2008-04-22 00:00:00+00:00,31.494123458862305,31.105326967239378,True,True
2008-04-23 00:00:00+00:00,31.622655868530273,31.1086864566803,True,True
2008-04-24 00:00:00+00:00,31.632305145263672,31.11221824645996,True,True
2008-04-25 00:00:00+00:00,31.78335189819336,31.11620807647705,True,True
2008-04-28 00:00:00+00:00,31.969751358032227,31.12210644721985,True,True
2008-04-29 00:00:00+00:00,31.876564025878906,31.12848158836365,True,True
2008-04-30 00:00:00+00:00,31.90869140625,31.13375328063965,True,True
2008-05-01 00:00:00+00:00,32.5867805480957,31.13912504196167,True,True
2008-05-02 00:00:00+00:00,32.2570915222168,31.14770499229431,True,True
2008-05-05 00:00:00+00:00,32.20539855957031,31.15579005241394,True,True
2008-05-06 00:00:00+00:00,31.975906372070312,31.163449592590332,True,True
2008-05-07 00:00:00+00:00,31.998525619506836,31.170356283187868,True,True
2008-05-08 00:00:00+00:00,31.93065071105957,31.177709884643555,True,True
2008-05-09 00:00:00+00:00,31.998525619506836,31.1856044960022,True,True
2008-05-12 00:00:00+00:00,31.956512451171875,31.19528004646301,True,True
2008-05-13 00:00:00+00:00,31.94682502746582,31.206870136260985,True,True
2008-05-14 00:00:00+00:00,31.901552200317383,31.22088541030884,True,True
2008-05-15 00:00:00+00:00,31.985597610473633,31.233263072967528,True,True
2008-05-16 00:00:00+00:00,32.03086471557617,31.245560235977173,True,True
2008-05-19 00:00:00+00:00,32.156890869140625,31.258389196395875,True,True
2008-05-20 00:00:00+00:00,32.095489501953125,31.271008081436158,True,True
2008-05-21 00:00:00+00:00,32.03730773925781,31.283319959640504,True,True
2008-05-22 00:00:00+00:00,31.988845825195312,31.295661678314207,True,True
2008-05-23 00:00:00+00:00,31.79814338684082,31.306707191467286,True,True
2008-05-27 00:00:00+00:00,31.620370864868164,31.315042428970337,True,True
2008-05-28 00:00:00+00:00,31.7755126953125,31.32264157295227,True,True
2008-05-29 00:00:00+00:00,31.743202209472656,31.331322021484375,True,True
2008-05-30 00:00:00+00:00,31.746410369873047,31.3387412071228,True,True
2008-06-02 00:00:00+00:00,31.484233856201172,31.347352437973022,True,True
2008-06-03 00:00:00+00:00,31.506986618041992,31.353812713623046,True,True
2008-06-04 00:00:00+00:00,31.474477767944336,31.36058533668518,True,True
2008-06-05 00:00:00+00:00,31.611101150512695,31.365668001174928,True,True
2008-06-06 00:00:00+00:00,31.523235321044922,31.372884893417357,True,True
2008-06-09 00:00:00+00:00,31.624099731445312,31.380441303253175,True,True
2008-06-10 00:00:00+00:00,31.637121200561523,31.387341356277467,True,True
2008-06-11 00:00:00+00:00,31.630617141723633,31.393389883041383,True,True
2008-06-12 00:00:00+00:00,31.578561782836914,31.39902419090271,True,True
2008-06-13 00:00:00+00:00,31.71845054626465,31.403405199050905,True,True
2008-06-16 00:00:00+00:00,31.279281616210938,31.409020290374755,False,True
2008-06-17 00:00:00+00:00,31.33455467224121,31.411828575134276,False,False
2008-06-18 00:00:00+00:00,31.402883529663086,31.41459243774414,False,False
2008-06-19 00:00:00+00:00,31.20445442199707,31.416307983398436,False,False
2008-06-20 00:00:00+00:00,31.080825805664062,31.41595103263855,False,False
2008-06-23 00:00:00+00:00,30.966951370239258,31.414914264678956,False,False
2008-06-24 00:00:00+00:00,30.836849212646484,31.41340048789978,False,False
2008-06-25 00:00:00+00:00,30.940937042236328,31.413018922805787,False,False
2008-06-26 00:00:00+00:00,30.69695472717285,31.412496938705445,False,False
2008-06-27 00:00:00+00:00,30.612354278564453,31.409479570388793,False,False
2008-06-30 00:00:00+00:00,30.579832077026367,31.40533211708069,False,False
2008-07-01 00:00:00+00:00,30.547409057617188,31.40157531738281,False,False
2008-07-02 00:00:00+00:00,30.52446937561035,31.396180982589723,False,False
2008-07-03 00:00:00+00:00,30.5113582611084,31.38994954109192,False,False
2008-07-07 00:00:00+00:00,30.53758430480957,31.38251522064209,False,False
2008-07-08 00:00:00+00:00,30.455677032470703,31.372153730392455,False,False
2008-07-09 00:00:00+00:00,30.35088348388672,31.365378541946413,False,False
2008-07-10 00:00:00+00:00,30.390167236328125,31.357679824829102,False,False
2008-07-11 00:00:00+00:00,30.35088348388672,31.349101696014404,False,False
2008-07-14 00:00:00+00:00,30.278779983520508,31.33994302749634,False,False
2008-07-15 00:00:00+00:00,29.81032943725586,31.331007738113403,False,False
2008-07-16 00:00:00+00:00,29.908615112304688,31.320221948623658,False,False
2008-07-17 00:00:00+00:00,29.997060775756836,31.309927587509154,False,False
2008-07-18 00:00:00+00:00,30.478595733642578,31.299464683532715,False,False
2008-07-21 00:00:00+00:00,30.629304885864258,31.291100273132326,False,False
2008-07-22 00:00:00+00:00,30.734140396118164,31.284339904785156,False,False
2008-07-23 00:00:00+00:00,30.652231216430664,31.277423067092897,False,False
2008-07-24 00:00:00+00:00,30.724308013916016,31.270004043579103,False,False
2008-07-25 00:00:00+00:00,30.7898006439209,31.262404022216796,False,False
2008-07-28 00:00:00+00:00,30.68498992919922,31.255007886886595,False,False
2008-07-29 00:00:00+00:00,30.691537857055664,31.247226877212526,False,False
2008-07-30 00:00:00+00:00,30.698083877563477,31.23924654006958,False,False
2008-07-31 00:00:00+00:00,30.76032257080078,31.231128816604613,False,False
2008-08-01 00:00:00+00:00,30.622743606567383,31.222548990249635,False,False
2008-08-04 00:00:00+00:00,30.411630630493164,31.213899974822997,False,False
2008-08-05 00:00:00+00:00,30.626066207885742,31.20619047164917,False,False
2008-08-06 00:00:00+00:00,30.421527862548828,31.199630432128906,False,False
2008-08-07 00:00:00+00:00,30.385236740112305,31.19275908470154,False,False
2008-08-08 00:00:00+00:00,30.437999725341797,31.187175350189207,False,False
2008-08-11 00:00:00+00:00,30.35224151611328,31.18054096221924,False,False
2008-08-12 00:00:00+00:00,30.470993041992188,31.173477783203126,False,False
2008-08-13 00:00:00+00:00,30.517169952392578,31.166776390075682,False,False
2008-08-14 00:00:00+00:00,30.517169952392578,31.159934587478638,False,False
2008-08-15 00:00:00+00:00,30.586463928222656,31.15261354446411,False,False
2008-08-18 00:00:00+00:00,30.517169952392578,31.145948152542115,False,False
2008-08-19 00:00:00+00:00,30.576553344726562,31.137931203842165,False,False
2008-08-20 00:00:00+00:00,30.569971084594727,31.1312540435791,False,False
2008-08-21 00:00:00+00:00,30.527084350585938,31.124933156967163,False,False
2008-08-22 00:00:00+00:00,30.35224151611328,31.118475704193116,False,False
2008-08-25 00:00:00+00:00,30.517169952392578,31.110318927764894,False,False
2008-08-26 00:00:00+00:00,30.35224151611328,31.103189210891724,False,False
2008-08-27 00:00:00+00:00,30.385236740112305,31.097258520126342,False,False
2008-08-28 00:00:00+00:00,30.428104400634766,31.09079236984253,False,False
2008-08-29 00:00:00+00:00,30.484188079833984,31.08391778945923,False,False
2008-09-02 00:00:00+00:00,30.490833282470703,31.077946395874022,False,False
2008-09-03 00:00:00+00:00,30.59048843383789,31.07161897659302,False,False
2008-09-04 00:00:00+00:00,30.723316192626953,31.065836563110352,False,False
2008-09-05 00:00:00+00:00,30.696752548217773,31.060671558380125,False,False
2008-09-08 00:00:00+00:00,30.660242080688477,31.055373735427857,False,False
2008-09-09 00:00:00+00:00,30.726661682128906,31.051450119018554,False,False
2008-09-10 00:00:00+00:00,30.55727195739746,31.05081624031067,False,False
2008-09-11 00:00:00+00:00,30.55727195739746,31.049631147384645,False,False
2008-09-12 00:00:00+00:00,30.55727195739746,31.046749429702757,False,False
2008-09-15 00:00:00+00:00,29.434619903564453,31.043634061813353,False,False
2008-09-16 00:00:00+00:00,28.757041931152344,31.03342661857605,False,False
2008-09-17 00:00:00+00:00,27.02987289428711,31.019052839279176,False,False
2008-09-18 00:00:00+00:00,29.16225814819336,30.995405082702636,False,False
2008-09-19 00:00:00+00:00,29.534271240234375,30.980818138122558,False,False
2008-09-22 00:00:00+00:00,29.507713317871094,30.96870231628418,False,False
2008-09-23 00:00:00+00:00,29.218727111816406,30.95833354949951,False,False
2008-09-24 00:00:00+00:00,29.481130599975586,30.945110025405885,False,False
2008-09-25 00:00:00+00:00,28.730485916137695,30.933276739120483,False,False
2008-09-26 00:00:00+00:00,28.63083839416504,30.917925300598146,False,False
2008-09-29 00:00:00+00:00,26.312461853027344,30.902232236862183,False,False
2008-09-30 00:00:00+00:00,27.23582649230957,30.874085702896117,False,False
2008-10-01 00:00:00+00:00,28.421585083007812,30.850634298324586,False,False
2008-10-02 00:00:00+00:00,27.68130874633789,30.832876739501952,False,False
2008-10-03 00:00:00+00:00,27.58084487915039,30.812279415130615,False,False
2008-10-06 00:00:00+00:00,26.579299926757812,30.791023139953612,False,False
2008-10-07 00:00:00+00:00,26.130441665649414,30.763975944519043,False,False
2008-10-08 00:00:00+00:00,25.03845977783203,30.73502900123596,False,False
2008-10-09 00:00:00+00:00,24.45562744140625,30.700120725631713,False,False
2008-10-10 00:00:00+00:00,22.82436180114746,30.662862310409547,False,False
2008-10-13 00:00:00+00:00,25.624656677246094,30.618152551651,False,False
2008-10-14 00:00:00+00:00,25.792131423950195,30.586396760940552,False,False
2008-10-15 00:00:00+00:00,24.666688919067383,30.557037782669067,False,False
2008-10-16 00:00:00+00:00,23.73211669921875,30.521704988479613,False,False
2008-10-17 00:00:00+00:00,23.4473876953125,30.483621215820314,False,False
2008-10-20 00:00:00+00:00,23.91634750366211,30.44441321372986,False,False
2008-10-21 00:00:00+00:00,23.779006958007812,30.407723274230957,False,False
2008-10-22 00:00:00+00:00,23.581382751464844,30.37127607345581,False,False
2008-10-23 00:00:00+00:00,23.98000144958496,30.33473861694336,False,False
2008-10-24 00:00:00+00:00,23.380393981933594,30.30187999725342,False,False
2008-10-27 00:00:00+00:00,22.191282272338867,30.26488893508911,False,False
2008-10-28 00:00:00+00:00,22.44251823425293,30.221621704101562,False,False
2008-10-29 00:00:00+00:00,23.464139938354492,30.180146236419677,False,False
2008-10-30 00:00:00+00:00,24.107261657714844,30.143384952545166,False,False
2008-10-31 00:00:00+00:00,24.117319107055664,30.11001247406006,False,False
2008-11-03 00:00:00+00:00,24.313465118408203,30.077777309417726,False,False
2008-11-04 00:00:00+00:00,24.587425231933594,30.045325651168824,False,False
2008-11-05 00:00:00+00:00,24.384519577026367,30.015314960479735,False,False
2008-11-06 00:00:00+00:00,24.384519577026367,29.98399049758911,False,False
2008-11-07 00:00:00+00:00,24.638154983520508,29.950744161605837,False,False
2008-11-10 00:00:00+00:00,24.64152717590332,29.918529710769654,False,False
2008-11-11 00:00:00+00:00,24.59756851196289,29.887041015625,False,False
2008-11-12 00:00:00+00:00,24.24921417236328,29.85517497062683,False,False
2008-11-13 00:00:00+00:00,24.12070083618164,29.820968446731566,False,False
2008-11-14 00:00:00+00:00,23.82648468017578,29.785804433822634,False,False
2008-11-17 00:00:00+00:00,23.457822799682617,29.749083671569824,False,False
2008-11-18 00:00:00+00:00,22.964048385620117,29.710487880706786,False,False
2008-11-19 00:00:00+00:00,22.179428100585938,29.670676097869872,False,False
2008-11-20 00:00:00+00:00,21.442127227783203,29.627258319854736,False,False
2008-11-21 00:00:00+00:00,21.65520477294922,29.58080448150635,False,False
2008-11-24 00:00:00+00:00,21.753271102905273,29.536573667526245,False,False
2008-11-25 00:00:00+00:00,21.97987174987793,29.49403856277466,False,False
2008-11-26 00:00:00+00:00,22.49057388305664,29.45206555366516,False,False
2008-11-28 00:00:00+00:00,22.405994415283203,29.41304244041443,False,False
2008-12-01 00:00:00+00:00,21.94386863708496,29.37285108566284,False,False
2008-12-02 00:00:00+00:00,22.179731369018555,29.33072962760925,False,False
2008-12-03 00:00:00+00:00,22.18316650390625,29.290564699172975,False,False
2008-12-04 00:00:00+00:00,22.05327033996582,29.25002039909363,False,False
2008-12-05 00:00:00+00:00,22.06353187561035,29.208303203582762,False,False
2008-12-08 00:00:00+00:00,22.31989288330078,29.16636778831482,False,False
2008-12-09 00:00:00+00:00,22.152381896972656,29.125254278182982,False,False
2008-12-10 00:00:00+00:00,22.135297775268555,29.082319850921632,False,False
2008-12-11 00:00:00+00:00,21.964401245117188,29.03933186531067,False,False
2008-12-12 00:00:00+00:00,22.26860809326172,28.99571129798889,False,False
2008-12-15 00:00:00+00:00,22.152381896972656,28.95419857978821,False,False
2008-12-16 00:00:00+00:00,22.56255340576172,28.912063236236573,False,False
2008-12-17 00:00:00+00:00,23.140207290649414,28.872154273986816,False,False
2008-12-18 00:00:00+00:00,24.483495712280273,28.834702672958375,False,False
2008-12-19 00:00:00+00:00,24.31943702697754,28.80436661720276,False,False
2008-12-22 00:00:00+00:00,25.293582916259766,28.773529405593873,False,False
2008-12-23 00:00:00+00:00,25.662731170654297,28.747914085388185,False,False
2008-12-24 00:00:00+00:00,25.25941276550293,28.723761558532715,False,False
2008-12-26 00:00:00+00:00,25.741344451904297,28.697624225616455,False,False
2008-12-29 00:00:00+00:00,25.914823532104492,28.67496606826782,False,False
2008-12-30 00:00:00+00:00,25.99397850036621,28.65408494949341,False,False
2008-12-31 00:00:00+00:00,26.162647247314453,28.634301986694336,False,False
2009-01-02 00:00:00+00:00,26.080041885375977,28.613159790039063,False,False
2009-01-05 00:00:00+00:00,27.339792251586914,28.59144491195679,False,False
2009-01-06 00:00:00+00:00,27.5704345703125,28.575310583114625,False,False
2009-01-07 00:00:00+00:00,27.07132339477539,28.559164152145385,False,False
2009-01-08 00:00:00+00:00,26.678958892822266,28.540123062133787,False,False
2009-01-09 00:00:00+00:00,27.07132339477539,28.519487323760988,False,False
2009-01-12 00:00:00+00:00,26.482757568359375,28.501308183670044,False,False
2009-01-13 00:00:00+00:00,26.38637924194336,28.48010645866394,False,False
2009-01-14 00:00:00+00:00,26.049068450927734,28.457736482620238,False,False
2009-01-15 00:00:00+00:00,25.945802688598633,28.433001832962034,False,False
2009-01-16 00:00:00+00:00,26.155773162841797,28.40767053604126,False,False
2009-01-20 00:00:00+00:00,25.708303451538086,28.383662118911744,False,False
2009-01-21 00:00:00+00:00,25.711740493774414,28.356822109222414,False,False
2009-01-22 00:00:00+00:00,25.642906188964844,28.328761796951294,False,False
2009-01-23 00:00:00+00:00,25.233314514160156,28.299827070236205,False,False
2009-01-26 00:00:00+00:00,25.2987003326416,28.270210189819338,False,False
2009-01-27 00:00:00+00:00,25.53276252746582,28.240357913970946,False,False
2009-01-28 00:00:00+00:00,26.438007354736328,28.212929334640503,False,False
2009-01-29 00:00:00+00:00,25.780580520629883,28.18948058128357,False,False
2009-01-30 00:00:00+00:00,25.897613525390625,28.162760734558105,False,False
2009-02-02 00:00:00+00:00,25.345842361450195,28.135951271057127,False,False
2009-02-03 00:00:00+00:00,25.391029357910156,28.10622223854065,False,False
2009-02-04 00:00:00+00:00,25.37018585205078,28.075658674240113,False,False
2009-02-05 00:00:00+00:00,25.161571502685547,28.04524790763855,False,False
2009-02-06 00:00:00+00:00,25.669158935546875,28.013585147857665,False,False
2009-02-09 00:00:00+00:00,25.867353439331055,27.98381766319275,False,False
2009-02-10 00:00:00+00:00,25.697021484375,27.954992904663087,False,False
2009-02-11 00:00:00+00:00,25.637893676757812,27.924561252593993,False,False
2009-02-12 00:00:00+00:00,25.557920455932617,27.892901964187622,False,False
2009-02-13 00:00:00+00:00,25.658769607543945,27.86130874633789,False,False
2009-02-17 00:00:00+00:00,25.005104064941406,27.83005913734436,False,False
2009-02-18 00:00:00+00:00,24.855619430541992,27.79215075492859,False,False
2009-02-19 00:00:00+00:00,24.98077964782715,27.755143394470213,False,False
2009-02-20 00:00:00+00:00,24.6157169342041,27.7190202999115,False,False
2009-02-23 00:00:00+00:00,23.996835708618164,27.682219352722168,False,False
2009-02-24 00:00:00+00:00,24.33755874633789,27.642210903167726,False,False
2009-02-25 00:00:00+00:00,24.2193603515625,27.604245443344116,False,False
2009-02-26 00:00:00+00:00,23.739566802978516,27.565349617004394,False,False
2009-02-27 00:00:00+00:00,23.381460189819336,27.524264888763426,False,False
2009-03-02 00:00:00+00:00,22.896116256713867,27.481438064575194,False,False
2009-03-03 00:00:00+00:00,22.98748779296875,27.436410884857178,False,False
2009-03-04 00:00:00+00:00,22.983976364135742,27.391420335769652,False,False
2009-03-05 00:00:00+00:00,21.89451789855957,27.34618589401245,False,False
2009-03-06 00:00:00+00:00,21.78908920288086,27.294874029159544,False,False
2009-03-09 00:00:00+00:00,21.662580490112305,27.243342027664184,False,False
2009-03-10 00:00:00+00:00,22.73444175720215,27.191468391418457,False,False
2009-03-11 00:00:00+00:00,23.096445083618164,27.14519637107849,False,False
2009-03-12 00:00:00+00:00,23.479494094848633,27.101687879562377,False,False
2009-03-13 00:00:00+00:00,23.532209396362305,27.06098349571228,False,False
2009-03-16 00:00:00+00:00,23.665761947631836,27.01976697921753,False,False
2009-03-17 00:00:00+00:00,23.532209396362305,26.979379777908324,False,False
2009-03-18 00:00:00+00:00,24.073423385620117,26.93830877304077,False,False
2009-03-19 00:00:00+00:00,23.862581253051758,26.901254720687866,False,False
2009-03-20 00:00:00+00:00,23.816877365112305,26.863032693862916,False,False
2009-03-23 00:00:00+00:00,24.308895111083984,26.824744691848753,False,False
2009-03-24 00:00:00+00:00,24.3546085357666,26.78823366165161,False,False
2009-03-25 00:00:00+00:00,24.484603881835938,26.75239052772522,False,False
2009-03-26 00:00:00+00:00,24.864164352416992,26.716693048477172,False,False
2009-03-27 00:00:00+00:00,24.611116409301758,26.68282826423645,False,False
2009-03-30 00:00:00+00:00,23.45842933654785,26.64773076057434,False,False
2009-03-31 00:00:00+00:00,23.827434539794922,26.607130098342896,False,False
2009-04-01 00:00:00+00:00,23.865123748779297,26.567675018310545,False,False
2009-04-02 00:00:00+00:00,24.73295021057129,26.530604228973388,False,False
2009-04-03 00:00:00+00:00,25.08149528503418,26.49759620666504,False,False
2009-04-06 00:00:00+00:00,24.999706268310547,26.465989265441895,False,False
2009-04-07 00:00:00+00:00,24.711612701416016,26.434965524673462,False,False
2009-04-08 00:00:00+00:00,25.003252029418945,26.403119459152222,False,False
2009-04-09 00:00:00+00:00,25.714584350585938,26.37330096244812,False,False
2009-04-13 00:00:00+00:00,25.696792602539062,26.34768963813782,False,False
2009-04-14 00:00:00+00:00,25.565200805664062,26.32146891593933,False,False
2009-04-15 00:00:00+00:00,25.78215980529785,26.29581014633179,False,False
2009-04-16 00:00:00+00:00,26.191184997558594,26.271659173965453,False,False
2009-04-17 00:00:00+00:00,26.763805389404297,26.249715938568116,True,False
2009-04-20 00:00:00+00:00,25.785730361938477,26.23079792022705,False,True
2009-04-21 00:00:00+00:00,26.077369689941406,26.20710422515869,False,False
2009-04-22 00:00:00+00:00,26.201845169067383,26.184934282302855,True,False
2009-04-23 00:00:00+00:00,26.173404693603516,26.163255586624146,True,True
2009-04-24 00:00:00+00:00,26.578857421875,26.14184422492981,True,True
2009-04-27 00:00:00+00:00,26.369014739990234,26.122984094619753,True,True
2009-04-28 00:00:00+00:00,26.425920486450195,26.10287833213806,True,True
2009-04-29 00:00:00+00:00,26.916736602783203,26.08325351715088,True,True
2009-04-30 00:00:00+00:00,27.126588821411133,26.066443300247194,True,True
2009-05-01 00:00:00+00:00,27.08392333984375,26.05302459716797,True,True
2009-05-04 00:00:00+00:00,27.0194091796875,26.038901138305665,True,True
2009-05-05 00:00:00+00:00,27.252403259277344,26.024012880325316,True,True
2009-05-06 00:00:00+00:00,27.478208541870117,26.00788191795349,True,True
2009-05-07 00:00:00+00:00,27.02657127380371,25.99212643623352,True,True
2009-05-08 00:00:00+00:00,27.51047134399414,25.973588590621947,True,True
2009-05-11 00:00:00+00:00,27.367101669311523,25.957879791259767,True,True
2009-05-12 00:00:00+00:00,27.47462272644043,25.94109375953674,True,True
2009-05-13 00:00:00+00:00,27.116172790527344,25.92451786994934,True,True
2009-05-14 00:00:00+00:00,26.829421997070312,25.906673784255982,True,True
2009-05-15 00:00:00+00:00,26.453062057495117,25.887363204956056,True,True
2009-05-18 00:00:00+00:00,27.01581573486328,25.866138095855714,True,True
2009-05-19 00:00:00+00:00,27.195037841796875,25.847415561676026,True,True
2009-05-20 00:00:00+00:00,27.596492767333984,25.830277032852173,True,True
2009-05-21 00:00:00+00:00,27.241649627685547,25.816201343536378,True,True
2009-05-22 00:00:00+00:00,27.618003845214844,25.799279260635377,True,True
2009-05-26 00:00:00+00:00,27.546329498291016,25.785261640548708,True,True
2009-05-27 00:00:00+00:00,27.596492767333984,25.7710671043396,True,True
2009-05-28 00:00:00+00:00,27.693283081054688,25.75685956954956,True,True
2009-05-29 00:00:00+00:00,27.90118408203125,25.743564777374267,True,True
2009-06-01 00:00:00+00:00,28.5614013671875,25.730715732574463,True,True
2009-06-02 00:00:00+00:00,28.47817039489746,25.72093688964844,True,True
2009-06-03 00:00:00+00:00,28.315399169921875,25.710741891860962,True,True
2009-06-04 00:00:00+00:00,28.402202606201172,25.699386568069457,True,True
2009-06-05 00:00:00+00:00,28.49266815185547,25.6888117313385,True,True
2009-06-08 00:00:00+00:00,28.543302536010742,25.678392305374146,True,True
2009-06-09 00:00:00+00:00,28.597562789916992,25.668258962631224,True,True
2009-06-10 00:00:00+00:00,28.63374900817871,25.65861135482788,True,True
2009-06-11 00:00:00+00:00,28.69886016845703,25.65001889228821,True,True
2009-06-12 00:00:00+00:00,28.84720802307129,25.64092734336853,True,True
2009-06-15 00:00:00+00:00,28.42030906677246,25.63340217590332,True,True
2009-06-16 00:00:00+00:00,28.14898681640625,25.623577537536622,True,True
2009-06-17 00:00:00+00:00,27.986183166503906,25.61218194961548,True,True
2009-06-18 00:00:00+00:00,28.253917694091797,25.599691925048827,True,True
2009-06-19 00:00:00+00:00,28.282848358154297,25.588507347106933,True,True
2009-06-22 00:00:00+00:00,27.89935874938965,25.576969146728516,True,True
2009-06-23 00:00:00+00:00,27.94639015197754,25.562849359512327,True,True
2009-06-24 00:00:00+00:00,28.087482452392578,25.54909754753113,True,True
2009-06-25 00:00:00+00:00,28.35517692565918,25.53623374938965,True,True
2009-06-26 00:00:00+00:00,28.347959518432617,25.5243763256073,True,True
2009-06-29 00:00:00+00:00,28.702489852905273,25.513329763412475,True,True
2009-06-30 00:00:00+00:00,28.836345672607422,25.504055852890016,True,True
2009-07-01 00:00:00+00:00,28.90752410888672,25.495451221466066,True,True
2009-07-02 00:00:00+00:00,28.40369987487793,25.492815742492677,True,True
2009-07-06 00:00:00+00:00,27.98019790649414,25.491049032211304,True,True
2009-07-07 00:00:00+00:00,27.589557647705078,25.49580065727234,True,True
2009-07-08 00:00:00+00:00,27.75751304626465,25.4879371547699,True,True
2009-07-09 00:00:00+00:00,28.155466079711914,25.47905336380005,True,True
2009-07-10 00:00:00+00:00,27.94005584716797,25.472292127609254,True,True
2009-07-13 00:00:00+00:00,28.002117156982422,25.46589877128601,True,True
2009-07-14 00:00:00+00:00,28.11164093017578,25.458503704071045,True,True
2009-07-15 00:00:00+00:00,28.732280731201172,25.455409479141235,True,True
2009-07-16 00:00:00+00:00,28.819904327392578,25.455916690826417,True,True
2009-07-17 00:00:00+00:00,28.84547233581543,25.46845390319824,True,True
2009-07-20 00:00:00+00:00,29.24704933166504,25.47650213241577,True,True
2009-07-21 00:00:00+00:00,29.38943099975586,25.48062945365906,True,True
2009-07-22 00:00:00+00:00,29.42595672607422,25.489170064926146,True,True
