date,gld,sma200_prior,ret60_prior,gld_stress_signal_close,risk_on_actionable
2005-10-31 00:00:00+00:00,46.400001525878906,43.53599996566773,0.08104397643760719,True,False
2005-11-01 00:00:00+00:00,45.72999954223633,43.556399974822995,0.06422025572821433,True,False
2005-11-02 00:00:00+00:00,46.130001068115234,43.57344997406006,0.05490198735614804,True,False
2005-11-03 00:00:00+00:00,45.959999084472656,43.59279998779297,0.06437473248049241,True,False
2005-11-04 00:00:00+00:00,45.5099983215332,43.611349983215334,0.052920904417934844,True,False
2005-11-07 00:00:00+00:00,45.77000045776367,43.625199966430664,0.023846963788525466,True,False
2005-11-08 00:00:00+00:00,45.90999984741211,43.640199966430664,0.028770481703901396,True,False
2005-11-09 00:00:00+00:00,46.560001373291016,43.65854995727539,0.040335344124497574,True,False
2005-11-10 00:00:00+00:00,46.47999954223633,43.6778999710083,0.04511789384181131,True,False
2005-11-11 00:00:00+00:00,46.79999923706055,43.697199974060055,0.05852880218071066,True,False
2005-11-14 00:00:00+00:00,46.619998931884766,43.717749977111815,0.06776174496761111,True,False
2005-11-15 00:00:00+00:00,46.65999984741211,43.73974996566773,0.06926606796915835,True,False
2005-11-16 00:00:00+00:00,47.779998779296875,43.76254997253418,0.06773453164291321,True,False
2005-11-17 00:00:00+00:00,48.47999954223633,43.7906499671936,0.09186473062055689,True,False
2005-11-18 00:00:00+00:00,48.459999084472656,43.8246499633789,0.11218167865406903,True,False
2005-11-21 00:00:00+00:00,48.9900016784668,43.85959995269776,0.10816372265606566,True,False
2005-11-22 00:00:00+00:00,49.31999969482422,43.89819995880127,0.12336622317859369,True,False
2005-11-23 00:00:00+00:00,49.150001525878906,43.938499965667724,0.13197154097485697,True,False
2005-11-25 00:00:00+00:00,49.41999816894531,43.97769996643066,0.1427575783296804,True,False
2005-11-28 00:00:00+00:00,49.7400016784668,44.01604995727539,0.1387095951938333,True,False
2005-11-29 00:00:00+00:00,49.79999923706055,44.05434995651245,0.12483040039309845,True,False
2005-11-30 00:00:00+00:00,49.099998474121094,44.09059995651245,0.12542371157198984,True,False
2005-12-01 00:00:00+00:00,50.16999816894531,44.12319993972778,0.10910318424246546,True,False
2005-12-02 00:00:00+00:00,50.31999969482422,44.161449928283695,0.13173914046174273,True,False
2005-12-05 00:00:00+00:00,50.779998779296875,44.19939992904663,0.12825115283405508,True,False
2005-12-06 00:00:00+00:00,50.88999938964844,44.23954992294311,0.13247097695128263,True,False
2005-12-07 00:00:00+00:00,51.31999969482422,44.276149921417236,0.13366005973668127,True,False
2005-12-08 00:00:00+00:00,51.900001525878906,44.31564992904663,0.15170552318665553,True,False
2005-12-09 00:00:00+00:00,52.400001525878906,44.358499927520754,0.15435948804996835,True,False
2005-12-12 00:00:00+00:00,52.560001373291016,44.40299993515015,0.15367687446773126,True,False
2005-12-13 00:00:00+00:00,51.650001525878906,44.44814994812012,0.14709737501871123,True,False
2005-12-14 00:00:00+00:00,50.349998474121094,44.490299949645994,0.11675678974873316,True,False
2005-12-15 00:00:00+00:00,50.2400016784668,44.525799942016604,0.08911959707290684,True,False
2005-12-16 00:00:00+00:00,50.09000015258789,44.56214994430542,0.06757331518015208,True,False
2005-12-19 00:00:00+00:00,50.220001220703125,44.59569993972778,0.08045727983453621,True,False
2005-12-20 00:00:00+00:00,49.040000915527344,44.629449939727785,0.08513402215491817,True,False
2005-12-21 00:00:00+00:00,49.369998931884766,44.65449995040893,0.05303846332164874,True,False
2005-12-22 00:00:00+00:00,50.13999938964844,44.681249942779544,0.06745943636507601,True,False
2005-12-23 00:00:00+00:00,50.119998931884766,44.710949935913085,0.07136752579138861,True,False
2005-12-27 00:00:00+00:00,50.63999938964844,44.739399929046634,0.06411890776223705,True,False
2005-12-28 00:00:00+00:00,51.470001220703125,44.77244993209839,0.08436827756619047,True,False
2005-12-29 00:00:00+00:00,51.470001220703125,44.80949993133545,0.1087893849839967,True,False
2005-12-30 00:00:00+00:00,51.58000183105469,44.84529993057251,0.10807320506588503,True,False
2006-01-03 00:00:00+00:00,53.119998931884766,44.88409994125366,0.11259709128514483,True,False
2006-01-04 00:00:00+00:00,53.29999923706055,44.93024993896484,0.12518534128410752,True,False
2006-01-05 00:00:00+00:00,52.34000015258789,44.98129993438721,0.12542226668406475,True,False
2006-01-06 00:00:00+00:00,53.720001220703125,45.029749927520754,0.10491875306667597,True,False
2006-01-09 00:00:00+00:00,54.599998474121094,45.08624994277954,0.13357252400466102,True,False
2006-01-10 00:00:00+00:00,54.060001373291016,45.147299938201904,0.16542156355204418,True,False
2006-01-11 00:00:00+00:00,54.529998779296875,45.20489994049072,0.1497235399189567,True,False
2006-01-12 00:00:00+00:00,54.43000030517578,45.264749927520754,0.16517093308230235,True,False
2006-01-13 00:00:00+00:00,55.439998626708984,45.32384992599487,0.1517139703404451,True,False
2006-01-17 00:00:00+00:00,55.2599983215332,45.386949920654295,0.17957443886614866,True,False
2006-01-18 00:00:00+00:00,54.06999969482422,45.45014991760254,0.1924902490197158,True,False
2006-01-19 00:00:00+00:00,55.59000015258789,45.50849990844726,0.17594606857611161,True,False
2006-01-20 00:00:00+00:00,55.20000076293945,45.57419990539551,0.19496989693839395,True,False
2006-01-23 00:00:00+00:00,55.77000045776367,45.63704990386963,0.1899116509852099,True,False
2006-01-24 00:00:00+00:00,55.72999954223633,45.703049907684324,0.18508284807267406,True,False
2006-01-25 00:00:00+00:00,56.13999938964844,45.768249912261965,0.18751330023089774,True,False
2006-01-26 00:00:00+00:00,55.880001068115234,45.83504991531372,0.18991095859509177,True,False
2006-01-27 00:00:00+00:00,55.630001068115234,45.90024991989136,0.18339685776236747,True,False
2006-01-30 00:00:00+00:00,56.68000030517578,45.96389991760254,0.19892239738588002,True,False
2006-01-31 00:00:00+00:00,56.70000076293945,46.03574991226196,0.239448958507555,True,False
2006-02-01 00:00:00+00:00,56.70000076293945,46.107249908447265,0.22913504118971573,True,False
2006-02-02 00:00:00+00:00,56.97999954223633,46.177299919128416,0.23368150331611415,True,False
2006-02-03 00:00:00+00:00,56.5,46.245799922943114,0.2520325564432302,True,False
2006-02-06 00:00:00+00:00,56.720001220703125,46.31129991531372,0.23443302239286457,True,False
2006-02-07 00:00:00+00:00,54.599998474121094,46.37894992828369,0.23546071464211438,True,False
2006-02-08 00:00:00+00:00,54.83000183105469,46.43499992370605,0.17268034501051788,True,False
2006-02-09 00:00:00+00:00,56.18000030517578,46.49194993972778,0.1796472110812033,True,False
2006-02-10 00:00:00+00:00,54.790000915527344,46.55464994430542,0.20042737651771758,True,False
2006-02-13 00:00:00+00:00,53.720001220703125,46.61259994506836,0.17524672181094525,True,False
2006-02-14 00:00:00+00:00,54.4900016784668,46.666199951171876,0.1513073595451926,True,False
2006-02-15 00:00:00+00:00,53.7599983215332,46.7218999671936,0.1404353928547477,True,False
2006-02-16 00:00:00+00:00,54.52000045776367,46.77629995346069,0.10891086693796015,True,False
2006-02-17 00:00:00+00:00,54.959999084472656,46.83509996414185,0.1250516196405116,True,False
2006-02-21 00:00:00+00:00,55.119998931884766,46.89539995193481,0.12186154728445198,True,False
2006-02-22 00:00:00+00:00,55.34000015258789,46.95644994735718,0.11759933643448939,True,False
2006-02-23 00:00:00+00:00,54.63999938964844,47.0205499458313,0.12594096509742259,True,False
2006-02-24 00:00:00+00:00,55.63999938964844,47.08099994659424,0.10562528154813422,True,False
2006-02-27 00:00:00+00:00,55.220001220703125,47.14599994659424,0.11861675738012378,True,False
2006-02-28 00:00:00+00:00,56.06999969482422,47.20864995956421,0.10883538286500771,True,False
2006-03-01 00:00:00+00:00,56.099998474121094,47.27819995880127,0.14195522275579653,True,False
2006-03-02 00:00:00+00:00,56.7400016784668,47.34894994735718,0.1181981367670526,True,False
2006-03-03 00:00:00+00:00,56.279998779296875,47.42324995040894,0.1275835060130759,True,False
2006-03-06 00:00:00+00:00,55.22999954223633,47.495349941253664,0.10831036101250091,True,False
2006-03-07 00:00:00+00:00,54.95000076293945,47.56124994277954,0.08528198476399851,True,False
2006-03-08 00:00:00+00:00,53.970001220703125,47.62609994888306,0.0707326790666627,True,False
2006-03-09 00:00:00+00:00,54.2400016784668,47.687699947357174,0.0398843860108955,True,False
2006-03-10 00:00:00+00:00,53.83000183105469,47.75079996109009,0.0351145057062483,True,False
2006-03-13 00:00:00+00:00,54.310001373291016,47.81129997253418,0.024162869569654077,True,False
2006-03-14 00:00:00+00:00,54.869998931884766,47.87349998474121,0.05150047955137693,True,False
2006-03-15 00:00:00+00:00,55.119998931884766,47.93939998626709,0.08977161062054173,True,False
2006-03-16 00:00:00+00:00,55.34000015258789,48.00559997558594,0.09713370004741795,True,False
2006-03-17 00:00:00+00:00,55.119998931884766,48.074049968719486,0.10481133926945607,True,False
2006-03-20 00:00:00+00:00,55.16999816894531,48.14199996948242,0.0975706410210444,True,False
2006-03-21 00:00:00+00:00,54.83000183105469,48.207349967956546,0.12499994165940254,True,False
2006-03-22 00:00:00+00:00,54.75,48.27064998626709,0.11059353893653157,True,False
2006-03-23 00:00:00+00:00,54.70000076293945,48.33199998855591,0.09194257412183604,True,False
2006-03-24 00:00:00+00:00,55.709999084472656,48.39359998703003,0.09138072483359605,True,False
2006-03-27 00:00:00+00:00,56.38999938964844,48.46044998168945,0.10011847859264789,True,False
2006-03-28 00:00:00+00:00,56.060001373291016,48.531049976348875,0.09558962603961052,True,False
2006-03-29 00:00:00+00:00,57.06999969482422,48.59824998855591,0.08917816288571645,True,False
2006-03-30 00:00:00+00:00,58.599998474121094,48.66969999313355,0.10643655814033304,True,False
2006-03-31 00:00:00+00:00,58.099998474121094,48.74969999313355,0.10316264405922282,True,False
2006-04-03 00:00:00+00:00,58.470001220703125,48.826499977111816,0.0900562721532463,True,False
2006-04-04 00:00:00+00:00,58.33000183105469,48.90154998779297,0.1171188584303462,True,False
2006-04-05 00:00:00+00:00,58.65999984741211,48.97504999160767,0.0858153482054449,True,False
2006-04-06 00:00:00+00:00,59.279998779296875,49.050049991607665,0.07435900158889841,True,False
2006-04-07 00:00:00+00:00,58.59000015258789,49.1273999786377,0.09655932803184974,True,False
2006-04-10 00:00:00+00:00,59.599998474121094,49.20174997329712,0.07445445560568142,True,False
2006-04-11 00:00:00+00:00,59.0099983215332,49.27964996337891,0.09498434943888268,True,False
2006-04-12 00:00:00+00:00,59.43000030517578,49.35519994735718,0.06439393548441252,True,False
2006-04-13 00:00:00+00:00,59.5,49.432799949646,0.07546149312888506,True,False
2006-04-17 00:00:00+00:00,61.09000015258789,49.5130499458313,0.10042538072541474,True,False
2006-04-18 00:00:00+00:00,61.849998474121094,49.60034994125366,0.09893865776044541,True,False
2006-04-19 00:00:00+00:00,63.75,49.69239994049072,0.12047097136357943,True,False
2006-04-20 00:00:00+00:00,60.959999084472656,49.797649936676024,0.1430876721666845,True,False
2006-04-21 00:00:00+00:00,63.20000076293945,49.8910499382019,0.09384531823426001,True,False
2006-04-24 00:00:00+00:00,61.650001525878906,49.9957999420166,0.1257570618105992,True,False
2006-04-25 00:00:00+00:00,62.779998779296875,50.09224994659424,0.10325698545943651,True,False
2006-04-26 00:00:00+00:00,63.650001525878906,50.19484994888305,0.12852772917309396,True,False
2006-04-27 00:00:00+00:00,62.959999084472656,50.300399951934814,0.12297108650626898,True,False
2006-04-28 00:00:00+00:00,65.08999633789062,50.401999950408936,0.11040561265080084,True,False
2006-05-01 00:00:00+00:00,65.16000366210938,50.51569993972778,0.14797170127085923,True,False
2006-05-02 00:00:00+00:00,66.55000305175781,50.63199995040893,0.14355921701630825,True,False
2006-05-03 00:00:00+00:00,66.45999908447266,50.754499969482424,0.17787616020810293,True,False
2006-05-04 00:00:00+00:00,67.4800033569336,50.876749973297116,0.17172069206892715,True,False
2006-05-05 00:00:00+00:00,67.98999786376953,51.00469999313354,0.23589753191874663,True,False
2006-05-08 00:00:00+00:00,67.55999755859375,51.13364997863769,0.24001451018119924,True,False
2006-05-09 00:00:00+00:00,69.68000030517578,51.2591499710083,0.20256313975793172,True,False
2006-05-10 00:00:00+00:00,70.37999725341797,51.395299968719485,0.2717649049249906,True,False
2006-05-11 00:00:00+00:00,71.02999877929688,51.534649963378904,0.31012650138016484,True,False
2006-05-12 00:00:00+00:00,71.12000274658203,51.67854995727539,0.3035418717442673,True,False
2006-05-15 00:00:00+00:00,67.41000366210938,51.82194997787476,0.3229167590597821,True,False
2006-05-16 00:00:00+00:00,68.61000061035156,51.945249996185304,0.23642705605498882,True,False
2006-05-17 00:00:00+00:00,68.1500015258789,52.07420000076294,0.2483624773155304,True,False
2006-05-18 00:00:00+00:00,67.45999908447266,52.19930000305176,0.2363933752991565,True,False
2006-05-19 00:00:00+00:00,65.58000183105469,52.32090000152588,0.21900973795566547,True,False
2006-05-22 00:00:00+00:00,65.30000305175781,52.43115001678467,0.20021966624470422,True,False
2006-05-23 00:00:00+00:00,66.37999725341797,52.53925003051758,0.17361617124508055,True,False
2006-05-24 00:00:00+00:00,64.05999755859375,52.65315002441406,0.20210061184371586,True,False
2006-05-25 00:00:00+00:00,64.69999694824219,52.75670001983642,0.14250040854747992,True,False
2006-05-26 00:00:00+00:00,65.0999984741211,52.8635000038147,0.15329765967976394,True,False
2006-05-30 00:00:00+00:00,65.11000061035156,52.97074998855591,0.14733867727090622,True,False
2006-05-31 00:00:00+00:00,64.2300033569336,53.07404998779297,0.15689413686168896,True,False
2006-06-01 00:00:00+00:00,62.560001373291016,53.1727499961853,0.16295498622654603,True,False
2006-06-02 00:00:00+00:00,63.5,53.26489999771118,0.13848954512634082,True,False
2006-06-05 00:00:00+00:00,63.290000915527344,53.35965000152588,0.1765795546367548,True,False
2006-06-06 00:00:00+00:00,62.54999923706055,53.45655000686646,0.1668510132191494,True,False
2006-06-07 00:00:00+00:00,62.279998779296875,53.55014999389648,0.161991400880378,True,False
2006-06-08 00:00:00+00:00,60.90999984741211,53.64354999542236,0.14675008662263456,True,False
2006-06-09 00:00:00+00:00,60.45000076293945,53.729599990844726,0.11007838587759688,True,False
2006-06-12 00:00:00+00:00,60.029998779296875,53.81305000305176,0.09669814830078827,True,False
2006-06-13 00:00:00+00:00,55.91999816894531,53.8952499961853,0.08474880039351906,True,False
2006-06-14 00:00:00+00:00,55.619998931884766,53.95619998931885,0.014513774538514657,True,False
2006-06-15 00:00:00+00:00,57.31999969482422,54.01624998092652,0.008156620951145,True,False
2006-06-16 00:00:00+00:00,57.68000030517578,54.08499998092651,0.04541305454342037,True,False
2006-06-19 00:00:00+00:00,56.36000061035156,54.15834999084473,0.05351598730914664,True,False
2006-06-20 00:00:00+00:00,57.29999923706055,54.22314998626709,0.03034734596451405,True,False
2006-06-21 00:00:00+00:00,58.33000183105469,54.288549976348875,0.02854066018161272,True,False
2006-06-22 00:00:00+00:00,57.72999954223633,54.358949985504154,0.03440330665728597,True,False
2006-06-23 00:00:00+00:00,57.9900016784668,54.426249980926514,0.029789477845802548,True,False
2006-06-26 00:00:00+00:00,58.279998779296875,54.494549980163576,0.01612058855024001,True,False
2006-06-27 00:00:00+00:00,57.68000030517578,54.56294998168946,-0.005460745787656207,False,False
2006-06-28 00:00:00+00:00,57.540000915527344,54.627149982452394,-0.007228884336931363,False,True
2006-06-29 00:00:00+00:00,59.52000045776367,54.69039999008179,-0.015905597498884316,False,True
2006-06-30 00:00:00+00:00,61.22999954223633,54.765199985504154,0.020401141597006234,True,True
2006-07-03 00:00:00+00:00,62.18000030517578,54.84654998779297,0.04381179170660365,True,False
2006-07-05 00:00:00+00:00,62.5,54.93034999847412,0.048920404615320434,True,False
2006-07-06 00:00:00+00:00,63.02000045776367,55.01375,0.0667349349245463,True,False
2006-07-07 00:00:00+00:00,62.630001068115234,55.09760000228882,0.057382585087272675,True,False
2006-07-10 00:00:00+00:00,62.02000045776367,55.17960000991821,0.06134558294439163,True,False
2006-07-11 00:00:00+00:00,63.810001373291016,55.25440000534058,0.04358068550038907,True,False
2006-07-12 00:00:00+00:00,64.91999816894531,55.34165000915527,0.07243699787043734,True,False
2006-07-13 00:00:00+00:00,65.55000305175781,55.43485000610352,0.0626943527056969,True,False
2006-07-14 00:00:00+00:00,65.8499984741211,55.52975002288818,0.05982222585154706,True,False
2006-07-17 00:00:00+00:00,63.95000076293945,55.62775001525879,0.032941152535232776,True,False
2006-07-18 00:00:00+00:00,62.900001525878906,55.713500022888184,0.049048584700986275,True,False
2006-07-19 00:00:00+00:00,64.02999877929688,55.792500038146976,-0.00474682331390841,False,False
2006-07-20 00:00:00+00:00,62.540000915527344,55.87915002822876,0.038604982879342,True,True
2006-07-21 00:00:00+00:00,61.709999084472656,55.95975004196167,-0.003822839573687231,False,False
2006-07-24 00:00:00+00:00,61.13999938964844,56.03605003356934,-0.03047922065826625,False,True
2006-07-25 00:00:00+00:00,61.54999923706055,56.10995002746582,-0.028907238266988378,False,True
2006-07-26 00:00:00+00:00,62.0,56.18165002822876,-0.054386192963562174,False,True
2006-07-27 00:00:00+00:00,62.900001525878906,56.254850025177,-0.04849606329821188,False,True
2006-07-28 00:00:00+00:00,63.11000061035156,56.332500038146975,-0.05484600087907132,False,True
2006-07-31 00:00:00+00:00,63.15999984741211,56.41110004425049,-0.05040623713917214,False,True
2006-08-01 00:00:00+00:00,64.31999969482422,56.49265005111695,-0.0640190174068449,False,True
2006-08-02 00:00:00+00:00,64.75,56.57915004730225,-0.0539785010186179,False,True
2006-08-03 00:00:00+00:00,64.12000274658203,56.66890005111694,-0.041592623743905266,False,True
2006-08-04 00:00:00+00:00,64.27999877929688,56.75320007324219,-0.07979330560049891,False,True
2006-08-07 00:00:00+00:00,64.5,56.83960006713867,-0.08667233180127543,False,True
2006-08-08 00:00:00+00:00,63.970001220703125,56.93040006637573,-0.09193297045642324,False,True
2006-08-09 00:00:00+00:00,64.62999725341797,57.02035007476807,-0.1005343257839304,False,True
2006-08-10 00:00:00+00:00,63.25,57.11090005874634,-0.041240264911215574,False,True
2006-08-11 00:00:00+00:00,62.709999084472656,57.1952000617981,-0.07812273083616428,False,True
2006-08-14 00:00:00+00:00,62.25,57.273450050354,-0.07982395186507063,False,True
2006-08-15 00:00:00+00:00,62.0099983215332,57.35005004882812,-0.07723093915178914,False,True
2006-08-16 00:00:00+00:00,62.4900016784668,57.42420003890991,-0.05443738044897317,False,True
2006-08-17 00:00:00+00:00,61.029998779296875,57.50055004119873,-0.043032178284337363,False,True
2006-08-18 00:00:00+00:00,61.040000915527344,57.57370002746582,-0.08059654557827833,False,True
2006-08-21 00:00:00+00:00,62.439998626708984,57.650250034332274,-0.04714325254702212,False,True
2006-08-22 00:00:00+00:00,62.04999923706055,57.73180002212524,-0.03493042392785772,False,True
2006-08-23 00:00:00+00:00,61.83000183105469,57.812250022888186,-0.046850987842541936,False,True
2006-08-24 00:00:00+00:00,61.75,57.893850040435794,-0.050376267064193514,False,True
2006-08-25 00:00:00+00:00,61.77000045776367,57.973750038146974,-0.038611291099455936,False,True
2006-08-28 00:00:00+00:00,61.0,58.05305004119873,-0.012627891595037966,False,True
2006-08-29 00:00:00+00:00,60.939998626708984,58.125250034332275,-0.03937007874015752,False,True
2006-08-30 00:00:00+00:00,61.41999816894531,58.19755002975464,-0.03713070397889373,False,True
2006-08-31 00:00:00+00:00,62.290000915527344,58.27065002441406,-0.018065564858483874,False,True
2006-09-01 00:00:00+00:00,62.13999938964844,58.34900003433228,0.0001605994930398147,True,True
2006-09-05 00:00:00+00:00,63.36000061035156,58.42640003204346,0.020193720986991348,True,False
2006-09-06 00:00:00+00:00,62.86000061035156,58.50430004119873,0.048138954684615376,True,False
2006-09-07 00:00:00+00:00,61.25,58.576200046539306,0.04714312658008413,True,False
2006-09-08 00:00:00+00:00,60.63999938964844,58.64015005111694,0.09531477120138132,True,False
2006-09-11 00:00:00+00:00,58.5,58.698400039672855,0.09025531381098073,False,False
2006-09-12 00:00:00+00:00,58.31999969482422,58.74430004119873,0.02058618826689096,False,True
2006-09-13 00:00:00+00:00,58.619998931884766,58.79015003204346,0.011095689775698636,False,True
2006-09-14 00:00:00+00:00,57.189998626708984,58.836150035858154,0.04009933103368546,False,True
2006-09-15 00:00:00+00:00,57.400001525878906,58.87340002059936,-0.001919731445308881,False,True
2006-09-18 00:00:00+00:00,58.22999954223633,58.91140003204346,-0.015943772946714563,False,True
2006-09-19 00:00:00+00:00,56.91999816894531,58.957050037384036,0.008661008210024246,False,True
2006-09-20 00:00:00+00:00,57.2599983215332,58.990800037384034,-0.01845151713314752,False,True
2006-09-21 00:00:00+00:00,57.95000076293945,59.02550003051758,-0.017501724075636216,False,True
2006-09-22 00:00:00+00:00,58.5,59.06135004043579,0.0046810065245344035,False,True
2006-09-25 00:00:00+00:00,58.5,59.09940004348755,0.0166840297045181,False,True
2006-09-26 00:00:00+00:00,58.7400016784668,59.13530004501343,-0.01713710433331528,False,True
2006-09-27 00:00:00+00:00,59.810001373291016,59.16950004577637,-0.040666305444799766,False,True
2006-09-28 00:00:00+00:00,59.790000915527344,59.20655004501343,-0.03811513220091589,False,True
2006-09-29 00:00:00+00:00,59.470001220703125,59.24270004272461,-0.04335998535156249,False,True
2006-10-02 00:00:00+00:00,59.150001525878906,59.28180004119873,-0.056331310873914964,False,True
2006-10-03 00:00:00+00:00,57.11000061035156,59.32580005645752,-0.055564417737300476,False,True
2006-10-04 00:00:00+00:00,56.369998931884766,59.360150051116946,-0.07916800727461903,False,True
2006-10-05 00:00:00+00:00,56.91999816894531,59.391550045013425,-0.11659618055611598,False,True
2006-10-06 00:00:00+00:00,56.9900016784668,59.42505002975464,-0.12322859250829166,False,True
2006-10-09 00:00:00+00:00,57.20000076293945,59.46480003356933,-0.13058735278062616,False,True
2006-10-10 00:00:00+00:00,57.0,59.50395004272461,-0.13135911786818144,False,True
2006-10-11 00:00:00+00:00,56.880001068115234,59.538250045776365,-0.1086786658330604,False,True
2006-10-12 00:00:00+00:00,57.4900016784668,59.57205005645752,-0.09570747713395311,False,True
2006-10-13 00:00:00+00:00,58.56999969482422,59.606300067901614,-0.10213957872110235,False,True
2006-10-16 00:00:00+00:00,59.16999816894531,59.64180006027222,-0.06347939179063011,False,True
2006-10-17 00:00:00+00:00,58.650001525878906,59.680300045013425,-0.04116028120581283,False,True
2006-10-18 00:00:00+00:00,58.59000015258789,59.71565004348755,-0.04072616762556114,False,True
2006-10-19 00:00:00+00:00,59.40999984741211,59.74300004959107,-0.04809096866227702,False,True
2006-10-20 00:00:00+00:00,58.779998779296875,59.773550052642825,-0.04177419600948207,False,True
2006-10-23 00:00:00+00:00,57.7599983215332,59.805750045776364,-0.06550083698943854,False,True
2006-10-24 00:00:00+00:00,58.16999816894531,59.82595003128052,-0.08477265468352457,False,True
2006-10-25 00:00:00+00:00,58.7599983215332,59.84380002975464,-0.07900572657571425,False,True
2006-10-26 00:00:00+00:00,59.290000915527344,59.86730001449585,-0.08644280783071001,False,True
2006-10-27 00:00:00+00:00,59.400001525878906,59.891100025177,-0.08432431018490594,False,True
2006-10-30 00:00:00+00:00,59.900001525878906,59.915950031280516,-0.0736119934267272,False,True
2006-10-31 00:00:00+00:00,60.2400016784668,59.938250045776364,-0.06813934873360117,False,True
2006-11-01 00:00:00+00:00,61.36000061035156,59.963150062561034,-0.0660464856051659,False,True
2006-11-02 00:00:00+00:00,61.91999816894531,59.99960006713867,-0.04080038393850882,False,True
2006-11-03 00:00:00+00:00,62.29999923706055,60.03125005722046,-0.041930979415743974,False,True
2006-11-06 00:00:00+00:00,61.88999938964844,60.066750049591064,-0.015019774908133665,False,True
2006-11-07 00:00:00+00:00,62.040000915527344,60.09735004425049,-0.013076059747978097,False,True
2006-11-08 00:00:00+00:00,61.11000061035156,60.12890005111694,-0.0033734792686370696,False,True
2006-11-09 00:00:00+00:00,62.95000076293945,60.153750057220456,-0.014513751581075485,False,True
2006-11-10 00:00:00+00:00,62.4900016784668,60.18910005569458,0.007361162939945487,True,True
2006-11-13 00:00:00+00:00,62.189998626708984,60.223400058746336,0.023922708968907802,True,False
2006-11-14 00:00:00+00:00,61.630001068115234,60.25095005035401,0.018840067069676447,True,False
2006-11-15 00:00:00+00:00,61.84000015258789,60.275600051879884,-0.012972414740689442,False,False
