timestamp,cash,btc_units,close,equity,strategy,btc_equivalent
2023-10-01 00:00:00+00:00,0,0,26991.07,0,daily_btc_dca,
2023-10-01 01:00:00+00:00,0,0,27019.830000000002,0,daily_btc_dca,
2023-10-01 02:00:00+00:00,0,0,27025.889999999999,0,daily_btc_dca,
2023-10-01 03:00:00+00:00,0,0,27044.759999999998,0,daily_btc_dca,
2023-10-01 04:00:00+00:00,0,0,27045.470000000001,0,daily_btc_dca,
2023-10-01 05:00:00+00:00,0,0,27071.720000000001,0,daily_btc_dca,
2023-10-01 06:00:00+00:00,0,0,27128.849999999999,0,daily_btc_dca,
2023-10-01 07:00:00+00:00,0,0,27107.950000000001,0,daily_btc_dca,
2023-10-01 08:00:00+00:00,0,0,27135.470000000001,0,daily_btc_dca,
2023-10-01 09:00:00+00:00,0,0.00035690532932510698,27217.77,9.7141671653450175,daily_btc_dca,
2023-10-01 10:00:00+00:00,0,0.00035690532932510698,27210.009999999998,9.7113975799894536,daily_btc_dca,
2023-10-01 11:00:00+00:00,0,0.00035690532932510698,27187.709999999999,9.7034385911455043,daily_btc_dca,
2023-10-01 12:00:00+00:00,0,0.00035690532932510698,27193.98,9.7056763875603718,daily_btc_dca,
2023-10-01 13:00:00+00:00,0,0.00035690532932510698,27192.040000000001,9.7049839912214821,daily_btc_dca,
2023-10-01 14:00:00+00:00,0,0.00035690532932510698,27119.790000000001,9.6791975811777426,daily_btc_dca,
2023-10-01 15:00:00+00:00,0,0.00035690532932510698,27153.18,9.6911146501239092,daily_btc_dca,
2023-10-01 16:00:00+00:00,0,0.00035690532932510698,27112.189999999999,9.6764851006748724,daily_btc_dca,
2023-10-01 17:00:00+00:00,0,0.00035690532932510698,27072.349999999999,9.6622659923545591,daily_btc_dca,
2023-10-01 18:00:00+00:00,0,0.00035690532932510698,27096.130000000001,9.6707532010859119,daily_btc_dca,
2023-10-01 19:00:00+00:00,0,0.00035690532932510698,27103.02,9.6732122788049608,daily_btc_dca,
2023-10-01 20:00:00+00:00,0,0.00035690532932510698,27109.75,9.6756142516713197,daily_btc_dca,
2023-10-01 21:00:00+00:00,0,0.00035690532932510698,27180.369999999999,9.7008189060282568,daily_btc_dca,
2023-10-01 22:00:00+00:00,0,0.00035690532932510698,27996.43,9.9920750690773055,daily_btc_dca,
2023-10-01 23:00:00+00:00,0,0.00035690532932510698,27992.57,9.9906974145061103,daily_btc_dca,
2023-10-02 00:00:00+00:00,0,0.00035690532932510698,27932.049999999999,9.9690975039753535,daily_btc_dca,
2023-10-02 01:00:00+00:00,0,0.00035690532932510698,27920,9.9647967947569871,daily_btc_dca,
2023-10-02 02:00:00+00:00,0,0.00035690532932510698,27982.599999999999,9.9871390683727377,daily_btc_dca,
2023-10-02 03:00:00+00:00,0,0.00035690532932510698,28126.540000000001,10.038512021475794,daily_btc_dca,
2023-10-02 04:00:00+00:00,0,0.00035690532932510698,28067.060000000001,10.017283292487537,daily_btc_dca,
2023-10-02 05:00:00+00:00,0,0.00035690532932510698,27977.380000000001,9.985276022553661,daily_btc_dca,
2023-10-02 06:00:00+00:00,0,0.00035690532932510698,28101.59,10.029607233509132,daily_btc_dca,
2023-10-02 07:00:00+00:00,0,0.00035690532932510698,28311.91,10.10467156237279,daily_btc_dca,
2023-10-02 08:00:00+00:00,0,0.00035690532932510698,28280.939999999999,10.09361820432359,daily_btc_dca,
2023-10-02 09:00:00+00:00,0,0.00069935483265638103,28288.610000000001,19.783776112631628,daily_btc_dca,
2023-10-02 10:00:00+00:00,0,0.00069935483265638103,28305.5,19.795588215755192,daily_btc_dca,
2023-10-02 11:00:00+00:00,0,0.00069935483265638103,28198.040000000001,19.72043554543794,daily_btc_dca,
2023-10-02 12:00:00+00:00,0,0.00069935483265638103,28320.66,19.806190435018262,daily_btc_dca,
2023-10-02 13:00:00+00:00,0,0.00069935483265638103,28544,19.962384343343739,daily_btc_dca,
