timestamp,cash,btc_units,close,equity,strategy,btc_equivalent
2025-03-07 00:00:00+00:00,0,0,85529.220000000001,0,daily_btc_dca,
2025-03-07 01:00:00+00:00,0,0,88263.850000000006,0,daily_btc_dca,
2025-03-07 02:00:00+00:00,0,0,87235,0,daily_btc_dca,
2025-03-07 03:00:00+00:00,0,0,86991.25,0,daily_btc_dca,
2025-03-07 04:00:00+00:00,0,0,87636.410000000003,0,daily_btc_dca,
2025-03-07 05:00:00+00:00,0,0,88221.210000000006,0,daily_btc_dca,
2025-03-07 06:00:00+00:00,0,0,88208.229999999996,0,daily_btc_dca,
2025-03-07 07:00:00+00:00,0,0,88365.179999999993,0,daily_btc_dca,
2025-03-07 08:00:00+00:00,0,0,88365.779999999999,0,daily_btc_dca,
2025-03-07 09:00:00+00:00,0,0.0020925277225560322,88933.699999999997,186.09623271948141,daily_btc_dca,
2025-03-07 10:00:00+00:00,0,0.0020925277225560322,89263.399999999994,186.78613910960811,daily_btc_dca,
2025-03-07 11:00:00+00:00,0,0.0020925277225560322,88966.960000000006,186.16583019153362,daily_btc_dca,
2025-03-07 12:00:00+00:00,0,0.0020925277225560322,89051.130000000005,186.34195824994117,daily_btc_dca,
2025-03-07 13:00:00+00:00,0,0.0020925277225560322,89135.979999999996,186.51950922720002,daily_btc_dca,
2025-03-07 14:00:00+00:00,0,0.0020925277225560322,90440.740000000005,189.24975569848226,daily_btc_dca,
2025-03-07 15:00:00+00:00,0,0.0020925277225560322,88457.990000000005,185.10079635658428,daily_btc_dca,
2025-03-07 16:00:00+00:00,0,0.0020925277225560322,87237.369999999995,182.54661516787792,daily_btc_dca,
2025-03-07 17:00:00+00:00,0,0.0020925277225560322,87685.990000000005,183.48536495477103,daily_btc_dca,
2025-03-07 18:00:00+00:00,0,0.0020925277225560322,88589.330000000002,185.37562894766478,daily_btc_dca,
2025-03-07 19:00:00+00:00,0,0.0020925277225560322,87820.100000000006,183.76599384764302,daily_btc_dca,
2025-03-07 20:00:00+00:00,0,0.0020925277225560322,86987.720000000001,182.02421562194181,daily_btc_dca,
2025-03-07 21:00:00+00:00,0,0.0020925277225560322,86314.630000000005,180.61575613716658,daily_btc_dca,
2025-03-07 22:00:00+00:00,0,0.0020925277225560322,86745.149999999994,181.51663117228139,daily_btc_dca,
2025-03-07 23:00:00+00:00,0,0.0020925277225560322,86801.75,181.63506824137806,daily_btc_dca,
2025-03-08 00:00:00+00:00,0,0.0020925277225560322,86726.800000000003,181.47823328857251,daily_btc_dca,
2025-03-08 01:00:00+00:00,0,0.0020925277225560322,86105.990000000005,180.1791711531325,daily_btc_dca,
2025-03-08 02:00:00+00:00,0,0.0020925277225560322,86180.190000000002,180.33443671014615,daily_btc_dca,
2025-03-08 03:00:00+00:00,0,0.0020925277225560322,85919.119999999995,179.78814049761843,daily_btc_dca,
2025-03-08 04:00:00+00:00,0,0.0020925277225560322,86444.529999999999,180.8875754883266,daily_btc_dca,
2025-03-08 05:00:00+00:00,0,0.0020925277225560322,86279.119999999995,180.54145047773861,daily_btc_dca,
2025-03-08 06:00:00+00:00,0,0.0020925277225560322,86465,180.93040953080734,daily_btc_dca,
2025-03-08 07:00:00+00:00,0,0.0020925277225560322,86197.139999999999,180.36990505504346,daily_btc_dca,
2025-03-08 08:00:00+00:00,0,0.0020925277225560322,86071.570000000007,180.10714634892213,daily_btc_dca,
2025-03-08 09:00:00+00:00,0,0.0042408308550539071,85943.279999999999,364.47091360853733,daily_btc_dca,
2025-03-08 10:00:00+00:00,0,0.0042408308550539071,86123.190000000002,365.23388148767009,daily_btc_dca,
2025-03-08 11:00:00+00:00,0,0.0042408308550539071,85955.880000000005,364.52434807731106,daily_btc_dca,
2025-03-08 12:00:00+00:00,0,0.0042408308550539071,86209.720000000001,365.60084058155792,daily_btc_dca,
2025-03-08 13:00:00+00:00,0,0.0042408308550539071,86327.960000000006,366.10227642185953,daily_btc_dca,
2025-03-08 14:00:00+00:00,0,0.0042408308550539071,86361.690000000002,366.24531964660048,daily_btc_dca,
2025-03-08 15:00:00+00:00,0,0.0042408308550539071,86400,366.40778587665756,daily_btc_dca,
2025-03-08 16:00:00+00:00,0,0.0042408308550539071,86148.089999999997,365.33947817596095,daily_btc_dca,
2025-03-08 17:00:00+00:00,0,0.0042408308550539071,85943.080000000002,364.47006544236638,daily_btc_dca,
2025-03-08 18:00:00+00:00,0,0.0042408308550539071,86044.020000000004,364.89813490887548,daily_btc_dca,
2025-03-08 19:00:00+00:00,0,0.0042408308550539071,86233.520000000004,365.70177235590825,daily_btc_dca,
2025-03-08 20:00:00+00:00,0,0.0042408308550539071,86281.389999999999,365.90478092893966,daily_btc_dca,
2025-03-08 21:00:00+00:00,0,0.0042408308550539071,86228.160000000003,365.67904150252514,daily_btc_dca,
2025-03-08 22:00:00+00:00,0,0.0042408308550539071,86350,366.19574433390488,daily_btc_dca,
2025-03-08 23:00:00+00:00,0,0.0042408308550539071,86222.449999999997,365.65482635834275,daily_btc_dca,
2025-03-09 00:00:00+00:00,0,0.0042408308550539071,86416.119999999995,366.47614807004101,daily_btc_dca,
2025-03-09 01:00:00+00:00,0,0.0042408308550539071,86198.389999999999,365.55279196797017,daily_btc_dca,
2025-03-09 02:00:00+00:00,0,0.0042408308550539071,86003.330000000002,364.72557550138333,daily_btc_dca,
