strategy,final_usd_value,final_cash_usd,final_btc_units,final_btc_equivalent,final_btc_close,event_count,gross_spent_usd,total_costs_usd,unused_cash_usd,total_return_on_committed_capital,max_drawdown,excess_btc_vs_daily,excess_btc_vs_weekly,check
btc_reserve_l24_d50_lv30_h336,9988.6436778683601,9988.6436778683601,0,0.09614013454197308,103896.71000000001,1,370.37037037037038,1.1111111111111112,9988.6436778683601,-0.0011356322131640395,0.040518460651823518,-0.021147648448798226,-0.021700372088584607,nearby_parameters
btc_reserve_l24_d50_lv35_h72,9985.0926263591209,9985.0926263591209,0,0.096105955870586471,103896.71000000001,1,370.37037037037038,1.1111111111111112,9985.0926263591209,-0.0014907373640878907,0.040518460651823518,-0.021181827120184835,-0.021734550759971216,nearby_parameters
btc_reserve_l24_d50_lv35_h168,9990.4505360519579,9990.4505360519579,0,0.096157525450535991,103896.71000000001,1,370.37037037037038,1.1111111111111112,9990.4505360519579,-0.0009549463948042014,0.040518460651823518,-0.021130257540235314,-0.021682981180021696,nearby_parameters
btc_reserve_l24_d50_lv35_h336,9988.6436778683601,9988.6436778683601,0,0.09614013454197308,103896.71000000001,1,370.37037037037038,1.1111111111111112,9988.6436778683601,-0.0011356322131640395,0.040518460651823518,-0.021147648448798226,-0.021700372088584607,nearby_parameters
btc_reserve_l24_d50_lv45_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d50_lv45_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d50_lv45_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d80_lv30_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d80_lv30_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d80_lv30_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d80_lv35_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d80_lv35_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d80_lv35_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d80_lv45_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d80_lv45_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l24_d80_lv45_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l48_d30_lv30_h72,9938.000875848973,9938.000875848973,0,0.09565270041610531,103896.71000000001,2,2969.7714503433554,8.9093143510300656,9938.000875848973,-0.0061999124151026486,0.053578358148493654,-0.021635082574665995,-0.022187806214452377,nearby_parameters
btc_reserve_l48_d30_lv30_h168,10016.135066927769,10016.135066927769,0,0.096404737618041692,103896.71000000001,2,2967.5505889570359,8.9026517668711076,10016.135066927769,0.0016135066927769337,0.053578358148493654,-0.020883045372729614,-0.021435769012515996,nearby_parameters
btc_reserve_l48_d30_lv30_h336,10020.970059329396,10020.970059329396,0,0.096451274148424873,103896.71000000001,1,555.55555555555554,1.6666666666666667,10020.970059329396,0.0020970059329397106,0.053578358148493654,-0.020836508842346432,-0.021389232482132814,nearby_parameters
btc_reserve_l48_d30_lv35_h72,10006.808487380385,10006.808487380385,0,0.09631496981358105,103896.71000000001,1,555.55555555555554,1.6666666666666667,10006.808487380385,0.00068084873803853085,0.053578358148493654,-0.020972813177190255,-0.021525536816976637,nearby_parameters
btc_reserve_l48_d30_lv35_h168,10004.587625994065,10004.587625994065,0,0.096293594147438016,103896.71000000001,1,555.55555555555554,1.6666666666666667,10004.587625994065,0.00045876259940658137,0.053578358148493654,-0.020994188843333289,-0.021546912483119671,nearby_parameters
btc_reserve_l48_d30_lv35_h336,10020.970059329396,10020.970059329396,0,0.096451274148424873,103896.71000000001,1,555.55555555555554,1.6666666666666667,10020.970059329396,0.0020970059329397106,0.053578358148493654,-0.020836508842346432,-0.021389232482132814,nearby_parameters
btc_reserve_l48_d30_lv45_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l48_d30_lv45_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l48_d30_lv45_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l48_d50_lv30_h72,10006.808487380385,10006.808487380385,0,0.09631496981358105,103896.71000000001,1,555.55555555555554,1.6666666666666667,10006.808487380385,0.00068084873803853085,0.053578358148493654,-0.020972813177190255,-0.021525536816976637,nearby_parameters
btc_reserve_l48_d50_lv30_h168,10004.587625994065,10004.587625994065,0,0.096293594147438016,103896.71000000001,1,555.55555555555554,1.6666666666666667,10004.587625994065,0.00045876259940658137,0.053578358148493654,-0.020994188843333289,-0.021546912483119671,nearby_parameters
btc_reserve_l48_d50_lv30_h336,10020.970059329396,10020.970059329396,0,0.096451274148424873,103896.71000000001,1,555.55555555555554,1.6666666666666667,10020.970059329396,0.0020970059329397106,0.053578358148493654,-0.020836508842346432,-0.021389232482132814,nearby_parameters
btc_reserve_l48_d50_lv35_h72,10006.808487380385,10006.808487380385,0,0.09631496981358105,103896.71000000001,1,555.55555555555554,1.6666666666666667,10006.808487380385,0.00068084873803853085,0.053578358148493654,-0.020972813177190255,-0.021525536816976637,nearby_parameters
btc_reserve_l48_d50_lv35_h168,10004.587625994065,10004.587625994065,0,0.096293594147438016,103896.71000000001,1,555.55555555555554,1.6666666666666667,10004.587625994065,0.00045876259940658137,0.053578358148493654,-0.020994188843333289,-0.021546912483119671,nearby_parameters
btc_reserve_l48_d50_lv35_h336,10020.970059329396,10020.970059329396,0,0.096451274148424873,103896.71000000001,1,555.55555555555554,1.6666666666666667,10020.970059329396,0.0020970059329397106,0.053578358148493654,-0.020836508842346432,-0.021389232482132814,nearby_parameters
btc_reserve_l48_d50_lv45_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l48_d50_lv45_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l48_d50_lv45_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l48_d80_lv30_h72,10041.879394153901,10041.879394153901,0,0.096652525322061686,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10041.879394153901,0.0041879394153900851,0.012590593091964974,-0.02063525766870962,-0.021187981308496001,nearby_parameters
btc_reserve_l48_d80_lv30_h168,10063.056139421064,10063.056139421064,0,0.096856350306194133,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10063.056139421064,0.0063056139421062696,0.015720314280077585,-0.020431432684577172,-0.020984156324363554,nearby_parameters
btc_reserve_l48_d80_lv30_h336,10107.849366475091,10107.849366475091,0,0.097287482601471117,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10107.849366475091,0.010784936647509236,0.015720314280077585,-0.020000300389300188,-0.02055302402908657,nearby_parameters
btc_reserve_l48_d80_lv35_h72,10041.879394153901,10041.879394153901,0,0.096652525322061686,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10041.879394153901,0.0041879394153900851,0.012590593091964974,-0.02063525766870962,-0.021187981308496001,nearby_parameters
btc_reserve_l48_d80_lv35_h168,10063.056139421064,10063.056139421064,0,0.096856350306194133,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10063.056139421064,0.0063056139421062696,0.015720314280077585,-0.020431432684577172,-0.020984156324363554,nearby_parameters
btc_reserve_l48_d80_lv35_h336,10107.849366475091,10107.849366475091,0,0.097287482601471117,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10107.849366475091,0.010784936647509236,0.015720314280077585,-0.020000300389300188,-0.02055302402908657,nearby_parameters
btc_reserve_l48_d80_lv45_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l48_d80_lv45_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l48_d80_lv45_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l72_d30_lv30_h72,9927.5002074426811,9927.5002074426811,0,0.095551632072302203,103896.71000000001,2,3514.5182777327545,10.543554833198264,9927.5002074426811,-0.0072499792557318976,0.034611056646140281,-0.021736150918469102,-0.022288874558255484,nearby_parameters
btc_reserve_l72_d30_lv30_h168,10022.462228537248,10022.462228537248,0,0.096465636193265869,103896.71000000001,1,1111.1111111111111,3.3333333333333335,10022.462228537248,0.0022462228537247775,0.034611056646140281,-0.020822146797505436,-0.021374870437291818,nearby_parameters
btc_reserve_l72_d30_lv30_h336,10042.466936477527,10042.466936477527,0,0.096658180383936379,103896.71000000001,1,1111.1111111111111,3.3333333333333335,10042.466936477527,0.0042466936477527639,0.034611056646140281,-0.020629602606834926,-0.021182326246621308,nearby_parameters
btc_reserve_l72_d30_lv35_h72,10058.43304376263,10058.43304376263,0,0.096811853270066292,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10058.43304376263,0.0058433043762631254,0.01260490311931628,-0.020475929720705013,-0.021028653360491395,nearby_parameters
btc_reserve_l72_d30_lv35_h168,10061.350779383296,10061.350779383296,0,0.096839936311585759,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10061.350779383296,0.0061350779383295695,0.015741969512799048,-0.020447846679185547,-0.021000570318971928,nearby_parameters
btc_reserve_l72_d30_lv35_h336,10107.002388802211,10107.002388802211,0,0.097279330488927035,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10107.002388802211,0.010700238880221091,0.015741969512799048,-0.02000845250184427,-0.020561176141630652,nearby_parameters
btc_reserve_l72_d30_lv45_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l72_d30_lv45_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l72_d30_lv45_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l72_d50_lv30_h72,10011.639591425945,10011.639591425945,0,0.096361468918755411,103896.71000000001,1,1111.1111111111111,3.3333333333333335,10011.639591425945,0.001163959142594484,0.034648004406316102,-0.020926314072015895,-0.021479037711802276,nearby_parameters
btc_reserve_l72_d50_lv30_h168,10028.659930304666,10028.659930304666,0,0.096525288724779307,103896.71000000001,1,1111.1111111111111,3.3333333333333335,10028.659930304666,0.0028659930304666403,0.034648004406316102,-0.020762494265991999,-0.02131521790577838,nearby_parameters
btc_reserve_l72_d50_lv30_h336,10053.164597033419,10053.164597033419,0,0.09676114476611837,103896.71000000001,1,1111.1111111111111,3.3333333333333335,10053.164597033419,0.0053164597033419358,0.034648004406316102,-0.020526638224652935,-0.021079361864439317,nearby_parameters
btc_reserve_l72_d50_lv35_h72,10058.43304376263,10058.43304376263,0,0.096811853270066292,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10058.43304376263,0.0058433043762631254,0.01260490311931628,-0.020475929720705013,-0.021028653360491395,nearby_parameters
btc_reserve_l72_d50_lv35_h168,10061.350779383296,10061.350779383296,0,0.096839936311585759,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10061.350779383296,0.0061350779383295695,0.015741969512799048,-0.020447846679185547,-0.021000570318971928,nearby_parameters
btc_reserve_l72_d50_lv35_h336,10107.002388802211,10107.002388802211,0,0.097279330488927035,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10107.002388802211,0.010700238880221091,0.015741969512799048,-0.02000845250184427,-0.020561176141630652,nearby_parameters
btc_reserve_l72_d50_lv45_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l72_d50_lv45_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l72_d50_lv45_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l72_d80_lv30_h72,10041.879394153901,10041.879394153901,0,0.096652525322061686,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10041.879394153901,0.0041879394153900851,0.012590593091964974,-0.02063525766870962,-0.021187981308496001,nearby_parameters
btc_reserve_l72_d80_lv30_h168,10063.056139421064,10063.056139421064,0,0.096856350306194133,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10063.056139421064,0.0063056139421062696,0.015720314280077585,-0.020431432684577172,-0.020984156324363554,nearby_parameters
btc_reserve_l72_d80_lv30_h336,10107.849366475091,10107.849366475091,0,0.097287482601471117,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10107.849366475091,0.010784936647509236,0.015720314280077585,-0.020000300389300188,-0.02055302402908657,nearby_parameters
btc_reserve_l72_d80_lv35_h72,10041.879394153901,10041.879394153901,0,0.096652525322061686,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10041.879394153901,0.0041879394153900851,0.012590593091964974,-0.02063525766870962,-0.021187981308496001,nearby_parameters
btc_reserve_l72_d80_lv35_h168,10063.056139421064,10063.056139421064,0,0.096856350306194133,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10063.056139421064,0.0063056139421062696,0.015720314280077585,-0.020431432684577172,-0.020984156324363554,nearby_parameters
btc_reserve_l72_d80_lv35_h336,10107.849366475091,10107.849366475091,0,0.097287482601471117,103896.71000000001,1,1296.2962962962963,3.8888888888888888,10107.849366475091,0.010784936647509236,0.015720314280077585,-0.020000300389300188,-0.02055302402908657,nearby_parameters
btc_reserve_l72_d80_lv45_h72,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l72_d80_lv45_h168,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_l72_d80_lv45_h336,9999.9999999999927,9999.9999999999927,0,0.096249438504838053,103896.71000000001,0,0,0,9999.9999999999927,-7.7715611723760958e-16,0,-0.021038344485933252,-0.021591068125719634,nearby_parameters
btc_reserve_doubled_cost,10002.920959327399,10002.920959327399,0,0.096277552574353872,103896.71000000001,1,555.55555555555554,3.3333333333333335,10002.920959327399,0.00029209593273993306,0.053697548755326285,-0.021010230416417433,-0.021562954056203815,doubled_cost_primary
