timestamp,kind,gross_spend_usd,fee_slippage_usd,execution_price,reference_open,btc_bought,cash_after,btc_after,strategy,entry_time,exit_time,entry_open,exit_open,return_pct
2025-03-07 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,88498.31865500001,88365.770000000004,0.0020925277225560322,0,0.0020925277225560322,daily_btc_dca,,,,,
2025-03-08 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,86200.677355000007,86071.570000000007,0.0021483031324978754,0,0.0042408308550539071,daily_btc_dca,,,,,
2025-03-09 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,85920.688000000009,85792,0.002155303798139805,0,0.0063961346531937122,daily_btc_dca,,,,,
2025-03-10 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,81472.485690000016,81350.460000000006,0.0022729782161036351,0,0.0086691128692973473,daily_btc_dca,,,,,
2025-03-11 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,81252.846724999996,81131.149999999994,0.0022791224264664088,0,0.010948235295763756,daily_btc_dca,,,,,
2025-03-12 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,82813.694490000009,82689.660000000003,0.0022361662080846645,0,0.01318440150384842,daily_btc_dca,,,,,
2025-03-13 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,83097.800010000006,82973.339999999997,0.0022285209134646159,0,0.015412922417313036,daily_btc_dca,,,,,
2025-03-14 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,82717.340175000005,82593.449999999997,0.0022387710339017218,0,0.017651693451214756,daily_btc_dca,,,,,
2025-03-15 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,84017.207055000006,83891.369999999995,0.0022041340301154951,0,0.019855827481330253,daily_btc_dca,,,,,
2025-03-16 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,84394.762540000011,84268.360000000001,0.002194273431333067,0,0.022050100912663319,daily_btc_dca,,,,,
2025-03-17 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,83672.480740000014,83547.160000000003,0.0022132149488984444,0,0.024263315861561763,daily_btc_dca,,,,,
2025-03-18 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,83406.211934999999,83281.289999999994,0.0022202804909723442,0,0.026483596352534108,daily_btc_dca,,,,,
2025-03-19 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,83538.129514999993,83413.009999999995,0.0022167743790807957,0,0.028700370731614903,daily_btc_dca,,,,,
2025-03-20 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,86370.421589999998,86241.059999999998,0.0021440810612718604,0,0.030844451792886765,daily_btc_dca,,,,,
2025-03-21 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,84148.343464999998,84022.309999999998,0.0022006991172940876,0,0.03304515091018085,daily_btc_dca,,,,,
2025-03-22 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,84348.343015000006,84222.009999999995,0.0021954810084680973,0,0.03524063191864895,daily_btc_dca,,,,,
2025-03-23 09:00:00+00:00,daily_btc_dca_buy,185.18518518518519,0.27777777777777779,84473.640679999997,84347.119999999995,0.002192224505709385,0,0.037432856424358334,daily_btc_dca,,,,,
