timestamp,kind,gross_spend_usd,fee_slippage_usd,execution_price,reference_open,sol_bought,cash_after,sol_after,strategy,entry_time,exit_time,sol_entry_open,eth_entry_open,sol_exit_open,eth_exit_open,soleth_entry_ratio,soleth_exit_ratio,return_pct
2024-01-01 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,102.64373500000001,102.48999999999999,0.10375331005877556,0,0.10375331005877556,daily_sol_dca,,,,,,,,,
2024-01-02 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,114.67175,114.5,0.092870539283178233,0,0.19662384934195379,daily_sol_dca,,,,,,,,,
2024-01-03 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,108.49249500000001,108.33,0.098160036443495871,0,0.29478388578544967,daily_sol_dca,,,,,,,,,
2024-01-04 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,98.207090000000008,98.060000000000002,0.10844051343997457,0,0.40322439922542425,daily_sol_dca,,,,,,,,,
2024-01-05 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,101.662265,101.51000000000001,0.1047549674704355,0,0.50797936669585975,daily_sol_dca,,,,,,,,,
2024-01-06 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,95.412904999999995,95.269999999999996,0.11161621442136987,0,0.61959558111722957,daily_sol_dca,,,,,,,,,
2024-01-07 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,94.100939999999994,93.959999999999994,0.11317237918182108,0,0.73276796029905067,daily_sol_dca,,,,,,,,,
2024-01-08 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,90.185074999999998,90.049999999999997,0.11808636033230326,0,0.85085432063135391,daily_sol_dca,,,,,,,,,
2024-01-09 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,100.981245,100.83,0.10546143754759404,0,0.95631575817894798,daily_sol_dca,,,,,,,,,
2024-01-10 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,96.895125000000007,96.75,0.10990880359611274,0,1.0662245617750608,daily_sol_dca,,,,,,,,,
2024-01-11 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,100.720855,100.56999999999999,0.10573408320497074,0,1.1719586449800314,daily_sol_dca,,,,,,,,,
2024-01-12 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,98.58766,98.439999999999998,0.10802190926375363,0,1.279980554243785,daily_sol_dca,,,,,,,,,
2024-01-13 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,93.089425000000006,92.950000000000003,0.11440211670708883,0,1.3943826709508738,daily_sol_dca,,,,,,,,,
2024-01-14 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,97.746399999999994,97.599999999999994,0.10895160602381054,0,1.5033342769746842,daily_sol_dca,,,,,,,,,
2024-01-15 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,95.072395000000014,94.930000000000007,0.11201597754054468,0,1.615350254515229,daily_sol_dca,,,,,,,,,
2024-01-16 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,97.846550000000008,97.700000000000003,0.1088400895386275,0,1.7241903440538564,daily_sol_dca,,,,,,,,,
2024-01-17 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,98.086910000000003,97.939999999999998,0.10857337908846137,0,1.8327637231423177,daily_sol_dca,,,,,,,,,
2024-01-18 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,100.85105000000001,100.7,0.10559758438851943,0,1.9383613075308372,daily_sol_dca,,,,,,,,,
2024-01-19 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,94.741900000000001,94.599999999999994,0.11240673095056986,0,2.0507680384814071,daily_sol_dca,,,,,,,,,
2024-01-20 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,91.967745000000008,91.829999999999998,0.11579741639904069,0,2.1665654548804478,daily_sol_dca,,,,,,,,,
2024-01-21 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,92.668795000000003,92.530000000000001,0.11492139574109919,0,2.2814868506215471,daily_sol_dca,,,,,,,,,
2024-01-22 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,88.25218000000001,88.120000000000005,0.1206726821144338,0,2.4021595327359808,daily_sol_dca,,,,,,,,,
2024-01-23 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,81.101470000000006,80.980000000000004,0.13131238266144613,0,2.5334719153974268,daily_sol_dca,,,,,,,,,
2024-01-24 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,86.649780000000007,86.519999999999996,0.12290426199634659,0,2.6563761773937733,daily_sol_dca,,,,,,,,,
2024-01-25 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,87.811520000000016,87.680000000000007,0.12127824758124893,0,2.7776544249750224,daily_sol_dca,,,,,,,,,
2024-01-26 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,87.89164000000001,87.760000000000005,0.12116769311672637,0,2.8988221180917488,daily_sol_dca,,,,,,,,,
2024-01-27 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,91.036350000000013,90.900000000000006,0.11698214244140712,0,3.0158042605331561,daily_sol_dca,,,,,,,,,
2024-01-28 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,96.644750000000002,96.5,0.1101935414292633,0,3.1259978019624195,daily_sol_dca,,,,,,,,,
2024-01-29 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,97.175545,97.030000000000001,0.10959163916236121,0,3.2355894411247808,daily_sol_dca,,,,,,,,,
2024-01-30 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,103.56511500000001,103.41,0.10283025575789485,0,3.3384196968826756,daily_sol_dca,,,,,,,,,
2024-01-31 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,101.241635,101.09,0.10519019436070737,0,3.443609891243383,daily_sol_dca,,,,,,,,,
2024-02-01 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,95.362830000000002,95.219999999999999,0.11167482406977429,0,3.5552847153131575,daily_sol_dca,,,,,,,,,
2024-02-02 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,100.60067500000001,100.45,0.10586039569859539,0,3.661145111011753,daily_sol_dca,,,,,,,,,
2024-02-03 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,98.717855,98.569999999999993,0.10787944352159792,0,3.7690245545333507,daily_sol_dca,,,,,,,,,
2024-02-04 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,96.714855,96.569999999999993,0.11011366623096104,0,3.8791382207643119,daily_sol_dca,,,,,,,,,
2024-02-05 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,97.596175000000002,97.450000000000003,0.10911930988120994,0,3.9882575306455217,daily_sol_dca,,,,,,,,,
2024-02-06 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,96.36433000000001,96.219999999999999,0.11051420440577746,0,4.0987717350512991,daily_sol_dca,,,,,,,,,
2024-02-07 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,95.422920000000005,95.280000000000001,0.1116044998732568,0,4.2103762349245555,daily_sol_dca,,,,,,,,,
2024-02-08 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,102.15300000000001,102,0.10425173282278341,0,4.3146279677473389,daily_sol_dca,,,,,,,,,
2024-02-09 09:00:00+00:00,daily_sol_dca_buy,10.649627263045794,0.015974440894568689,106.369315,106.20999999999999,0.10011935550253186,0,4.4147473232498706,daily_sol_dca,,,,,,,,,
