timestamp,kind,gross_spend_usd,fee_slippage_usd,cash_after,strategy,execution_price,reference_open,btc_bought,btc_after,eth_bought,eth_after,sol_bought,sol_after,xrp_bought,xrp_after,entry_time,exit_time,asset,market_slug,alt_entry_open,btc_entry_open,alt_exit_open,btc_exit_open,return_pct,signal_yes_price,signal_delta_24h
2024-01-25 09:00:00+00:00,cash_contribution,0,0,266.24068157614494,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-01-26 09:00:00+00:00,cash_contribution,0,0,276.89030883919071,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-01-27 09:00:00+00:00,cash_contribution,0,0,287.53993610223648,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-01-28 09:00:00+00:00,cash_contribution,0,0,298.18956336528225,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-01-29 09:00:00+00:00,cash_contribution,0,0,308.83919062832803,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-01-30 09:00:00+00:00,cash_contribution,0,0,319.4888178913738,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-01-31 09:00:00+00:00,cash_contribution,0,0,330.13844515441957,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-01 09:00:00+00:00,cash_contribution,0,0,340.78807241746534,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-02 09:00:00+00:00,cash_contribution,0,0,351.43769968051112,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-03 09:00:00+00:00,cash_contribution,0,0,362.08732694355689,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-04 09:00:00+00:00,cash_contribution,0,0,372.73695420660266,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-05 09:00:00+00:00,cash_contribution,0,0,383.38658146964843,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-06 09:00:00+00:00,cash_contribution,0,0,394.03620873269421,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-07 09:00:00+00:00,cash_contribution,0,0,404.68583599573998,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-08 09:00:00+00:00,cash_contribution,0,0,415.33546325878575,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-09 09:00:00+00:00,cash_contribution,0,0,425.98509052183152,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-10 09:00:00+00:00,cash_contribution,0,0,436.6347177848773,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-11 09:00:00+00:00,cash_contribution,0,0,447.28434504792307,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-12 09:00:00+00:00,cash_contribution,0,0,457.93397231096884,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-13 09:00:00+00:00,cash_contribution,0,0,468.58359957401461,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-14 09:00:00+00:00,cash_contribution,0,0,479.23322683706039,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-15 09:00:00+00:00,cash_contribution,0,0,489.88285410010616,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-16 09:00:00+00:00,cash_contribution,0,0,500.53248136315193,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-17 09:00:00+00:00,cash_contribution,0,0,511.1821086261977,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-18 09:00:00+00:00,cash_contribution,0,0,521.83173588924353,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-19 09:00:00+00:00,cash_contribution,0,0,532.4813631522893,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-20 09:00:00+00:00,cash_contribution,0,0,543.13099041533508,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-21 09:00:00+00:00,cash_contribution,0,0,553.78061767838085,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-22 09:00:00+00:00,cash_contribution,0,0,564.43024494142662,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-23 09:00:00+00:00,cash_contribution,0,0,575.07987220447239,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-24 09:00:00+00:00,cash_contribution,0,0,585.72949946751817,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-25 09:00:00+00:00,cash_contribution,0,0,596.37912673056394,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-26 09:00:00+00:00,cash_contribution,0,0,607.02875399360971,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-27 09:00:00+00:00,cash_contribution,0,0,617.67838125665548,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-28 09:00:00+00:00,cash_contribution,0,0,628.32800851970126,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-02-29 09:00:00+00:00,cash_contribution,0,0,638.97763578274703,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-01 09:00:00+00:00,cash_contribution,0,0,649.6272630457928,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-02 09:00:00+00:00,cash_contribution,0,0,660.27689030883857,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-03 09:00:00+00:00,cash_contribution,0,0,670.92651757188435,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-04 09:00:00+00:00,cash_contribution,0,0,681.57614483493012,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-05 09:00:00+00:00,cash_contribution,0,0,692.22577209797589,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-06 09:00:00+00:00,cash_contribution,0,0,702.87539936102166,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-07 09:00:00+00:00,cash_contribution,0,0,713.52502662406744,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-08 09:00:00+00:00,cash_contribution,0,0,724.17465388711321,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-09 09:00:00+00:00,cash_contribution,0,0,734.82428115015898,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-10 09:00:00+00:00,cash_contribution,0,0,745.47390841320475,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-11 09:00:00+00:00,cash_contribution,0,0,756.12353567625053,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-12 09:00:00+00:00,cash_contribution,0,0,766.7731629392963,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-13 09:00:00+00:00,cash_contribution,0,0,777.42279020234207,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-14 09:00:00+00:00,cash_contribution,0,0,788.07241746538784,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-15 09:00:00+00:00,cash_contribution,0,0,798.72204472843362,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-16 09:00:00+00:00,cash_contribution,0,0,809.37167199147939,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-17 09:00:00+00:00,cash_contribution,0,0,820.02129925452516,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-18 09:00:00+00:00,cash_contribution,0,0,830.67092651757093,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-19 09:00:00+00:00,cash_contribution,0,0,841.32055378061671,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-20 09:00:00+00:00,cash_contribution,0,0,851.97018104366248,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-21 09:00:00+00:00,cash_contribution,0,0,862.61980830670825,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-22 09:00:00+00:00,cash_contribution,0,0,873.26943556975402,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-23 09:00:00+00:00,cash_contribution,0,0,883.9190628327998,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-24 09:00:00+00:00,cash_contribution,0,0,894.56869009584557,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-25 09:00:00+00:00,cash_contribution,0,0,905.21831735889134,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-26 09:00:00+00:00,cash_contribution,0,0,915.86794462193711,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-27 09:00:00+00:00,cash_contribution,0,0,926.51757188498289,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-28 09:00:00+00:00,cash_contribution,0,0,937.16719914802866,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-29 09:00:00+00:00,cash_contribution,0,0,947.81682641107443,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-30 09:00:00+00:00,cash_contribution,0,0,958.4664536741202,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-03-31 09:00:00+00:00,cash_contribution,0,0,969.11608093716598,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-01 09:00:00+00:00,cash_contribution,0,0,979.76570820021175,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-02 09:00:00+00:00,cash_contribution,0,0,990.41533546325752,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-03 09:00:00+00:00,cash_contribution,0,0,1001.0649627263033,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-04 09:00:00+00:00,cash_contribution,0,0,1011.7145899893491,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-05 09:00:00+00:00,cash_contribution,0,0,1022.3642172523948,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-06 09:00:00+00:00,cash_contribution,0,0,1033.0138445154407,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-07 09:00:00+00:00,cash_contribution,0,0,1043.6634717784866,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-08 09:00:00+00:00,cash_contribution,0,0,1054.3130990415325,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-09 09:00:00+00:00,cash_contribution,0,0,1064.9627263045784,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-10 09:00:00+00:00,cash_contribution,0,0,1075.6123535676243,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-11 09:00:00+00:00,cash_contribution,0,0,1086.2619808306702,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-12 09:00:00+00:00,cash_contribution,0,0,1096.911608093716,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-13 09:00:00+00:00,cash_contribution,0,0,1107.5612353567619,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-14 09:00:00+00:00,cash_contribution,0,0,1118.2108626198078,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-15 09:00:00+00:00,cash_contribution,0,0,1128.8604898828537,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-16 09:00:00+00:00,cash_contribution,0,0,1139.5101171458996,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-17 09:00:00+00:00,cash_contribution,0,0,1150.1597444089455,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-18 09:00:00+00:00,cash_contribution,0,0,1160.8093716719914,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-19 09:00:00+00:00,cash_contribution,0,0,1171.4589989350372,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-20 09:00:00+00:00,cash_contribution,0,0,1182.1086261980831,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-21 09:00:00+00:00,cash_contribution,0,0,1192.758253461129,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-22 09:00:00+00:00,cash_contribution,0,0,1203.4078807241749,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-23 09:00:00+00:00,cash_contribution,0,0,1214.0575079872208,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-24 09:00:00+00:00,cash_contribution,0,0,1224.7071352502667,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-25 09:00:00+00:00,cash_contribution,0,0,1235.3567625133126,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-26 09:00:00+00:00,cash_contribution,0,0,1246.0063897763584,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-27 09:00:00+00:00,cash_contribution,0,0,1256.6560170394043,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-28 09:00:00+00:00,cash_contribution,0,0,1267.3056443024502,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-29 09:00:00+00:00,cash_contribution,0,0,1277.9552715654961,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-04-30 09:00:00+00:00,cash_contribution,0,0,1288.604898828542,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-01 09:00:00+00:00,cash_contribution,0,0,1299.2545260915879,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-02 09:00:00+00:00,cash_contribution,0,0,1309.9041533546338,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-03 09:00:00+00:00,cash_contribution,0,0,1320.5537806176796,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-04 09:00:00+00:00,cash_contribution,0,0,1331.2034078807255,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-05 09:00:00+00:00,cash_contribution,0,0,1341.8530351437714,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-06 09:00:00+00:00,cash_contribution,0,0,1352.5026624068173,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-07 09:00:00+00:00,cash_contribution,0,0,1363.1522896698632,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-08 09:00:00+00:00,cash_contribution,0,0,1373.8019169329091,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-09 09:00:00+00:00,cash_contribution,0,0,1384.451544195955,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-10 09:00:00+00:00,cash_contribution,0,0,1395.1011714590009,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-11 09:00:00+00:00,cash_contribution,0,0,1405.7507987220467,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-12 09:00:00+00:00,cash_contribution,0,0,1416.4004259850926,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-13 09:00:00+00:00,cash_contribution,0,0,1427.0500532481385,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-14 09:00:00+00:00,cash_contribution,0,0,1437.6996805111844,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-15 09:00:00+00:00,cash_contribution,0,0,1448.3493077742303,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-16 09:00:00+00:00,cash_contribution,0,0,1458.9989350372762,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-17 09:00:00+00:00,cash_contribution,0,0,1469.6485623003221,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-18 09:00:00+00:00,cash_contribution,0,0,1480.2981895633679,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-19 09:00:00+00:00,cash_contribution,0,0,1490.9478168264138,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-20 09:00:00+00:00,cash_contribution,0,0,1501.5974440894597,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-21 09:00:00+00:00,cash_contribution,0,0,1512.2470713525056,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-22 09:00:00+00:00,cash_contribution,0,0,1522.8966986155515,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-23 09:00:00+00:00,cash_contribution,0,0,1533.5463258785974,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-24 09:00:00+00:00,cash_contribution,0,0,1544.1959531416433,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-25 09:00:00+00:00,cash_contribution,0,0,1554.8455804046891,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-26 09:00:00+00:00,cash_contribution,0,0,1565.495207667735,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-27 09:00:00+00:00,cash_contribution,0,0,1576.1448349307809,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-28 09:00:00+00:00,cash_contribution,0,0,1586.7944621938268,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-29 09:00:00+00:00,cash_contribution,0,0,1597.4440894568727,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-30 09:00:00+00:00,cash_contribution,0,0,1608.0937167199186,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-05-31 09:00:00+00:00,cash_contribution,0,0,1618.7433439829645,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-01 09:00:00+00:00,cash_contribution,0,0,1629.3929712460103,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-02 09:00:00+00:00,cash_contribution,0,0,1640.0425985090562,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-03 09:00:00+00:00,cash_contribution,0,0,1650.6922257721021,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-04 09:00:00+00:00,cash_contribution,0,0,1661.341853035148,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-05 09:00:00+00:00,cash_contribution,0,0,1671.9914802981939,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-06 09:00:00+00:00,cash_contribution,0,0,1682.6411075612398,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-07 09:00:00+00:00,cash_contribution,0,0,1693.2907348242857,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-08 09:00:00+00:00,cash_contribution,0,0,1703.9403620873316,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-09 09:00:00+00:00,cash_contribution,0,0,1714.5899893503774,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-10 09:00:00+00:00,cash_contribution,0,0,1725.2396166134233,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-11 09:00:00+00:00,cash_contribution,0,0,1735.8892438764692,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-12 09:00:00+00:00,cash_contribution,0,0,1746.5388711395151,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-13 09:00:00+00:00,cash_contribution,0,0,1757.188498402561,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-14 09:00:00+00:00,cash_contribution,0,0,1767.8381256656069,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-15 09:00:00+00:00,cash_contribution,0,0,1778.4877529286528,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-16 09:00:00+00:00,cash_contribution,0,0,1789.1373801916986,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-17 09:00:00+00:00,cash_contribution,0,0,1799.7870074547445,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-18 09:00:00+00:00,cash_contribution,0,0,1810.4366347177904,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-19 09:00:00+00:00,cash_contribution,0,0,1821.0862619808363,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-20 09:00:00+00:00,cash_contribution,0,0,1831.7358892438822,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-21 09:00:00+00:00,cash_contribution,0,0,1842.3855165069281,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-22 09:00:00+00:00,cash_contribution,0,0,1853.035143769974,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-23 09:00:00+00:00,cash_contribution,0,0,1863.6847710330198,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-24 09:00:00+00:00,cash_contribution,0,0,1874.3343982960657,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-25 09:00:00+00:00,cash_contribution,0,0,1884.9840255591116,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-26 09:00:00+00:00,cash_contribution,0,0,1895.6336528221575,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-27 09:00:00+00:00,cash_contribution,0,0,1906.2832800852034,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-28 09:00:00+00:00,cash_contribution,0,0,1916.9329073482493,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-29 09:00:00+00:00,cash_contribution,0,0,1927.5825346112952,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-06-30 09:00:00+00:00,cash_contribution,0,0,1938.232161874341,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-01 09:00:00+00:00,cash_contribution,0,0,1948.8817891373869,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-02 09:00:00+00:00,cash_contribution,0,0,1959.5314164004328,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-03 09:00:00+00:00,cash_contribution,0,0,1970.1810436634787,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-04 09:00:00+00:00,cash_contribution,0,0,1980.8306709265246,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-05 09:00:00+00:00,cash_contribution,0,0,1991.4802981895705,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-06 09:00:00+00:00,cash_contribution,0,0,2002.1299254526164,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-07 09:00:00+00:00,cash_contribution,0,0,2012.7795527156622,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-08 09:00:00+00:00,cash_contribution,0,0,2023.4291799787081,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-09 09:00:00+00:00,cash_contribution,0,0,2034.078807241754,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-10 09:00:00+00:00,cash_contribution,0,0,2044.7284345047999,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-11 09:00:00+00:00,cash_contribution,0,0,2055.3780617678458,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-12 09:00:00+00:00,cash_contribution,0,0,2066.0276890308915,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-13 09:00:00+00:00,cash_contribution,0,0,2076.6773162939371,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-14 09:00:00+00:00,cash_contribution,0,0,2087.3269435569828,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-15 09:00:00+00:00,cash_contribution,0,0,2097.9765708200284,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-16 09:00:00+00:00,cash_contribution,0,0,2108.6261980830741,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-17 09:00:00+00:00,cash_contribution,0,0,2119.2758253461197,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-18 09:00:00+00:00,cash_contribution,0,0,2129.9254526091654,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-19 09:00:00+00:00,cash_contribution,0,0,2140.5750798722111,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-20 09:00:00+00:00,cash_contribution,0,0,2151.2247071352567,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-21 09:00:00+00:00,cash_contribution,0,0,2161.8743343983024,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-22 09:00:00+00:00,cash_contribution,0,0,2172.523961661348,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-23 09:00:00+00:00,cash_contribution,0,0,2183.1735889243937,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-24 09:00:00+00:00,cash_contribution,0,0,2193.8232161874394,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-25 09:00:00+00:00,cash_contribution,0,0,2204.472843450485,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-26 09:00:00+00:00,cash_contribution,0,0,2215.1224707135307,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-27 09:00:00+00:00,cash_contribution,0,0,2225.7720979765763,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-28 09:00:00+00:00,cash_contribution,0,0,2236.421725239622,cash_reserve,,,,,,,,,,,,,,,,,,,,,
2024-07-29 09:00:00+00:00,cash_contribution,0,0,2247.0713525026677,cash_reserve,,,,,,,,,,,,,,,,,,,,,
