entry_time,exit_time,n_prints,long_venue,entry_divergence,gross_pnl_rate,capital_at_entry,capital_at_exit,trade_return,asset
2024-01-05 00:00:00.001000+00:00,2024-01-05 00:00:00.001000+00:00,1,binance,-0.0006567650507,0.0006567650507,8911.526882,8890.627522,-0.002345205244,BTC
2024-01-05 08:00:00+00:00,2024-01-05 08:00:00+00:00,1,binance,-0.000706487369,0.000706487369,8863.95564,8843.607259,-0.002295632093,BTC
2024-01-08 16:00:00+00:00,2024-01-08 16:00:00+00:00,1,binance,-0.0006527491482,0.0006527491482,8817.076437,8796.363281,-0.002349209099,BTC
2024-01-09 00:00:00.001000+00:00,2024-01-09 00:00:00.001000+00:00,1,binance,-0.0006993061767,0.0006993061767,8769.974191,8749.778767,-0.002302791742,BTC
2024-01-09 08:00:00+00:00,2024-01-09 08:00:00+00:00,1,binance,-0.0005962505389,0.0005962505389,8723.52943,8702.544647,-0.002405538213,BTC
2024-01-09 16:00:00+00:00,2024-01-09 16:00:00+00:00,1,binance,-0.0007025107339,0.0007025107339,8676.437013,8656.484706,-0.002299596798,BTC
2024-01-10 00:00:00+00:00,2024-01-10 00:00:00+00:00,1,binance,-0.0005459032965,0.0005459032965,8630.515252,8609.320999,-0.002455734413,BTC
2024-01-10 08:00:00+00:00,2024-01-10 08:00:00+00:00,1,binance,-0.0005094828651,0.0005094828651,8583.493036,8562.10258,-0.002492045583,BTC
2024-01-11 00:00:00+00:00,2024-01-11 00:00:00+00:00,1,binance,-0.0009875951934,0.0009875951934,8536.416272,8519.212255,-0.002015367592,BTC
2024-01-11 16:00:00+00:00,2024-01-11 16:00:00+00:00,1,binance,-0.0006609036915,0.0006609036915,8493.654619,8473.770302,-0.00234107902,BTC
2024-02-09 00:00:00+00:00,2024-02-09 00:00:00+00:00,1,binance,-0.0006563404636,0.0006563404636,8448.348991,8428.532302,-0.002345628558,BTC
2024-02-13 00:00:00+00:00,2024-02-13 00:00:00+00:00,1,binance,-0.001090487154,0.001090487154,8403.246706,8387.173107,-0.001912784308,BTC
2024-02-14 16:00:00+00:00,2024-02-14 16:00:00+00:00,1,binance,-0.0006145064955,0.0006145064955,8362.011588,8342.048648,-0.002387337024,BTC
2024-02-28 08:00:00+00:00,2024-02-28 08:00:00+00:00,1,binance,-0.0009742000205,0.0009742000205,8317.022502,8300.149571,-0.00202872258,BTC
2024-02-28 16:00:00+00:00,2024-02-28 16:00:00+00:00,1,binance,-0.0009971305063,0.0009971305063,8275.249122,8258.650123,-0.002005860885,BTC
2024-02-29 00:00:00+00:00,2024-02-29 00:00:00+00:00,1,binance,-0.0006222207734,0.0006222207734,8233.874173,8214.280468,-0.002379645889,BTC
2024-03-03 08:00:00+00:00,2024-03-03 08:00:00+00:00,1,binance,-0.0005516201419,0.0005516201419,8189.637627,8169.57273,-0.002450034719,BTC
2024-03-03 16:00:00+00:00,2024-03-03 16:00:00+00:00,1,binance,-0.000579796421,0.000579796421,8145.064012,8125.337132,-0.002421942968,BTC
2024-03-04 16:00:00+00:00,2024-03-04 16:00:00+00:00,1,binance,-0.0005786343025,0.0005786343025,8100.96112,8081.331668,-0.0024231016,BTC
2024-03-05 00:00:00+00:00,2024-03-05 00:00:00+00:00,1,binance,-0.0006548418359,0.0006548418359,8057.087673,8038.1767,-0.00234712269,BTC
2024-03-05 16:00:00+00:00,2024-03-05 16:00:00+00:00,1,binance,-0.001412797615,0.001412797615,8014.06217,8001.308265,-0.001591440778,BTC
2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,1,binance,-0.002254042226,0.002254042226,7977.30434,7971.299664,-0.0007527199005,BTC
2024-03-06 08:00:00.001000+00:00,2024-03-06 08:00:00.001000+00:00,1,binance,-0.001376449277,0.001376449277,7947.385765,7934.449964,-0.001627680071,BTC
2024-03-06 16:00:00+00:00,2024-03-06 16:00:00+00:00,1,binance,-0.0007806073363,0.0007806073363,7910.646614,7893.071257,-0.002221734486,BTC
2024-03-07 00:00:00+00:00,2024-03-07 00:00:00+00:00,1,binance,-0.0006562933467,0.0006562933467,7869.392044,7850.933003,-0.002345675533,BTC
2024-03-09 00:00:00+00:00,2024-03-09 00:00:00+00:00,1,binance,-0.0008496070121,0.0008496070121,7827.380204,7810.52831,-0.002152941809,BTC
2024-03-13 00:00:00+00:00,2024-03-13 00:00:00+00:00,1,binance,-0.0005433578889,0.0005433578889,7787.096725,7767.953922,-0.002458272185,BTC
2024-03-15 00:00:00+00:00,2024-03-15 00:00:00+00:00,1,binance,-0.0006708616402,0.0006708616402,7744.65006,7726.596112,-0.002331150945,BTC
2024-03-15 08:00:00+00:00,2024-03-15 08:00:00+00:00,1,binance,-0.0006681924735,0.0006681924735,7703.416324,7685.437997,-0.002333812104,BTC
2024-03-25 08:00:00.001000+00:00,2024-03-25 08:00:00.001000+00:00,1,binance,-0.0007975748146,0.0007975748146,7662.381683,7645.487527,-0.00220481791,BTC
2024-03-28 00:00:00+00:00,2024-03-28 00:00:00+00:00,1,binance,-0.0005923491951,0.0005923491951,7622.551064,7604.185078,-0.002409427852,BTC
2024-03-29 00:00:00+00:00,2024-03-29 00:00:00+00:00,1,binance,-0.0005613808836,0.0005613808836,7581.372522,7562.871674,-0.002440303259,BTC
2024-03-29 08:00:00+00:00,2024-03-29 08:00:00+00:00,1,binance,-0.0005024503647,0.0005024503647,7540.183059,7521.339712,-0.002499056986,BTC
2024-03-30 00:00:00+00:00,2024-03-30 00:00:00+00:00,1,binance,-0.0008251302548,0.0008251302548,7498.775693,7482.44827,-0.002177345136,BTC
2024-03-30 08:00:00+00:00,2024-03-30 08:00:00+00:00,1,binance,-0.0007883277744,0.0007883277744,7460.000925,7443.484206,-0.002214037209,BTC
2024-03-31 16:00:00.001000+00:00,2024-03-31 16:00:00.001000+00:00,1,binance,-0.000508443651,0.000508443651,7421.153753,7402.652211,-0.00249308168,BTC
2024-05-29 08:00:00+00:00,2024-05-29 08:00:00+00:00,1,binance,-0.0005279661111,0.0005279661111,7380.444254,7362.187856,-0.002473617787,BTC
2024-06-12 00:00:00+00:00,2024-06-12 00:00:00+00:00,1,binance,-0.0005803011416,0.0005803011416,7340.101292,7322.327679,-0.002421439762,BTC
2024-07-29 08:00:00+00:00,2024-07-29 08:00:00+00:00,1,binance,-0.0005544502468,0.0005544502468,7300.360696,7282.495158,-0.002447213104,BTC
2024-09-30 08:00:00.001000+00:00,2024-09-30 08:00:00.001000+00:00,1,binance,-0.0005449624872,0.0005449624872,7260.647672,7242.810639,-0.0024566724,BTC
2024-11-12 16:00:00+00:00,2024-11-12 16:00:00+00:00,1,binance,-0.0005306676442,0.0005306676442,7221.082208,7203.23946,-0.002470924359,BTC
2024-11-25 08:00:00+00:00,2024-11-25 08:00:00+00:00,1,binance,-0.0005496249422,0.0005496249422,7181.629741,7164.020213,-0.002452023933,BTC
2024-12-05 16:00:00+00:00,2024-12-05 16:00:00+00:00,1,binance,-0.0008335300432,0.0008335300432,7142.528153,7127.036219,-0.002168970547,BTC
2024-12-06 08:00:00+00:00,2024-12-06 08:00:00+00:00,1,binance,-0.0005455466084,0.0005455466084,7105.655111,7088.202982,-0.002456090031,BTC
2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,1,binance,-0.0006493092479,0.0006493092479,7066.938373,7050.312421,-0.00235263868,BTC
2024-12-16 08:00:00.001000+00:00,2024-12-16 08:00:00.001000+00:00,1,binance,-0.0006349258481,0.0006349258481,7029.161483,7012.523606,-0.002366978929,BTC
2025-01-20 08:00:00.009000+00:00,2025-01-20 08:00:00.009000+00:00,1,binance,-0.0006373847848,0.0006373847848,6991.486035,6974.954475,-0.00236452737,BTC
2025-01-20 16:00:00+00:00,2025-01-20 16:00:00+00:00,1,binance,-0.0009354489609,0.0009354489609,6954.029612,6939.653147,-0.002067357386,BTC
2025-05-22 08:00:00+00:00,2025-05-22 08:00:00+00:00,1,binance,-0.0007273329615,0.0007273329615,6918.834188,6903.094885,-0.002274849037,BTC
2025-07-15 08:00:00+00:00,2025-07-15 08:00:00+00:00,1,binance,-0.0005720689484,0.0005720689484,6882.3856,6865.663831,-0.002429647258,BTC
2023-06-08 08:00:00+00:00,2023-06-08 08:00:00+00:00,1,binance,-0.001083115244,0.001083115244,9970,9950.856263,-0.001920134101,ETH
2023-06-10 00:00:00+00:00,2023-06-10 00:00:00+00:00,1,binance,-0.0005833967555,0.0005833967555,9921.003694,9897.011201,-0.002418353435,ETH
2023-06-10 08:00:00+00:00,2023-06-10 08:00:00+00:00,1,binance,-0.0006301432029,0.0006301432029,9867.320167,9843.917378,-0.002371747227,ETH
2023-06-13 16:00:00+00:00,2023-06-13 16:00:00+00:00,1,binance,-0.0005413804471,0.0005413804471,9814.385626,9790.239846,-0.002460243694,ETH
2023-06-14 00:00:00+00:00,2023-06-14 00:00:00+00:00,1,binance,-0.000580038217,0.000580038217,9760.869126,9737.231211,-0.002421701898,ETH
2023-06-14 08:00:00+00:00,2023-06-14 08:00:00+00:00,1,binance,-0.0005535071698,0.0005535071698,9708.019517,9684.252797,-0.002448153352,ETH
2023-06-14 16:00:00+00:00,2023-06-14 16:00:00+00:00,1,binance,-0.0005101321755,0.0005101321755,9655.200038,9631.14509,-0.002491398221,ETH
2023-06-15 00:00:00+00:00,2023-06-15 00:00:00+00:00,1,binance,-0.0007358233751,0.0007358233751,9602.251655,9580.489264,-0.002266384095,ETH
2023-06-28 00:00:00+00:00,2023-06-28 00:00:00+00:00,1,binance,-0.0005366696896,0.0005366696896,9551.747796,9528.203308,-0.00246494032,ETH
2023-07-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,1,binance,-0.0005357114093,0.0005357114093,9499.618698,9476.193629,-0.002465895725,ETH
2023-07-03 16:00:00+00:00,2023-07-03 16:00:00+00:00,1,binance,-0.0008239863126,0.0008239863126,9447.765048,9427.183228,-0.002178485646,ETH
2023-07-04 00:00:00.001000+00:00,2023-07-04 00:00:00.001000+00:00,1,binance,-0.0007594383429,0.0007594383429,9398.901678,9377.821446,-0.002242839972,ETH
2023-07-04 08:00:00+00:00,2023-07-04 08:00:00+00:00,1,binance,-0.0005822922494,0.0005822922494,9349.687981,9327.066835,-0.002419454627,ETH
2023-07-04 16:00:00+00:00,2023-07-04 16:00:00+00:00,1,binance,-0.0006490328015,0.0006490328015,9299.085635,9277.205683,-0.002352914297,ETH
2023-11-04 08:00:00+00:00,2023-11-04 08:00:00+00:00,1,binance,-0.0008745154087,0.0008745154087,9249.374066,9229.690398,-0.002128108138,ETH
2023-11-05 08:00:00+00:00,2023-11-05 08:00:00+00:00,1,binance,-0.0006050535718,0.0006050535718,9202.001327,9179.946324,-0.002396761589,ETH
2023-11-10 00:00:00+00:00,2023-11-10 00:00:00+00:00,1,binance,-0.001100113078,0.001100113078,9152.406485,9134.987741,-0.001903187261,ETH
2023-11-10 08:00:00+00:00,2023-11-10 08:00:00+00:00,1,binance,-0.0006069772973,0.0006069772973,9107.582778,9085.771541,-0.002394843635,ETH
2023-11-10 16:00:00+00:00,2023-11-10 16:00:00+00:00,1,binance,-0.000943557677,0.000943557677,9058.514227,9039.860273,-0.002059272996,ETH
2023-11-11 00:00:00+00:00,2023-11-11 00:00:00+00:00,1,binance,-0.0006113265866,0.0006113265866,9012.740692,8991.195669,-0.002390507393,ETH
2023-11-11 08:00:00+00:00,2023-11-11 08:00:00+00:00,1,binance,-0.0007207157116,0.0007207157116,8964.222082,8943.770689,-0.002281446436,ETH
2023-11-11 16:00:00+00:00,2023-11-11 16:00:00+00:00,1,binance,-0.0005589857805,0.0005589857805,8916.939377,8895.158048,-0.002442691177,ETH
2023-11-12 00:00:00+00:00,2023-11-12 00:00:00+00:00,1,binance,-0.0005791201774,0.0005791201774,8868.472574,8846.98766,-0.002422617183,ETH
2023-11-14 00:00:00+00:00,2023-11-14 00:00:00+00:00,1,binance,-0.0005871015601,0.0005871015601,8820.446697,8799.148319,-0.002414659745,ETH
2023-11-20 08:00:00+00:00,2023-11-20 08:00:00+00:00,1,binance,-0.0007335023866,0.0007335023866,8772.750875,8752.848151,-0.002268698121,ETH
2023-11-20 16:00:00+00:00,2023-11-20 16:00:00+00:00,1,binance,-0.0007492516325,0.0007492516325,8726.589607,8706.928634,-0.002252996122,ETH
2023-12-02 16:00:00+00:00,2023-12-02 16:00:00+00:00,1,binance,-0.0006688388639,0.0006688388639,8680.807848,8660.554068,-0.002333167653,ETH
2023-12-03 00:00:00+00:00,2023-12-03 00:00:00+00:00,1,binance,-0.0005880200317,0.0005880200317,8634.572406,8613.730758,-0.002413744028,ETH
2023-12-04 08:00:00+00:00,2023-12-04 08:00:00+00:00,1,binance,-0.0007211391331,0.0007211391331,8587.889566,8568.300381,-0.002281024284,ETH
2023-12-06 00:00:00+00:00,2023-12-06 00:00:00+00:00,1,binance,-0.0005983445585,0.0005983445585,8542.59548,8522.063775,-0.002403450475,ETH
2023-12-06 08:00:00+00:00,2023-12-06 08:00:00+00:00,1,binance,-0.0007462542728,0.0007462542728,8496.497584,8477.329617,-0.00225598449,ETH
2023-12-08 00:00:00+00:00,2023-12-08 00:00:00+00:00,1,binance,-0.0008087868165,0.0008087868165,8451.897628,8433.357211,-0.002193639544,ETH
2023-12-08 16:00:00+00:00,2023-12-08 16:00:00+00:00,1,binance,-0.0005312529422,0.0005312529422,8408.05714,8387.286373,-0.002470340817,ETH
2023-12-11 16:00:00+00:00,2023-12-11 16:00:00+00:00,1,binance,-0.0008266771775,0.0008266771775,8362.124514,8343.930179,-0.002175802854,ETH
2023-12-12 00:00:00+00:00,2023-12-12 00:00:00+00:00,1,binance,-0.0006283376158,0.0006283376158,8318.898389,8299.153089,-0.002373547397,ETH
2023-12-18 00:00:00+00:00,2023-12-18 00:00:00+00:00,1,binance,-0.0005774118287,0.0005774118287,8274.25563,8254.196183,-0.002424320407,ETH
2023-12-22 16:00:00+00:00,2023-12-22 16:00:00+00:00,1,binance,-0.0009728111394,0.0009728111394,8229.433595,8212.726962,-0.002030107294,ETH
2023-12-27 08:00:00+00:00,2023-12-27 08:00:00+00:00,1,binance,-0.0005535108191,0.0005535108191,8188.088781,8168.043113,-0.002448149713,ETH
2023-12-27 16:00:00+00:00,2023-12-27 16:00:00+00:00,1,binance,-0.000503072287,0.000503072287,8143.538984,8123.192866,-0.00249843693,ETH
2023-12-29 00:00:00.001000+00:00,2023-12-29 00:00:00.001000+00:00,1,binance,-0.0005552380869,0.0005552380869,8098.823287,8079.010102,-0.002446427627,ETH
2023-12-29 16:00:00+00:00,2023-12-29 16:00:00+00:00,1,binance,-0.0005175530378,0.0005175530378,8054.773072,8034.765018,-0.002483999621,ETH
2024-01-04 00:00:00+00:00,2024-01-04 00:00:00+00:00,1,binance,-0.0006393138243,0.0006393138243,8010.660723,7991.734703,-0.002362604117,ETH
2024-01-10 08:00:00+00:00,2024-01-10 08:00:00+00:00,1,binance,-0.0005086846385,0.0005086846385,7967.759499,7947.897138,-0.002492841415,ETH
2024-01-12 00:00:00.001000+00:00,2024-01-12 00:00:00.001000+00:00,1,binance,-0.0005412911364,0.0005412911364,7924.053447,7904.557639,-0.002460332737,ETH
2024-02-11 00:00:00+00:00,2024-02-11 00:00:00+00:00,1,binance,-0.000533821199,0.000533821199,7880.843966,7861.395775,-0.002467780265,ETH
2024-02-19 16:00:00+00:00,2024-02-19 16:00:00+00:00,1,binance,-0.0005919229469,0.0005919229469,7837.811587,7818.923615,-0.002409852822,ETH
2024-02-28 16:00:00+00:00,2024-02-28 16:00:00+00:00,1,binance,-0.0005156392247,0.0005156392247,7795.466844,7776.088033,-0.002485907693,ETH
2024-03-06 00:00:00+00:00,2024-03-06 00:00:00+00:00,1,binance,-0.0009058411396,0.0009058411396,7752.759769,7736.50319,-0.002096876384,ETH
2024-03-06 08:00:00.001000+00:00,2024-03-06 08:00:00.001000+00:00,1,binance,-0.0007132125617,0.0007132125617,7713.293681,7695.638514,-0.002288927076,ETH
2024-03-07 00:00:00+00:00,2024-03-07 00:00:00+00:00,1,binance,-0.000532201729,0.000532201729,7672.551598,7653.605039,-0.002469394876,ETH
2024-03-11 08:00:00+00:00,2024-03-11 08:00:00+00:00,1,hyperliquid,0.0005723456249,0.0005723456249,7630.644224,7612.106555,-0.002429371412,ETH
2024-03-14 16:00:00+00:00,2024-03-14 16:00:00+00:00,1,binance,-0.0005362945506,0.0005362945506,7589.270235,7570.560298,-0.002465314333,ETH
2024-03-15 00:00:00+00:00,2024-03-15 00:00:00+00:00,1,binance,-0.0007260003926,0.0007260003926,7547.848617,7530.668373,-0.002276177609,ETH
2024-03-15 08:00:00+00:00,2024-03-15 08:00:00+00:00,1,binance,-0.0007852479703,0.0007852479703,7508.076368,7491.430154,-0.002217107774,ETH
2024-03-17 08:00:00+00:00,2024-03-17 08:00:00+00:00,1,binance,-0.0005004637978,0.0005004637978,7468.955863,7450.275724,-0.002501037594,ETH
2024-05-22 00:00:00+00:00,2024-05-22 00:00:00+00:00,1,binance,-0.0005128189334,0.0005128189334,7427.924897,7409.438875,-0.002488719523,ETH
2024-05-23 00:00:00+00:00,2024-05-23 00:00:00+00:00,1,binance,-0.0005108917874,0.0005108917874,7387.210558,7368.81167,-0.002490640888,ETH
2024-05-23 08:00:00+00:00,2024-05-23 08:00:00+00:00,1,binance,-0.000563859311,0.000563859311,7346.705235,7328.7952,-0.002437832267,ETH
2024-05-23 16:00:00+00:00,2024-05-23 16:00:00+00:00,1,binance,-0.0006665646706,0.0006665646706,7306.808814,7289.744237,-0.002335435023,ETH
2024-05-24 00:00:00+00:00,2024-05-24 00:00:00+00:00,1,binance,-0.0006641742521,0.0006641742521,7267.875004,7250.884033,-0.002337818271,ETH
2024-11-07 00:00:00+00:00,2024-11-07 00:00:00+00:00,1,binance,-0.0005219905065,0.0005219905065,7229.131381,7211.206204,-0.002479575465,ETH
2024-11-19 08:00:00+00:00,2024-11-19 08:00:00+00:00,1,binance,-0.0005065568829,0.0005065568829,7189.572586,7171.63487,-0.002494962788,ETH
2024-11-22 16:00:00.001000+00:00,2024-11-22 16:00:00.001000+00:00,1,binance,-0.000503778854,0.000503778854,7150.119965,7132.260878,-0.002497732483,ETH
2024-11-30 16:00:00+00:00,2024-11-30 16:00:00+00:00,1,binance,-0.0005257805981,0.0005257805981,7110.864095,7093.259041,-0.002475796744,ETH
2024-12-04 08:00:00+00:00,2024-12-04 08:00:00+00:00,1,binance,-0.0005384082404,0.0005384082404,7071.979264,7054.559515,-0.002463206984,ETH
2024-12-05 16:00:00+00:00,2024-12-05 16:00:00+00:00,1,binance,-0.0006406738867,0.0006406738867,7033.395837,7016.788244,-0.002361248135,ETH
2024-12-06 00:00:00+00:00,2024-12-06 00:00:00+00:00,1,binance,-0.0005632866821,0.0005632866821,6995.737879,6978.67945,-0.002438403178,ETH
2024-12-06 08:00:00+00:00,2024-12-06 08:00:00+00:00,1,binance,-0.0007448541191,0.0007448541191,6957.743412,6942.037138,-0.002257380443,ETH
2024-12-16 00:00:00+00:00,2024-12-16 00:00:00+00:00,1,binance,-0.0007326448362,0.0007326448362,6921.211026,6905.50297,-0.002269553098,ETH
2024-12-16 08:00:00.001000+00:00,2024-12-16 08:00:00.001000+00:00,1,binance,-0.0006991170521,0.0006991170521,6884.786461,6868.930934,-0.002302980299,ETH
2024-12-17 00:00:00+00:00,2024-12-17 00:00:00+00:00,1,binance,-0.0007590142828,0.0007590142828,6848.324141,6832.96155,-0.00224326276,ETH
2025-01-20 00:00:00+00:00,2025-01-20 00:00:00+00:00,1,binance,-0.0005859459551,0.0005859459551,6812.462666,6796.005038,-0.002415811883,ETH
2025-07-18 08:00:00+00:00,2025-07-18 08:00:00+00:00,1,binance,-0.000610179912,0.000610179912,6775.617022,6759.412114,-0.002391650628,ETH
2025-07-21 00:00:00.001000+00:00,2025-07-21 00:00:00.001000+00:00,1,binance,-0.0005260959624,0.0005260959624,6739.133877,6722.451271,-0.002475482326,ETH
2025-07-21 08:00:00+00:00,2025-07-21 08:00:00+00:00,1,binance,-0.0005900372744,0.0005900372744,6702.283917,6686.119799,-0.002411732837,ETH
2025-07-21 16:00:00.001000+00:00,2025-07-21 16:00:00.001000+00:00,1,binance,-0.000652288819,0.000652288819,6666.061439,6650.398408,-0.002349668047,ETH
2025-10-11 00:00:00+00:00,2025-10-11 00:00:00+00:00,1,hyperliquid,0.0007796513891,0.0007796513891,6630.447212,6615.7098,-0.002222687565,ETH
2023-06-08 08:00:00+00:00,2023-06-08 08:00:00+00:00,1,hyperliquid,0.00125619404,0.00125619404,9970,9952.576682,-0.001747574542,SOL
2023-06-08 16:00:00+00:00,2023-06-08 16:00:00+00:00,1,hyperliquid,0.0008935051296,0.0008935051296,9922.718952,9901.790197,-0.002109175386,SOL
2023-06-09 00:00:00+00:00,2023-06-09 00:00:00+00:00,1,hyperliquid,0.0008626018504,0.0008626018504,9872.084827,9850.958704,-0.002139985955,SOL
2023-06-09 08:00:00+00:00,2023-06-09 08:00:00+00:00,1,hyperliquid,0.0006345477437,0.0006345477437,9821.405828,9798.155065,-0.0023673559,SOL
2023-06-09 16:00:00+00:00,2023-06-09 16:00:00+00:00,1,hyperliquid,0.0006421879095,0.0006421879095,9768.760599,9745.708877,-0.002359738654,SOL
2023-06-10 00:00:00+00:00,2023-06-10 00:00:00+00:00,1,hyperliquid,0.0009178863086,0.0009178863086,9716.471751,9696.214196,-0.00208486735,SOL
2023-06-11 08:00:00+00:00,2023-06-11 08:00:00+00:00,1,hyperliquid,0.0006198058198,0.0006198058198,9667.125553,9644.097942,-0.002382053598,SOL
2023-06-11 16:00:00+00:00,2023-06-11 16:00:00+00:00,1,hyperliquid,0.0006869328475,0.0006869328475,9615.165648,9592.90531,-0.002315127951,SOL
2023-06-12 08:00:00+00:00,2023-06-12 08:00:00+00:00,1,hyperliquid,0.0008585417349,0.0008585417349,9564.126594,9543.620782,-0.00214403389,SOL
2023-06-12 16:00:00.001000+00:00,2023-06-12 16:00:00.001000+00:00,1,hyperliquid,0.0005884091928,0.0005884091928,9514.98992,9492.026862,-0.002413356035,SOL
2023-06-13 00:00:00+00:00,2023-06-13 00:00:00+00:00,1,hyperliquid,0.001091063128,0.001091063128,9463.550781,9445.454484,-0.001912210061,SOL
2023-06-13 08:00:00+00:00,2023-06-13 08:00:00+00:00,1,hyperliquid,0.001075963378,0.001075963378,9417.11812,9398.968843,-0.001927264512,SOL
2023-06-13 16:00:00+00:00,2023-06-13 16:00:00+00:00,1,hyperliquid,0.0007670979339,0.0007670979339,9370.771936,9349.826355,-0.00223520336,SOL
2023-06-14 00:00:00+00:00,2023-06-14 00:00:00+00:00,1,hyperliquid,0.0007025645142,0.0007025645142,9321.776876,9300.341048,-0.002299543179,SOL
2023-06-25 08:00:00+00:00,2023-06-25 08:00:00+00:00,1,hyperliquid,0.0005076656313,0.0005076656313,9272.440025,9249.315882,-0.002493857366,SOL
2023-06-30 16:00:00.001000+00:00,2023-06-30 16:00:00.001000+00:00,1,binance,-0.0005180682441,0.0005180682441,9221.567934,9198.6663,-0.002483485961,SOL
2023-07-01 08:00:00+00:00,2023-07-01 08:00:00+00:00,1,binance,-0.000516627528,0.000516627528,9171.070301,9148.280903,-0.002484922355,SOL
2023-07-02 08:00:00+00:00,2023-07-02 08:00:00+00:00,1,binance,-0.0005044438224,0.0005044438224,9120.836061,9098.060699,-0.002497069509,SOL
2023-07-03 16:00:00+00:00,2023-07-03 16:00:00+00:00,1,binance,-0.0005836378166,0.0005836378166,9070.766517,9048.832378,-0.002418113097,SOL
2023-07-04 00:00:00.001000+00:00,2023-07-04 00:00:00.001000+00:00,1,binance,-0.0005179324854,0.0005179324854,9021.68588,8999.279429,-0.002483621312,SOL
2023-07-05 00:00:00+00:00,2023-07-05 00:00:00+00:00,1,binance,-0.0007328092698,0.0007328092698,8972.281591,8951.919992,-0.002269389158,SOL
2023-07-11 00:00:00+00:00,2023-07-11 00:00:00+00:00,1,binance,-0.0005333774692,0.0005333774692,8925.064232,8903.035186,-0.002468222663,SOL
2023-07-13 16:00:00+00:00,2023-07-13 16:00:00+00:00,1,binance,-0.0005077271157,0.0005077271157,8876.326081,8854.190334,-0.002493796066,SOL
2023-07-14 00:00:00+00:00,2023-07-14 00:00:00+00:00,1,binance,-0.002086764571,0.002086764571,8827.627763,8819.510797,-0.0009194957224,SOL
