entry_time,exit_time,entry_price,exit_price,gross_return,partition
2018-07-14 08:00:00+00:00,2018-07-16 00:00:00+00:00,432.98851,447.50773000000004,0.03353257572585466,development
2018-07-18 03:00:00+00:00,2018-07-18 23:00:00+00:00,508.711925,478.69088500000004,-0.05901383184599018,development
2018-07-19 07:00:00+00:00,2018-07-19 08:00:00+00:00,478.166175,475.65544500000004,-0.005250747817952539,development
2018-07-28 23:00:00+00:00,2018-07-29 01:00:00+00:00,467.27987,468.366395,0.00232521251129425,development
2018-07-29 08:00:00+00:00,2018-07-29 20:00:00+00:00,465.17672000000005,464.5022,-0.0014500295715572653,development
2018-07-29 21:00:00+00:00,2018-07-29 23:00:00+00:00,466.33846,465.7004,-0.0013682337073377404,development
2018-08-04 07:00:00+00:00,2018-08-04 10:00:00+00:00,416.42370000000005,413.95813,-0.005920820548878658,development
2018-08-04 12:00:00+00:00,2018-08-04 15:00:00+00:00,414.8213,403.58371500000004,-0.027090183170439763,development
2018-08-04 16:00:00+00:00,2018-08-04 22:00:00+00:00,404.62603,405.45091,0.0020386231701405855,development
2018-08-06 09:00:00+00:00,2018-08-06 14:00:00+00:00,408.03113,405.27118,-0.006764067241634253,development
2018-08-06 17:00:00+00:00,2018-08-06 18:00:00+00:00,405.6075,403.144375,-0.006072681101804034,development
2018-08-06 19:00:00+00:00,2018-08-06 22:00:00+00:00,404.39568500000007,401.74647500000003,-0.006551034292069713,development
2018-08-08 15:00:00+00:00,2018-08-24 10:00:00+00:00,364.5159550000001,275.18660000000006,-0.24506294930217798,development
2018-08-25 07:00:00+00:00,2018-08-27 12:00:00+00:00,277.31534999999997,274.996885,-0.00836039187877613,development
2018-08-28 14:00:00+00:00,2018-08-30 08:00:00+00:00,291.37641,280.01934,-0.03897731460141207,development
2018-08-30 10:00:00+00:00,2018-08-30 23:00:00+00:00,279.17814,283.464165,0.01535229441674768,development
2018-09-01 04:00:00+00:00,2018-09-01 11:00:00+00:00,288.86264500000004,285.960415,-0.010047093489710446,development
2018-09-01 12:00:00+00:00,2018-09-01 13:00:00+00:00,286.819585,285.571,-0.00435320691228247,development
2018-09-05 20:00:00+00:00,2018-09-05 21:00:00+00:00,243.74507,243.46425500000004,-0.0011520848401157524,development
2018-09-05 22:00:00+00:00,2018-09-06 00:00:00+00:00,244.19574500000002,225.28157000000002,-0.07745497367286236,development
2018-09-08 14:00:00+00:00,2018-09-08 15:00:00+00:00,217.34553000000002,216.025475,-0.00607353185501458,development
2018-09-09 06:00:00+00:00,2018-09-09 07:00:00+00:00,190.36512000000002,189.715,-0.0034151214256057383,development
2018-09-09 11:00:00+00:00,2018-09-10 11:00:00+00:00,200.249925,196.67454500000002,-0.017854588459895626,development
2018-09-14 02:00:00+00:00,2018-09-16 00:00:00+00:00,213.82025000000002,220.47878500000002,0.031140806354870598,development
2018-09-17 07:00:00+00:00,2018-09-17 08:00:00+00:00,219.12820000000002,216.15528,-0.013567035187620813,development
2018-09-20 23:00:00+00:00,2018-09-22 02:00:00+00:00,222.33300000000003,241.47724000000002,0.08610615608119354,development
2018-09-22 03:00:00+00:00,2018-09-22 10:00:00+00:00,242.19274500000003,237.852685,-0.017919859655581405,development
2018-12-19 06:00:00+00:00,2019-01-01 11:00:00+00:00,102.31324000000001,133.549375,0.3052990502499968,development
2019-01-02 00:00:00+00:00,2019-01-24 14:00:00+00:00,139.30865,115.955805,-0.16763384757515054,development
2019-01-24 18:00:00+00:00,2019-01-25 02:00:00+00:00,115.39283,116.08561000000002,0.006003665912345024,development
2019-01-25 03:00:00+00:00,2019-01-25 04:00:00+00:00,116.41436,116.25535500000001,-0.00136585383452692,development
2019-01-25 05:00:00+00:00,2019-01-25 06:00:00+00:00,116.63469,116.08561000000002,-0.004707690310661317,development
2019-01-25 11:00:00+00:00,2019-01-25 14:00:00+00:00,115.29268,115.596345,0.00263386192427828,development
2019-04-02 06:00:00+00:00,2019-04-26 02:00:00+00:00,146.789855,157.68312,0.07420993092472239,development
2019-05-12 06:00:00+00:00,2019-05-17 01:00:00+00:00,197.56590500000001,253.94850500000004,0.2853862866672263,development
2019-05-18 06:00:00+00:00,2019-05-31 06:00:00+00:00,242.513225,254.69738000000004,0.050241198186202096,development
2019-06-01 14:00:00+00:00,2019-06-03 21:00:00+00:00,265.97837,258.601515,-0.02773479287056302,development
2019-06-05 18:00:00+00:00,2019-06-19 06:00:00+00:00,246.19874500000003,267.28846500000003,0.0856613627335916,development
2019-06-20 02:00:00+00:00,2019-06-20 14:00:00+00:00,268.50215000000003,268.346875,-0.0005783007696587017,development
2019-06-20 16:00:00+00:00,2019-06-23 00:00:00+00:00,269.37345500000004,314.677275,0.16818219894755404,development
2019-07-03 12:00:00+00:00,2019-07-11 04:00:00+00:00,291.75698,269.165645,-0.07743202921828984,development
2019-07-11 06:00:00+00:00,2019-07-22 19:00:00+00:00,270.615315,213.209705,-0.2121299380266043,development
2019-07-25 06:00:00+00:00,2019-07-28 02:00:00+00:00,221.57186000000002,206.60962,-0.06752770861787238,development
2019-07-30 20:00:00+00:00,2019-08-06 11:00:00+00:00,211.066125,229.28555500000002,0.08632095747245105,development
