asset,start,end,risk_on_days,risk_on_fraction,trades,final,buy_hold,dca,momentum,random,double_cost,delay_2d,best_excluded,top_block_pct,sharpe,max_drawdown,test_final,test_buy_hold,test_trades
BTC,2018-01-01,2026-07-27,2491,0.7958466453674121,36,51107.436612535894,46344.780518358595,39941.66037721917,84689.48713366143,27467.789492786214,45875.41947470589,53895.511535357015,23186.84064366677,1.2700698565782302,0.6254595288709605,-0.6570561207841457,9910.640327377934,15032.99363290963,8
ETH,2018-01-01,2026-07-27,2491,0.7958466453674121,36,24118.25813903613,25741.27110993787,34753.85778180409,127304.60327323966,2738.3817888773106,21649.201808257563,18936.87020569405,2273.203729267283,3.511779369539783,0.5007353574611507,-0.8680710652584257,4675.566224604911,8268.923793334221,8
SOL,2020-08-11,2026-07-27,1783,0.8190169958658705,26,156205.61401077904,259570.99438561453,40615.94868993892,904985.4845900396,2605780.4738122467,144484.577019562,155969.99250971276,4476.87551912003,2.3180819171707943,0.9283237043586298,-0.8752146326551931,3822.253672371018,7272.683189136861,8
XRP,2018-05-04,2026-07-27,2368,0.7874958430329232,36,15745.45181339361,21258.129805292065,22385.074054116783,37077.29762569797,34620.608309204435,14133.54405219814,13813.475086477876,4918.4414068695,5.58995274889048,0.4203102638193422,-0.8415942484014115,11039.274129078216,17268.992530700296,8
