date,rsp,sma200_prior,risk_on_signal_close,risk_on_actionable
2004-08-19 00:00:00+00:00,23.84190368652344,24.093688764572143,False,False
2004-08-20 00:00:00+00:00,24.079309463500977,24.10172932624817,False,False
2004-08-23 00:00:00+00:00,23.962373733520508,24.110007734298705,False,False
2004-08-24 00:00:00+00:00,23.962373733520508,24.118193616867064,False,False
2004-08-25 00:00:00+00:00,24.21041679382324,24.126221313476563,True,False
2004-08-26 00:00:00+00:00,24.183841705322266,24.134812469482423,True,True
2004-08-27 00:00:00+00:00,24.22814178466797,24.143455286026,True,True
2004-08-30 00:00:00+00:00,24.047422409057617,24.153479871749877,False,True
2004-08-31 00:00:00+00:00,24.143091201782227,24.162627124786376,False,False
2004-09-01 00:00:00+00:00,24.224594116210938,24.17069700241089,True,False
2004-09-02 00:00:00+00:00,24.539949417114254,24.17891954421997,True,True
2004-09-03 00:00:00+00:00,24.399993896484375,24.189861478805543,True,True
2004-09-07 00:00:00+00:00,24.603736877441406,24.201175966262817,True,True
2004-09-08 00:00:00+00:00,24.460227966308594,24.214625396728515,True,True
2004-09-09 00:00:00+00:00,24.52931785583496,24.226698083877565,True,True
2004-09-10 00:00:00+00:00,24.706504821777344,24.239872102737426,True,True
2004-09-13 00:00:00+00:00,24.74547004699707,24.25345742225647,True,True
2004-09-14 00:00:00+00:00,24.80039405822754,24.26516330718994,True,True
2004-09-15 00:00:00+00:00,24.62322998046875,24.276431827545167,True,True
2004-09-16 00:00:00+00:00,24.764955520629883,24.28631353378296,True,True
2004-09-17 00:00:00+00:00,24.853586196899418,24.296622610092165,True,True
2004-09-20 00:00:00+00:00,24.773670196533203,24.306030025482176,True,True
2004-09-21 00:00:00+00:00,24.937082290649418,24.31545976638794,True,True
2004-09-22 00:00:00+00:00,24.626251220703125,24.325838441848756,True,True
2004-09-23 00:00:00+00:00,24.55519676208496,24.33474208831787,True,True
2004-09-24 00:00:00+00:00,24.54987907409668,24.344090242385864,True,True
2004-09-27 00:00:00+00:00,24.386463165283203,24.352576837539672,True,True
2004-09-28 00:00:00+00:00,24.523239135742188,24.361265935897826,True,True
2004-09-29 00:00:00+00:00,24.626251220703125,24.37151782989502,True,True
2004-09-30 00:00:00+00:00,24.763010025024418,24.380298337936402,True,True
2004-10-01 00:00:00+00:00,25.169757843017575,24.38932321548462,True,True
2004-10-04 00:00:00+00:00,25.292293548583984,24.40130473136902,True,True
2004-10-05 00:00:00+00:00,25.249677658081055,24.413520956039427,True,True
2004-10-06 00:00:00+00:00,25.413076400756836,24.425181331634523,True,True
2004-10-07 00:00:00+00:00,25.17506980895996,24.435979957580567,True,True
2004-10-08 00:00:00+00:00,24.949506759643555,24.44547390937805,True,True
2004-10-11 00:00:00+00:00,24.931737899780273,24.45336401939392,True,True
2004-10-12 00:00:00+00:00,24.871353149414062,24.460398454666137,True,True
2004-10-13 00:00:00+00:00,24.668880462646484,24.4673512840271,True,True
2004-10-14 00:00:00+00:00,24.48771095275879,24.473009643554686,True,True
2004-10-15 00:00:00+00:00,24.580076217651367,24.47636067390442,True,True
2004-10-18 00:00:00+00:00,24.665327072143555,24.48001485824585,True,True
2004-10-19 00:00:00+00:00,24.453956604003903,24.483945455551147,False,True
2004-10-20 00:00:00+00:00,24.480602264404297,24.48738332748413,False,False
2004-10-21 00:00:00+00:00,24.67597770690918,24.489464740753174,True,False
2004-10-22 00:00:00+00:00,24.482378005981445,24.49227620124817,False,True
2004-10-25 00:00:00+00:00,24.51436233520508,24.494049167633058,True,False
2004-10-26 00:00:00+00:00,24.8678035736084,24.49506534576416,True,True
2004-10-27 00:00:00+00:00,25.23369026184082,24.498492183685304,True,True
2004-10-28 00:00:00+00:00,25.21770477294922,24.50301682472229,True,True
2004-10-29 00:00:00+00:00,25.35091781616211,24.508131484985352,True,True
2004-11-01 00:00:00+00:00,25.384668350219727,24.51281910896301,True,True
2004-11-02 00:00:00+00:00,25.354461669921875,24.517340621948243,True,True
2004-11-03 00:00:00+00:00,25.649301528930664,24.520573930740355,True,True
2004-11-04 00:00:00+00:00,26.102231979370117,24.5250345993042,True,True
2004-11-05 00:00:00+00:00,26.283388137817383,24.531231060028077,True,True
2004-11-08 00:00:00+00:00,26.233665466308594,24.53880928993225,True,True
2004-11-09 00:00:00+00:00,26.25141334533691,24.5464386177063,True,True
2004-11-10 00:00:00+00:00,26.2691707611084,24.553054809570312,True,True
2004-11-11 00:00:00+00:00,26.528499603271484,24.56072063446045,True,True
2004-11-12 00:00:00+00:00,26.75229835510254,24.571322631835937,True,True
2004-11-15 00:00:00+00:00,26.77892684936523,24.5830171585083,True,True
2004-11-16 00:00:00+00:00,26.624399185180664,24.59468623161316,True,True
2004-11-17 00:00:00+00:00,26.78604507446289,24.605450401306154,True,True
2004-11-18 00:00:00+00:00,26.86952781677246,24.616987571716308,True,True
2004-11-19 00:00:00+00:00,26.55158042907715,24.630246725082397,True,True
2004-11-22 00:00:00+00:00,26.739849090576172,24.641589975357057,True,True
2004-11-23 00:00:00+00:00,26.768280029296875,24.65203227043152,True,True
2004-11-24 00:00:00+00:00,26.968990325927734,24.66251097679138,True,True
2004-11-26 00:00:00+00:00,27.029375076293945,24.673446712493895,True,True
2004-11-29 00:00:00+00:00,26.889047622680664,24.68318588256836,True,True
2004-11-30 00:00:00+00:00,26.819774627685547,24.692593631744383,True,True
2004-12-01 00:00:00+00:00,27.18923568725586,24.70249238014221,True,True
2004-12-02 00:00:00+00:00,27.137720108032227,24.712854547500612,True,True
2004-12-03 00:00:00+00:00,27.175010681152344,24.723399839401246,True,True
2004-12-06 00:00:00+00:00,27.160802841186523,24.7349072933197,True,True
2004-12-07 00:00:00+00:00,26.819774627685547,24.746872596740722,True,True
2004-12-08 00:00:00+00:00,26.883731842041016,24.75791726112366,True,True
2004-12-09 00:00:00+00:00,27.02583122253418,24.769607887268066,True,True
2004-12-10 00:00:00+00:00,27.052461624145508,24.781127481460572,True,True
2004-12-13 00:00:00+00:00,27.27448081970215,24.79226019859314,True,True
2004-12-14 00:00:00+00:00,27.4503173828125,24.80407989501953,True,True
2004-12-15 00:00:00+00:00,27.553342819213867,24.81521858215332,True,True
2004-12-16 00:00:00+00:00,27.4148006439209,24.82737480163574,True,True
2004-12-17 00:00:00+00:00,27.35833740234375,24.838785457611085,True,True
2004-12-20 00:00:00+00:00,27.287094116210938,24.849437761306763,True,True
2004-12-21 00:00:00+00:00,27.547136306762695,24.859257831573487,True,True
2004-12-22 00:00:00+00:00,27.643314361572266,24.871823844909667,True,True
2004-12-23 00:00:00+00:00,27.657567977905273,24.885884399414063,True,True
2004-12-27 00:00:00+00:00,27.500822067260746,24.901937828063964,True,True
2004-12-28 00:00:00+00:00,27.72879981994629,24.91924370765686,True,True
2004-12-29 00:00:00+00:00,27.771549224853516,24.935891304016113,True,True
2004-12-30 00:00:00+00:00,27.82499122619629,24.954647808074952,True,True
2004-12-31 00:00:00+00:00,27.814306259155273,24.973072166442872,True,True
2005-01-03 00:00:00+00:00,27.429588317871097,24.989574337005614,True,True
2005-01-04 00:00:00+00:00,27.046632766723633,25.00419695854187,True,True
2005-01-05 00:00:00+00:00,26.838239669799805,25.018023481369017,True,True
2005-01-06 00:00:00+00:00,26.91838836669922,25.032769651412963,True,True
2005-01-07 00:00:00+00:00,26.847139358520508,25.047907686233522,True,True
2005-01-10 00:00:00+00:00,26.90058708190918,25.06301643371582,True,True
2005-01-11 00:00:00+00:00,26.761646270751953,25.07637777328491,True,True
2005-01-12 00:00:00+00:00,26.89522171020508,25.088797044754028,True,True
2005-01-13 00:00:00+00:00,26.711772918701172,25.10070013999939,True,True
2005-01-14 00:00:00+00:00,26.94332504272461,25.110749406814577,True,True
2005-01-18 00:00:00+00:00,27.205137252807617,25.121762027740477,True,True
2005-01-19 00:00:00+00:00,26.966480255126953,25.133323774337768,True,True
2005-01-20 00:00:00+00:00,26.758087158203125,25.142287340164184,True,True
2005-01-21 00:00:00+00:00,26.603132247924805,25.149475584030153,True,True
2005-01-24 00:00:00+00:00,26.4499454498291,25.156145286560058,True,True
2005-01-25 00:00:00+00:00,26.485572814941406,25.162702827453614,True,True
2005-01-26 00:00:00+00:00,26.679706573486328,25.16957112312317,True,True
2005-01-27 00:00:00+00:00,26.765216827392575,25.177003602981568,True,True
2005-01-28 00:00:00+00:00,26.65834045410156,25.186789903640747,True,True
2005-01-31 00:00:00+00:00,26.95758628845215,25.196819381713865,True,True
2005-02-01 00:00:00+00:00,27.157068252563477,25.20808888435364,True,True
2005-02-02 00:00:00+00:00,27.26572608947754,25.21955167770386,True,True
2005-02-03 00:00:00+00:00,27.206937789916992,25.231557760238648,True,True
2005-02-04 00:00:00+00:00,27.529321670532227,25.245090131759643,True,True
2005-02-07 00:00:00+00:00,27.47945022583008,25.259474515914917,True,True
2005-02-08 00:00:00+00:00,27.447397232055664,25.27127685546875,True,True
2005-02-09 00:00:00+00:00,27.199817657470703,25.283236951828002,True,True
2005-02-10 00:00:00+00:00,27.306676864624023,25.294789781570433,True,True
2005-02-11 00:00:00+00:00,27.59699821472168,25.306682481765748,True,True
2005-02-14 00:00:00+00:00,27.570293426513672,25.321891241073608,True,True
2005-02-15 00:00:00+00:00,27.6735897064209,25.338380212783814,True,True
2005-02-16 00:00:00+00:00,27.662906646728516,25.355960035324095,True,True
2005-02-17 00:00:00+00:00,27.4687557220459,25.37269118309021,True,True
2005-02-18 00:00:00+00:00,27.46697998046875,25.38809817314148,True,True
2005-02-22 00:00:00+00:00,27.016353607177734,25.403133935928345,True,True
2005-02-23 00:00:00+00:00,27.16419982910156,25.417118310928345,True,True
2005-02-24 00:00:00+00:00,27.393949508666992,25.433997879028322,True,True
2005-02-25 00:00:00+00:00,27.68071937561035,25.45380228996277,True,True
2005-02-28 00:00:00+00:00,27.531105041503903,25.47371509552002,True,True
2005-03-01 00:00:00+00:00,27.7216854095459,25.492826805114746,True,True
2005-03-02 00:00:00+00:00,27.6825008392334,25.512449645996092,True,True
2005-03-03 00:00:00+00:00,27.735933303833008,25.53216812133789,True,True
2005-03-04 00:00:00+00:00,28.01913070678711,25.553647050857546,True,True
2005-03-07 00:00:00+00:00,28.10641098022461,25.575402116775514,True,True
2005-03-08 00:00:00+00:00,27.955020904541016,25.597832250595093,True,True
2005-03-09 00:00:00+00:00,27.65933609008789,25.619337491989135,True,True
2005-03-10 00:00:00+00:00,27.643314361572266,25.63909035682678,True,True
2005-03-11 00:00:00+00:00,27.55781364440918,25.657800045013428,True,True
2005-03-14 00:00:00+00:00,27.714561462402344,25.673935070037842,True,True
2005-03-15 00:00:00+00:00,27.529321670532227,25.690615243911743,True,True
2005-03-16 00:00:00+00:00,27.251466751098633,25.705777215957642,True,True
2005-03-17 00:00:00+00:00,27.333396911621097,25.71913459777832,True,True
2005-03-18 00:00:00+00:00,27.268049240112305,25.73304298400879,True,True
2005-03-21 00:00:00+00:00,27.227006912231445,25.746209411621095,True,True
2005-03-22 00:00:00+00:00,26.9681453704834,25.76040765762329,True,True
2005-03-23 00:00:00+00:00,26.966346740722656,25.77255172729492,True,True
2005-03-24 00:00:00+00:00,26.984201431274418,25.78235405921936,True,True
2005-03-28 00:00:00+00:00,27.007421493530273,25.792298612594603,True,True
2005-03-29 00:00:00+00:00,26.71283721923828,25.80368474006653,True,True
2005-03-30 00:00:00+00:00,27.112733840942383,25.8130677318573,True,True
2005-03-31 00:00:00+00:00,27.155590057373047,25.82589930534363,True,True
2005-04-01 00:00:00+00:00,27.064542770385746,25.837911367416382,True,True
2005-04-04 00:00:00+00:00,27.064542770385746,25.849203128814697,True,True
2005-04-05 00:00:00+00:00,27.17164421081543,25.86060091972351,True,True
2005-04-06 00:00:00+00:00,27.21092987060547,25.872209081649782,True,True
2005-04-07 00:00:00+00:00,27.39659881591797,25.88437684059143,True,True
2005-04-08 00:00:00+00:00,27.185937881469727,25.896764345169068,True,True
2005-04-11 00:00:00+00:00,27.17164421081543,25.90657483100891,True,True
2005-04-12 00:00:00+00:00,27.310911178588867,25.916615047454833,True,True
2005-04-13 00:00:00+00:00,26.925294876098633,25.927245349884032,True,True
2005-04-14 00:00:00+00:00,26.528963088989254,25.936417055130004,True,True
2005-04-15 00:00:00+00:00,25.993383407592773,25.943288173675537,True,True
2005-04-18 00:00:00+00:00,26.11833381652832,25.946622133255005,True,True
2005-04-19 00:00:00+00:00,26.37721061706543,25.952308263778686,True,True
2005-04-20 00:00:00+00:00,26.020158767700195,25.959713945388796,True,True
2005-04-21 00:00:00+00:00,26.516460418701172,25.966751747131347,True,True
2005-04-22 00:00:00+00:00,26.261173248291016,25.976076164245605,True,True
2005-04-25 00:00:00+00:00,26.543231964111328,25.985461769104003,True,True
2005-04-26 00:00:00+00:00,26.287952423095703,25.995876789093018,True,True
2005-04-27 00:00:00+00:00,26.343286514282227,26.005157146453858,True,True
2005-04-28 00:00:00+00:00,26.014793395996097,26.0145192527771,True,True
2005-04-29 00:00:00+00:00,26.287952423095703,26.022717275619506,True,True
2005-05-02 00:00:00+00:00,26.434349060058594,26.03197106361389,True,True
2005-05-03 00:00:00+00:00,26.441482543945312,26.042895822525026,True,True
2005-05-04 00:00:00+00:00,26.802106857299805,26.053918266296385,True,True
2005-05-05 00:00:00+00:00,26.7485408782959,26.065680837631227,True,True
2005-05-06 00:00:00+00:00,26.7967529296875,26.079071254730223,True,True
2005-05-09 00:00:00+00:00,26.966346740722656,26.092844495773317,True,True
2005-05-10 00:00:00+00:00,26.671781539916992,26.108511028289794,True,True
2005-05-11 00:00:00+00:00,26.778898239135746,26.12328052520752,True,True
2005-05-12 00:00:00+00:00,26.5111083984375,26.137513761520385,True,True
2005-05-13 00:00:00+00:00,26.3682861328125,26.15054977416992,True,True
2005-05-16 00:00:00+00:00,26.659282684326172,26.161737728118897,True,True
2005-05-17 00:00:00+00:00,26.8627986907959,26.174194650650023,True,True
2005-05-18 00:00:00+00:00,27.228776931762695,26.18719967842102,True,True
2005-05-19 00:00:00+00:00,27.339466094970703,26.20317735671997,True,True
2005-05-20 00:00:00+00:00,27.37874984741211,26.2199476146698,True,True
2005-05-23 00:00:00+00:00,27.48586654663086,26.23908464431763,True,True
2005-05-24 00:00:00+00:00,27.435876846313477,26.260874500274657,True,True
2005-05-25 00:00:00+00:00,27.343032836914062,26.28177652359009,True,True
2005-05-26 00:00:00+00:00,27.539417266845703,26.300885581970213,True,True
2005-05-27 00:00:00+00:00,27.59833526611328,26.32140181541443,True,True
2005-05-31 00:00:00+00:00,27.46979331970215,26.34352363586426,True,True
2005-06-01 00:00:00+00:00,27.748294830322266,26.36517991065979,True,True
2005-06-02 00:00:00+00:00,27.82684326171875,26.38605836868286,True,True
2005-06-03 00:00:00+00:00,27.68937110900879,26.407019519805907,True,True
2005-06-06 00:00:00+00:00,27.69830894470215,26.425813941955568,True,True
2005-06-07 00:00:00+00:00,27.728662490844727,26.44509596824646,True,True
2005-06-08 00:00:00+00:00,27.65723991394043,26.46334273338318,True,True
2005-06-09 00:00:00+00:00,27.823272705078125,26.481817064285277,True,True
2005-06-10 00:00:00+00:00,27.78935432434082,26.501121559143066,True,True
2005-06-13 00:00:00+00:00,27.8911075592041,26.519016246795655,True,True
2005-06-14 00:00:00+00:00,28.001800537109375,26.537552576065064,True,True
2005-06-15 00:00:00+00:00,28.07500267028809,26.55642086982727,True,True
2005-06-16 00:00:00+00:00,28.21780586242676,26.576558771133424,True,True
2005-06-17 00:00:00+00:00,28.33218002319336,26.596932344436645,True,True
2005-06-20 00:00:00+00:00,28.274921417236328,26.61747027397156,True,True
2005-06-21 00:00:00+00:00,28.2641658782959,26.636145133972168,True,True
2005-06-22 00:00:00+00:00,28.289220809936523,26.655465993881226,True,True
2005-06-23 00:00:00+00:00,27.981407165527344,26.673893413543702,True,True
2005-06-24 00:00:00+00:00,27.745201110839844,26.691499309539793,True,True
2005-06-27 00:00:00+00:00,27.748769760131836,26.70757872581482,True,True
2005-06-28 00:00:00+00:00,28.05657958984375,26.722790050506593,True,True
2005-06-29 00:00:00+00:00,28.024356842041016,26.739345598220826,True,True
2005-06-30 00:00:00+00:00,27.89194679260254,26.75546541213989,True,True
2005-07-01 00:00:00+00:00,27.979623794555664,26.771808996200562,True,True
2005-07-05 00:00:00+00:00,28.269519805908203,26.787882337570192,True,True
2005-07-06 00:00:00+00:00,28.07267189025879,26.804962005615234,True,True
2005-07-07 00:00:00+00:00,28.151416778564453,26.82145701408386,True,True
2005-07-08 00:00:00+00:00,28.50397300720215,26.837528686523438,True,True
2005-07-11 00:00:00+00:00,28.70439338684082,26.856917295455933,True,True
2005-07-12 00:00:00+00:00,28.758071899414062,26.87766327857971,True,True
2005-07-13 00:00:00+00:00,28.775978088378903,26.898704242706298,True,True
2005-07-14 00:00:00+00:00,28.84754753112793,26.920651817321776,True,True
2005-07-15 00:00:00+00:00,28.874406814575195,26.942273359298706,True,True
2005-07-18 00:00:00+00:00,28.849348068237305,26.963514137268067,True,True
2005-07-19 00:00:00+00:00,29.033676147460938,26.98394582748413,True,True
2005-07-20 00:00:00+00:00,29.207258224487305,27.003265419006347,True,True
2005-07-21 00:00:00+00:00,28.954944610595703,27.022840242385865,True,True
2005-07-22 00:00:00+00:00,29.203685760498047,27.041366577148438,True,True
2005-07-25 00:00:00+00:00,29.04440689086914,27.060319623947144,True,True
2005-07-26 00:00:00+00:00,29.153568267822266,27.07966630935669,True,True
2005-07-27 00:00:00+00:00,29.285991668701172,27.100686616897583,True,True
2005-07-28 00:00:00+00:00,29.47568130493164,27.122457885742186,True,True
2005-07-29 00:00:00+00:00,29.31640625,27.145479526519775,True,True
2005-08-01 00:00:00+00:00,29.31822395324707,27.168717155456545,True,True
2005-08-02 00:00:00+00:00,29.464937210083008,27.192869720458983,True,True
2005-08-03 00:00:00+00:00,29.497167587280273,27.217294025421143,True,True
2005-08-04 00:00:00+00:00,29.259153366088867,27.241453227996825,True,True
2005-08-05 00:00:00+00:00,28.990711212158203,27.26547921180725,True,True
2005-08-08 00:00:00+00:00,28.87619400024414,27.28802975654602,True,True
2005-08-09 00:00:00+00:00,29.047996520996097,27.309030838012696,True,True
2005-08-10 00:00:00+00:00,29.03546142578125,27.331858930587767,True,True
2005-08-11 00:00:00+00:00,29.166093826293945,27.35446442604065,True,True
