strategy,terminal_value,net_return,trade_count,max_drawdown,mean_trade_return,median_trade_return,win_rate,profit_factor,bootstrap_ci_low,bootstrap_ci_high,verdict,asset
daily_eth_dca,8602.237925662228,-0.13977620743377717,2034,0.71380367566536973,,,,,,,,ETH
weekly_eth_dca,8595.6656636260359,-0.14043343363739647,291,0.70681677375437246,,,,,,,,ETH
btc_shock_alt_underreaction,11995.175775007465,0.1995175775007465,54,0.22496819103365284,0.03015445163917992,0.02808541249371943,0.66666666666666663,2.6857212792552794,0.0080812945252315572,0.053532585582419717,Rejected,ETH
daily_sol_dca,19664.587722424145,0.9664587722424145,2034,0.95168223444658029,,,,,,,,SOL
weekly_sol_dca,19022.66848913482,0.90226684891348197,291,0.94955929560908747,,,,,,,,SOL
btc_shock_alt_underreaction,10696.825317233161,0.069682531723316066,66,0.53590809089493996,0.038018187546372532,0.012844613151468232,0.54545454545454541,2.0901766510192203,0.0036318597018729958,0.077158376789067021,Rejected,SOL
daily_xrp_dca,15583.786046902458,0.55837860469024592,2034,0.70328942903476177,,,,,,,,XRP
weekly_xrp_dca,15557.178068745037,0.55571780687450367,291,0.70308066382045109,,,,,,,,XRP
btc_shock_alt_underreaction,22597.965458055231,1.2597965458055231,106,0.51135763487233277,0.026337290257258179,0.0088671093439715021,0.58490566037735847,2.2886847332173685,0.0070493600966580359,0.047236699888833431,Rejected,XRP
