date,move,mean_prior,std_prior,z,risk_on_signal_close,risk_on_actionable
2004-02-11 00:00:00+00:00,95.62000274658205,112.86309529864599,12.642539011050177,-1.3638947474864553,True,True
2004-02-12 00:00:00+00:00,96.33999633789062,112.78373021928091,12.687858228746068,-1.2960212499959034,True,True
2004-02-13 00:00:00+00:00,96.33000183105467,112.72599211193267,12.729547838680539,-1.288026133265822,True,True
2004-02-17 00:00:00+00:00,93.61000061035156,112.67523814004565,12.769417621916695,-1.4930389226969607,True,True
2004-02-18 00:00:00+00:00,92.62999725341795,112.60202386644151,12.825727161898717,-1.5571847397747782,True,True
2004-02-19 00:00:00+00:00,91.6500015258789,112.48496037437802,12.872956424248473,-1.6185061272523855,True,True
2004-02-20 00:00:00+00:00,92.83000183105467,112.38349212162079,12.936104874056682,-1.5115438906019216,True,True
2004-02-23 00:00:00+00:00,91.04000091552734,112.29357150244334,12.993056089260238,-1.6357637834322682,True,True
2004-02-24 00:00:00+00:00,90.94000244140624,112.20218261839851,13.06132486597468,-1.6278731595124152,True,True
2004-02-25 00:00:00+00:00,92.36000061035156,112.11734135945638,13.129815002204221,-1.5047691643627856,True,True
2004-02-26 00:00:00+00:00,93.1999969482422,112.03488104684013,13.188488838530189,-1.4281305712275227,True,True
2004-02-27 00:00:00+00:00,90.13999938964844,111.94305565243675,13.238855299606065,-1.6468989024630467,True,True
2004-03-01 00:00:00+00:00,90.13999938964844,111.84130962311275,13.307597815191098,-1.6307458742622574,True,True
2004-03-02 00:00:00+00:00,96.08000183105467,111.77388899666923,13.374432554911582,-1.173424524829742,True,True
2004-03-03 00:00:00+00:00,104.37000274658205,111.72194456675696,13.409958671166766,-0.5482449275539222,True,True
2004-03-04 00:00:00+00:00,100.2300033569336,111.72003982180641,13.410972699186582,-0.8567638397750018,True,True
2004-03-05 00:00:00+00:00,92.3000030517578,111.7048810928587,13.421831377775108,-1.4457697682920512,True,True
2004-03-08 00:00:00+00:00,91.58000183105467,111.66202396816678,13.466585084158334,-1.4912483017491913,True,True
2004-03-09 00:00:00+00:00,93.3000030517578,111.57242078629751,13.524892476482146,-1.3510212939816593,True,True
2004-03-10 00:00:00+00:00,95.48999786376952,111.53075411963084,13.565046939183707,-1.1825065057111108,True,True
2004-03-11 00:00:00+00:00,99.8499984741211,111.49158744206504,13.597145851375648,-0.856178869829961,True,True
2004-03-12 00:00:00+00:00,97.75,111.4840080624535,13.603123113059155,-1.0096216838079406,True,True
2004-03-15 00:00:00+00:00,96.41000366210938,111.47134932260664,13.61445375418011,-1.1062761629986742,True,True
2004-03-16 00:00:00+00:00,95.0199966430664,111.44460329933771,13.63746745176905,-1.2043736650048402,True,True
2004-03-17 00:00:00+00:00,96.31999969482422,111.41357155451699,13.665992327137454,-1.1044621933323115,True,True
2004-03-18 00:00:00+00:00,97.5999984741211,111.3807144165039,13.692367809505953,-1.0064523633973317,True,True
2004-03-19 00:00:00+00:00,97.5999984741211,111.3474604288737,13.715692698669235,-1.0023162706238276,True,True
2004-03-22 00:00:00+00:00,97.5999984741211,111.32095249115474,13.735846522235336,-0.9989157926904919,True,True
2004-03-23 00:00:00+00:00,96.6999969482422,111.29424612862724,13.75602075418471,-1.0609353853980867,True,True
2004-03-24 00:00:00+00:00,96.6999969482422,111.23753977578784,13.786699529439689,-1.0544614246870776,True,True
2004-03-25 00:00:00+00:00,97.4000015258789,111.1833731030661,13.816982031825281,-0.99756745325711,True,True
2004-03-26 00:00:00+00:00,105.3000030517578,111.10015881250776,13.836660380533216,-0.4191875496857748,True,True
2004-03-29 00:00:00+00:00,101.73999786376952,111.02246042281863,13.813928867149379,-0.6719639755148545,True,True
2004-03-30 00:00:00+00:00,102.0,110.9092064509316,13.772346763162071,-0.6468909477912457,True,True
2004-03-31 00:00:00+00:00,105.91999816894533,110.81464295160202,13.751284149090743,-0.35594092374131764,True,True
2004-04-01 00:00:00+00:00,112.4000015258789,110.74218262566461,13.72866739189258,0.1207559956761218,True,True
2004-04-02 00:00:00+00:00,112.16000366210938,110.71214294433594,13.71667228248314,0.10555480862675609,True,True
2004-04-05 00:00:00+00:00,115.95999908447266,110.69511916145446,13.712184075895099,0.3839563335700422,True,True
2004-04-06 00:00:00+00:00,103.08000183105467,110.69376993936206,13.711647098321812,-0.5552774260970619,True,True
2004-04-07 00:00:00+00:00,117.33999633789062,110.64623027377658,13.717215431766059,0.487982863388786,True,True
2004-04-08 00:00:00+00:00,115.5,110.65750010051424,13.721560194402784,0.3529117557244753,True,True
2004-04-12 00:00:00+00:00,112.13999938964844,110.67103186107818,13.724659572085143,0.10703125428028996,True,True
2004-04-13 00:00:00+00:00,113.12000274658205,110.68087311396523,13.724820865323853,0.17771668253822837,True,True
2004-04-14 00:00:00+00:00,115.3000030517578,110.66630962916783,13.72025897868646,0.3377263818261824,True,True
2004-04-15 00:00:00+00:00,117.56999969482422,110.66376994905018,13.71933810828095,0.5033938001429867,True,True
2004-04-16 00:00:00+00:00,117.45999908447266,110.67646834963844,13.724262254698406,0.4942728876018032,True,True
2004-04-19 00:00:00+00:00,115.08999633789062,110.69226198347788,13.729790306281336,0.320306010238248,True,True
2004-04-20 00:00:00+00:00,118.3499984741211,110.71214291406056,13.732527211472707,0.5561871782551108,True,True
2004-04-21 00:00:00+00:00,117.79000091552734,110.76162704588874,13.737512017730504,0.5116191243776409,True,True
2004-04-22 00:00:00+00:00,113.13999938964844,110.81805562216138,13.73705902672438,0.1690277200505505,True,True
2004-04-23 00:00:00+00:00,114.68000030517578,110.85567465282622,13.730357437157364,0.2785306697114885,True,True
2004-04-26 00:00:00+00:00,114.20999908447266,110.9031349666535,13.722792017924293,0.24097604288542993,True,True
2004-04-27 00:00:00+00:00,119.97000122070312,110.96519845629496,13.702142890002454,0.6571820799634469,True,True
2004-04-28 00:00:00+00:00,120.23999786376952,111.06019846598308,13.68115588987661,0.670981273196298,True,True
2004-04-29 00:00:00+00:00,121.5500030517578,111.15559529501294,13.66092377503814,0.7608861544003332,True,True
2004-04-30 00:00:00+00:00,122.93000030517578,111.25777783469549,13.641898305578119,0.8556157075080648,True,True
2004-05-03 00:00:00+00:00,123.05999755859376,111.35444450378418,13.637941421089073,0.8583079141774774,True,True
2004-05-04 00:00:00+00:00,119.9800033569336,111.4626587761773,13.622130468356909,0.6252578919678812,True,True
2004-05-05 00:00:00+00:00,132.99000549316406,111.57198418511285,13.579258735264725,1.5772599760861445,True,True
2004-05-06 00:00:00+00:00,137.80999755859375,111.73599212888688,13.587393008027357,1.9189851514784693,True,True
2004-05-07 00:00:00+00:00,122.88999938964844,111.92150800190275,13.623072410599882,0.8051407976963617,True,True
2004-05-10 00:00:00+00:00,109.75,112.04948419237894,13.573745976780462,-0.169406750083027,True,True
2004-05-11 00:00:00+00:00,106.33000183105467,112.13075404696994,13.497913326711586,-0.4297517753678204,True,True
2004-05-12 00:00:00+00:00,108.8000030517578,112.19686517261323,13.428083710783023,-0.25296700512282944,True,True
2004-05-13 00:00:00+00:00,114.52999877929688,112.26880963643391,13.36068738001463,0.16924197674479863,True,True
2004-05-14 00:00:00+00:00,114.52999877929688,112.37380963280087,13.273442324684611,0.16244385546363815,True,True
2004-05-17 00:00:00+00:00,112.43000030517578,112.49206358288961,13.158427414376838,-0.004716618161074668,True,True
2004-05-18 00:00:00+00:00,109.95999908447266,112.5954762716142,13.05430643969307,-0.20188565354403548,True,True
2004-05-19 00:00:00+00:00,109.48999786376952,112.69337308974494,12.940729998010319,-0.2475420804288437,True,True
2004-05-20 00:00:00+00:00,108.29000091552734,112.80023817032102,12.801339746948385,-0.35232540842991383,True,True
2004-05-21 00:00:00+00:00,107.7699966430664,112.89976198711092,12.667163224304845,-0.40496559910129587,True,True
2004-05-24 00:00:00+00:00,103.0999984741211,112.99023815942189,12.547740413661655,-0.7882088216084356,True,True
2004-05-25 00:00:00+00:00,103.58999633789062,113.04650800190275,12.470928048338871,-0.7582845179891591,True,True
2004-05-26 00:00:00+00:00,107.18000030517578,113.08301592630053,12.429491992573809,-0.4749201033036265,True,True
2004-05-27 00:00:00+00:00,104.77999877929688,113.13277783469549,12.380365638588804,-0.6746795126440804,True,True
2004-05-28 00:00:00+00:00,106.12000274658205,113.16015879313152,12.354099834588112,-0.5698639432100874,True,True
2004-06-01 00:00:00+00:00,108.70999908447266,113.16702388581776,12.349686785393711,-0.3609018494798213,True,True
2004-06-02 00:00:00+00:00,121.5,113.16769848172626,12.34943766996653,0.6747110063592329,True,True
2004-06-03 00:00:00+00:00,116.66000366210938,113.24198420085604,12.34300511888857,0.2769195530853927,True,True
2004-06-04 00:00:00+00:00,102.33000183105467,113.30996041070847,12.314325136693416,-0.8916411137250582,True,True
2004-06-07 00:00:00+00:00,96.0199966430664,113.32075406634618,12.303456374690994,-1.4061705017192205,True,True
2004-06-08 00:00:00+00:00,97.12000274658205,113.30357151939755,12.324648324354284,-1.3131059278045079,True,True
2004-06-09 00:00:00+00:00,97.68000030517578,113.294404862419,12.335862075745261,-1.2657732764331258,True,True
2004-06-10 00:00:00+00:00,98.70999908447266,113.28595249236577,12.34586389227979,-1.1806345457127434,True,True
2004-06-14 00:00:00+00:00,103.86000061035156,113.27428581601097,12.358286400139932,-0.7617791739761601,True,True
2004-06-15 00:00:00+00:00,101.0999984741211,113.2690477219839,12.362010035801392,-0.9843908241960846,True,True
2004-06-16 00:00:00+00:00,101.79000091552734,113.24015883793906,12.381971046729022,-0.9247443625251036,True,True
2004-06-17 00:00:00+00:00,101.33000183105467,113.2339683714367,12.387324221711594,-0.9609796536622194,True,True
2004-06-18 00:00:00+00:00,99.12000274658205,113.22706361800905,12.393495641904707,-1.1382632696241421,True,True
2004-06-21 00:00:00+00:00,97.36000061035156,113.20492078387548,12.41375940024775,-1.2763998127116665,True,True
2004-06-22 00:00:00+00:00,100.36000061035156,113.18817474728539,12.43233624642829,-1.031839381002847,True,True
2004-06-23 00:00:00+00:00,101.36000061035156,113.17698427230593,12.442645479633958,-0.9497163349463207,True,True
2004-06-24 00:00:00+00:00,103.7699966430664,113.17603189983065,12.443544276365314,-0.7558967965927219,True,True
2004-06-25 00:00:00+00:00,100.9499969482422,113.16976205129473,12.447900529763878,-0.9816727787817822,True,True
2004-06-28 00:00:00+00:00,102.02999877929688,113.12805569361127,12.471236733783144,-0.8898922497598847,True,True
2004-06-29 00:00:00+00:00,99.95999908447266,113.08297632610987,12.490802084350914,-1.0506112540265387,True,True
2004-06-30 00:00:00+00:00,93.91000366210938,113.0492858583965,12.514774744943658,-1.5293349330174695,True,True
2004-07-01 00:00:00+00:00,99.72000122070312,113.00265887426951,12.564206270422355,-1.0571823931954503,True,True
2004-07-02 00:00:00+00:00,94.70999908447266,112.97738111586798,12.58456053876881,-1.4515709130342416,True,True
2004-07-06 00:00:00+00:00,91.12999725341795,112.93019857860747,12.63077052676059,-1.7259597329396348,True,True
2004-07-07 00:00:00+00:00,95.04000091552734,112.8625001453218,12.701797684952755,-1.4031477804837003,True,True
2004-07-08 00:00:00+00:00,94.43000030517578,112.82853190104167,12.738061130944615,-1.4443745721372208,True,True
2004-07-09 00:00:00+00:00,97.06999969482422,112.80420651511541,12.76740253820595,-1.2323733643712727,True,True
2004-07-12 00:00:00+00:00,97.52999877929688,112.76837318662614,12.798926708085304,-1.1905978333091722,True,True
2004-07-13 00:00:00+00:00,103.83999633789062,112.7287699987018,12.830663298902337,-0.6927758490530729,True,True
2004-07-14 00:00:00+00:00,102.19000244140624,112.72464301094176,12.833364891596243,-0.8208790647286897,True,True
2004-07-15 00:00:00+00:00,99.62999725341795,112.72547634064205,12.832671212160243,-1.0204795923404328,True,True
2004-07-16 00:00:00+00:00,99.70999908447266,112.71174618554494,12.844866842037364,-1.012213459350275,True,True
2004-07-19 00:00:00+00:00,95.31999969482422,112.7150795043461,12.841369032816557,-1.3546125623419243,True,True
2004-07-20 00:00:00+00:00,97.18000030517578,112.69928584023127,12.860367495879355,-1.2067528816752777,True,True
2004-07-21 00:00:00+00:00,93.70999908447266,112.66261918204171,12.89147654644194,-1.47016674383975,True,True
2004-07-22 00:00:00+00:00,91.86000061035156,112.59841283162434,12.945519858127938,-1.6019760078041223,True,True
2004-07-23 00:00:00+00:00,90.52999877929688,112.52619062151227,13.010343927803152,-1.690669513755855,True,True
2004-07-26 00:00:00+00:00,90.2300033569336,112.46908744933113,13.075278200687992,-1.7008497831600526,True,True
2004-07-27 00:00:00+00:00,94.79000091552734,112.37182556636749,13.149269266854482,-1.33709518711879,True,True
2004-07-28 00:00:00+00:00,98.08999633789062,112.26980176047674,13.18564264340074,-1.0753973701602584,True,True
2004-07-29 00:00:00+00:00,97.12999725341795,112.19396842472138,13.212101333592281,-1.1401646710809499,True,True
2004-07-30 00:00:00+00:00,97.20999908447266,112.12257951403421,13.244790345841386,-1.1259204593029912,True,True
2004-08-02 00:00:00+00:00,99.30999755859376,112.04829379490444,13.275811553117082,-0.9595116792178175,True,True
2004-08-03 00:00:00+00:00,98.9000015258789,111.94095251295302,13.268987887301442,-0.9828142958480229,True,True
2004-08-04 00:00:00+00:00,106.45999908447266,111.77214298551044,13.162373516931687,-0.4035855610847391,True,True
2004-08-05 00:00:00+00:00,106.83000183105467,111.6113096267458,12.976636941250414,-0.3684550794892162,True,True
2004-08-06 00:00:00+00:00,103.11000061035156,111.3969048696851,12.600593284969436,-0.6576598475897589,True,True
2004-08-09 00:00:00+00:00,98.8499984741211,111.18218264504084,12.273414201691926,-1.0047883961432442,True,True
2004-08-10 00:00:00+00:00,96.52999877929688,110.99623023139105,12.101991725970715,-1.19535955565478,True,True
2004-08-11 00:00:00+00:00,89.72000122070312,110.80587308368986,11.949203072113685,-1.764625785981966,True,True
2004-08-12 00:00:00+00:00,93.33999633789062,110.58896830725291,11.83286372019449,-1.4577174534617876,True,True
2004-08-13 00:00:00+00:00,96.12999725341795,110.44686514233786,11.824094057103956,-1.2108215496068622,True,True
2004-08-16 00:00:00+00:00,94.45999908447266,110.3086508190821,11.786865367132554,-1.3446027625634127,True,True
2004-08-17 00:00:00+00:00,102.41999816894533,110.12861112564329,11.680163349864186,-0.6599747559855484,True,True
2004-08-18 00:00:00+00:00,106.70999908447266,110.01253969707186,11.610370493904583,-0.2844474785996733,True,True
2004-08-19 00:00:00+00:00,100.68000030517578,109.86158731248644,11.40235696816432,-0.8052358852600288,True,True
2004-08-20 00:00:00+00:00,100.87999725341795,109.67623017326234,11.167095883256493,-0.7876920742691135,True,True
2004-08-23 00:00:00+00:00,104.41999816894533,109.51865081181602,11.0081764153262,-0.4631695978065958,True,True
2004-08-24 00:00:00+00:00,103.4499969482422,109.40916669936408,10.920444293792565,-0.5456893136215353,True,True
2004-08-25 00:00:00+00:00,102.94000244140624,109.32714286683098,10.887086098151775,-0.586671251411252,True,True
2004-08-26 00:00:00+00:00,102.52999877929688,109.22642856174045,10.827918780393322,-0.6184410797917277,True,True
2004-08-27 00:00:00+00:00,102.0,109.09722222222223,10.711707706513288,-0.6625668303016465,True,True
2004-08-30 00:00:00+00:00,100.02999877929688,108.97503970918201,10.615551311845827,-0.8426355510997741,True,True
2004-08-31 00:00:00+00:00,102.66000366210938,108.85293651762463,10.54020947497584,-0.5875531098521595,True,True
2004-09-01 00:00:00+00:00,105.44000244140624,108.7534920828683,10.479536912577288,-0.31618664728260076,True,True
2004-09-02 00:00:00+00:00,106.86000061035156,108.66107147459,10.405093797343733,-0.17309511084832574,True,True
2004-09-03 00:00:00+00:00,89.29000091552734,108.58293654426696,10.343974845392129,-1.8651375237376884,True,True
2004-09-07 00:00:00+00:00,84.94999694824219,108.39916668240986,10.273207456104762,-2.2825558458116415,True,True
2004-09-08 00:00:00+00:00,100.51000213623048,108.20416668483189,10.249963401654748,-0.7506528801224076,True,True
2004-09-09 00:00:00+00:00,98.7300033569336,108.09595241243878,10.18622129004594,-0.9194723724152415,True,True
2004-09-10 00:00:00+00:00,96.58000183105467,107.99277780926417,10.148672112581256,-1.1245585483110778,True,True
2004-09-13 00:00:00+00:00,91.7300033569336,107.89948418026879,10.145082490698826,-1.593824479806806,True,True
2004-09-14 00:00:00+00:00,92.22000122070312,107.76523817153205,10.134280552227837,-1.5339260513575959,True,True
2004-09-15 00:00:00+00:00,91.9800033569336,107.65992070758153,10.157443574401636,-1.5436873693459456,True,True
2004-09-16 00:00:00+00:00,91.08000183105467,107.54710324605306,10.173137905135983,-1.618684575846047,True,True
2004-09-17 00:00:00+00:00,93.66000366210938,107.42888895670573,10.190774012451742,-1.3511128082884234,True,True
2004-09-20 00:00:00+00:00,92.2300033569336,107.3272223094153,10.199865110702836,-1.4801390791570395,True,True
2004-09-21 00:00:00+00:00,88.23999786376953,107.22218265230694,10.218558800830358,-1.8576185897168709,True,True
2004-09-22 00:00:00+00:00,91.5999984741211,107.10480169265989,10.266118881614357,-1.5102886881922266,True,True
2004-09-23 00:00:00+00:00,98.19000244140624,107.00444454616971,10.293657045178305,-0.8562984045492639,True,True
2004-09-24 00:00:00+00:00,95.62999725341795,106.94805566091387,10.302899503849126,-1.0985313797603797,True,True
2004-09-27 00:00:00+00:00,93.38999938964844,106.86920644366552,10.313218270485457,-1.3069835913966938,True,True
2004-09-28 00:00:00+00:00,92.33999633789062,106.78265883430602,10.334520266533735,-1.3975164907446214,True,True
2004-09-29 00:00:00+00:00,92.55999755859376,106.69273818485321,10.361284011074385,-1.363995100525576,True,True
2004-09-30 00:00:00+00:00,92.88999938964844,106.6128175523546,10.392390219710746,-1.3204679455433412,True,True
2004-10-01 00:00:00+00:00,93.08000183105467,106.53103183564686,10.419037556922301,-1.2910050406388502,True,True
2004-10-04 00:00:00+00:00,90.76000213623048,106.44234136551145,10.43809270011076,-1.5024142513233825,True,True
2004-10-05 00:00:00+00:00,87.41999816894531,106.33944453890362,10.464444005550925,-1.8079743519982885,True,True
2004-10-06 00:00:00+00:00,96.29000091552734,106.21714295281305,10.504828072558016,-0.9450075687786444,True,True
2004-10-07 00:00:00+00:00,100.5999984741211,106.11250008477106,10.47167031379034,-0.5264204702272229,True,True
2004-10-08 00:00:00+00:00,91.37999725341795,106.01646832057408,10.410396773627594,-1.4059474759150716,True,True
2004-10-12 00:00:00+00:00,92.54000091552734,105.89654768080939,10.404225022581146,-1.283761811792155,True,True
2004-10-13 00:00:00+00:00,91.83000183105467,105.79091274927534,10.40416108780772,-1.3418583968851632,True,True
2004-10-14 00:00:00+00:00,91.22000122070312,105.67238102261982,10.392334764214032,-1.390676891172079,True,True
2004-10-15 00:00:00+00:00,90.58999633789062,105.55753974309043,10.39150216911459,-1.4403637858716936,True,True
2004-10-18 00:00:00+00:00,86.87999725341797,105.44769847203814,10.402879052677855,-1.7848617795705863,True,True
2004-10-19 00:00:00+00:00,85.8499984741211,105.32313498239668,10.436610245786987,-1.8658487813259512,True,True
2004-10-20 00:00:00+00:00,92.0999984741211,105.19496036711193,10.476717820468394,-1.249910717973827,True,True
2004-10-21 00:00:00+00:00,86.54000091552734,105.07515877012223,10.453041741463059,-1.773183185624648,True,True
2004-10-22 00:00:00+00:00,85.83999633789062,104.91309529259091,10.422396601171705,-1.8300108587842503,True,True
2004-10-25 00:00:00+00:00,88.41999816894531,104.75551590086921,10.409323460668205,-1.569315988080101,True,True
2004-10-26 00:00:00+00:00,91.91000366210938,104.61269841875348,10.385453355374318,-1.2231237599339513,True,True
2004-10-27 00:00:00+00:00,95.41999816894533,104.51051587907095,10.383246364229377,-0.8754986052765497,True,True
2004-10-28 00:00:00+00:00,97.2699966430664,104.42023810129317,10.362890678432164,-0.6899852251754665,True,True
2004-10-29 00:00:00+00:00,96.4499969482422,104.32964285593184,10.324991551358428,-0.7631624557264586,True,True
2004-11-01 00:00:00+00:00,96.79000091552734,104.23793650430346,10.291754690285988,-0.7236798595487273,True,True
2004-11-02 00:00:00+00:00,98.5199966430664,104.15297620258634,10.264371419273523,-0.5487895292782207,True,True
2004-11-03 00:00:00+00:00,105.37999725341795,104.08154763115778,10.240570247733439,0.12679465995046194,True,True
2004-11-04 00:00:00+00:00,102.80999755859376,104.0559127141559,10.22915057095797,-0.12180045126126726,True,True
2004-11-05 00:00:00+00:00,92.68000030517578,103.99158732096355,10.185549809312485,-1.1105524225551144,True,True
2004-11-08 00:00:00+00:00,91.1999969482422,103.88809525020538,10.167373901578511,-1.2479228584279094,True,True
2004-11-09 00:00:00+00:00,89.04000091552734,103.78876982794867,10.168584448749558,-1.4504249816438313,True,True
2004-11-10 00:00:00+00:00,86.7699966430664,103.66805554950048,10.16236596083792,-1.6628075559916928,True,True
2004-11-12 00:00:00+00:00,85.93000030517578,103.52079364231655,10.137157219619963,-1.735278733084524,True,True
2004-11-15 00:00:00+00:00,86.72000122070312,103.38333332727827,10.13990775284715,-1.6433415877867625,True,True
2004-11-16 00:00:00+00:00,86.83000183105469,103.25992063492063,10.152749947348742,-1.6182727723099695,True,True
2004-11-17 00:00:00+00:00,86.20999908447266,103.14492065187484,10.174134517247156,-1.6645073385548586,True,True
2004-11-18 00:00:00+00:00,86.0,103.03591271052285,10.207913406320563,-1.6688927533392388,True,True
2004-11-19 00:00:00+00:00,87.5999984741211,102.92380953591967,10.239341981415667,-1.4965620925261789,True,True
2004-11-22 00:00:00+00:00,86.04000091552734,102.8191269768609,10.260684532226607,-1.6352832999235016,True,True
2004-11-23 00:00:00+00:00,85.68000030517578,102.7077777801998,10.289988552294908,-1.6547907112322717,True,True
2004-11-24 00:00:00+00:00,83.19999694824219,102.59202381921193,10.316888468497465,-1.879639091784615,True,True
2004-11-26 00:00:00+00:00,84.9000015258789,102.46642857506161,10.359629502246998,-1.695661707339298,True,True
2004-11-29 00:00:00+00:00,90.6500015258789,102.34920634920636,10.390685555160749,-1.125931947533221,True,True
2004-11-30 00:00:00+00:00,89.55999755859375,102.2725396837507,10.405497053577463,-1.2217140670648028,True,True
2004-12-01 00:00:00+00:00,88.2300033569336,102.2044047401065,10.432373087883358,-1.3395227783219736,True,True
2004-12-02 00:00:00+00:00,91.2300033569336,102.13845237853035,10.468055194690017,-1.0420702622135702,True,True
