rebalance_date,entry_date,exit_date,n_long,n_short,long_names,short_names,weighted_return,turnover_frac,cost,capital_before,capital_after,net_pnl
2021-12-15 00:00:00+00:00,2021-12-16 00:00:00+00:00,2021-12-23 00:00:00+00:00,3,3,"DOGE,AVAX,BTC","ADA,SOL,ATOM",-0.02228686665198316,0.49999999999999994,14.999999999999998,10000.0,9762.131333480167,-237.8686665198329
2021-12-22 00:00:00+00:00,2021-12-23 00:00:00+00:00,2021-12-30 00:00:00+00:00,3,3,"BTC,XRP,ETH","SOL,BNB,DOGE",-0.0277787066254076,0.6666666666666666,19.524262666960336,9762.131333480167,9471.427688461761,-290.70364501840595
2021-12-29 00:00:00+00:00,2021-12-30 00:00:00+00:00,2022-01-06 00:00:00+00:00,3,3,"ETH,SOL,BTC","ADA,DOGE,AVAX",0.00013913400656294025,0.49999999999999994,14.207141532692638,9471.427688461761,9458.538344611236,-12.88934385052562
2022-01-05 00:00:00+00:00,2022-01-06 00:00:00+00:00,2022-01-13 00:00:00+00:00,3,3,"ATOM,AVAX,LINK","BNB,ETH,XRP",0.011758448636787842,1.0,28.375615033833707,9458.538344611236,9541.380466881601,82.84212227036551
2022-01-12 00:00:00+00:00,2022-01-13 00:00:00+00:00,2022-01-20 00:00:00+00:00,3,3,"LINK,ADA,BNB","ATOM,AVAX,XRP",0.010760728384947847,0.6666666666666666,19.0827609337632,9541.380466881601,9624.969909569398,83.58944268779669
2022-01-19 00:00:00+00:00,2022-01-20 00:00:00+00:00,2022-01-27 00:00:00+00:00,3,3,"ADA,SOL,DOGE","LINK,AVAX,BTC",-0.0024467753273515885,0.6666666666666666,19.249939819138795,9624.969909569398,9582.169830849023,-42.800078720374586
2022-01-26 00:00:00+00:00,2022-01-27 00:00:00+00:00,2022-02-03 00:00:00+00:00,3,3,"ATOM,SOL,BTC","XRP,ADA,DOGE",0.007175849819748355,0.8333333333333333,23.955424577122557,9582.169830849023,9626.974617925394,44.80478707637121
2022-02-02 00:00:00+00:00,2022-02-03 00:00:00+00:00,2022-02-10 00:00:00+00:00,3,3,"ETH,XRP,SOL","ADA,LINK,DOGE",0.044450974459663145,0.49999999999999994,14.440461926888089,9626.974617925394,10040.462558863732,413.4879409383375
2022-02-09 00:00:00+00:00,2022-02-10 00:00:00+00:00,2022-02-17 00:00:00+00:00,3,3,"XRP,AVAX,DOGE","ATOM,BTC,ETH",0.013325503927018293,0.8333333333333334,25.10115639715933,10040.462558863732,10149.155625723793,108.69306686006166
2022-02-16 00:00:00+00:00,2022-02-17 00:00:00+00:00,2022-02-24 00:00:00+00:00,3,3,"AVAX,BNB,DOGE","ADA,ATOM,XRP",-0.00558966527357118,0.49999999999999994,15.223733438585688,10149.155625723793,10077.20150952803,-71.95411619576407
2022-02-23 00:00:00+00:00,2022-02-24 00:00:00+00:00,2022-03-03 00:00:00+00:00,3,3,"LINK,ADA,SOL","BNB,XRP,AVAX",0.010356640988804663,0.8333333333333333,25.193003773820074,10077.20150952803,10156.374463960232,79.17295443220246
2022-03-02 00:00:00+00:00,2022-03-03 00:00:00+00:00,2022-03-10 00:00:00+00:00,3,3,"AVAX,ADA,ATOM","BTC,DOGE,LINK",-0.0027545659437111514,0.8333333333333333,25.390936159900576,10156.374463960232,10103.00712459033,-53.367339369902766
2022-03-09 00:00:00+00:00,2022-03-10 00:00:00+00:00,2022-03-17 00:00:00+00:00,3,3,"AVAX,ADA,LINK","ETH,BTC,ATOM",0.004787446414983334,0.5,15.154510686885494,10103.00712459033,10136.220219142615,33.21309455228584
2022-03-16 00:00:00+00:00,2022-03-17 00:00:00+00:00,2022-03-24 00:00:00+00:00,3,3,"DOGE,XRP,BTC","ADA,ATOM,BNB",-0.024234519413223077,0.8333333333333333,25.340550547856537,10136.220219142615,9865.233242917242,-270.9869762253729
2022-03-23 00:00:00+00:00,2022-03-24 00:00:00+00:00,2022-03-31 00:00:00+00:00,3,3,"AVAX,ETH,DOGE","BTC,ATOM,ADA",0.01563790985428793,0.49999999999999994,14.797849864375861,9865.233242917242,10004.707021197133,139.47377827989112
2022-03-30 00:00:00+00:00,2022-03-31 00:00:00+00:00,2022-04-07 00:00:00+00:00,3,3,"DOGE,XRP,ATOM","ETH,AVAX,ADA",0.014797071823487048,0.6666666666666666,20.009414042394265,10004.707021197133,10132.73797552034,128.03095432320697
2022-04-06 00:00:00+00:00,2022-04-07 00:00:00+00:00,2022-04-14 00:00:00+00:00,3,3,"DOGE,AVAX,ATOM","XRP,SOL,LINK",0.010062599381598035,0.6666666666666666,20.26547595104068,10132.73797552034,10214.434182455665,81.69620693532488
2022-04-13 00:00:00+00:00,2022-04-14 00:00:00+00:00,2022-04-21 00:00:00+00:00,3,3,"BTC,ATOM,LINK","XRP,SOL,DOGE",-0.012611689336126553,0.49999999999999994,15.321651273683495,10214.434182455665,10070.291260528538,-144.14292192712674
2022-04-20 00:00:00+00:00,2022-04-21 00:00:00+00:00,2022-04-28 00:00:00+00:00,3,3,"LINK,DOGE,ATOM","ETH,BTC,ADA",0.0003273603686634492,0.6666666666666667,20.14058252105708,10070.291260528538,10053.447292267078,-16.84396826146076
2022-04-27 00:00:00+00:00,2022-04-28 00:00:00+00:00,2022-05-05 00:00:00+00:00,3,3,"DOGE,AVAX,BTC","LINK,SOL,XRP",0.00923313055268506,0.8333333333333334,25.133618230667693,10053.447292267078,10121.138465390452,67.69117312337403
2022-05-04 00:00:00+00:00,2022-05-05 00:00:00+00:00,2022-05-12 00:00:00+00:00,3,3,"BTC,ADA,XRP","SOL,BNB,DOGE",0.017827376418708865,0.6666666666666666,20.242276930780903,10121.138465390452,10281.32953366806,160.1910682776088
2022-05-11 00:00:00+00:00,2022-05-12 00:00:00+00:00,2022-05-19 00:00:00+00:00,3,3,"BNB,ATOM,LINK","ADA,SOL,DOGE",0.0068544141964914825,0.6666666666666666,20.56265906733612,10281.32953366806,10331.239365715106,49.90983204704571
2022-05-18 00:00:00+00:00,2022-05-19 00:00:00+00:00,2022-05-26 00:00:00+00:00,3,3,"SOL,ADA,AVAX","DOGE,LINK,ATOM",-0.02993675213014644,0.8333333333333333,25.828098414287762,10331.239365715106,9996.127515212194,-335.1118505029117
2022-05-25 00:00:00+00:00,2022-05-26 00:00:00+00:00,2022-06-02 00:00:00+00:00,3,3,"AVAX,BNB,BTC","XRP,ETH,SOL",0.008046322496301071,0.8333333333333334,24.990318788030486,9996.127515212194,10051.56926212571,55.44174691351509
2022-06-01 00:00:00+00:00,2022-06-02 00:00:00+00:00,2022-06-09 00:00:00+00:00,3,3,"ADA,AVAX,SOL","DOGE,BNB,XRP",0.03665713701102459,0.6666666666666667,20.10313852425142,10051.56926212571,10399.927875219004,348.3586130932945
2022-06-08 00:00:00+00:00,2022-06-09 00:00:00+00:00,2022-06-16 00:00:00+00:00,3,3,"LINK,XRP,BNB","ETH,BTC,DOGE",0.0462644896709123,0.8333333333333334,25.999819688047513,10399.927875219004,10855.075411292259,455.14753607325474
2022-06-15 00:00:00+00:00,2022-06-16 00:00:00+00:00,2022-06-23 00:00:00+00:00,3,3,"ETH,AVAX,LINK","ATOM,BNB,ADA",-0.018583038564103517,0.8333333333333335,27.13768852823065,10855.075411292259,10626.217437779733,-228.85797351252586
2022-06-22 00:00:00+00:00,2022-06-23 00:00:00+00:00,2022-06-30 00:00:00+00:00,3,3,"BTC,ETH,SOL","ATOM,AVAX,LINK",-0.007209498273428516,0.6666666666666666,21.252434875559466,10626.217437779733,10528.355306633424,-97.86213114630846
2022-06-29 00:00:00+00:00,2022-06-30 00:00:00+00:00,2022-07-07 00:00:00+00:00,3,3,"LINK,BNB,BTC","DOGE,ATOM,AVAX",-0.022795302835400946,0.5,15.792532959950137,10528.355306633424,10272.565726100065,-255.78958053335919
