timestamp,open,high,low,close,volume,source_symbol,rolling_high,rolling_low,breakout,exit_break,imbalance,depth_z,n_snapshots,depth_confirmed_breakout,partition
2023-01-01 00:00:00+00:00,0.3389,0.34,0.3354,0.3387,102026821.0,XRPUSDT,0.3952,0.3389,False,True,0.123876791,,2856,False,development_pre_2024
2023-01-02 00:00:00+00:00,0.3386,0.3555,0.3,0.3482,647520487.0,XRPUSDT,0.3952,0.3387,False,False,-0.003040571416,,2858,False,development_pre_2024
2023-01-03 00:00:00+00:00,0.3482,0.352,0.3395,0.3436,346410334.0,XRPUSDT,0.3853,0.3387,False,False,0.04033115673,,2869,False,development_pre_2024
2023-01-04 00:00:00+00:00,0.3436,0.3605,0.339,0.3472,372672796.0,XRPUSDT,0.378,0.3387,False,False,0.03390545957,,2863,False,development_pre_2024
2023-01-05 00:00:00+00:00,0.3471,0.3487,0.3333,0.338,265529668.0,XRPUSDT,0.3675,0.3387,False,True,0.01953835767,,2855,False,development_pre_2024
2023-01-06 00:00:00+00:00,0.338,0.3462,0.3311,0.3443,278304929.0,XRPUSDT,0.3675,0.338,False,False,0.03761050444,,2856,False,development_pre_2024
2023-01-07 00:00:00+00:00,0.3442,0.3457,0.3413,0.3442,103851424.0,XRPUSDT,0.3675,0.338,False,False,0.08441323843,,2877,False,development_pre_2024
2023-01-08 00:00:00+00:00,0.3442,0.3469,0.3354,0.3452,185516324.0,XRPUSDT,0.3675,0.338,False,False,0.04109908183,,2856,False,development_pre_2024
2023-01-09 00:00:00+00:00,0.3452,0.3576,0.3437,0.349,527746615.0,XRPUSDT,0.3675,0.338,False,False,0.1051284611,,8,False,development_pre_2024
2023-01-10 00:00:00+00:00,0.3489,0.3541,0.3432,0.3507,338577860.0,XRPUSDT,0.3675,0.338,False,False,0.03597101379,,2868,False,development_pre_2024
2023-01-11 00:00:00+00:00,0.3506,0.3785,0.3477,0.3728,626037461.0,XRPUSDT,0.3675,0.338,True,False,0.006389648965,,2838,False,development_pre_2024
2023-01-12 00:00:00+00:00,0.3728,0.382,0.3607,0.3748,505754231.0,XRPUSDT,0.3728,0.338,True,False,0.05187417363,,2856,False,development_pre_2024
2023-01-13 00:00:00+00:00,0.3748,0.3868,0.368,0.3858,405120914.0,XRPUSDT,0.3748,0.338,True,False,-0.01766890298,,2875,False,development_pre_2024
2023-01-14 00:00:00+00:00,0.3857,0.4089,0.3766,0.3953,582781070.0,XRPUSDT,0.3858,0.338,True,False,0.02238415094,,2856,False,development_pre_2024
2023-01-15 00:00:00+00:00,0.3953,0.3969,0.3795,0.3845,294014260.0,XRPUSDT,0.3953,0.338,False,False,0.04134257521,,6,False,development_pre_2024
2023-01-16 00:00:00+00:00,0.3846,0.4064,0.3777,0.3855,542041099.0,XRPUSDT,0.3953,0.3442,False,False,0.037021187,,9,False,development_pre_2024
2023-01-17 00:00:00+00:00,0.3855,0.3987,0.379,0.3868,378212343.0,XRPUSDT,0.3953,0.3442,False,False,0.005249562337,,2868,False,development_pre_2024
2023-01-18 00:00:00+00:00,0.3868,0.3964,0.3655,0.3782,615064764.0,XRPUSDT,0.3953,0.3452,False,False,0.008444588285,,2858,False,development_pre_2024
2023-01-19 00:00:00+00:00,0.3782,0.3965,0.3762,0.3928,416112670.0,XRPUSDT,0.3953,0.349,False,False,0.002533729499,,2855,False,development_pre_2024
2023-01-20 00:00:00+00:00,0.3929,0.4141,0.3859,0.4129,366316527.0,XRPUSDT,0.3953,0.3507,True,False,0.01703171286,,2874,False,development_pre_2024
2023-01-21 00:00:00+00:00,0.4129,0.4166,0.3967,0.4034,346602583.0,XRPUSDT,0.4129,0.3728,False,False,0.09436690443,,3,False,development_pre_2024
2023-01-22 00:00:00+00:00,0.4034,0.4122,0.3962,0.4004,250067543.0,XRPUSDT,0.4129,0.3748,False,False,0.05594888112,,2874,False,development_pre_2024
2023-01-23 00:00:00+00:00,0.4004,0.433,0.3995,0.4234,723894773.0,XRPUSDT,0.4129,0.3782,True,False,0.01232281144,,2856,False,development_pre_2024
2023-01-24 00:00:00+00:00,0.4233,0.4312,0.4025,0.4078,411297898.0,XRPUSDT,0.4234,0.3782,False,False,0.05440718939,,2856,False,development_pre_2024
2023-01-25 00:00:00+00:00,0.4079,0.4245,0.3965,0.417,375065459.0,XRPUSDT,0.4234,0.3782,False,False,0.003395575622,,2856,False,development_pre_2024
2023-01-26 00:00:00+00:00,0.417,0.4178,0.4053,0.4092,290069659.0,XRPUSDT,0.4234,0.3782,False,False,0.02787156598,,2856,False,development_pre_2024
2023-01-27 00:00:00+00:00,0.4091,0.4135,0.3988,0.4128,274281738.0,XRPUSDT,0.4234,0.3782,False,False,-0.004637906096,,2875,False,development_pre_2024
2023-01-28 00:00:00+00:00,0.4127,0.4168,0.4055,0.4078,148949278.0,XRPUSDT,0.4234,0.3782,False,False,0.05117935065,,1995,False,development_pre_2024
2023-01-29 00:00:00+00:00,0.4078,0.4173,0.4066,0.4134,166884667.0,XRPUSDT,0.4234,0.3928,False,False,0.03844264254,,2816,False,development_pre_2024
2023-01-30 00:00:00+00:00,0.4135,0.4222,0.386,0.3934,433795926.0,XRPUSDT,0.4234,0.4004,False,True,0.04117709036,,2814,False,development_pre_2024
2023-01-31 00:00:00+00:00,0.3933,0.4113,0.388,0.4057,346580963.0,XRPUSDT,0.4234,0.3934,False,False,0.01374165134,-0.6595475788461486,2834,False,development_pre_2024
2023-02-01 00:00:00+00:00,0.4058,0.4157,0.3962,0.4131,379103907.0,XRPUSDT,0.4234,0.3934,False,False,0.05789114121,0.7008616896491755,2835,False,development_pre_2024
2023-02-02 00:00:00+00:00,0.4132,0.4192,0.408,0.4098,322532370.0,XRPUSDT,0.4234,0.3934,False,False,0.09680650509,1.8808101008275084,2814,False,development_pre_2024
2023-02-03 00:00:00+00:00,0.4097,0.4137,0.4054,0.4117,274689680.0,XRPUSDT,0.4234,0.3934,False,False,0.02672110926,-0.3183428927715996,2863,False,development_pre_2024
2023-02-04 00:00:00+00:00,0.4116,0.4204,0.4075,0.4106,178134111.0,XRPUSDT,0.4234,0.3934,False,False,0.08728095363,1.50611217462404,2855,False,development_pre_2024
2023-02-05 00:00:00+00:00,0.4106,0.412,0.3942,0.3984,237111362.0,XRPUSDT,0.4234,0.3934,False,False,0.07296168012,1.015075897333345,2855,False,development_pre_2024
2023-02-06 00:00:00+00:00,0.3985,0.4037,0.3909,0.392,315995053.0,XRPUSDT,0.4234,0.3934,False,True,0.03095997596,-0.2532147828138087,2856,False,development_pre_2024
2023-02-07 00:00:00+00:00,0.3921,0.4048,0.3901,0.4036,356160688.0,XRPUSDT,0.4234,0.392,False,False,0.04101226066,0.05108479237209487,733,False,development_pre_2024
2023-02-10 00:00:00+00:00,0.3818,0.3878,0.3771,0.3817,279931749.0,XRPUSDT,0.4234,0.3819,False,True,-0.01290301521,-1.5847180819019901,2301,False,development_pre_2024
2023-02-11 00:00:00+00:00,0.3818,0.3841,0.3798,0.3833,123179600.0,XRPUSDT,0.4234,0.3817,False,False,0.006930496504,-0.9251248110739763,2854,False,development_pre_2024
2023-02-12 00:00:00+00:00,0.3834,0.385,0.3716,0.3747,135976322.0,XRPUSDT,0.4234,0.3817,False,True,0.04178007368,0.1356444143971709,2856,False,development_pre_2024
2023-02-13 00:00:00+00:00,0.3747,0.3783,0.3612,0.3703,382768169.0,XRPUSDT,0.417,0.3747,False,True,0.0007453632312,-1.1053813758035649,2857,False,development_pre_2024
2023-02-14 00:00:00+00:00,0.3703,0.3839,0.3644,0.3819,372274074.0,XRPUSDT,0.417,0.3703,False,False,0.02061218817,-0.4779023424990627,2855,False,development_pre_2024
