timestamp,open,high,low,close,volume,source_symbol,rolling_high,rolling_low,breakout,exit_break,imbalance,depth_z,n_snapshots,depth_confirmed_breakout,partition
2023-01-01 00:00:00+00:00,16541.77,16628.0,16499.01,16616.75,96925.41374,BTCUSDT,17803.15,16542.4,False,False,0.005754948054,,2856,False,development_pre_2024
2023-01-02 00:00:00+00:00,16617.17,16799.23,16548.7,16672.87,121888.5719,BTCUSDT,17803.15,16542.4,False,False,-0.008899588713,,2858,False,development_pre_2024
2023-01-03 00:00:00+00:00,16672.78,16778.4,16605.28,16675.18,159541.5373,BTCUSDT,17803.15,16542.4,False,False,0.04455351176,,2869,False,development_pre_2024
2023-01-04 00:00:00+00:00,16675.65,16991.87,16652.66,16850.36,220362.1886,BTCUSDT,17356.34,16542.4,False,False,0.005417140483,,2863,False,development_pre_2024
2023-01-05 00:00:00+00:00,16850.36,16879.82,16753.0,16831.85,163473.5664,BTCUSDT,16919.39,16542.4,False,False,0.06347982992,,2855,False,development_pre_2024
2023-01-06 00:00:00+00:00,16831.85,17041.0,16679.0,16950.65,207401.2841,BTCUSDT,16919.39,16542.4,True,False,0.03137522515,,2856,False,development_pre_2024
2023-01-07 00:00:00+00:00,16950.31,16981.91,16908.0,16943.57,104526.5688,BTCUSDT,16950.65,16542.4,False,False,-0.0003324740621,,2877,False,development_pre_2024
2023-01-08 00:00:00+00:00,16943.83,17176.99,16911.0,17127.83,135155.8969,BTCUSDT,16950.65,16542.4,True,False,0.04072130406,,2856,False,development_pre_2024
2023-01-09 00:00:00+00:00,17127.83,17398.8,17104.66,17178.26,266211.5272,BTCUSDT,17127.83,16542.4,True,False,-0.005609775948,,8,False,development_pre_2024
2023-01-10 00:00:00+00:00,17179.04,17499.0,17146.34,17440.66,221382.4258,BTCUSDT,17178.26,16542.4,True,False,-0.102834297,,2868,False,development_pre_2024
2023-01-11 00:00:00+00:00,17440.64,18000.0,17315.6,17943.26,262221.6065,BTCUSDT,17440.66,16616.75,True,False,-0.135042861,,2838,False,development_pre_2024
2023-01-12 00:00:00+00:00,17943.26,19117.04,17892.05,18846.62,454568.3218,BTCUSDT,17943.26,16672.87,True,False,-0.01606107059,,2856,False,development_pre_2024
2023-01-13 00:00:00+00:00,18846.62,20000.0,18714.12,19930.01,368615.8782,BTCUSDT,18846.62,16675.18,True,False,-0.05265532323,,2875,False,development_pre_2024
2023-01-14 00:00:00+00:00,19930.01,21258.0,19888.05,20954.92,393913.7495,BTCUSDT,19930.01,16831.85,True,False,0.02707718768,,2856,False,development_pre_2024
2023-01-15 00:00:00+00:00,20952.76,21050.74,20551.01,20871.5,178542.2255,BTCUSDT,20954.92,16831.85,False,False,0.001762219725,,6,False,development_pre_2024
2023-01-16 00:00:00+00:00,20872.99,21474.05,20611.48,21185.65,293078.0826,BTCUSDT,20954.92,16943.57,True,False,-0.006048305831,,9,False,development_pre_2024
2023-01-17 00:00:00+00:00,21185.65,21647.45,20841.31,21134.81,275407.7441,BTCUSDT,21185.65,16943.57,False,False,-0.002294120909,,2868,False,development_pre_2024
2023-01-18 00:00:00+00:00,21132.29,21650.0,20407.15,20677.47,350916.0195,BTCUSDT,21185.65,17127.83,False,False,0.0240253398,,2858,False,development_pre_2024
2023-01-19 00:00:00+00:00,20677.47,21192.0,20659.19,21071.59,251385.8492,BTCUSDT,21185.65,17178.26,False,False,-0.04683436934,,2855,False,development_pre_2024
2023-01-20 00:00:00+00:00,21071.59,22755.93,20861.28,22667.21,338079.1366,BTCUSDT,21185.65,17440.66,True,False,-0.09689719589,,2874,False,development_pre_2024
2023-01-21 00:00:00+00:00,22666.0,23371.8,22422.0,22783.55,346445.4843,BTCUSDT,22667.21,17943.26,True,False,0.1733120589,,3,False,development_pre_2024
2023-01-22 00:00:00+00:00,22783.35,23078.71,22292.37,22707.88,253577.7529,BTCUSDT,22783.55,18846.62,False,False,0.06589953964,,2874,False,development_pre_2024
2023-01-23 00:00:00+00:00,22706.02,23180.0,22500.0,22916.45,293588.3794,BTCUSDT,22783.55,19930.01,True,False,-0.03218712568,,2856,False,development_pre_2024
2023-01-24 00:00:00+00:00,22917.81,23162.2,22462.93,22632.89,293158.7825,BTCUSDT,22916.45,20677.47,False,False,-0.02174981903,,2856,False,development_pre_2024
2023-01-25 00:00:00+00:00,22631.94,23816.73,22300.0,23060.94,346042.8322,BTCUSDT,22916.45,20677.47,True,False,-0.005616240298,,2856,False,development_pre_2024
2023-01-26 00:00:00+00:00,23060.42,23282.47,22850.01,23009.65,288924.4358,BTCUSDT,23060.94,20677.47,False,False,0.04319156696,,2856,False,development_pre_2024
2023-01-27 00:00:00+00:00,23009.65,23500.0,22534.88,23074.16,280833.8631,BTCUSDT,23060.94,20677.47,True,False,0.04688095245,,2875,False,development_pre_2024
2023-01-28 00:00:00+00:00,23074.16,23189.0,22878.46,23022.6,148115.7109,BTCUSDT,23074.16,20677.47,False,False,0.05273056486,,1995,False,development_pre_2024
2023-01-29 00:00:00+00:00,23021.4,23960.54,22967.76,23742.3,295688.792,BTCUSDT,23074.16,21071.59,True,False,-0.07841814203,,2816,False,development_pre_2024
2023-01-30 00:00:00+00:00,23743.37,23800.51,22500.0,22826.15,302405.9012,BTCUSDT,23742.3,22632.89,False,False,0.03682523237,,2814,False,development_pre_2024
2023-01-31 00:00:00+00:00,22827.38,23320.0,22714.77,23125.13,264649.3491,BTCUSDT,23742.3,22632.89,False,False,-0.1243930706,-2.1079932103506716,2834,False,development_pre_2024
2023-02-01 00:00:00+00:00,23125.13,23812.66,22760.23,23732.66,310790.4227,BTCUSDT,23742.3,22632.89,False,False,-0.000191077592,0.034261200707912894,2835,False,development_pre_2024
2023-02-02 00:00:00+00:00,23731.41,24255.0,23363.27,23488.94,364177.2075,BTCUSDT,23742.3,22632.89,False,False,0.05750846685,0.9642861324123407,2814,False,development_pre_2024
2023-02-03 00:00:00+00:00,23489.33,23715.7,23204.62,23431.9,332571.029,BTCUSDT,23742.3,22632.89,False,False,0.08868339668,1.4400522385183703,2863,False,development_pre_2024
2023-02-04 00:00:00+00:00,23431.9,23587.78,23253.96,23326.84,166126.4729,BTCUSDT,23742.3,22826.15,False,False,0.0657339334,1.0116054577219586,2855,False,development_pre_2024
2023-02-05 00:00:00+00:00,23327.66,23433.33,22743.0,22932.91,209251.3392,BTCUSDT,23742.3,22826.15,False,False,0.1019300914,1.558718864879841,2855,False,development_pre_2024
2023-02-06 00:00:00+00:00,22932.91,23158.25,22628.13,22762.52,265371.6069,BTCUSDT,23742.3,22826.15,False,True,0.06885713917,0.9704802886467911,2856,False,development_pre_2024
2023-02-07 00:00:00+00:00,22762.52,23350.25,22745.78,23240.46,308006.7248,BTCUSDT,23742.3,22762.52,False,False,0.02796788359,0.3063041412709365,733,False,development_pre_2024
2023-02-10 00:00:00+00:00,21797.83,21938.16,21451.0,21625.19,338591.9425,BTCUSDT,23742.3,21796.35,False,True,0.04510038049,0.5730826377521218,2301,False,development_pre_2024
2023-02-11 00:00:00+00:00,21625.19,21906.32,21599.78,21862.55,177021.5843,BTCUSDT,23742.3,21625.19,False,False,0.07950016108,1.1127383597034093,2854,False,development_pre_2024
2023-02-12 00:00:00+00:00,21862.02,22090.0,21630.0,21783.54,204435.6516,BTCUSDT,23742.3,21625.19,False,False,-0.00840341943,-0.31785631200194375,2856,False,development_pre_2024
2023-02-13 00:00:00+00:00,21782.37,21894.99,21351.07,21773.97,295730.7679,BTCUSDT,23742.3,21625.19,False,False,0.03833010149,0.4391254503245502,2857,False,development_pre_2024
2023-02-14 00:00:00+00:00,21774.63,22319.08,21532.77,22199.84,361958.4011,BTCUSDT,23742.3,21625.19,False,False,-0.03131316464,-0.700109067049839,2855,False,development_pre_2024
2023-02-15 00:00:00+00:00,22199.84,24380.0,22047.28,24324.05,375669.1611,BTCUSDT,23742.3,21625.19,True,False,-0.03403170944,-0.7326181471317016,2835,False,development_pre_2024
2023-02-16 00:00:00+00:00,24322.87,25250.0,23505.25,23517.72,450080.6837,BTCUSDT,24324.05,21625.19,False,False,0.02592197369,0.2670613009474065,2856,False,development_pre_2024
2023-02-17 00:00:00+00:00,23517.72,25021.11,23339.37,24569.97,496813.2138,BTCUSDT,24324.05,21625.19,True,False,0.0118634035,0.0299984596504669,2856,False,development_pre_2024
2023-02-18 00:00:00+00:00,24568.24,24877.0,24430.0,24631.95,216917.2521,BTCUSDT,24569.97,21625.19,True,False,0.04004996317,0.5039940931515252,2856,True,development_pre_2024
