entry_time,exit_time,side,entry_price,exit_price,return,pnl,fees_paid,entry_regime,bars
2020-10-02 08:00:00+00:00,2020-10-03 20:00:00+00:00,short,3.9364,4.1103,-0.04872526961,-487.2526961,15,Range/Chop,9
2020-10-06 12:00:00+00:00,2020-10-08 16:00:00+00:00,short,3.609,3.8468,-0.08530187245,-853.0187245,15,Range/Chop,13
2020-10-12 20:00:00+00:00,2020-10-14 04:00:00+00:00,long,4.5888,4.379,-0.0472095035,-472.095035,15,Range/Chop,8
2020-10-20 08:00:00+00:00,2020-10-21 04:00:00+00:00,short,3.943,3.974,-0.01378728466,-137.8728466,15,Range/Chop,5
2020-10-22 08:00:00+00:00,2020-10-25 00:00:00+00:00,long,4.3949,4.1803,-0.05025300349,-502.5300349,15,Range/Chop,16
2020-10-30 04:00:00+00:00,2020-11-02 08:00:00+00:00,short,3.6077,3.8063,-0.05629748793,-562.9748793,15,Range/Chop,19
2020-11-03 04:00:00+00:00,2020-11-05 20:00:00+00:00,short,3.4054,3.3087,0.01498158937,149.8158937,15,Range/Chop,16
2020-11-16 08:00:00+00:00,2020-11-19 20:00:00+00:00,long,3.7155,3.6662,-0.01474637026,-147.4637026,15,Range/Chop,21
2020-11-26 04:00:00+00:00,2020-11-28 16:00:00+00:00,short,3.5295,3.6612,-0.04281991512,-428.1991512,15,Range/Chop,15
2020-12-07 20:00:00+00:00,2020-12-09 16:00:00+00:00,short,3.36,3.1531,0.05167533436,516.7533436,15,Range/Chop,11
2020-12-21 12:00:00+00:00,2020-12-25 00:00:00+00:00,short,3.0811,3.1171,-0.03517276843,-351.7276843,15,Range/Chop,21
2021-01-01 00:00:00+00:00,2021-01-02 16:00:00+00:00,long,3.1859,3.5473,0.1117276812,1117.276812,15,Range/Chop,10
2021-01-05 12:00:00+00:00,2021-01-11 04:00:00+00:00,long,4.0613,6.1348,0.5083591827,5083.591827,15,Range/Chop,34
2021-01-16 12:00:00+00:00,2021-01-19 00:00:00+00:00,long,11.7363,12.6825,0.07912796204,791.2796204,15,High Vol Expansion,15
2021-01-31 12:00:00+00:00,2021-01-31 16:00:00+00:00,long,13.6112,13.2901,-0.02509086635,-250.9086635,15,High Vol Expansion,1
2021-02-05 12:00:00+00:00,2021-02-07 16:00:00+00:00,long,16.668,20.6934,0.2397055977,2397.055977,15,High Vol Expansion,13
2021-02-08 08:00:00+00:00,2021-02-09 12:00:00+00:00,long,28.4501,28.9116,0.01479010261,147.9010261,15,High Vol Expansion,7
2021-02-10 04:00:00+00:00,2021-02-10 16:00:00+00:00,long,40.4804,47.0116,0.1597074267,1597.074267,15,High Vol Expansion,3
2021-02-15 04:00:00+00:00,2021-02-18 08:00:00+00:00,short,36.3478,41.8812,-0.1636683344,-1636.683344,15,High Vol Expansion,19
2021-02-22 16:00:00+00:00,2021-02-22 20:00:00+00:00,short,31.4843,31.9447,-0.01612316139,-161.2316139,15,High Vol Expansion,1
2021-02-23 12:00:00+00:00,2021-02-24 08:00:00+00:00,short,25.0151,30.4697,-0.2117848665,-2117.848665,15,High Vol Expansion,5
2021-03-09 12:00:00+00:00,2021-03-10 04:00:00+00:00,long,28.0776,31.4641,0.1190121338,1190.121338,15,Range/Chop,4
2021-03-18 16:00:00+00:00,2021-03-21 00:00:00+00:00,long,34.8967,34.1783,-0.02214001405,-221.4001405,15,Range/Chop,14
2021-03-23 00:00:00+00:00,2021-03-26 08:00:00+00:00,short,29.1805,28.1097,0.01493242412,149.3242412,15,Range/Chop,20
2021-03-29 12:00:00+00:00,2021-03-31 04:00:00+00:00,long,29.92,28.4864,-0.04935326669,-493.5326669,15,Range/Chop,10
2021-04-03 04:00:00+00:00,2021-04-03 20:00:00+00:00,long,30.0861,29.9388,-0.006273572614,-62.73572614,15,Range/Chop,4
2021-04-12 20:00:00+00:00,2021-04-13 08:00:00+00:00,long,34.6145,32.5458,-0.06120777803,-612.0777803,15,Range/Chop,3
2021-04-14 16:00:00+00:00,2021-04-16 04:00:00+00:00,long,37.1338,36.2559,-0.02509784001,-250.9784001,15,Range/Chop,9
2021-04-18 04:00:00+00:00,2021-04-18 08:00:00+00:00,short,26.4201,29.562,-0.1204208216,-1204.208216,15,Bull Trend,1
2021-04-23 04:00:00+00:00,2021-04-25 16:00:00+00:00,short,22.0611,23.661,-0.105505724,-1055.05724,15,Range/Chop,15
2021-04-27 04:00:00+00:00,2021-05-02 00:00:00+00:00,long,26.555,31.815,0.1963357242,1963.357242,15,Bear Trend,29
2021-05-03 20:00:00+00:00,2021-05-04 16:00:00+00:00,long,35.832,30.395,-0.1530063955,-1530.063955,15,Range/Chop,5
2021-05-07 12:00:00+00:00,2021-05-08 00:00:00+00:00,long,42.125,37.852,-0.1027988629,-1027.988629,15,Range/Chop,3
2021-05-19 12:00:00+00:00,2021-05-19 16:00:00+00:00,short,28.384,26.689,0.05821674183,582.1674183,15,Range/Chop,1
2021-05-23 12:00:00+00:00,2021-05-24 08:00:00+00:00,short,15.689,17.949,-0.1650119859,-1650.119859,15,Range/Chop,5
2021-06-02 16:00:00+00:00,2021-06-04 08:00:00+00:00,long,19.24,17.962,-0.06783874417,-678.3874417,15,Bear Trend,10
2021-06-07 20:00:00+00:00,2021-06-09 16:00:00+00:00,short,16.794,15.545,0.05420598739,542.0598739,15,Bear Trend,11
2021-06-21 08:00:00+00:00,2021-06-23 04:00:00+00:00,short,12.726,11.452,0.08169629752,816.9629752,15,Bear Trend,11
2021-06-29 12:00:00+00:00,2021-06-30 16:00:00+00:00,long,11.897,11.142,-0.06484846288,-648.4846288,15,Bear Trend,7
2021-07-04 16:00:00+00:00,2021-07-05 12:00:00+00:00,long,12.435,11.64,-0.06533847225,-653.3847225,15,Bear Trend,5
2021-07-06 08:00:00+00:00,2021-07-08 04:00:00+00:00,long,13.796,12.5,-0.09531510756,-953.1510756,15,Bear Trend,11
2021-07-12 20:00:00+00:00,2021-07-21 08:00:00+00:00,short,11.802,10.168,0.1287068667,1287.068667,15,Bear Trend,51
2021-07-26 04:00:00+00:00,2021-07-27 00:00:00+00:00,long,11.988,11.455,-0.04585807901,-458.5807901,15,Range/Chop,5
2021-07-31 00:00:00+00:00,2021-08-02 00:00:00+00:00,long,12.978,12.846,-0.01166559063,-116.6559063,15,Range/Chop,12
2021-08-06 16:00:00+00:00,2021-08-08 20:00:00+00:00,long,14.434,14.709,0.01756347259,175.6347259,15,Range/Chop,13
2021-08-09 16:00:00+00:00,2021-08-12 16:00:00+00:00,long,16.589,15.72,-0.05383581222,-538.3581222,15,Bull Trend,18
2021-08-16 08:00:00+00:00,2021-08-17 00:00:00+00:00,long,19.41,19.071,-0.01888715969,-188.8715969,15,Bull Trend,4
2021-08-17 12:00:00+00:00,2021-08-18 12:00:00+00:00,long,24.186,21.669,-0.1054643081,-1054.643081,15,Bull Trend,6
2021-08-18 16:00:00+00:00,2021-08-22 08:00:00+00:00,long,27.062,42.422,0.5651956622,5651.956622,15,Bull Trend,22
2021-08-25 00:00:00+00:00,2021-08-25 12:00:00+00:00,long,55.475,49.258,-0.1134830377,-1134.830377,15,High Vol Expansion,3
2021-09-03 00:00:00+00:00,2021-09-04 00:00:00+00:00,long,47.6,45.9,-0.0370855265,-370.855265,15,High Vol Expansion,6
2021-09-07 16:00:00+00:00,2021-09-09 08:00:00+00:00,short,37.88,43.05,-0.1487755373,-1487.755373,15,High Vol Expansion,10
2021-09-10 16:00:00+00:00,2021-09-13 04:00:00+00:00,long,47.99,52.29,0.08796657506,879.6657506,15,High Vol Expansion,15
2021-09-16 16:00:00+00:00,2021-09-20 04:00:00+00:00,long,65.4,64.62,-0.0134066788,-134.066788,15,High Vol Expansion,21
2021-10-02 16:00:00+00:00,2021-10-04 04:00:00+00:00,long,70.04,66.27,-0.05519616582,-551.9616582,15,Range/Chop,9
2021-10-11 00:00:00+00:00,2021-10-13 04:00:00+00:00,short,56.5,55.89,0.003137184244,31.37184244,15,Range/Chop,13
2021-10-16 12:00:00+00:00,2021-10-17 00:00:00+00:00,long,59.89,57.62,-0.03934693212,-393.4693212,15,Range/Chop,3
2021-10-20 16:00:00+00:00,2021-10-21 16:00:00+00:00,long,58.94,60.03,0.01701747751,170.1747751,15,Range/Chop,6
2021-10-22 04:00:00+00:00,2021-10-24 16:00:00+00:00,long,64.54,62.97,-0.02577803627,-257.7803627,15,Range/Chop,15
2021-10-26 04:00:00+00:00,2021-10-27 04:00:00+00:00,long,70.97,68.16,-0.04102813582,-410.2813582,15,Range/Chop,6
2021-11-02 20:00:00+00:00,2021-11-04 16:00:00+00:00,long,67.8,74.46,0.09658152761,965.8152761,15,Range/Chop,11
2021-11-07 04:00:00+00:00,2021-11-09 04:00:00+00:00,long,84.82,89.6,0.05474755454,547.4755454,15,Range/Chop,12
2021-11-13 20:00:00+00:00,2021-11-16 00:00:00+00:00,long,96.24,93.86,-0.02617295399,-261.7295399,15,Range/Chop,13
2021-11-17 16:00:00+00:00,2021-11-18 16:00:00+00:00,long,104.24,97.38,-0.06716405108,-671.6405108,15,Range/Chop,6
2021-11-20 20:00:00+00:00,2021-11-21 20:00:00+00:00,long,129.15,131.37,0.01562364655,156.2364655,15,Range/Chop,6
2021-11-26 12:00:00+00:00,2021-11-27 20:00:00+00:00,short,102.8,116.52,-0.1298578462,-1298.578462,15,Bull Trend,8
2021-12-03 20:00:00+00:00,2021-12-04 08:00:00+00:00,short,102.7,92.83,0.08620372383,862.0372383,15,Bull Trend,3
2021-12-11 00:00:00+00:00,2021-12-12 20:00:00+00:00,short,80.57,87.35,-0.08205642175,-820.5642175,15,Bear Trend,11
2021-12-13 20:00:00+00:00,2021-12-15 00:00:00+00:00,short,77.84,87.16,-0.1172022372,-1172.022372,15,Bear Trend,7
2021-12-15 04:00:00+00:00,2021-12-17 00:00:00+00:00,long,90.3,98.23,0.08619528337,861.9528337,15,Bear Trend,11
2021-12-17 16:00:00+00:00,2021-12-20 00:00:00+00:00,long,110.01,107.61,-0.02324781715,-232.4781715,15,Range/Chop,14
2021-12-21 08:00:00+00:00,2021-12-23 00:00:00+00:00,long,118.36,116.68,-0.01565809689,-156.5809689,15,Range/Chop,10
