entry_time,exit_time,entry_price,exit_price,gross_return,capital_at_entry,capital_at_exit,trade_return,note,asset
2025-05-09 00:00:00+00:00,2025-06-06 00:00:00+00:00,2207.39,2414.02,0.0936082885217384,53963.57721456644,58926.49279715249,0.09196787608895596,,ETH
2025-07-09 00:00:00+00:00,2025-08-02 00:00:00+00:00,2615.25,3488.21,0.33379600420609884,58838.10305795676,78360.30971363872,0.3317953101997897,,ETH
2025-08-08 00:00:00+00:00,2025-08-20 00:00:00+00:00,3910.3,4075.58,0.042267856686187696,78242.76924906827,81427.5985213087,0.04070445490115815,,ETH
2025-10-07 00:00:00+00:00,2025-10-11 00:00:00+00:00,4684.02,3829.72,-0.18238607008509797,81305.45712352674,66376.75961081083,-0.18361249097997023,,ETH
2026-01-03 00:00:00+00:00,2026-01-21 00:00:00+00:00,3125.46,2939.88,-0.059376859726248274,66277.19447139461,62248.349998029014,-0.060787794436658826,,ETH
2026-04-08 00:00:00+00:00,2026-04-30 00:00:00+00:00,2240.01,2252.9,0.005754438596256209,62154.97747303198,62418.8755076407,0.004245806938361962,,ETH
2026-07-13 00:00:00+00:00,2026-07-27 00:00:00+00:00,1806.8,1892.53,0.0474485277839274,62325.24719437925,65184.56468489562,0.04587735499225154,forced_close_at_sample_end,ETH
2021-07-31 00:00:00+00:00,2021-09-17 00:00:00+00:00,32.354,152.3,3.7073004883476544,9985.0,46931.8917830871,3.7002395376151327,,SOL
2021-10-21 00:00:00+00:00,2021-11-17 00:00:00+00:00,176.72,219.09,0.23975780896333185,46861.49394541247,58009.757703925236,0.23789817224988696,,SOL
2021-12-27 00:00:00+00:00,2021-12-30 00:00:00+00:00,197.85,170.65,-0.1374778872883497,57922.74306736935,49884.70725443473,-0.13877167045741712,,SOL
2022-03-25 00:00:00+00:00,2022-04-09 00:00:00+00:00,102.32,109.92,0.07427677873338555,49809.88019355308,53429.33324696093,0.07266536356528563,,SOL
2022-07-20 00:00:00+00:00,2022-07-26 00:00:00+00:00,44.87,36.66,-0.18297303320704258,53349.18924709049,43522.34468200669,-0.1841985736572319,,SOL
2022-08-13 00:00:00+00:00,2022-08-19 00:00:00+00:00,45.49,39.51,-0.13145746317872067,43457.06116498368,37687.68968781188,-0.13276027698395254,,SOL
2022-09-13 00:00:00+00:00,2022-09-19 00:00:00+00:00,37.44,31.1,-0.16933760683760674,37631.158153280165,31211.8997072426,-0.1705836004273502,,SOL
2022-10-31 00:00:00+00:00,2022-11-08 00:00:00+00:00,32.93,29.62,-0.10051624658366227,31165.081857681736,27990.436077667666,-0.10186547221378683,,SOL
2023-01-15 00:00:00+00:00,2023-02-06 00:00:00+00:00,24.23,23.46,-0.031778786628146906,27948.450423551167,27019.69215708236,-0.0332311184482047,,SOL
2023-02-21 00:00:00+00:00,2023-03-01 00:00:00+00:00,26.26,21.88,-0.16679360243716687,26979.162618846738,22445.492078568772,-0.16804341203351125,,SOL
2023-04-12 00:00:00+00:00,2023-04-22 00:00:00+00:00,22.99,21.26,-0.07525010874293157,22411.82384045092,20694.24366184057,-0.07663723357981711,,SOL
2023-05-31 00:00:00+00:00,2023-06-08 00:00:00+00:00,21.25,18.64,-0.12282352941176468,20663.20229634781,18098.08694906905,-0.12413929411764701,,SOL
2023-07-01 00:00:00+00:00,2023-07-25 00:00:00+00:00,18.85,23.36,0.2392572944297081,18070.939818645445,22360.95217147545,0.23739840848806337,,SOL
2023-08-15 00:00:00+00:00,2023-08-17 00:00:00+00:00,25.19,22.82,-0.09408495434696311,22327.410743218235,20196.397216772522,-0.09544382691544251,,SOL
2023-09-21 00:00:00+00:00,2023-10-12 00:00:00+00:00,20.29,22.01,0.08477082306554966,20166.102620947364,21842.786338542188,0.08314366683095153,,SOL
2023-10-17 00:00:00+00:00,2024-01-04 00:00:00+00:00,23.95,98.52,3.11356993736952,21810.022159034375,89582.47590953672,3.107399582463465,,SOL
2024-02-11 00:00:00+00:00,2024-02-22 00:00:00+00:00,109.01,105.04,-0.03641867718557929,89448.10219567241,86061.2348559901,-0.037864049169800906,,SOL
2024-02-29 00:00:00+00:00,2024-04-06 00:00:00+00:00,119.03,174.37,0.46492480887171306,85932.14300370612,125695.30197339246,0.46272742165840564,,SOL
2024-07-16 00:00:00+00:00,2024-08-01 00:00:00+00:00,159.37,171.7,0.07736713308652811,125506.75902043238,135014.03186310176,0.07575108238689832,,SOL
2024-09-20 00:00:00+00:00,2024-10-03 00:00:00+00:00,142.88,140.18,-0.01889697648376252,134811.51081530712,132065.5848943912,-0.020368631019036965,,SOL
