date,nfci,mean,std,z,risk_off_signal_close,risk_off_actionable
1974-07-05 00:00:00+00:00,5.057,1.1548076923076922,1.0184929291115006,3.831339615775685,True,True
1974-07-12 00:00:00+00:00,5.173,1.181076923076923,1.0651879406392915,3.7476232358838515,True,True
1974-07-19 00:00:00+00:00,5.224,1.2078205128205128,1.1119827597130676,3.611728196411794,True,True
1974-07-26 00:00:00+00:00,5.217,1.2342435897435897,1.157494403925969,3.4408429075317923,True,True
1974-08-02 00:00:00+00:00,5.161,1.2596410256410258,1.2006161157517468,3.2494641069482895,True,True
1974-08-09 00:00:00+00:00,5.064,1.283448717948718,1.240515841169267,3.0475638896218094,True,True
1974-08-16 00:00:00+00:00,4.941,1.3052884615384615,1.2766007030245514,2.847962976871098,True,True
1974-08-23 00:00:00+00:00,4.8,1.3250256410256411,1.3086625773184544,2.6553631311860664,True,True
1974-08-30 00:00:00+00:00,4.65,1.342730769230769,1.3367530780077803,2.47410631415803,True,True
1974-09-06 00:00:00+00:00,4.495,1.3586410256410257,1.3611862328971074,2.3041365674729484,True,True
1974-09-13 00:00:00+00:00,4.337,1.3731089743589742,1.3824222667231036,2.143983858612635,True,True
1974-09-20 00:00:00+00:00,4.175,1.3864999999999998,1.4009452960699944,1.9904417451719543,True,True
1974-09-27 00:00:00+00:00,4.007,1.3991602564102565,1.4171742511149286,1.8401687312185402,True,True
1974-10-04 00:00:00+00:00,3.832,1.411346153846154,1.431393147922888,1.6911173912397763,True,True
1974-10-11 00:00:00+00:00,3.65,1.423224358974359,1.4437690529896232,1.5423350683508836,True,True
1974-10-18 00:00:00+00:00,3.468,1.4348333333333334,1.4543756972726145,1.3979652372350944,True,True
1974-10-25 00:00:00+00:00,3.296,1.4461666666666666,1.4633165151996042,1.2641375356041862,True,True
1974-11-01 00:00:00+00:00,3.14,1.4571794871794874,1.4707609243547255,1.144183588885342,True,True
1974-11-08 00:00:00+00:00,3.006,1.4678076923076924,1.4769191784093498,1.0414871241288566,True,True
1974-11-15 00:00:00+00:00,2.898,1.478,1.4820368198812977,0.9581408376302916,False,True
1974-11-22 00:00:00+00:00,2.811,1.4877435897435898,1.4863653997491821,0.8902631953621257,False,False
1974-11-29 00:00:00+00:00,2.74,1.497025641025641,1.4900979225182263,0.8341561585924268,False,False
1974-12-06 00:00:00+00:00,2.678,1.5058589743589745,1.4933731312085785,0.7848949476494319,False,False
1974-12-13 00:00:00+00:00,2.614,1.5142692307692307,1.4962719967764777,0.7349805193173402,False,False
1974-12-20 00:00:00+00:00,2.542,1.5222756410256413,1.498807610256934,0.6803570731800271,False,False
1974-12-27 00:00:00+00:00,2.453,1.5299230769230767,1.500959798470735,0.6149911037040482,False,False
1975-01-03 00:00:00+00:00,2.343,1.5372051282051282,1.502674843964325,0.5362403417022945,False,False
1975-01-10 00:00:00+00:00,2.212,1.5441538461538462,1.5038859048772073,0.4440803332754713,False,False
1975-01-17 00:00:00+00:00,2.064,1.55075,1.5045481268902738,0.34113232460089404,False,False
1975-01-24 00:00:00+00:00,1.904,1.5569871794871795,1.5046467208860967,0.23062743944868483,False,False
1975-01-31 00:00:00+00:00,1.739,1.562852564102564,1.5042016714672923,0.11710360335234236,False,False
1975-02-07 00:00:00+00:00,1.575,1.568326923076923,1.5032725212272466,0.004439033394709536,False,False
1975-02-14 00:00:00+00:00,1.418,1.573397435897436,1.501943359094765,-0.10346424514376867,False,False
1975-02-21 00:00:00+00:00,1.27,1.5780576923076925,1.500314768007613,-0.20532870759966376,False,False
1975-02-28 00:00:00+00:00,1.133,1.582301282051282,1.4984884014528335,-0.2998363428209853,False,False
1975-03-07 00:00:00+00:00,1.007,1.586128205128205,1.49656014490844,-0.38697289053066186,False,False
1975-03-14 00:00:00+00:00,0.891,1.589525641025641,1.4946263421217032,-0.4673580421672791,False,False
1975-03-21 00:00:00+00:00,0.784,1.5925064102564104,1.4927534312170436,-0.5416208687574304,False,False
1975-03-28 00:00:00+00:00,0.682,1.5950833333333334,1.4909962158206165,-0.6123981561085247,False,False
1975-04-04 00:00:00+00:00,0.584,1.597275641025641,1.489389446562532,-0.680329542662097,False,False
1975-04-11 00:00:00+00:00,0.487,1.599121794871795,1.4879438523180073,-0.7474218823104554,False,False
1975-04-18 00:00:00+00:00,0.391,1.6006410256410257,1.486677928757411,-0.8136537189679428,False,False
1975-04-25 00:00:00+00:00,0.297,1.6018589743589742,1.4856013247545554,-0.8783372447345908,False,False
1975-05-02 00:00:00+00:00,0.207,1.6027820512820512,1.4847397569070082,-0.9400853212078912,False,False
1975-05-09 00:00:00+00:00,0.122,1.6034166666666665,1.4841177544722606,-0.9981800043847906,False,False
1975-05-16 00:00:00+00:00,0.045,1.60375,1.4837769270866963,-1.050528534003092,False,False
1975-05-23 00:00:00+00:00,-0.022,1.6037628205128205,1.4837633630658595,-1.095702226501638,False,False
1975-05-30 00:00:00+00:00,-0.077,1.6034102564102564,1.4841454927017872,-1.1322409188813303,False,False
1975-06-06 00:00:00+00:00,-0.119,1.6026602564102566,1.4849699790461495,-1.15939061442585,False,False
1975-06-13 00:00:00+00:00,-0.148,1.601474358974359,1.486278367747802,-1.1770839143850185,False,False
1975-06-20 00:00:00+00:00,-0.166,1.5998397435897438,1.4880717442676197,-1.186663042552987,False,False
1975-06-27 00:00:00+00:00,-0.174,1.59775,1.4903339856252618,-1.1888274823556892,False,False
1975-07-04 00:00:00+00:00,-0.176,1.59525,1.492991530883656,-1.1863764551642508,False,False
1975-07-11 00:00:00+00:00,-0.172,1.5924038461538461,1.4959583087982538,-1.1794472050302274,False,False
1975-07-18 00:00:00+00:00,-0.167,1.5893141025641024,1.499118488525355,-1.1715645667820056,False,False
1975-07-25 00:00:00+00:00,-0.159,1.5861025641025641,1.502358220156166,-1.161575542164082,False,False
1975-08-01 00:00:00+00:00,-0.149,1.5829230769230769,1.505540269711204,-1.1503664908646372,False,False
1975-08-08 00:00:00+00:00,-0.136,1.5799230769230768,1.5085383549112081,-1.13747394710695,False,False
1975-08-15 00:00:00+00:00,-0.12,1.5772564102564102,1.5112163819865276,-1.1231061484559404,False,False
1975-08-22 00:00:00+00:00,-0.099,1.575051282051282,1.5134530814039957,-1.106113762375972,False,False
1975-08-29 00:00:00+00:00,-0.073,1.573397435897436,1.5151504883396778,-1.0866230440921947,False,False
1975-09-05 00:00:00+00:00,-0.043,1.5723589743589743,1.5162295678966637,-1.065378890216357,False,False
1975-09-12 00:00:00+00:00,-0.01,1.571929487179487,1.5166804078354787,-1.0430209812211713,False,False
1975-09-19 00:00:00+00:00,0.025,1.5720769230769231,1.5165244966314837,-1.0201463454848918,False,False
1975-09-26 00:00:00+00:00,0.059,1.5727435897435897,1.5158166919212333,-0.9986323529825919,False,False
1975-10-03 00:00:00+00:00,0.091,1.5738397435897435,1.514651900802229,-0.9789970506123313,False,False
1975-10-10 00:00:00+00:00,0.118,1.5752948717948718,1.5131069092900458,-0.9631142801922958,False,False
1975-10-17 00:00:00+00:00,0.138,1.5770256410256411,1.5112717009780228,-0.952195187731215,False,False
1975-10-24 00:00:00+00:00,0.151,1.5789679487179489,1.5092116866414467,-0.946168096468763,False,False
1975-10-31 00:00:00+00:00,0.154,1.5810705128205127,1.5069763921869406,-0.9469760244548573,False,False
1975-11-07 00:00:00+00:00,0.148,1.5832884615384615,1.5046027233003332,-0.9539318514525672,False,False
1975-11-14 00:00:00+00:00,0.131,1.5855833333333333,1.5021208617595767,-0.9683530602387359,False,False
1975-11-21 00:00:00+00:00,0.103,1.5878974358974358,1.4995817317031768,-0.9902077389346008,False,False
1975-11-28 00:00:00+00:00,0.064,1.590173076923077,1.497038845633268,-1.0194612393491265,False,False
1975-12-05 00:00:00+00:00,0.013,1.5923141025641026,1.4945981607085508,-1.0566814171746273,False,False
1975-12-12 00:00:00+00:00,-0.047,1.5941923076923077,1.492412617490107,-1.0996907212245457,False,False
1975-12-19 00:00:00+00:00,-0.114,1.595673076923077,1.490656612903539,-1.1469261680548495,False,False
1975-12-26 00:00:00+00:00,-0.187,1.5965897435897436,1.4895535372322888,-1.1973988843018009,False,False
1976-01-02 00:00:00+00:00,-0.262,1.5967435897435898,1.489366866444218,-1.2480092256793913,False,False
1976-01-09 00:00:00+00:00,-0.337,1.595948717948718,1.4903314452523717,-1.296992507342146,False,False
1976-01-16 00:00:00+00:00,-0.409,1.5940192307692307,1.4926509540396686,-1.3419207118370946,False,False
1976-01-23 00:00:00+00:00,-0.475,1.5907948717948717,1.496450577815552,-1.3804631455389738,False,False
1976-01-30 00:00:00+00:00,-0.534,1.586173076923077,1.5017348555263437,-1.4118158535915295,False,False
1976-02-06 00:00:00+00:00,-0.586,1.5800897435897436,1.508417005626053,-1.4360019381316442,False,False
1976-02-13 00:00:00+00:00,-0.63,1.5725512820512821,1.5163149102447695,-1.4525685048468842,False,False
1976-02-20 00:00:00+00:00,-0.666,1.5636410256410256,1.5251785678583423,-1.4618885110429336,False,False
1976-02-27 00:00:00+00:00,-0.696,1.5535,1.5347419978615295,-1.4657186700659761,False,False
1976-03-05 00:00:00+00:00,-0.718,1.5423205128205129,1.544767104221923,-1.4632111899864697,False,False
1976-03-12 00:00:00+00:00,-0.734,1.5303397435897437,1.55503524074493,-1.4561340375186775,False,False
1976-03-19 00:00:00+00:00,-0.743,1.517801282051282,1.5653887466052465,-1.4442427077325872,False,False
1976-03-26 00:00:00+00:00,-0.744,1.504929487179487,1.5757025391139206,-1.4272551013620556,False,False
1976-04-02 00:00:00+00:00,-0.737,1.4919423076923077,1.5858683191496008,-1.4055027651271488,False,False
1976-04-09 00:00:00+00:00,-0.721,1.4790192307692307,1.5957977617486445,-1.378632859065106,False,False
1976-04-16 00:00:00+00:00,-0.696,1.4663076923076923,1.6054066055771563,-1.3468909899809,False,False
1976-04-23 00:00:00+00:00,-0.665,1.4539166666666665,1.614621193798212,-1.312330517402758,False,False
1976-04-30 00:00:00+00:00,-0.627,1.4419038461538463,1.6234025588602914,-1.2744244086976915,False,False
1976-05-07 00:00:00+00:00,-0.587,1.4303205128205128,1.6317087777291763,-1.2363238712412803,False,False
1976-05-14 00:00:00+00:00,-0.547,1.4191474358974359,1.6395480368745488,-1.1992008722388394,False,False
1976-05-21 00:00:00+00:00,-0.512,1.408352564102564,1.6469447835485853,-1.166009075279914,False,False
1976-05-28 00:00:00+00:00,-0.484,1.397852564102564,1.6539630522240856,-1.1377839194001556,False,False
1976-06-04 00:00:00+00:00,-0.465,1.3875384615384614,1.660678758955701,-1.1155308945502556,False,False
1976-06-11 00:00:00+00:00,-0.458,1.3772564102564102,1.6671803427103893,-1.1008145689102682,False,False
1976-06-18 00:00:00+00:00,-0.463,1.366826923076923,1.6735683767885308,-1.0933684864362951,False,False
1976-06-25 00:00:00+00:00,-0.477,1.3560512820512822,1.6799324594521423,-1.0911458206177376,False,False
1976-07-02 00:00:00+00:00,-0.5,1.3447435897435898,1.6863248601113632,-1.093943185787918,False,False
1976-07-09 00:00:00+00:00,-0.529,1.332724358974359,1.692777475510694,-1.099804543661414,False,False
1976-07-16 00:00:00+00:00,-0.561,1.3198333333333334,1.699278073783984,-1.1068425835361122,False,False
1976-07-23 00:00:00+00:00,-0.593,1.3059679487179487,1.7057730266131315,-1.1132594542712475,False,False
1976-07-30 00:00:00+00:00,-0.624,1.2910576923076924,1.71217008591487,-1.1184973432615561,False,False
1976-08-06 00:00:00+00:00,-0.652,1.2751025641025642,1.7183730421516101,-1.1214692717069163,False,False
1976-08-13 00:00:00+00:00,-0.675,1.2581346153846151,1.72427726640445,-1.1211274735505186,False,False
1976-08-20 00:00:00+00:00,-0.694,1.2402435897435897,1.7297895019124097,-1.1181959351731185,False,False
1976-08-27 00:00:00+00:00,-0.709,1.2215384615384615,1.7348525209593193,-1.1127968736333473,False,False
1976-09-03 00:00:00+00:00,-0.718,1.2021730769230767,1.739456582415663,-1.103892500873143,False,False
1976-09-10 00:00:00+00:00,-0.724,1.1823397435897436,1.7436201809575704,-1.0933228259280698,False,False
1976-09-17 00:00:00+00:00,-0.726,1.1622179487179487,1.7474114949939674,-1.0805800202913667,False,False
1976-09-24 00:00:00+00:00,-0.725,1.1420064102564105,1.750919096883008,-1.0663007865869198,False,False
1976-10-01 00:00:00+00:00,-0.721,1.121871794871795,1.7542311089070903,-1.0505296511472362,False,False
1976-10-08 00:00:00+00:00,-0.715,1.1019743589743591,1.7574351213600763,-1.0338784839853465,False,False
1976-10-15 00:00:00+00:00,-0.708,1.0824038461538463,1.7605781850101108,-1.0169408330727239,False,False
1976-10-22 00:00:00+00:00,-0.699,1.063217948717949,1.7636936947684778,-0.9991632639755381,False,False
1976-10-29 00:00:00+00:00,-0.69,1.044423076923077,1.7667672502696294,-0.9816930196427308,False,False
1976-11-05 00:00:00+00:00,-0.681,1.0259679487179487,1.7697682458806223,-0.9645149599057109,False,False
1976-11-12 00:00:00+00:00,-0.673,1.0077884615384614,1.7726594091277739,-0.9481733788700465,False,False
1976-11-19 00:00:00+00:00,-0.668,0.989801282051282,1.775402345748328,-0.9337608942678977,False,False
1976-11-26 00:00:00+00:00,-0.667,0.9719615384615385,1.7780033668991495,-0.9217988947455702,False,False
1976-12-03 00:00:00+00:00,-0.673,0.9542628205128205,1.7805023470636276,-0.9139346674810471,False,False
1976-12-10 00:00:00+00:00,-0.685,0.936775641025641,1.783016456688542,-0.909568520773857,False,False
1976-12-17 00:00:00+00:00,-0.704,0.9196153846153846,1.7856752782921421,-0.9092444770631785,False,False
1976-12-24 00:00:00+00:00,-0.73,0.9029423076923078,1.7886309244075187,-0.9129565442536545,False,False
1976-12-31 00:00:00+00:00,-0.762,0.8869294871794873,1.792015024102411,-0.9201538296284135,False,False
1977-01-07 00:00:00+00:00,-0.798,0.8717435897435899,1.7959070989400192,-0.9297494234134419,False,False
1977-01-14 00:00:00+00:00,-0.835,0.8575,1.8003049293688205,-0.9401185168078073,False,False
1977-01-21 00:00:00+00:00,-0.87,0.844275641025641,1.80513634396575,-0.9496654625320463,False,False
1977-01-28 00:00:00+00:00,-0.901,0.8320833333333332,1.8102761862296328,-0.9573585215982575,False,False
1977-02-04 00:00:00+00:00,-0.926,0.820871794871795,1.8155852081280923,-0.9621535728818026,False,False
1977-02-11 00:00:00+00:00,-0.942,0.8105320512820513,1.8209376472287886,-0.9624338614499838,False,False
1977-02-18 00:00:00+00:00,-0.949,0.8008974358974359,1.826234939411921,-0.9581995164657909,False,False
1977-02-25 00:00:00+00:00,-0.946,0.7917564102564102,1.8314280955891984,-0.9488532006479607,False,False
1977-03-04 00:00:00+00:00,-0.934,0.7828717948717949,1.8365003981730188,-0.9348605622845317,False,False
1977-03-11 00:00:00+00:00,-0.914,0.7739679487179486,1.8414606874658532,-0.9166462038572567,False,False
1977-03-18 00:00:00+00:00,-0.886,0.76475,1.8463128090087209,-0.8940792654123881,False,False
1977-03-25 00:00:00+00:00,-0.853,0.7549358974358974,1.851016483360102,-0.8686772440389366,False,False
1977-04-01 00:00:00+00:00,-0.816,0.7442371794871795,1.855479220290905,-0.8408809769599915,False,False
1977-04-08 00:00:00+00:00,-0.776,0.7323910256410257,1.8595249604053585,-0.8111700879305277,False,False
1977-04-15 00:00:00+00:00,-0.734,0.7191474358974359,1.8628820571274964,-0.7800533750043961,False,False
1977-04-22 00:00:00+00:00,-0.692,0.7043012820512821,1.8651884291903162,-0.748611378989425,False,False
1977-04-29 00:00:00+00:00,-0.65,0.6876602564102564,1.8659962330867992,-0.7168611772583539,False,False
1977-05-06 00:00:00+00:00,-0.611,0.6690897435897436,1.8647926404547301,-0.6864515205709915,False,False
1977-05-13 00:00:00+00:00,-0.576,0.6484679487179488,1.8610189107214516,-0.6579556723812471,False,False
1977-05-20 00:00:00+00:00,-0.545,0.6257051282051282,1.85408251275464,-0.6314201876947714,False,False
1977-05-27 00:00:00+00:00,-0.521,0.6007884615384615,1.8434309632457349,-0.6085329387997938,False,False
1977-06-03 00:00:00+00:00,-0.503,0.5737179487179487,1.8285432657644543,-0.5888391972326714,False,False
1977-06-10 00:00:00+00:00,-0.493,0.5445576923076922,1.8089800235719515,-0.5735595080032809,False,False
1977-06-17 00:00:00+00:00,-0.488,0.5134294871794872,1.7844638089124814,-0.5611934981129125,False,False
1977-06-24 00:00:00+00:00,-0.488,0.48052564102564105,1.7548684518245974,-0.5519078310506018,False,False
1977-07-01 00:00:00+00:00,-0.492,0.4461217948717949,1.7203509182270038,-0.5453083931495933,False,False
1977-07-08 00:00:00+00:00,-0.498,0.410551282051282,1.6813236386842187,-0.5403785809865268,False,False
1977-07-15 00:00:00+00:00,-0.504,0.37419871794871795,1.6384493354304657,-0.5359938198626026,False,False
1977-07-22 00:00:00+00:00,-0.509,0.3374807692307692,1.5926045920832206,-0.5315071760050136,False,False
1977-07-29 00:00:00+00:00,-0.511,0.300775641025641,1.5446828741189425,-0.5255289966807344,False,False
1977-08-05 00:00:00+00:00,-0.51,0.26441666666666663,1.4955158219343283,-0.5178257931534429,False,False
1977-08-12 00:00:00+00:00,-0.505,0.22868589743589743,1.445867373583545,-0.5074365123942702,False,False
1977-08-19 00:00:00+00:00,-0.496,0.19377564102564102,1.3962502806132162,-0.4940200554321106,False,False
1977-08-26 00:00:00+00:00,-0.484,0.1598269230769231,1.3470481379594956,-0.47795390894655787,False,False
1977-09-02 00:00:00+00:00,-0.468,0.12691666666666665,1.2984789958594507,-0.4581642587702368,False,False
1977-09-09 00:00:00+00:00,-0.449,0.0951025641025641,1.2506856812499696,-0.435043410394507,False,False
1977-09-16 00:00:00+00:00,-0.427,0.06442307692307692,1.2037811291708664,-0.4082329129561588,False,False
1977-09-23 00:00:00+00:00,-0.401,0.03492307692307692,1.157911610301264,-0.37647353480604534,False,False
1977-09-30 00:00:00+00:00,-0.374,0.006666666666666664,1.113279869941606,-0.34193258761306217,False,False
1977-10-07 00:00:00+00:00,-0.345,-0.020294871794871796,1.070134457743954,-0.3034246078662564,False,False
1977-10-14 00:00:00+00:00,-0.317,-0.045903846153846156,1.028736034852703,-0.2635235324336335,False,False
1977-10-21 00:00:00+00:00,-0.29,-0.07016666666666667,0.9892007254692106,-0.22223329165984904,False,False
1977-10-28 00:00:00+00:00,-0.265,-0.09315384615384616,0.9514170019831084,-0.18062127698786368,False,False
1977-11-04 00:00:00+00:00,-0.244,-0.11498076923076923,0.9151310321912374,-0.1409844341747437,False,False
1977-11-11 00:00:00+00:00,-0.228,-0.13581410256410256,0.8799393733110569,-0.104763919233456,False,False
1977-11-18 00:00:00+00:00,-0.217,-0.15585256410256412,0.8453183847940358,-0.07233657400262816,False,False
1977-11-25 00:00:00+00:00,-0.211,-0.17526282051282052,0.8108141755383438,-0.044075671794282095,False,False
1977-12-02 00:00:00+00:00,-0.212,-0.19417948717948716,0.7760393196488312,-0.022963414828744592,False,False
1977-12-09 00:00:00+00:00,-0.217,-0.2127051282051282,0.740723719492422,-0.005798210158323038,False,False
1977-12-16 00:00:00+00:00,-0.228,-0.23085256410256408,0.7048334674460967,0.004047146218666504,False,False
1977-12-23 00:00:00+00:00,-0.241,-0.24860897435897436,0.6684821282501906,0.011382464896842512,False,False
1977-12-30 00:00:00+00:00,-0.257,-0.26587820512820515,0.6320444996884558,0.014046803876279821,False,False
1978-01-06 00:00:00+00:00,-0.273,-0.2825448717948718,0.5960620160736507,0.01601321932530659,False,False
1978-01-13 00:00:00+00:00,-0.286,-0.298474358974359,0.5611491142027664,0.022230025243970178,False,False
1978-01-20 00:00:00+00:00,-0.295,-0.31353846153846154,0.5278756009933255,0.035118996793140206,False,False
1978-01-27 00:00:00+00:00,-0.296,-0.32763461538461536,0.4967184584078511,0.06368721526076342,False,False
1978-02-03 00:00:00+00:00,-0.29,-0.3406794871794872,0.4679847390285301,0.1082930338384338,False,False
1978-02-10 00:00:00+00:00,-0.275,-0.3526346153846154,0.4418213781030503,0.17571493647033956,False,False
1978-02-17 00:00:00+00:00,-0.251,-0.3634871794871795,0.41821014145428653,0.26897286396742054,False,False
1978-02-24 00:00:00+00:00,-0.217,-0.3732371794871795,0.39707803916787926,0.3934671879980865,False,False
1978-03-03 00:00:00+00:00,-0.176,-0.3818910256410256,0.3783067295150269,0.5442436244921394,False,False
1978-03-10 00:00:00+00:00,-0.128,-0.389474358974359,0.3617821381264193,0.7227398243829017,False,False
1978-03-17 00:00:00+00:00,-0.075,-0.39600641025641026,0.3474281266455626,0.9239505544808492,False,False
1978-03-24 00:00:00+00:00,-0.018,-0.4015128205128205,0.3351973609715791,1.1441403339250573,False,False
1978-03-31 00:00:00+00:00,0.042,-0.40599999999999997,0.32513340190182427,1.3778959571040195,False,False
1978-04-07 00:00:00+00:00,0.104,-0.40947435897435897,0.31728728101379977,1.6183263234936496,False,False
1978-04-14 00:00:00+00:00,0.167,-0.41192948717948724,0.31173901640747215,1.8570966632639017,False,False
1978-04-21 00:00:00+00:00,0.231,-0.41336538461538463,0.30851601279168395,2.0885962410335983,True,False
1978-04-28 00:00:00+00:00,0.296,-0.41378846153846144,0.307579415595807,2.307659178568702,True,True
1978-05-05 00:00:00+00:00,0.359,-0.41321794871794876,0.30881835761227155,2.500557138793821,True,True
1978-05-12 00:00:00+00:00,0.419,-0.411698717948718,0.3120345601179752,2.6622009998977174,True,True
1978-05-19 00:00:00+00:00,0.476,-0.4093012820512821,0.31696395276620903,2.793066133625219,True,True
1978-05-26 00:00:00+00:00,0.528,-0.4061089743589743,0.3233336352142658,2.8889941305981415,True,True
1978-06-02 00:00:00+00:00,0.573,-0.4022307692307692,0.3308475888489163,2.947673799358153,True,True
1978-06-09 00:00:00+00:00,0.609,-0.3977948717948718,0.33920310250308816,2.9681181108468953,True,True
1978-06-16 00:00:00+00:00,0.636,-0.3929423076923077,0.34809778456327634,2.9559001904686615,True,True
1978-06-23 00:00:00+00:00,0.652,-0.38780128205128206,0.357272524875058,2.910386916583948,True,True
1978-06-30 00:00:00+00:00,0.656,-0.38250641025641025,0.366464089633482,2.8338558664644866,True,True
1978-07-07 00:00:00+00:00,0.649,-0.3771730769230769,0.3754333610120299,2.733302853419559,True,True
1978-07-14 00:00:00+00:00,0.63,-0.37191025641025643,0.3839850193951959,2.6092430845045396,True,True
1978-07-21 00:00:00+00:00,0.604,-0.36680128205128204,0.39194848937190907,2.4768593536537797,True,True
1978-07-28 00:00:00+00:00,0.571,-0.3619102564102564,0.39925093365345404,2.3366514083596694,True,True
1978-08-04 00:00:00+00:00,0.537,-0.3572948717948718,0.4058354221960065,2.203589984717879,True,True
1978-08-11 00:00:00+00:00,0.506,-0.3529807692307692,0.41173714557608415,2.0862357901396575,True,True
1978-08-18 00:00:00+00:00,0.485,-0.34896794871794873,0.4170388304017469,1.9997369259705642,True,True
1978-08-25 00:00:00+00:00,0.482,-0.345224358974359,0.42189011829970186,1.9607578445028102,True,True
1978-09-01 00:00:00+00:00,0.502,-0.3416666666666667,0.42651526211520197,1.9780456682433838,True,True
1978-09-08 00:00:00+00:00,0.552,-0.3381730769230769,0.4311839239845621,2.064485773720423,True,True
1978-09-15 00:00:00+00:00,0.634,-0.3345705128205128,0.43626139119508656,2.220160968558846,True,True
1978-09-22 00:00:00+00:00,0.748,-0.33066666666666666,0.44218431908312383,2.4394050628102306,True,True
1978-09-29 00:00:00+00:00,0.892,-0.32625000000000004,0.4494822774503246,2.7103404541564764,True,True
1978-10-06 00:00:00+00:00,1.06,-0.32111538461538464,0.4587587877198308,3.010548073596462,True,True
1978-10-13 00:00:00+00:00,1.243,-0.3150769230769231,0.47062217622455654,3.310674680857983,True,True
1978-10-20 00:00:00+00:00,1.43,-0.30799358974358976,0.4855639155535251,3.579330205710077,True,True
1978-10-27 00:00:00+00:00,1.608,-0.2997948717948718,0.5038187682087016,3.7866689217988556,True,True
1978-11-03 00:00:00+00:00,1.766,-0.29047435897435897,0.5252610343219845,3.9151473735889994,True,True
1978-11-10 00:00:00+00:00,1.895,-0.28010256410256407,0.5493950594501344,3.9590865019418437,True,True
1978-11-17 00:00:00+00:00,1.988,-0.2687948717948718,0.5754467181180911,3.9218137852542947,True,True
1978-11-24 00:00:00+00:00,2.038,-0.25671153846153844,0.6024608032718006,3.808897651099598,True,True
1978-12-01 00:00:00+00:00,2.047,-0.2440576923076923,0.6293699587978567,3.640239989661697,True,True
1978-12-08 00:00:00+00:00,2.016,-0.23101923076923078,0.6552658211763988,3.4291720369836427,True,True
1978-12-15 00:00:00+00:00,1.95,-0.21779487179487178,0.6793773783156718,3.1908552462687516,True,True
1978-12-22 00:00:00+00:00,1.854,-0.20456410256410254,0.7011606247293108,2.9359379719287992,True,True
1978-12-29 00:00:00+00:00,1.733,-0.19148076923076923,0.7202720764710484,2.6718802964842197,True,True
1979-01-05 00:00:00+00:00,1.595,-0.17869230769230768,0.7365388947125011,2.408144797817699,True,True
1979-01-12 00:00:00+00:00,1.445,-0.1663076923076923,0.7499801082556466,2.148467238758343,True,True
1979-01-19 00:00:00+00:00,1.29,-0.1544230769230769,0.7607222971620451,1.8987521232276876,True,True
