timestamp,open,high,low,close,volume,source_symbol,atr14,rsi14,ema20,ema50,sma50,volume_mean20,bb_lower,bb_middle,bb_upper,bb_width,adx,plus_di,minus_di,drawdown_30,atr60_mean,bb_width20_median,volume20_mean,regime,range_rule_matched,warmup_complete
2019-07-05 00:00:00+00:00,0.00449,0.0046,0.00355,0.0038701,1928297660,DOGEUSDT,,,0.0038701,0.0038701,,,,,,,,,,,,,,Range/Chop,False,False
2019-07-06 00:00:00+00:00,0.0038741,0.0039426,0.0033652,0.0035,1010744287,DOGEUSDT,,,0.003834852381,0.003855586275,,,,,,,,,,,,,,Range/Chop,False,False
2019-07-07 00:00:00+00:00,0.003504,0.00365,0.0034,0.0035377,530613992,DOGEUSDT,,,0.003806552154,0.003843120146,,,,,,,,,,,,,,Range/Chop,False,False
2019-07-08 00:00:00+00:00,0.0035378,0.0035618,0.0034,0.003458,308445688,DOGEUSDT,,,0.003773356711,0.003828017395,,,,,,,,,,,,,,Range/Chop,False,False
2019-07-09 00:00:00+00:00,0.003462,0.003582,0.0033564,0.0034545,253375582,DOGEUSDT,,,0.003742989405,0.003813369654,,,,,,,,,,,,,,Range/Chop,False,False
2019-07-10 00:00:00+00:00,0.0034576,0.0035294,0.003251,0.0033421,241274866,DOGEUSDT,,,0.003704809462,0.003794888491,,,,,,,,,,,,,,Range/Chop,False,False
2019-07-11 00:00:00+00:00,0.0033358,0.0033395,0.0030909,0.003209,202811394,DOGEUSDT,,,0.003657589513,0.003771912472,,,,,,,,,,,,,,Range/Chop,False,False
2019-07-12 00:00:00+00:00,0.0032105,0.0033598,0.0031562,0.0032622,228622573,DOGEUSDT,,,0.003619933369,0.003751923748,,,,,,,,,,,,,,Range/Chop,False,False
2019-07-13 00:00:00+00:00,0.0032626,0.0032653,0.0031358,0.0032532,110731940,DOGEUSDT,,,0.003585006381,0.003732365954,,,,,,,,,,,,,,Range/Chop,False,False
2019-07-14 00:00:00+00:00,0.0032474,0.0032788,0.0029008,0.0029175,216658454,DOGEUSDT,,,0.003521434345,0.003700410426,,,,,,,,,,,,,,Range/Chop,False,False
