timestamp,open,high,low,close,volume,source_symbol,atr14,rsi14,ema20,ema50,sma50,volume_mean20,bb_lower,bb_middle,bb_upper,bb_width,adx,plus_di,minus_di,drawdown_30,atr60_mean,bb_width20_median,volume20_mean,regime,range_rule_matched,warmup_complete
2020-06-10 00:00:00+00:00,17.3734,17.5833,17.13,17.406,1807563.86,BNBUSDT,0.7347893713,54.47322781,17.17995553,16.67085803,16.73089,2354653.089,16.00211691,17.109435,18.21675309,0.129439469,12.29888664,15.35251539,17.00488733,-0.04362637363,0.9927934513,0.1369292465,2354653.089,Range/Chop,True,True
2020-06-11 00:00:00+00:00,17.4084,17.5191,15.93,16.2298,1801896.12,BNBUSDT,0.7958115591,42.3973261,17.08946453,16.65356163,16.741278,2318715.122,15.94055325,17.091605,18.24265675,0.1346920614,13.68074361,13.1627757,25.35014485,-0.1082527473,0.986191181,0.1364981437,2318715.122,Range/Chop,True,True
2020-06-12 00:00:00+00:00,16.2376,16.7999,16.0869,16.6377,1932061.47,BNBUSDT,0.7898964477,46.80176788,17.04643934,16.65293961,16.753352,2300168.139,15.96323947,17.09949,18.23574053,0.1328987623,14.96389652,12.31410577,23.71569432,-0.08584065934,0.97918193,0.136371586,2300168.139,Range/Chop,True,True
2020-06-13 00:00:00+00:00,16.642,16.8179,16.49,16.8101,2023311.83,BNBUSDT,0.7568967014,48.59095596,17.02393083,16.65910276,16.770916,2287283.798,16.12107439,17.141875,18.16267561,0.1191002283,16.10986904,12.10292435,22.98183534,-0.07636813187,0.9716684588,0.1356075758,2287283.798,Range/Chop,True,True
2020-06-14 00:00:00+00:00,16.8111,16.8398,16.4023,16.5729,1697344.55,BNBUSDT,0.7340826513,46.28444277,16.98097551,16.65572226,16.777808,2254725.38,16.1562295,17.151485,18.1467405,0.1160547327,17.29607632,11.58770119,22.85684426,-0.0894010989,0.963548807,0.1356075758,2254725.38,Range/Chop,True,True
2020-06-15 00:00:00+00:00,16.5728,16.5982,15.4,16.377,1521685.21,BNBUSDT,0.7672338905,44.40952982,16.92345403,16.64479197,16.778172,2230442.45,16.19249526,17.15954,18.12658474,0.1127121986,19.52056329,10.29508143,29.63843517,-0.1001648352,0.9554702017,0.1355224994,2230442.45,Range/Chop,True,True
2020-06-16 00:00:00+00:00,16.3758,16.6481,16.1562,16.4329,1614905.64,BNBUSDT,0.7475671841,45.09302529,16.8767346,16.63648249,16.778372,2180497.129,16.18522944,17.157685,18.13014056,0.1133551015,21.45496724,10.28799649,28.24542647,-0.09709340659,0.9477567349,0.1355224994,2180497.129,Range/Chop,False,True
2020-06-17 00:00:00+00:00,16.4331,16.632,15.9709,16.3983,1502697.31,BNBUSDT,0.7413909566,44.72646213,16.8311694,16.627142,16.779538,2112308.575,16.09656021,17.12374,18.15091979,0.1199714301,23.43103048,9.632722934,28.23164432,-0.09899450549,0.9399597062,0.1355224994,2112308.575,Range/Chop,False,True
2020-06-18 00:00:00+00:00,16.3983,16.5423,15.8783,16.1608,1382820.87,BNBUSDT,0.7358630311,42.19114136,16.7673247,16.60885407,16.75542,2051482.036,15.97232634,17.081625,18.19092366,0.1298820993,25.35588112,9.011865155,27.31087787,-0.112043956,0.9325072272,0.1355224994,2051482.036,Bear Trend,False,True
2020-06-19 00:00:00+00:00,16.1665,16.3106,15.8966,15.9512,1324135.6,BNBUSDT,0.7128728146,40.03432473,16.68959854,16.58306372,16.73536,1969197.905,15.8218715,16.9928,18.1637285,0.1378146623,27.14324243,8.638034478,26.17796656,-0.1235604396,0.92414183,0.1355224994,1969197.905,Bear Trend,False,True
2020-06-20 00:00:00+00:00,15.9611,16.0898,15.7,16.059,1427210.22,BNBUSDT,0.689796185,41.68545377,16.62954153,16.5625122,16.70722,1909911.307,15.70308474,16.94117,18.17925526,0.1461628993,29.00649836,8.289369807,27.15712004,-0.1176373626,0.9159486041,0.136371586,1909911.307,Bear Trend,False,True
2020-06-21 00:00:00+00:00,16.059,16.3358,15.921,15.9775,1317075.84,BNBUSDT,0.6701536004,40.77142944,16.56744234,16.53957055,16.676104,1826272.446,15.62727953,16.84266,18.05804047,0.144321677,29.95045868,10.54488357,25.95645996,-0.1221153846,0.9077727514,0.1364981437,1826272.446,Bear Trend,False,True
2020-06-22 00:00:00+00:00,15.9792,16.55,15.9499,16.5051,1706812.42,BNBUSDT,0.6651497718,48.62483952,16.56150497,16.53821876,16.664064,1784800.209,15.59703544,16.80457,18.01210456,0.1437150209,30.18590011,12.16557284,24.28374629,-0.09312637363,0.8996376739,0.1364981437,1784800.209,Bear Trend,False,True
2020-06-23 00:00:00+00:00,16.5051,16.5472,16.2602,16.3898,1453306.73,BNBUSDT,0.6381390738,47.15337757,16.54515212,16.53239842,16.651712,1724949.989,15.57947942,16.745165,17.91085058,0.1392265271,30.4045243,11.77475797,23.50363923,-0.09946153846,0.8917386734,0.1364981437,1724949.989,Bear Trend,False,True
2020-06-24 00:00:00+00:00,16.3898,16.6481,15.95,15.9968,1529800.3,BNBUSDT,0.6424219971,42.4391997,16.49292811,16.51139456,16.633876,1685413.709,15.51651586,16.669155,17.82179414,0.1382960489,31.06448098,10.8608106,25.12830667,-0.1210549451,0.884455911,0.1364981437,1685413.709,Bear Trend,False,True
2020-06-25 00:00:00+00:00,16.0084,16.0816,15.5,15.906,1201354.75,BNBUSDT,0.6380775687,41.40912853,16.43703019,16.48765359,16.62451,1622736.454,15.48253155,16.579885,17.67723845,0.1323716599,32.23870613,10.15370361,28.52974902,-0.126043956,0.8779053698,0.1355411479,1622736.454,Bear Trend,False,True
2020-06-26 00:00:00+00:00,15.9056,15.9996,15.5715,15.7694,1041399,BNBUSDT,0.623079171,39.84239542,16.37344636,16.45948679,16.599892,1569526.708,15.43478602,16.4908,17.54681398,0.1280731044,33.32905806,9.655394948,27.12960758,-0.1335494505,0.8717407005,0.1337954118,1569526.708,Bear Trend,False,True
2020-06-27 00:00:00+00:00,15.7696,15.8714,14.8,15.1242,1309335.66,BNBUSDT,0.6551020873,33.41209852,16.25447052,16.4071226,16.559634,1544176.353,15.25116807,16.376335,17.50150193,0.1374137659,35.11274892,8.527458407,32.37233881,-0.169,0.8668424362,0.1337954118,1544176.353,Bear Trend,False,True
2020-06-28 00:00:00+00:00,15.123,15.4944,14.9249,15.3782,1402858.96,BNBUSDT,0.6489876525,37.67653102,16.17101619,16.36677269,16.531696,1531442.546,15.18087592,16.2728,17.36472408,0.13420236,36.76903329,7.992956981,30.34323935,-0.155043956,0.8615230955,0.1335505611,1531442.546,Bear Trend,False,True
2020-06-29 00:00:00+00:00,15.3714,15.5901,15.204,15.4656,1511856.38,BNBUSDT,0.630209963,39.12128465,16.10383369,16.33143259,16.533996,1525471.636,15.15565215,16.177415,17.19917785,0.1263196687,37.9820633,8.727850304,29.0153911,-0.1502417582,0.8550937077,0.1326352111,1525471.636,Bear Trend,False,True
2020-06-30 00:00:00+00:00,15.4674,15.5476,15.2519,15.3838,1315772.42,BNBUSDT,0.6063163943,38.22807951,16.03525905,16.29427052,16.54005,1500882.064,15.16680672,16.076305,16.98580328,0.1131476772,39.1084483,8.423809924,28.00462096,-0.1547362637,0.8483839191,0.1326352111,1500882.064,Bear Trend,False,True
2020-07-01 00:00:00+00:00,15.3959,15.8888,15.3363,15.8144,1612208.19,BNBUSDT,0.6024723661,45.30711864,16.01422486,16.27545207,16.540554,1491397.667,15.14204266,16.055535,16.96902734,0.1137915794,38.98796247,11.9172535,26.17020925,-0.1310769231,0.842440663,0.1311268796,1491397.667,Bear Trend,False,True
2020-07-02 00:00:00+00:00,15.8123,15.9796,15.0743,15.3634,1399345.39,BNBUSDT,0.6241029114,40.12100307,15.95224154,16.23968532,16.523494,1464761.863,15.07189782,15.99182,16.91174218,0.1150490909,39.2369722,10.68248809,26.45726236,-0.1417047023,0.8368819251,0.1289776019,1464761.863,Bear Trend,False,True
2020-07-03 00:00:00+00:00,15.364,15.488,15.2484,15.2863,1211128.83,BNBUSDT,0.5966384177,39.29295983,15.88881853,16.20229766,16.501666,1424152.714,15.0275577,15.91563,16.8037023,0.111597505,39.46819553,10.37606606,25.69834853,-0.1460119889,0.830730359,0.1289776019,1424152.714,Bear Trend,False,True
2020-07-04 00:00:00+00:00,15.2856,15.6399,15.2239,15.5548,1319545.75,BNBUSDT,0.5837356736,43.6542687,15.85700725,16.1769056,16.498318,1405262.773,15.01740805,15.864725,16.71204195,0.1068177297,39.15887726,11.70660426,24.39020838,-0.1310119051,0.8246880715,0.1289776019,1405262.773,Bear Trend,False,True
2020-07-05 00:00:00+00:00,15.5579,15.6135,15.1,15.4885,1120649.91,BNBUSDT,0.5787188398,42.8359174,15.82191132,16.1499093,16.486928,1385211.008,14.99212392,15.8203,16.64847608,0.1046978977,39.07214391,10.9646524,24.37362347,-0.1296199516,0.8186848759,0.1289776019,1385211.008,Bear Trend,False,True
2020-07-06 00:00:00+00:00,15.4865,16.3496,15.4401,16.311,1606449.31,BNBUSDT,0.6023460655,54.28517202,15.86849119,16.15622658,16.48723,1384788.192,15.00252245,15.814205,16.62588755,0.1026523369,36.85507326,18.51105569,21.74487709,-0.07518809782,0.8128620276,0.1289776019,1384788.192,Bear Trend,False,True
2020-07-07 00:00:00+00:00,16.312,16.8757,16.0301,16.8048,1880630.34,BNBUSDT,0.6197213465,59.52632117,15.95766346,16.18166084,16.490728,1403684.843,14.94841577,15.83453,16.72064423,0.1119217602,34.75245695,22.77069495,19.62555268,-0.04427496545,0.8077775971,0.1289776019,1403684.843,Bull Trend,False,True
2020-07-08 00:00:00+00:00,16.7995,17.455,16.5683,17.2819,2271202.72,BNBUSDT,0.6387912503,63.8399384,16.08378123,16.22480747,16.49217,1448103.936,14.80877386,15.890585,16.97239614,0.1361574972,33.75897287,26.99063208,17.6796926,-0.01714126472,0.8032076497,0.1302223822,1448103.936,Bull Trend,False,True
2020-07-09 00:00:00+00:00,17.2819,17.5,16.4088,16.8274,1869273.67,BNBUSDT,0.671106161,57.5476885,16.15460206,16.24843855,16.490722,1475360.84,14.7779229,15.934395,17.0908671,0.1451541898,32.48061416,23.85591644,17.3239813,-0.04298965496,0.7968380556,0.1302223822,1475360.84,Bull Trend,False,True
2020-07-10 00:00:00+00:00,16.8278,17.331,16.4438,17.3123,2099193.57,BNBUSDT,0.6865414352,61.8661329,16.26485901,16.29015861,16.515192,1508960.007,14.69385654,15.99706,17.30026346,0.1629303711,31.29356678,21.65388838,15.72488562,-0.01180425935,0.7901500993,0.1302223822,1508960.007,Bull Trend,False,True
