rebalance_date,weighted_return,turnover_frac,cost,net_pnl
2020-04-01 00:00:00+00:00,0.20053510340432262,0.5,15.0,1990.3510340432258
2020-04-08 00:00:00+00:00,-0.13368808276957406,0.9999999999999999,35.97105310212967,-1638.9380945775501
2020-04-15 00:00:00+00:00,0.1557534373178497,0.9999999999999999,31.05423881839702,1581.2139075998493
2020-04-22 00:00:00+00:00,0.21644020668368388,0.9999999999999999,35.79788054119657,2546.902340516941
2020-04-29 00:00:00+00:00,0.03218179190162732,0.6666666666666666,28.95905837516493,437.01813677315295
2020-05-06 00:00:00+00:00,0.05181302548819133,0.9999999999999999,44.74964197306685,728.1218047395814
2020-05-13 00:00:00+00:00,0.021933019089233435,0.9999999999999999,46.9340073872856,296.2008192659014
2020-05-20 00:00:00+00:00,-0.019290036159902803,0.9999999999999999,47.8226098450833,-355.32256756927563
2020-05-27 00:00:00+00:00,0.16677802448637916,0.9999999999999999,46.756642142375476,2552.5701605649465
2020-06-03 00:00:00+00:00,0.026716654200233024,0.9999999999999999,54.41435262407031,430.1754615715399
2020-06-10 00:00:00+00:00,-0.0534888216866947,0.9999999999999999,55.70487900878493,-1048.9009924687198
2020-06-17 00:00:00+00:00,0.007283180963674678,0.9999999999999999,52.55817603137877,75.03872635435255
2020-06-24 00:00:00+00:00,-0.08911964301021197,0.6666666666666666,35.18886147362789,-1603.1982477063866
2020-07-01 00:00:00+00:00,0.09480232080615043,0.9999999999999999,47.97369746732267,1468.032255050788
2020-07-08 00:00:00+00:00,-0.011906462598809082,0.9999999999999999,52.37779423247503,-260.2558769115021
2020-07-15 00:00:00+00:00,0.05032277411773796,0.9999999999999999,51.597026601740524,813.9048116736958
2020-07-22 00:00:00+00:00,0.04316467950496179,0.9999999999999999,54.038741036761614,723.4829048643878
2020-07-29 00:00:00+00:00,0.13331535050176005,0.9999999999999999,56.20918975135478,2441.6400879559114
2020-08-05 00:00:00+00:00,0.23145808817919492,0.6666666666666666,42.35607334348168,4859.471806086534
2020-08-12 00:00:00+00:00,0.12721381436743867,0.9999999999999999,78.11252543348212,3234.218244655458
2020-08-19 00:00:00+00:00,0.00393303336975093,0.9999999999999999,87.81518016744849,27.31149782230932
2020-08-26 00:00:00+00:00,-0.06618128685514613,0.9999999999999999,87.89711466091542,-2026.945167698821
2020-09-02 00:00:00+00:00,-0.09239246310660361,0.6666666666666666,54.54418610521264,-2574.2800373080026
2020-09-09 00:00:00+00:00,0.012993230377920773,0.6666666666666666,49.39562603059663,271.5087483079842
2020-09-16 00:00:00+00:00,-0.17141372414823786,0.9999999999999999,74.9079652908189,-4354.992398246221
2020-09-23 00:00:00+00:00,0.18011279350069676,0.9999999999999999,61.842988096080234,3651.0614600423687
2020-09-30 00:00:00+00:00,-0.14135357450007524,0.9999999999999999,72.79617247620735,-3502.7959022881732
2020-10-07 00:00:00+00:00,0.08493612856861588,0.9999999999999999,62.28778476934282,1701.2066470383834
2020-10-14 00:00:00+00:00,-0.10231945838720446,0.6666666666666666,44.927603140305315,-2343.411613115961
2020-10-21 00:00:00+00:00,0.04778995253244567,0.6666666666666666,40.2407799140734,921.3117010670067
2020-10-28 00:00:00+00:00,-0.02421227548637095,0.9999999999999999,63.12510497431111,-572.5925822223471
2020-11-04 00:00:00+00:00,0.21869762456519629,0.9999999999999999,61.40732722764407,4415.138204633513
2020-11-11 00:00:00+00:00,0.03414929054671227,0.9999999999999999,74.65274184154461,775.1266485769884
2020-11-18 00:00:00+00:00,0.4554596488315389,0.9999999999999999,76.97812178727557,11609.831317194054
2020-11-25 00:00:00+00:00,-0.06695631908554625,0.9999999999999999,111.80761573885772,-2607.216414273891
2020-12-02 00:00:00+00:00,0.000708590222462363,0.9999999999999999,103.98596649603604,-79.42482011857646
2020-12-09 00:00:00+00:00,0.23771458359641312,1.0,103.74769203568034,8117.032111747874
2020-12-16 00:00:00+00:00,-0.08078340403517834,1.0,128.09878837092396,-3577.5175141659784
2020-12-23 00:00:00+00:00,0.2719574917323622,0.75,88.02467687131953,10551.517693117894
2020-12-30 00:00:00+00:00,0.13957398674973062,1.0,149.02078890777972,6784.1210832418365
2021-01-06 00:00:00+00:00,-0.050333290668448716,1.0,169.37315215750522,-3011.075851815869
2021-01-13 00:00:00+00:00,0.03813871052236001,0.75,120.25494345154321,1918.1310464067574
2021-01-20 00:00:00+00:00,0.06457662912611506,1.0,166.09431774127788,3409.17606783659
2021-01-27 00:00:00+00:00,0.2862300703800968,1.0,176.32184594478767,16646.54961216361
2021-02-03 00:00:00+00:00,0.5518689715098386,1.0,226.2614947812785,41395.97131095968
2021-02-10 00:00:00+00:00,0.31397258971601716,1.0,350.4494087141575,36326.72006409614
2021-02-17 00:00:00+00:00,-0.13604539790661288,0.75,344.57217667983446,-21178.99834732685
2021-02-24 00:00:00+00:00,0.1032940843712242,0.75,296.919430398349,13334.200878500706
2021-03-03 00:00:00+00:00,0.02907784375547126,1.0,435.8951764999675,3789.0687688432517
2021-03-10 00:00:00+00:00,0.0910190932244681,0.75,335.44678710487295,13234.358718382544
2021-03-17 00:00:00+00:00,-0.15411101189196882,0.5,243.48272948082246,-25259.062608486216
2021-03-24 00:00:00+00:00,0.16041709834379092,0.75,308.39120335213966,21678.818572870194
2021-03-31 00:00:00+00:00,0.12583146159494032,0.75,357.16854514109764,19617.515930789
2021-04-07 00:00:00+00:00,0.20258564711887006,1.0,535.0772746471638,35597.91470635185
2021-04-14 00:00:00+00:00,0.04673825280372515,1.0,641.8710187662193,9358.105628727179
2021-04-21 00:00:00+00:00,0.31110146970534003,0.75,502.4590017393007,68971.20051282711
2021-04-28 00:00:00+00:00,0.08701144906086991,1.0,876.8589371908822,24555.396645126806
2021-05-05 00:00:00+00:00,-0.07617580673454732,1.0,950.5251271262626,-25086.197920559964
2021-05-12 00:00:00+00:00,-0.3238697546618061,1.0,875.2665333645828,-95366.05234152355
2021-05-19 00:00:00+00:00,0.12438845276706378,1.0,589.1683763400121,23839.412541065743
2021-05-26 00:00:00+00:00,-0.03533162146984273,1.0,660.6866139632093,-8441.729732209962
2021-06-02 00:00:00+00:00,-0.07252150314454114,1.0,635.3614247665795,-15994.483279476466
2021-06-09 00:00:00+00:00,-0.07731026915150885,1.0,587.37797492815,-15724.16108671599
2021-06-16 00:00:00+00:00,-0.2869913399068622,0.5,270.10274583400104,-51948.2020387824
2021-06-23 00:00:00+00:00,0.11442733061431343,1.0,384.36088555165486,14276.102489858153
2021-06-30 00:00:00+00:00,0.15036323195365175,1.0,427.18919302122936,20983.99337976027
2021-07-07 00:00:00+00:00,-0.13106295161026033,1.0,490.14117316051016,-21903.257459871238
2021-07-14 00:00:00+00:00,-0.10286241494574758,1.0,424.4314007808964,-14977.11102182405
2021-07-21 00:00:00+00:00,0.11529941700223895,1.0,379.5000677154243,14205.878785584136
2021-07-28 00:00:00+00:00,0.14368080486416215,0.75,316.58827805413256,19900.148878113396
2021-08-04 00:00:00+00:00,0.27693518991104543,1.0,481.81815070651686,43995.64887212613
2021-08-11 00:00:00+00:00,0.23067185123285228,0.9999999999999999,613.8050973228952,46582.047601221566
2021-08-18 00:00:00+00:00,0.2346492747907708,0.9999999999999999,753.5512401265598,58186.53276433449
2021-08-25 00:00:00+00:00,0.03483314458387894,0.9999999999999999,928.1108384195633,9848.228836424998
2021-09-01 00:00:00+00:00,-0.021802305149229054,0.9999999999999999,957.6555249288383,-7917.354852376739
2021-09-08 00:00:00+00:00,0.14148980873646977,0.9999999999999999,933.9034603717081,43112.03720173502
2021-09-15 00:00:00+00:00,-0.1011253687983602,0.7999999999999999,850.5916575815306,-36690.75626997353
2021-09-22 00:00:00+00:00,-0.14244753689973738,0.9999999999999999,953.1673031669925,-46211.94549966807
2021-09-29 00:00:00+00:00,0.1904858210681154,0.7999999999999999,651.6251733343908,51067.27323135501
2021-10-06 00:00:00+00:00,0.13185143968565302,0.9999999999999999,967.7332863620534,41564.609059826296
2021-10-13 00:00:00+00:00,0.09157589465029142,0.7999999999999999,873.9416908332258,32472.721730100515
2021-10-20 00:00:00+00:00,-0.09397100875053369,0.9999999999999999,1189.8452787318338,-38460.16564522864
