rebalance_date,entry_date,exit_date,n_eligible,n_long,long_names,weighted_return,turnover_frac,cost,capital_before,capital_after,net_pnl
2020-06-24 00:00:00+00:00,2020-06-25 00:00:00+00:00,2020-07-02 00:00:00+00:00,32,3,"VET,ZIL,IOST",-0.05489227352048091,0.0,0.0,27079.33786112296,25592.891440496685,-1486.4464206262746
2020-07-01 00:00:00+00:00,2020-07-02 00:00:00+00:00,2020-07-09 00:00:00+00:00,32,3,"VET,FET,BAT",0.48416511916242855,0.6666666666666666,51.185782880993365,25592.891440496685,37932.89099161486,12339.999551118177
2020-07-08 00:00:00+00:00,2020-07-09 00:00:00+00:00,2020-07-16 00:00:00+00:00,32,3,"VET,ADA,LINK",0.09660163010681237,0.6666666666666666,75.86578198322972,37932.89099161486,41521.40431408565,3588.5133224707897
2020-07-15 00:00:00+00:00,2020-07-16 00:00:00+00:00,2020-07-23 00:00:00+00:00,32,3,"VET,LINK,ADA",-0.09001225956422339,0.0,0.0,41521.40431408565,37783.96889149511,-3737.435422590541
2020-07-22 00:00:00+00:00,2020-07-23 00:00:00+00:00,2020-07-30 00:00:00+00:00,32,3,"VET,FET,LINK",0.031153859359472937,0.3333333333333333,37.78396889149511,37783.96889149511,38923.30137549195,1139.332483996841
2020-07-29 00:00:00+00:00,2020-07-30 00:00:00+00:00,2020-08-06 00:00:00+00:00,32,3,"FET,ADA,VET",0.16606527597749202,0.3333333333333333,38.92330137549195,38923.30137549195,45348.18685899263,6424.885483500679
2020-08-05 00:00:00+00:00,2020-08-06 00:00:00+00:00,2020-08-13 00:00:00+00:00,32,3,"FET,LINK,ETH",0.26634536132151426,0.6666666666666666,90.69637371798525,45348.18685899263,57335.769699508586,11987.582840515955
2020-08-12 00:00:00+00:00,2020-08-13 00:00:00+00:00,2020-08-20 00:00:00+00:00,32,3,"FET,LINK,STX",0.07078512013704215,0.3333333333333333,57.33576969950858,57335.769699508586,61336.95327613858,4001.183576629992
2020-08-19 00:00:00+00:00,2020-08-20 00:00:00+00:00,2020-08-27 00:00:00+00:00,32,3,"FET,LINK,THETA",0.018706143896887482,0.3333333333333333,61.33695327613857,61336.95327613858,62422.99419704255,1086.0409209039717
2020-08-26 00:00:00+00:00,2020-08-27 00:00:00+00:00,2020-09-03 00:00:00+00:00,32,3,"ATOM,FET,THETA",-0.07904051585005885,0.3333333333333333,62.42299419704255,62422.99419704255,57426.62554060603,-4996.36865643652
2020-09-02 00:00:00+00:00,2020-09-03 00:00:00+00:00,2020-09-10 00:00:00+00:00,32,3,"LINK,ATOM,TRX",-0.1269501789112384,0.6666666666666666,114.85325108121205,57426.62554060603,50021.451902876186,-7405.173637729844
2020-09-09 00:00:00+00:00,2020-09-10 00:00:00+00:00,2020-09-17 00:00:00+00:00,32,3,"TRX,NEO,THETA",0.031915707644224876,0.6666666666666666,100.04290380575236,50021.451902876186,51517.879033942285,1496.4271310660988
2020-09-16 00:00:00+00:00,2020-09-17 00:00:00+00:00,2020-09-24 00:00:00+00:00,32,3,"THETA,NEO,BNB",-0.06274236399607883,0.3333333333333333,51.51787903394228,51517.879033942285,48234.00763625478,-3283.871397687508
2020-09-23 00:00:00+00:00,2020-09-24 00:00:00+00:00,2020-10-01 00:00:00+00:00,33,3,"THETA,NEO,BNB",0.20032298900516943,0.0,0.0,48234.00763625478,57896.3882176475,9662.380581392725
2020-09-30 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020-10-08 00:00:00+00:00,33,3,"THETA,BNB,TRX",-0.031023072738379454,0.3333333333333333,57.8963882176475,57896.3882176475,56042.36796646432,-1854.0202511831812
2020-10-07 00:00:00+00:00,2020-10-08 00:00:00+00:00,2020-10-15 00:00:00+00:00,34,3,"THETA,BNB,ZIL",0.03809324121819639,0.3333333333333333,56.04236796646431,56042.36796646432,58121.16103988331,2078.7930734189868
2020-10-14 00:00:00+00:00,2020-10-15 00:00:00+00:00,2020-10-22 00:00:00+00:00,34,3,"THETA,ZIL,ADA",-0.05619564596039072,0.3333333333333333,58.121161039883305,58121.16103988331,54796.88369023929,-3324.2773496440204
2020-10-21 00:00:00+00:00,2020-10-22 00:00:00+00:00,2020-10-29 00:00:00+00:00,34,3,"ZIL,ADA,BNB",-0.03071713905773595,0.3333333333333333,54.796883690239284,54796.88369023929,53058.883310305384,-1738.0003799339029
2020-10-28 00:00:00+00:00,2020-10-29 00:00:00+00:00,2020-11-05 00:00:00+00:00,35,3,"BTC,LTC,ZIL",0.012326348302389583,0.6666666666666666,106.11776662061077,53058.883310305384,53606.787819903446,547.9045095980618
2020-11-04 00:00:00+00:00,2020-11-05 00:00:00+00:00,2020-11-12 00:00:00+00:00,36,3,"BTC,LTC,LINK",0.136776359699135,0.3333333333333333,53.60678781990344,53606.787819903446,60885.32232525386,7278.534505350413
2020-11-11 00:00:00+00:00,2020-11-12 00:00:00+00:00,2020-11-19 00:00:00+00:00,38,3,"BTC,STX,DCR",0.15385269840949373,0.6666666666666666,121.77064465050772,60885.32232525386,70130.92281387546,9245.600488621596
2020-11-18 00:00:00+00:00,2020-11-19 00:00:00+00:00,2020-11-26 00:00:00+00:00,39,3,"CRV,LTC,DCR",0.007730300537740341,0.6666666666666666,140.2618456277509,70130.92281387546,70532.79407858802,401.8712647125649
2020-11-25 00:00:00+00:00,2020-11-26 00:00:00+00:00,2020-12-03 00:00:00+00:00,39,3,"XRP,XLM,CRV",0.06935104022781675,0.6666666666666666,141.06558815717602,70532.79407858802,75283.25112995533,4750.45705136731
2020-12-02 00:00:00+00:00,2020-12-03 00:00:00+00:00,2020-12-10 00:00:00+00:00,41,4,"XRP,XLM,RUNE,DCR",-0.06080455244587224,0.4999999999999999,112.92487669493298,75283.25112995533,70592.76186163326,-4690.489268322068
2020-12-09 00:00:00+00:00,2020-12-10 00:00:00+00:00,2020-12-17 00:00:00+00:00,41,4,"XRP,XLM,ZIL,COMP",0.07643268221097235,0.5,105.88914279244989,70592.76186163326,75882.46685260588,5289.704990972619
2020-12-16 00:00:00+00:00,2020-12-17 00:00:00+00:00,2020-12-24 00:00:00+00:00,41,4,"EGLD,XLM,ZIL,XRP",-0.1053480727995958,0.25,56.911850139454415,75882.46685260588,67831.48336026519,-8050.983492340689
2020-12-23 00:00:00+00:00,2020-12-24 00:00:00+00:00,2020-12-31 00:00:00+00:00,42,4,"EGLD,ZIL,THETA,DCR",0.2917152096538838,0.5,101.7472250403978,67831.48336026519,87517.21152479849,19685.7281645333
2020-12-30 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,42,4,"ZIL,EGLD,CHZ,THETA",0.22175171921775513,0.25,65.63790864359888,87517.21152479849,106858.6657329229,19341.454208124414
2021-01-06 00:00:00+00:00,2021-01-07 00:00:00+00:00,2021-01-14 00:00:00+00:00,42,4,"THETA,DOGE,EGLD,SNX",-0.0022111494154975486,0.5,160.28799859938437,106858.6657329229,106462.09725804733,-396.5684748755739
2021-01-13 00:00:00+00:00,2021-01-14 00:00:00+00:00,2021-01-21 00:00:00+00:00,42,4,"SNX,THETA,DOGE,SOL",0.020448255757609224,0.25,79.8465729435355,106462.09725804733,108559.21487832782,2097.1176202804927
2021-01-20 00:00:00+00:00,2021-01-21 00:00:00+00:00,2021-01-28 00:00:00+00:00,43,4,"AVAX,INJ,IOST,SNX",-0.09800963613395725,0.75,244.25823347623762,108559.21487832782,97675.10749563859,-10884.107382689239
2021-01-27 00:00:00+00:00,2021-01-28 00:00:00+00:00,2021-02-04 00:00:00+00:00,43,4,"CRV,AVAX,ENJ,SOL",0.3450810963250815,0.75,219.76899186518682,97675.10749563859,131161.17168203855,33486.06418639996
2021-02-03 00:00:00+00:00,2021-02-04 00:00:00+00:00,2021-02-11 00:00:00+00:00,44,4,"AVAX,CRV,DOGE,IOST",1.0247938746157677,0.5,196.74175752305783,131161.17168203855,265377.5952516957,134216.42356965717
2021-02-10 00:00:00+00:00,2021-02-11 00:00:00+00:00,2021-02-18 00:00:00+00:00,44,4,"DOGE,EGLD,AVAX,CRV",-0.22725662910245611,0.25,199.0331964387718,265377.5952516957,204869.74431904062,-60507.8509326551
2021-02-17 00:00:00+00:00,2021-02-18 00:00:00+00:00,2021-02-25 00:00:00+00:00,44,4,"DOGE,SAND,EGLD,AXS",-0.0767622733853083,0.5,307.30461647856094,204869.74431904062,188836.17238076567,-16033.571938274952
2021-02-24 00:00:00+00:00,2021-02-25 00:00:00+00:00,2021-03-04 00:00:00+00:00,44,4,"BNB,DOGE,SOL,POL",0.011143146339369553,0.75,424.88138785672277,188836.17238076567,190515.52009591425,1679.3477151485858
2021-03-03 00:00:00+00:00,2021-03-04 00:00:00+00:00,2021-03-11 00:00:00+00:00,44,4,"POL,BNB,ADA,SOL",0.0963500042856105,0.25,142.8866400719357,190515.52009591425,208728.80463355896,18213.284537644708
2021-03-10 00:00:00+00:00,2021-03-11 00:00:00+00:00,2021-03-18 00:00:00+00:00,44,4,"CHZ,POL,ENJ,BNB",0.547820716395241,0.5,313.09320695033847,208728.80463355896,322761.6747132872,114032.87007972825
2021-03-17 00:00:00+00:00,2021-03-18 00:00:00+00:00,2021-03-25 00:00:00+00:00,45,4,"CHZ,ENJ,POL,MANA",-0.17249597165326588,0.25,242.07125603496542,322761.6747132872,266844.51476514846,-55917.15994813875
2021-03-24 00:00:00+00:00,2021-03-25 00:00:00+00:00,2021-04-01 00:00:00+00:00,46,4,"CHZ,THETA,ENJ,MANA",0.1309654378539672,0.25,200.13338607386135,266844.51476514846,301591.79009422165,34747.27532907319
2021-03-31 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-04-08 00:00:00+00:00,46,4,"CHZ,MANA,AXS,ENJ",0.055484914837215904,0.25,226.19384257066625,301591.79009422165,318099.3910406324,16507.600946410734
2021-04-07 00:00:00+00:00,2021-04-08 00:00:00+00:00,2021-04-15 00:00:00+00:00,46,4,"CHZ,AXS,THETA,QTUM",0.03976489745754655,0.5,477.1490865609486,318099.3910406324,330271.43162011023,12172.040579477849
2021-04-14 00:00:00+00:00,2021-04-15 00:00:00+00:00,2021-04-22 00:00:00+00:00,46,4,"XRP,TRX,QTUM,RUNE",-0.14239928544248698,0.75,743.110721145248,330271.43162011023,282497.9050341941,-47773.526585916115
2021-04-21 00:00:00+00:00,2021-04-22 00:00:00+00:00,2021-04-29 00:00:00+00:00,46,4,"DOGE,ETC,XRP,VET",0.020901654938357495,0.75,635.6202863269368,282497.9050341941,287766.95847970084,5269.0534455067245
2021-04-28 00:00:00+00:00,2021-04-29 00:00:00+00:00,2021-05-06 00:00:00+00:00,47,4,"DOGE,ETC,XRP,RUNE",0.7972522855105401,0.25,215.82521885977565,287766.95847970084,516973.9986031992,229207.04012349836
2021-05-05 00:00:00+00:00,2021-05-06 00:00:00+00:00,2021-05-13 00:00:00+00:00,47,4,"DOGE,ETC,XRP,VET",-0.22605725493526335,0.25,387.7304989523994,516973.9986031992,399720.545107101,-117253.45349609823
2021-05-12 00:00:00+00:00,2021-05-13 00:00:00+00:00,2021-05-20 00:00:00+00:00,48,4,"DOGE,ETC,POL,BCH",-0.08819705494776445,0.5,599.5808176606515,399720.545107101,363866.789408879,-35853.75569822197
2021-05-19 00:00:00+00:00,2021-05-20 00:00:00+00:00,2021-05-27 00:00:00+00:00,48,4,"POL,ETC,SOL,ADA",0.2328016478206984,0.5,545.8001841133186,363866.789408879,448029.7773863798,84162.98797750077
2021-05-26 00:00:00+00:00,2021-05-27 00:00:00+00:00,2021-06-03 00:00:00+00:00,48,4,"POL,ETC,ADA,DOGE",-0.03572476052133999,0.25,336.0223330397848,448029.7773863798,431687.9985497823,-16341.778836597456
2021-06-02 00:00:00+00:00,2021-06-03 00:00:00+00:00,2021-06-10 00:00:00+00:00,48,4,"POL,ETC,ADA,DOGE",-0.1303383383214845,0.0,0.0,431687.9985497823,375422.5021454763,-56265.49640430603
2021-06-09 00:00:00+00:00,2021-06-10 00:00:00+00:00,2021-06-17 00:00:00+00:00,48,4,"POL,SOL,ADA,THETA",-0.04855253599487394,0.5,563.1337532182145,375422.5021454763,356631.6538435542,-18790.848301922088
2021-06-16 00:00:00+00:00,2021-06-17 00:00:00+00:00,2021-06-24 00:00:00+00:00,48,4,"THETA,POL,BTC,SOL",-0.1946445545503284,0.25,267.47374038266565,356631.6538435542,286947.77070224605,-69683.88314130815
2021-06-23 00:00:00+00:00,2021-06-24 00:00:00+00:00,2021-07-01 00:00:00+00:00,48,4,"THETA,SOL,CRV,CHZ",0.103988748002076,0.5,430.4216560533691,286947.77070224605,316356.688463506,29408.917761259945
2021-06-30 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-07-08 00:00:00+00:00,49,4,"SOL,THETA,CRV,ALGO",0.01160698331458826,0.25,237.2675163476295,316356.688463506,319791.3677516127,3434.6792881066795
2021-07-07 00:00:00+00:00,2021-07-08 00:00:00+00:00,2021-07-15 00:00:00+00:00,49,4,"AXS,COMP,EGLD,DCR",0.09210735961199046,1.0,959.374103254838,319791.3677516127,348287.1321586659,28495.76440705324
2021-07-14 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-07-22 00:00:00+00:00,49,4,"AXS,SAND,STX,SNX",-0.16444708016069093,0.75,783.6460473569983,348287.1321586659,290228.6841702756,-58058.44798839034
2021-07-21 00:00:00+00:00,2021-07-22 00:00:00+00:00,2021-07-29 00:00:00+00:00,49,4,"AXS,SAND,COMP,STX",0.4226916178576325,0.25,217.67151312770667,290228.6841702756,412688.2447177735,122459.56054749794
2021-07-28 00:00:00+00:00,2021-07-29 00:00:00+00:00,2021-08-05 00:00:00+00:00,49,4,"AXS,SAND,FET,STX",0.07117549463484318,0.25,309.51618353833015,412688.2447177735,441752.0184820079,29063.773764234385
2021-08-04 00:00:00+00:00,2021-08-05 00:00:00+00:00,2021-08-12 00:00:00+00:00,49,4,"AXS,SAND,STX,FET",0.204075964938211,0.0,0.0,441752.0184820079,531902.9879171262,90150.96943511826
2021-08-11 00:00:00+00:00,2021-08-12 00:00:00+00:00,2021-08-19 00:00:00+00:00,50,5,"AXS,SFP,QTUM,FET,EGLD",0.08706311543306247,0.6,957.4253782508271,531902.9879171262,577254.693775095,45351.70585796889
2021-08-18 00:00:00+00:00,2021-08-19 00:00:00+00:00,2021-08-26 00:00:00+00:00,50,5,"AXS,TWT,AR,SOL,QTUM",0.023938658269710006,0.6,1039.058448795171,577254.693775095,590034.338175168,12779.644400072983
2021-08-25 00:00:00+00:00,2021-08-26 00:00:00+00:00,2021-09-02 00:00:00+00:00,50,5,"AVAX,RUNE,AR,TWT,SOL",0.37494234388145276,0.4,708.0412058102017,590034.338175168,810555.1546952971,220520.8165201291
2021-09-01 00:00:00+00:00,2021-09-02 00:00:00+00:00,2021-09-09 00:00:00+00:00,50,5,"AR,SOL,AVAX,TWT,ADA",0.12184466151246373,0.2,486.33309281717834,810555.1546952971,908830.6400635111,98275.48536821397
2021-09-08 00:00:00+00:00,2021-09-09 00:00:00+00:00,2021-09-16 00:00:00+00:00,50,5,"SOL,AR,AVAX,TWT,FET",0.09990656428994123,0.2,545.2983840381066,908830.6400635111,999083.4884496466,90252.84838613553
2021-09-15 00:00:00+00:00,2021-09-16 00:00:00+00:00,2021-09-23 00:00:00+00:00,50,5,"AR,SOL,AVAX,IOST,ATOM",0.00436943689683638,0.4,1198.9001861395761,999083.4884496466,1002250.0205209588,3166.532071312191
2021-09-22 00:00:00+00:00,2021-09-23 00:00:00+00:00,2021-09-30 00:00:00+00:00,50,5,"SOL,IOST,ATOM,ALGO,AVAX",-0.13272099804059245,0.2,601.3500123125754,1002250.0205209588,868629.0474989003,-133620.9730220585
2021-09-29 00:00:00+00:00,2021-09-30 00:00:00+00:00,2021-10-07 00:00:00+00:00,50,5,"ATOM,ALGO,EGLD,SOL,AVAX",0.07118416155729837,0.2,521.1774284993402,868629.0474989003,929940.5005209249,61311.453022024594
2021-10-06 00:00:00+00:00,2021-10-07 00:00:00+00:00,2021-10-14 00:00:00+00:00,50,5,"AXS,ALGO,XTZ,ATOM,EGLD",-0.010673074223896314,0.4,1115.92860062511,929940.5005209249,918899.2479344327,-11041.25258649222
2021-10-13 00:00:00+00:00,2021-10-14 00:00:00+00:00,2021-10-21 00:00:00+00:00,50,5,"AXS,STX,BTC,CFX,ICX",0.07008120774022572,0.7999999999999999,2205.3581950426383,918899.2479344327,981091.4588262202,62192.210891787545
2021-10-20 00:00:00+00:00,2021-10-21 00:00:00+00:00,2021-10-28 00:00:00+00:00,50,5,"AXS,STX,SFP,BTC,1INCH",-0.04537912594720982,0.4,1177.3097505914645,981091.4588262202,935393.0761998219,-45698.38262639835
2021-10-27 00:00:00+00:00,2021-10-28 00:00:00+00:00,2021-11-04 00:00:00+00:00,50,5,"AXS,SFP,CRV,STX,RUNE",0.13367596965509232,0.4,1122.4716914397864,935393.0761998219,1059310.180978053,123917.10477823112
2021-11-03 00:00:00+00:00,2021-11-04 00:00:00+00:00,2021-11-11 00:00:00+00:00,50,5,"MANA,SAND,ENJ,RUNE,SFP",-0.156017377256764,0.6,1906.7583257604956,1059310.180978053,892132.6265147086,-167177.5544633444
2021-11-10 00:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-18 00:00:00+00:00,51,5,"MANA,SAND,ENJ,GRT,RUNE",0.15986689328059434,0.2,535.2795759088252,892132.6265147086,1034219.8183339632,142087.19181925454
2021-11-17 00:00:00+00:00,2021-11-18 00:00:00+00:00,2021-11-25 00:00:00+00:00,51,5,"SAND,MANA,AVAX,ENJ,CHZ",0.4137338008273262,0.4,1241.063782000756,1034219.8183339632,1460870.4508822197,426650.63254825654
2021-11-24 00:00:00+00:00,2021-11-25 00:00:00+00:00,2021-12-02 00:00:00+00:00,51,5,"SAND,MANA,ENJ,AVAX,EGLD",-0.10384606847289801,0.2,876.522270529332,1460870.4508822197,1308288.275739342,-152582.17514287774
2021-12-01 00:00:00+00:00,2021-12-02 00:00:00+00:00,2021-12-09 00:00:00+00:00,53,5,"SAND,AVAX,MANA,STX,BAT",-0.18047012988480515,0.4,1569.9459308872106,1308288.275739342,1070611.374759008,-237676.90098033403
2021-12-08 00:00:00+00:00,2021-12-09 00:00:00+00:00,2021-12-16 00:00:00+00:00,53,5,"SAND,MANA,BAT,POL,SFP",-0.08830081353886693,0.4,1284.7336497108097,1070611.374759008,974790.7857341119,-95820.58902489603
2021-12-15 00:00:00+00:00,2021-12-16 00:00:00+00:00,2021-12-23 00:00:00+00:00,53,5,"SAND,SFP,POL,MANA,BAT",0.018318562162207824,0.0,0.0,974790.7857341119,992647.5513377296,17856.76560361765
2021-12-22 00:00:00+00:00,2021-12-23 00:00:00+00:00,2021-12-30 00:00:00+00:00,53,5,"POL,SAND,CRV,GNO,BAT",0.029564726174642765,0.4,1191.1770616052756,992647.5513377296,1020803.727319354,28156.1759816244
2021-12-29 00:00:00+00:00,2021-12-30 00:00:00+00:00,2022-01-06 00:00:00+00:00,53,5,"POL,STX,IOTA,GNO,ICX",-0.10329657607201606,0.6,1837.446709174837,1020803.727319354,913520.750736538,-107282.97658281599
2022-01-05 00:00:00+00:00,2022-01-06 00:00:00+00:00,2022-01-13 00:00:00+00:00,53,5,"ATOM,CRV,AR,XTZ,GNO",-0.062229266043385835,0.7999999999999999,2192.449801767691,913520.750736538,854480.5751010326,-59040.17563550535
2022-01-12 00:00:00+00:00,2022-01-13 00:00:00+00:00,2022-01-20 00:00:00+00:00,53,5,"ATOM,LINK,CRV,AR,POL",-0.15311053130774166,0.4,1025.3766901212393,854480.5751010326,722625.2235650476,-131855.351535985
2022-01-19 00:00:00+00:00,2022-01-20 00:00:00+00:00,2022-01-27 00:00:00+00:00,53,5,"ATOM,LINK,ADA,STX,CRV",-0.2515526606916685,0.4,867.1502682780572,722625.2235650476,539979.77562607,-182645.44793897762
2022-01-26 00:00:00+00:00,2022-01-27 00:00:00+00:00,2022-02-03 00:00:00+00:00,53,5,"ATOM,DOGE,BTC,ADA,BNB",-0.05922696273625472,0.6,971.963596126926,539979.77562607,507026.4499806066,-32953.32564546337
2022-02-02 00:00:00+00:00,2022-02-03 00:00:00+00:00,2022-02-10 00:00:00+00:00,53,5,"SNX,DCR,BTC,DOGE,ATOM",0.14806663172431905,0.4,608.431739976728,507026.4499806066,581491.7168843972,74465.26690379059
2022-02-09 00:00:00+00:00,2022-02-10 00:00:00+00:00,2022-02-17 00:00:00+00:00,54,5,"DCR,MANA,XRP,SNX,ETC",-0.058146233931035,0.6,1046.685090391915,581491.7168843972,546633.478395086,-34858.23848931119
2022-02-16 00:00:00+00:00,2022-02-17 00:00:00+00:00,2022-02-24 00:00:00+00:00,54,5,"XRP,MANA,ETC,BTC,DCR",-0.18197704384582605,0.2,327.98008703705165,546633.478395086,446830.75384255004,-99802.72455253598
2022-02-23 00:00:00+00:00,2022-02-24 00:00:00+00:00,2022-03-03 00:00:00+00:00,55,5,"INJ,MANA,GNO,AVAX,XRP",0.09415434685771862,0.6,804.2953569165901,446830.75384255004,488097.51626962074,41266.7624270707
2022-03-02 00:00:00+00:00,2022-03-03 00:00:00+00:00,2022-03-10 00:00:00+00:00,55,5,"TWT,RUNE,CFX,INJ,XRP",-0.022777550609447264,0.6,878.5755292853172,488097.51626962074,476101.2748611586,-11996.241408462112
2022-03-09 00:00:00+00:00,2022-03-10 00:00:00+00:00,2022-03-17 00:00:00+00:00,55,5,"TWT,ZEC,INJ,XRP,AVAX",0.01497252908528537,0.4,571.3215298333904,476101.2748611586,482658.3935167254,6557.118655566766
2022-03-16 00:00:00+00:00,2022-03-17 00:00:00+00:00,2022-03-24 00:00:00+00:00,55,5,"RUNE,TWT,ZEC,GRT,ATOM",0.11968896660410702,0.6,868.7851083301056,482658.3935167254,539558.4927512106,56900.099234485184
2022-03-23 00:00:00+00:00,2022-03-24 00:00:00+00:00,2022-03-31 00:00:00+00:00,56,5,"TWT,RUNE,JASMY,ETC,ZEC",0.13329913397955565,0.4,647.4701913014527,539558.4927512106,610833.70237496,71275.20962374937
2022-03-30 00:00:00+00:00,2022-03-31 00:00:00+00:00,2022-04-07 00:00:00+00:00,56,5,"RUNE,ZIL,TWT,JASMY,ZEC",-0.18639887716509765,0.2,366.500221424976,610833.70237496,496608.485896243,-114225.21647871693
2022-04-06 00:00:00+00:00,2022-04-07 00:00:00+00:00,2022-04-14 00:00:00+00:00,56,5,"ZIL,JASMY,RUNE,CVX,TWT",-0.14717009461895472,0.2,297.9650915377459,496608.485896243,423224.60294677934,-73383.88294946367
2022-04-13 00:00:00+00:00,2022-04-14 00:00:00+00:00,2022-04-21 00:00:00+00:00,57,5,"ZIL,CVX,TWT,JASMY,ETC",0.08940681307833562,0.2,253.9347617680676,423224.60294677934,460809.83115082677,37585.228204047424
2022-04-20 00:00:00+00:00,2022-04-21 00:00:00+00:00,2022-04-28 00:00:00+00:00,57,5,"ZIL,CFX,CVX,TWT,COMP",-0.1490005297030556,0.4,552.9717973809921,460809.83115082677,391595.9504195969,-69213.88073122984
2022-04-27 00:00:00+00:00,2022-04-28 00:00:00+00:00,2022-05-05 00:00:00+00:00,57,5,"SNX,CFX,COMP,DOGE,CRV",-0.06166973695520729,0.6,704.8727107552745,391595.9504195969,366741.4584537407,-24854.49196585623
2022-05-04 00:00:00+00:00,2022-05-05 00:00:00+00:00,2022-05-12 00:00:00+00:00,57,5,"ENS,TRX,DOGE,BNB,DCR",-0.3633172421696977,0.7999999999999999,880.1795002889776,366741.4584537407,232617.78367874588,-134123.6747749948
2022-05-11 00:00:00+00:00,2022-05-12 00:00:00+00:00,2022-05-19 00:00:00+00:00,57,5,"TRX,ENS,CRV,ALGO,BNB",-0.02300012736206663,0.4,279.1413404144951,232617.78367874588,226988.40368703858,-5629.379991707305
2022-05-18 00:00:00+00:00,2022-05-19 00:00:00+00:00,2022-05-26 00:00:00+00:00,57,5,"TRX,ENS,ZEC,JASMY,BTC",0.08327503469654779,0.6,408.5791266366694,226988.40368703858,245482.29175315404,18493.88806611547
2022-05-25 00:00:00+00:00,2022-05-26 00:00:00+00:00,2022-06-02 00:00:00+00:00,57,5,"TRX,BNB,ENS,BTC,ETC",-0.05740301871078794,0.4,294.5787501037849,245482.29175315404,231096.28841637686,-14386.003336777183
2022-06-01 00:00:00+00:00,2022-06-02 00:00:00+00:00,2022-06-09 00:00:00+00:00,57,5,"TRX,ETC,XLM,1INCH,BTC",-0.035097543430609446,0.4,277.31554609965224,231096.28841637686,222708.06085093078,-8388.227565446083
2022-06-08 00:00:00+00:00,2022-06-09 00:00:00+00:00,2022-06-16 00:00:00+00:00,57,5,"TRX,BTC,LINK,XLM,ADA",-0.185881434252878,0.4,267.24967302111696,222708.06085093078,181043.51740726142,-41664.54344366936
2022-06-15 00:00:00+00:00,2022-06-16 00:00:00+00:00,2022-06-23 00:00:00+00:00,58,5,"XEC,NEO,JASMY,LINK,TWT",-0.01798487104193587,0.7999999999999999,434.50444177742736,181043.51740726142,177352.96865193592,-3690.5487553254934
2022-06-22 00:00:00+00:00,2022-06-23 00:00:00+00:00,2022-06-30 00:00:00+00:00,58,5,"TWT,SNX,THETA,LINK,BAT",-0.07091467194408581,0.6,319.23534357348467,177352.96865193592,164456.80571810066,-12896.162933835265
2022-06-29 00:00:00+00:00,2022-06-30 00:00:00+00:00,2022-07-07 00:00:00+00:00,58,5,"TWT,THETA,BAT,ADA,SNX",0.06235720330653516,0.2,98.67408343086039,164456.80571810066,174613.19810397676,10156.392385876097
2022-07-06 00:00:00+00:00,2022-07-07 00:00:00+00:00,2022-07-14 00:00:00+00:00,58,5,"TWT,BAT,IMX,SNX,THETA",-0.05999659760642162,0.2,104.76791886238605,174613.19810397676,164032.2324016997,-10580.965702277055
2022-07-13 00:00:00+00:00,2022-07-14 00:00:00+00:00,2022-07-21 00:00:00+00:00,58,5,"TWT,BAT,SAND,IMX,COMP",0.08170532793403606,0.4,196.83867888203963,164032.2324016997,177237.70106295054,13205.468661250838
2022-07-20 00:00:00+00:00,2022-07-21 00:00:00+00:00,2022-07-28 00:00:00+00:00,58,5,"POL,CRV,COMP,CVX,AR",0.045993648677209294,0.7999999999999999,425.37048255108124,177237.70106295054,184964.13913544503,7726.438072494493
2022-07-27 00:00:00+00:00,2022-07-28 00:00:00+00:00,2022-08-04 00:00:00+00:00,58,5,"CRV,ETC,POL,ENS,CVX",0.021239549570942762,0.4,221.95696696253404,184964.13913544503,188670.73717049655,3706.5980350515165
2022-08-03 00:00:00+00:00,2022-08-04 00:00:00+00:00,2022-08-11 00:00:00+00:00,58,5,"ETC,POL,CVX,CRV,ENS",0.058342896284647755,0.0,0.0,188670.73717049655,199678.33442118287,11007.597250686318
2022-08-10 00:00:00+00:00,2022-08-11 00:00:00+00:00,2022-08-18 00:00:00+00:00,59,5,"LDO,ETC,ENS,SNX,POL",-0.05948937301046901,0.4,239.61400130541946,199678.33442118287,187559.98150138653,-12118.352919796336
2022-08-17 00:00:00+00:00,2022-08-18 00:00:00+00:00,2022-08-25 00:00:00+00:00,59,5,"ETC,CHZ,ENS,LDO,INJ",-0.07115954567601597,0.4,225.07197780166385,187559.98150138653,173988.22645294425,-13571.755048442283
2022-08-24 00:00:00+00:00,2022-08-25 00:00:00+00:00,2022-09-01 00:00:00+00:00,59,5,"CHZ,ETC,INJ,LDO,ATOM",-0.09641861796183492,0.2,104.39293587176655,173988.22645294425,157108.12918084883,-16880.097272095416
2022-08-31 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022-09-08 00:00:00+00:00,60,6,"CHZ,ATOM,INJ,XEC,TWT,DCR",-0.007760687483099345,0.49999999999999994,235.6621937712732,157108.12918084883,155653.19989545058,-1454.9292853982479
