date,oil_vol,mean,std,z,risk_off_signal_close,risk_off_actionable
2008-06-25 00:00:00+00:00,43.97,34.80611111111111,5.517239619906102,1.6609553907765298,True,True
2008-06-26 00:00:00+00:00,44.68,34.87031746031746,5.529398205983296,1.7740958734112513,True,True
2008-06-27 00:00:00+00:00,43.83,34.93626984126984,5.546934365142452,1.6033595447999782,True,True
2008-06-30 00:00:00+00:00,45.11,34.99928571428571,5.557443044507287,1.8193104643163618,True,True
2008-07-01 00:00:00+00:00,46.45,35.069404761904764,5.573136767489246,2.0420448506635718,True,True
2008-07-02 00:00:00+00:00,46.05,35.14452380952381,5.598493551949808,1.9479304725961675,True,True
2008-07-03 00:00:00+00:00,44.39,35.218333333333334,5.6192173463621495,1.6321964610613173,True,True
2008-07-07 00:00:00+00:00,46.38,35.286031746031746,5.626564494869345,1.9717126257211544,True,True
2008-07-08 00:00:00+00:00,48.41,35.36134920634921,5.647575491249481,2.310487184079035,True,True
2008-07-09 00:00:00+00:00,47.01,35.44134920634921,5.689073731757899,2.0334858254818444,True,True
2008-07-10 00:00:00+00:00,46.91,35.519285714285715,5.7125401552734605,1.9939841079627396,True,True
2008-07-11 00:00:00+00:00,47.67,35.595555555555556,5.735850986795064,2.1050833559382793,True,True
2008-07-14 00:00:00+00:00,47.24,35.676190476190484,5.762241824848756,2.00682475246742,True,True
2008-07-15 00:00:00+00:00,50.89,35.75626984126984,5.78221207400145,2.6172907470440117,True,True
2008-07-16 00:00:00+00:00,52.02,35.84710317460317,5.839390551523067,2.769620679195454,True,True
2008-07-17 00:00:00+00:00,53.88,35.944563492063494,5.903454472518611,3.0381256587017686,True,True
2008-07-18 00:00:00+00:00,53.73,36.04761904761905,5.988699108958772,2.9526247070802163,True,True
2008-07-21 00:00:00+00:00,51.46,36.15210317460318,6.066408057031119,2.5233872633501115,True,True
2008-07-22 00:00:00+00:00,50.94,36.25039682539683,6.112978017325802,2.4030191394389013,True,True
2008-07-23 00:00:00+00:00,51.54,36.345039682539685,6.1550704326020025,2.468689917336458,True,True
2008-07-24 00:00:00+00:00,50.7,36.440753968253965,6.203080380115616,2.2987362984131225,True,True
2008-07-25 00:00:00+00:00,48.84,36.53543650793651,6.237951654554414,1.9725326795503078,True,True
2008-07-28 00:00:00+00:00,49.28,36.61896825396826,6.261271440114764,2.022118329659842,True,True
2008-07-29 00:00:00+00:00,48.38,36.70638888888889,6.283692234915938,1.8577630276425023,True,True
2008-07-30 00:00:00+00:00,47.17,36.77869047619048,6.312822108970788,1.646064049396075,True,True
2008-07-31 00:00:00+00:00,47.02,36.84408730158731,6.334818691085139,1.6063463209662259,True,True
2008-08-01 00:00:00+00:00,46.83,36.91269841269841,6.3510718626934874,1.561516197849423,True,True
2008-08-04 00:00:00+00:00,48.0,36.98075396825397,6.365131094610516,1.731189172376394,True,True
2008-08-05 00:00:00+00:00,48.47,37.054880952380955,6.384302929071703,1.7879977147761748,True,True
2008-08-06 00:00:00+00:00,48.41,37.118293650793646,6.418053398606912,1.759366220240128,True,True
2008-08-07 00:00:00+00:00,46.99,37.1934126984127,6.439043278852036,1.5214352314982194,True,True
2008-08-08 00:00:00+00:00,45.7,37.272460317460315,6.436541558126892,1.3093273159867858,True,True
2008-08-11 00:00:00+00:00,45.57,37.33583333333334,6.440601579447305,1.278477882088348,True,True
2008-08-12 00:00:00+00:00,45.93,37.39416666666666,6.448371586341601,1.323719208646912,True,True
2008-08-13 00:00:00+00:00,46.86,37.45412698412699,6.457242238173819,1.4566393313026924,True,True
2008-08-14 00:00:00+00:00,46.68,37.52011904761905,6.468087550387379,1.4161652700313805,True,True
2008-08-15 00:00:00+00:00,48.35,37.58178571428571,6.481083260135982,1.6614837139877079,True,True
2008-08-18 00:00:00+00:00,46.62,37.62674603174603,6.51637347257259,1.3801010648187317,True,True
2008-08-19 00:00:00+00:00,44.77,37.671031746031744,6.539470576834399,1.085557029511814,True,True
2008-08-20 00:00:00+00:00,44.03,37.713134920634914,6.550920626099266,0.9642713505332842,False,True
2008-08-21 00:00:00+00:00,45.14,37.751626984126986,6.559454911560765,1.126369967548876,False,False
2008-08-22 00:00:00+00:00,43.63,37.804047619047616,6.565527160717684,0.8873548518403428,False,False
2008-08-25 00:00:00+00:00,44.48,37.858730158730154,6.556394705056204,1.0098949406086868,False,False
2008-08-26 00:00:00+00:00,46.96,37.92146825396825,6.543748196952832,1.381246874725504,False,False
2008-08-27 00:00:00+00:00,48.21,37.992817460317454,6.543888940724647,1.5613318979327195,False,False
2008-08-28 00:00:00+00:00,49.1,38.06980158730159,6.549540384129552,1.6841179328287093,False,False
2008-08-29 00:00:00+00:00,50.22,38.150039682539685,6.560356217736815,1.8398330695561218,False,False
2008-09-02 00:00:00+00:00,46.69,38.23428571428571,6.578546495218761,1.2853468911194648,False,False
2008-09-03 00:00:00+00:00,45.08,38.305039682539686,6.57320290366587,1.0306939275648896,False,False
2008-09-04 00:00:00+00:00,44.79,38.36690476190476,6.563264536596671,0.9786433568661063,False,False
2008-09-05 00:00:00+00:00,44.85,38.42444444444444,6.555728683723137,0.9801436065389992,False,False
2008-09-08 00:00:00+00:00,45.2,38.47896825396825,6.551788701281425,1.025831578591237,False,False
2008-09-09 00:00:00+00:00,45.65,38.533769841269844,6.550013448071938,1.0864451218531297,False,False
2008-09-10 00:00:00+00:00,45.35,38.592619047619046,6.54705233738666,1.0321256962913254,False,False
2008-09-11 00:00:00+00:00,46.98,38.64837301587302,6.544525412910007,1.273068168960221,False,False
2008-09-12 00:00:00+00:00,45.75,38.71476190476191,6.543847414702552,1.0750920138253066,False,False
2008-09-15 00:00:00+00:00,45.75,38.77579365079365,6.537427501070441,1.0668120370075826,False,False
2008-09-16 00:00:00+00:00,51.56,38.84079365079365,6.524954684176504,1.9493171929686142,False,False
2008-09-17 00:00:00+00:00,52.44,38.927460317460316,6.5483278406306855,2.063509954205081,True,False
2008-09-18 00:00:00+00:00,54.57,39.01742063492063,6.577675700667974,2.364449096129804,True,True
2008-09-19 00:00:00+00:00,52.73,39.119166666666665,6.619191620520069,2.0562682142542252,True,True
2008-09-22 00:00:00+00:00,57.47,39.20710317460317,6.65227875923037,2.7453595206088055,True,True
2008-09-23 00:00:00+00:00,54.76,39.31492063492064,6.72710030248781,2.2959490226966697,True,True
2008-09-24 00:00:00+00:00,53.99,39.41638888888889,6.7664998025010155,2.153788744030474,True,True
2008-09-25 00:00:00+00:00,52.39,39.51638888888889,6.794981571522174,1.8945763098261406,True,True
2008-09-26 00:00:00+00:00,52.7,39.6115873015873,6.806660484592068,1.9228831418932024,True,True
2008-09-29 00:00:00+00:00,64.21,39.71051587301588,6.815030386949535,3.5949192792888325,True,True
2008-09-30 00:00:00+00:00,59.56,39.84896825396826,6.956047479770428,2.8336539972384247,True,True
2008-10-01 00:00:00+00:00,57.99,39.964166666666664,7.040965255777605,2.5601366685543403,True,True
2008-10-02 00:00:00+00:00,57.85,40.072301587301595,7.107672714374128,2.501198230012176,True,True
2008-10-03 00:00:00+00:00,56.41,40.18035714285714,7.170110065961068,2.2635137686645073,True,True
2008-10-06 00:00:00+00:00,65.02,40.28468253968254,7.21427256097772,3.428664117032637,True,True
2008-10-07 00:00:00+00:00,64.12,40.42535714285714,7.348881929177541,3.22425140116446,True,True
2008-10-08 00:00:00+00:00,62.6,40.556507936507934,7.475085131091675,2.9489285642788117,True,True
2008-10-09 00:00:00+00:00,61.58,40.68353174603175,7.576336497811554,2.7581230400740853,True,True
2008-10-10 00:00:00+00:00,70.52,40.807896825396824,7.660972909337237,3.87837204572149,True,True
2008-10-13 00:00:00+00:00,70.52,40.97186507936508,7.8513600779328,3.763441572840804,True,True
2008-10-14 00:00:00+00:00,70.52,41.138174603174605,8.030299732022765,3.658870325805928,True,True
2008-10-15 00:00:00+00:00,70.52,41.30531746031746,8.200647305760585,3.5624849417875266,True,True
2008-10-16 00:00:00+00:00,75.09,41.466904761904765,8.372419668080598,4.0159352458503115,True,True
2008-10-17 00:00:00+00:00,70.04,41.63924603174603,8.613272107705534,3.297324595474736,True,True
2008-10-20 00:00:00+00:00,69.38,41.790039682539685,8.775652141940611,3.143921371450257,True,True
2008-10-21 00:00:00+00:00,71.76,41.9368253968254,8.925866717280218,3.341207699801052,True,True
2008-10-22 00:00:00+00:00,83.79,42.09353174603174,9.100420540334378,4.581817737890628,True,True
2008-10-23 00:00:00+00:00,81.88,42.298452380952384,9.450304216614802,4.188388723979738,True,True
2008-10-24 00:00:00+00:00,84.59,42.49900793650794,9.748397733701585,4.317734381925921,True,True
2008-10-27 00:00:00+00:00,82.51,42.71123015873016,10.076092630766524,3.949821751315342,True,True
2008-10-28 00:00:00+00:00,92.9,42.90873015873016,10.363536559232298,4.823765473836768,True,True
2008-10-29 00:00:00+00:00,79.85,43.147976190476186,10.811084113657506,3.3948513787954537,True,True
2008-10-30 00:00:00+00:00,80.35,43.32734126984127,11.042020449725403,3.3528880786558783,True,True
2008-10-31 00:00:00+00:00,80.56,43.49753968253968,11.279221787070437,3.285905802468185,True,True
2008-11-03 00:00:00+00:00,84.07,43.659642857142856,11.51563815785722,3.5091721873255284,True,True
2008-11-04 00:00:00+00:00,83.2,43.83456349206349,11.791162645887336,3.3385542791801677,True,True
2008-11-05 00:00:00+00:00,83.63,44.00543650793651,12.046645836261588,3.2892610964613618,True,True
2008-11-06 00:00:00+00:00,90.25,44.173809523809524,12.30110806119899,3.7456943103790135,True,True
2008-11-07 00:00:00+00:00,85.63,44.367777777777775,12.63749952503424,3.2650622174492563,True,True
2008-11-10 00:00:00+00:00,87.35,44.54551587301587,12.899932028749607,3.3181945479702786,True,True
2008-11-11 00:00:00+00:00,87.41,44.74507936507936,13.16984130177711,3.239592615984182,True,True
2008-11-12 00:00:00+00:00,79.79,44.934603174603176,13.437165066381544,2.593954651387113,True,True
2008-11-13 00:00:00+00:00,82.27,45.097698412698406,13.609392858039591,2.7313710446195607,True,True
2008-11-14 00:00:00+00:00,79.78,45.28210317460317,13.79645323457641,2.500490252011934,True,True
2008-11-17 00:00:00+00:00,80.66,45.46154761904762,13.949667561822833,2.5232466813247068,True,True
2008-11-18 00:00:00+00:00,75.77,45.651785714285715,14.101279009610659,2.1358498236356684,True,True
2008-11-19 00:00:00+00:00,71.6,45.82765873015874,14.199487241548933,1.815019150440105,True,True
2008-11-20 00:00:00+00:00,79.09,45.97710317460317,14.271869914550017,2.3201512502323602,True,True
2008-11-21 00:00:00+00:00,79.7,46.1545238095238,14.404416742259619,2.3288326622806337,True,True
2008-11-24 00:00:00+00:00,78.32,46.327619047619045,14.5442784812295,2.199654042218014,True,True
2008-11-25 00:00:00+00:00,81.68,46.49575396825397,14.668208128743977,2.3986737659386366,True,True
2008-11-26 00:00:00+00:00,66.47,46.68361111111111,14.814324178042897,1.3356254832208514,True,True
2008-11-28 00:00:00+00:00,80.26,46.80873015873016,14.847854982598179,2.252936190478358,True,True
2008-12-01 00:00:00+00:00,85.31,46.9825,14.98201404087965,2.558234152993068,True,True
2008-12-02 00:00:00+00:00,86.36,47.1731746031746,15.162460887356866,2.5844634118397702,True,True
2008-12-03 00:00:00+00:00,88.45,47.363055555555555,15.35196966835513,2.676330486057211,True,True
2008-12-04 00:00:00+00:00,89.34,47.56579365079365,15.555343189979661,2.685521356810449,True,True
2008-12-05 00:00:00+00:00,93.08,47.77746031746032,15.758912051983902,2.8747250782985687,True,True
2008-12-08 00:00:00+00:00,92.64,48.010238095238094,15.992330605327547,2.7906978042271295,True,True
2008-12-09 00:00:00+00:00,98.93,48.23892857142857,16.216174627963223,3.1259574216202375,True,True
2008-12-10 00:00:00+00:00,95.9,48.488888888888894,16.508674562553644,2.871890831178716,True,True
2008-12-11 00:00:00+00:00,100.42,48.729682539682535,16.755062144574037,3.0850567437051777,True,True
2008-12-12 00:00:00+00:00,93.05,48.99095238095238,17.04437989314794,2.5849604324273434,True,True
2008-12-15 00:00:00+00:00,93.05,49.21968253968254,17.246953166409273,2.541336840044467,True,True
2008-12-16 00:00:00+00:00,93.05,49.45226190476191,17.44094555108732,2.499734774558715,True,True
2008-12-17 00:00:00+00:00,95.12,49.688809523809525,17.62616463817412,2.5774858801555287,True,True
2008-12-18 00:00:00+00:00,90.93,49.94011904761905,17.820353184916762,2.300172197881858,True,True
2008-12-19 00:00:00+00:00,86.67,50.17626984126984,17.96764844968192,2.031079930182862,True,True
2008-12-22 00:00:00+00:00,87.63,50.404444444444444,18.064662850804478,2.060683659750549,True,True
2008-12-23 00:00:00+00:00,91.81,50.64539682539682,18.15476466169647,2.2674269780788534,True,True
2008-12-24 00:00:00+00:00,90.36,50.9006746031746,18.279583061810104,2.1586556577028406,True,True
2008-12-26 00:00:00+00:00,89.33,51.15027777777778,18.38735550730484,2.076411815013549,True,True
2008-12-29 00:00:00+00:00,95.91,51.3775,18.504056723838783,2.406634429661511,True,True
2008-12-30 00:00:00+00:00,95.88,51.625238095238096,18.68055913468648,2.3690276926769642,True,True
2008-12-31 00:00:00+00:00,88.93,51.86146825396825,18.862141297574485,1.9652345489956893,True,True
2009-01-02 00:00:00+00:00,87.67,52.066626984126984,18.983140290022163,1.8755259915866875,True,True
2009-01-05 00:00:00+00:00,82.11,52.269801587301586,19.08924378406142,1.5631943700993285,True,True
2009-01-06 00:00:00+00:00,79.58,52.45873015873016,19.14818321129785,1.416388674684692,True,True
2009-01-07 00:00:00+00:00,85.46,52.63492063492063,19.192780525407578,1.710282640997495,True,True
2009-01-08 00:00:00+00:00,85.46,52.836706349206345,19.269673153721982,1.6929863516907855,True,True
2009-01-09 00:00:00+00:00,80.66,53.04119047619047,19.34151809148123,1.4279545893542835,True,True
2009-01-12 00:00:00+00:00,80.66,53.2284126984127,19.37972409083703,1.4154787329793457,True,True
2009-01-13 00:00:00+00:00,81.54,53.421031746031744,19.41028779379717,1.4486631291965735,True,True
2009-01-14 00:00:00+00:00,76.68,53.61472222222222,19.446492210295443,1.1860893742865601,True,True
2009-01-15 00:00:00+00:00,76.22,53.785674603174606,19.45919565550008,1.1528906843836788,True,True
2009-01-16 00:00:00+00:00,74.4,53.95496031746032,19.46809971139763,1.0501815783576507,True,True
2009-01-20 00:00:00+00:00,81.83,54.1227380952381,19.46135961260088,1.4237063831255627,True,True
2009-01-21 00:00:00+00:00,79.85,54.32261904761904,19.486321555763553,1.3100153807546406,True,True
2009-01-22 00:00:00+00:00,81.81,54.49210317460317,19.521983194080192,1.3993402490829239,True,True
2009-01-23 00:00:00+00:00,81.31,54.685952380952386,19.54983735286867,1.36185519799943,True,True
2009-01-26 00:00:00+00:00,80.91,54.87781746031746,19.57300945694365,1.3300040853169595,True,True
2009-01-27 00:00:00+00:00,83.76,55.0720634920635,19.587551674101423,1.4646004250683138,True,True
2009-01-28 00:00:00+00:00,81.57,55.272777777777776,19.621447373577855,1.3402284613128963,True,True
2009-01-29 00:00:00+00:00,79.41,55.46928571428572,19.63591066224257,1.219231167706895,True,True
2009-01-30 00:00:00+00:00,77.1,55.66281746031746,19.63055607645714,1.0920313442058869,True,True
2009-02-02 00:00:00+00:00,77.89,55.84876984126984,19.61070944090245,1.1239384391040093,True,True
2009-02-03 00:00:00+00:00,72.98,56.039722222222224,19.590029792044948,0.8647397659730375,False,True
2009-02-04 00:00:00+00:00,70.92,56.20793650793651,19.552589228177236,0.7524355634118236,False,False
2009-02-05 00:00:00+00:00,69.23,56.36400793650793,19.512229677307914,0.659380925515386,False,False
2009-02-06 00:00:00+00:00,70.09,56.51277777777778,19.46660420067656,0.697462283727449,False,False
2009-02-09 00:00:00+00:00,68.81,56.66880952380952,19.416963221073313,0.6252878134420935,False,False
2009-02-10 00:00:00+00:00,69.82,56.81761904761905,19.365471446580386,0.6714208320849812,False,False
2009-02-11 00:00:00+00:00,69.46,56.96793650793651,19.318556664037025,0.6466354453549017,False,False
2009-02-12 00:00:00+00:00,68.49,57.11396825396825,19.27311221130994,0.5902540088650553,False,False
2009-02-13 00:00:00+00:00,66.06,57.26095238095238,19.21777034666936,0.45785996295728376,False,False
2009-02-17 00:00:00+00:00,76.12,57.40087301587301,19.152595926111676,0.9773676141000963,False,False
2009-02-18 00:00:00+00:00,76.8,57.583214285714284,19.111000075614903,1.0055353272069623,False,False
2009-02-19 00:00:00+00:00,76.71,57.754682539682534,19.088701803742524,0.9930123931529533,False,False
2009-02-20 00:00:00+00:00,74.89,57.915238095238095,19.077256362004725,0.8897905224238503,False,False
2009-02-23 00:00:00+00:00,76.36,58.07456349206349,19.050574674435175,0.9598364784488397,False,False
2009-02-24 00:00:00+00:00,72.48,58.240793650793655,19.02653228630251,0.748386838701941,False,False
2009-02-25 00:00:00+00:00,69.11,58.39400793650793,18.984911754092852,0.5644478205795118,False,False
2009-02-26 00:00:00+00:00,67.7,58.533769841269844,18.93337123413167,0.4841309054462505,False,False
2009-02-27 00:00:00+00:00,68.54,58.66920634920635,18.8760706291192,0.5229262935457797,False,False
2009-03-02 00:00:00+00:00,76.61,58.800912698412695,18.828444668791253,0.9458607768652518,False,False
2009-03-03 00:00:00+00:00,73.1,58.966746031746034,18.800402823918876,0.7517527204402705,False,False
2009-03-04 00:00:00+00:00,72.08,59.112182539682536,18.767253044891994,0.6909811163785101,False,False
2009-03-05 00:00:00+00:00,72.6,59.25992063492063,18.72198220070609,0.7125356290839892,False,False
2009-03-06 00:00:00+00:00,72.36,59.39876984126984,18.69050159506432,0.69346614871764,False,False
2009-03-09 00:00:00+00:00,71.35,59.53404761904762,18.66031051007415,0.63321306333961,False,False
2009-03-10 00:00:00+00:00,78.02,59.666984126984126,18.624510443892117,0.9854227271264849,False,False
2009-03-11 00:00:00+00:00,69.24,59.81900793650794,18.617313799672438,0.5060339082675727,False,False
2009-03-12 00:00:00+00:00,69.64,59.93138888888889,18.5882301806964,0.522298842694199,False,False
2009-03-13 00:00:00+00:00,65.0,60.0422619047619,18.562361074180817,0.2670855326768764,False,False
2009-03-16 00:00:00+00:00,69.68,60.13722222222222,18.526091588460993,0.5150993522951987,False,False
2009-03-17 00:00:00+00:00,67.71,60.25055555555556,18.49662470794447,0.4032867921702783,False,False
2009-03-18 00:00:00+00:00,65.36,60.33349206349206,18.482970295495228,0.2719534715550037,False,False
2009-03-19 00:00:00+00:00,79.59,60.425000000000004,18.45038751900872,1.0387315702857212,False,False
2009-03-20 00:00:00+00:00,62.99,60.556984126984126,18.46811132433938,0.13174145586881808,False,False
2009-03-23 00:00:00+00:00,66.42,60.633293650793654,18.43813480276837,0.3138444539594922,False,False
2009-03-24 00:00:00+00:00,60.82,60.735912698412704,18.397889157685526,0.004570486367571643,False,False
2009-03-25 00:00:00+00:00,60.96,60.81912698412698,18.350407836358908,0.007676832969014351,False,False
2009-03-26 00:00:00+00:00,59.08,60.905119047619046,18.299822294265773,-0.0997342497796247,False,False
2009-03-27 00:00:00+00:00,59.28,60.98130952380953,18.251842680302765,-0.09321302805472712,False,False
2009-03-30 00:00:00+00:00,64.31,61.06369047619047,18.19682602986529,0.1783997669968141,False,False
2009-03-31 00:00:00+00:00,78.01,61.16285714285715,18.145880322560952,0.9284279714000228,False,False
2009-04-01 00:00:00+00:00,65.06,61.31480158730159,18.12591289527697,0.20662122974640867,False,False
2009-04-02 00:00:00+00:00,62.97,61.41440476190476,18.076996366992145,0.08605385576863253,False,False
2009-04-03 00:00:00+00:00,61.86,61.5025,18.03002143670293,0.019828040762738888,False,False
2009-04-06 00:00:00+00:00,58.62,61.59075396825397,17.97683559902481,-0.16525455505723866,False,False
2009-04-07 00:00:00+00:00,58.58,61.656150793650795,17.935723768964888,-0.17150971063535334,False,False
2009-04-08 00:00:00+00:00,56.84,61.724801587301585,17.890472935974195,-0.2730392653555409,False,False
2009-04-09 00:00:00+00:00,54.97,61.785357142857144,17.847790344764388,-0.3818599956188087,False,False
2009-04-13 00:00:00+00:00,57.85,61.83837301587302,17.807418709273826,-0.22397255216983997,False,False
2009-04-14 00:00:00+00:00,67.77,61.91674603174603,17.745881440340032,0.3298373196018496,False,False
2009-04-15 00:00:00+00:00,55.57,62.02813492063492,17.693893810603875,-0.36499229563390884,False,False
2009-04-16 00:00:00+00:00,69.95,62.08849206349206,17.64556136721298,0.4455232549934807,False,False
2009-04-17 00:00:00+00:00,50.12,62.20531746031746,17.59952433649637,-0.6866843233516248,False,False
2009-04-20 00:00:00+00:00,60.84,62.243134920634915,17.563094004463203,-0.07989110120792736,False,False
2009-04-21 00:00:00+00:00,54.75,62.32607142857143,17.50661065928391,-0.4327548933381787,False,False
2009-04-22 00:00:00+00:00,53.6,62.399206349206345,17.43588926402576,-0.5046606006704301,False,False
2009-04-23 00:00:00+00:00,53.88,62.454007936507935,17.38617643084292,-0.4931508644590607,False,False
2009-04-24 00:00:00+00:00,52.81,62.5165873015873,17.32648272000207,-0.5602168344520265,False,False
2009-04-27 00:00:00+00:00,56.75,62.57670634920635,17.266070517077,-0.33746568702145896,False,False
2009-04-28 00:00:00+00:00,55.41,62.651468253968254,17.199498574728704,-0.4210278702315297,False,False
2009-04-29 00:00:00+00:00,53.71,62.714523809523804,17.14339367757418,-0.5252474497685314,False,False
2009-04-30 00:00:00+00:00,52.75,62.77154761904761,17.08914712290115,-0.5864276050159193,False,False
2009-05-01 00:00:00+00:00,50.2,62.82801587301587,17.032107786446996,-0.7414241402972093,False,False
2009-05-04 00:00:00+00:00,49.01,62.87325396825397,16.983102937491765,-0.8162968816287135,False,False
2009-05-05 00:00:00+00:00,47.4,62.91373015873016,16.937618013131807,-0.915933406143786,False,False
2009-05-06 00:00:00+00:00,46.88,62.9425,16.904923812415856,-0.9501669559849104,False,False
2009-05-07 00:00:00+00:00,47.4,62.974603174603175,16.86651243365298,-0.9234038889704244,False,False
2009-05-08 00:00:00+00:00,44.89,63.00944444444445,16.82501994365742,-1.0769345002336828,False,False
2009-05-11 00:00:00+00:00,45.23,63.03650793650793,16.790193391721544,-1.0605302465001676,False,False
2009-05-12 00:00:00+00:00,44.98,63.067460317460316,16.74994156790699,-1.0798521442078357,False,False
2009-05-13 00:00:00+00:00,46.85,63.096944444444446,16.711340299642217,-0.9722107355322234,False,False
2009-05-14 00:00:00+00:00,45.66,63.13162698412698,16.668290055020993,-1.0481955213434748,False,False
2009-05-15 00:00:00+00:00,46.01,63.16678571428571,16.621806453769306,-1.0321853862276857,False,False
2009-05-18 00:00:00+00:00,42.21,63.195515873015864,16.585687324787074,-1.2652786382662182,False,False
2009-05-19 00:00:00+00:00,41.25,63.211547619047614,16.563338734253154,-1.3259130886233046,False,False
2009-05-20 00:00:00+00:00,40.74,63.22242063492064,16.54795097189308,-1.3586226278472382,False,False
2009-05-21 00:00:00+00:00,41.56,63.235436507936505,16.528885648006522,-1.3113670800034052,False,False
2009-05-22 00:00:00+00:00,40.95,63.24682539682539,16.51288675324719,-1.3502681711567368,False,False
2009-05-26 00:00:00+00:00,41.97,63.25015873015873,16.508281827586,-1.2890595733953811,False,False
2009-05-27 00:00:00+00:00,41.94,63.26349206349206,16.489647667163382,-1.2931441892451434,False,False
2009-05-28 00:00:00+00:00,40.81,63.26825396825397,16.483289429157082,-1.3624861751518995,False,False
2009-05-29 00:00:00+00:00,41.32,63.26940476190476,16.481704961837533,-1.3317435794857013,False,False
2009-06-01 00:00:00+00:00,42.46,63.26916666666666,16.48202286701616,-1.2625371797238547,False,False
2009-06-02 00:00:00+00:00,42.15,63.269801587301586,16.481214936320914,-1.28144688779941,False,False
2009-06-03 00:00:00+00:00,45.29,63.26603174603174,16.48595483735733,-1.0903846288173669,False,False
2009-06-04 00:00:00+00:00,46.14,63.28007936507937,16.469047606869694,-1.0407450251057484,False,False
2009-06-05 00:00:00+00:00,45.75,63.301388888888894,16.443259437588008,-1.0673911067028345,False,False
2009-06-08 00:00:00+00:00,46.6,63.31876984126984,16.42228654278777,-1.0180537160711203,False,False
2009-06-09 00:00:00+00:00,45.89,63.29722222222223,16.440709513430406,-1.0587877736056512,False,False
2009-06-10 00:00:00+00:00,46.97,63.29849206349206,16.439347151540414,-0.9932567219959241,False,False
2009-06-11 00:00:00+00:00,47.25,63.29388888888889,16.443773205884597,-0.9756817178156771,False,False
2009-06-12 00:00:00+00:00,46.39,63.2893253968254,16.448082050158728,-1.0274344051355406,False,False
2009-06-15 00:00:00+00:00,46.84,63.274325396825404,16.46181189716122,-0.9983302870602866,False,False
2009-06-16 00:00:00+00:00,47.4,63.265,16.47048560352533,-0.9632381450006714,False,False
2009-06-17 00:00:00+00:00,47.32,63.252896825396824,16.481057336758425,-0.9667399669717176,False,False
