date,equity
2020-01-16 00:00:00+00:00,14633.947358176243
2020-01-23 00:00:00+00:00,14499.45056291944
2020-01-30 00:00:00+00:00,16249.835285580222
2020-02-06 00:00:00+00:00,20295.446601938962
2020-02-13 00:00:00+00:00,22832.228828292336
2020-02-20 00:00:00+00:00,20116.63030065289
2020-02-27 00:00:00+00:00,17247.83747811918
2020-03-05 00:00:00+00:00,18541.100052336107
2020-03-12 00:00:00+00:00,14654.136481297963
2020-03-19 00:00:00+00:00,9347.489024923014
2020-03-26 00:00:00+00:00,10398.921817530325
2020-04-02 00:00:00+00:00,10535.84793121213
2020-04-09 00:00:00+00:00,12007.924820918552
2020-04-16 00:00:00+00:00,10603.6757348944
2020-04-23 00:00:00+00:00,11949.877937349449
2020-04-30 00:00:00+00:00,14332.560713518082
2020-05-07 00:00:00+00:00,14980.59483904933
2020-05-14 00:00:00+00:00,16397.49218759318
2020-05-21 00:00:00+00:00,18085.853225133724
2020-05-28 00:00:00+00:00,18088.290154055307
2020-06-04 00:00:00+00:00,20003.454607236457
2020-06-11 00:00:00+00:00,21455.567486651602
2020-06-18 00:00:00+00:00,19587.1312109852
2020-06-25 00:00:00+00:00,19986.14830920111
2020-07-02 00:00:00+00:00,18842.61590707145
2020-07-09 00:00:00+00:00,24341.760240237658
2020-07-16 00:00:00+00:00,24992.318720335337
2020-07-23 00:00:00+00:00,25452.759989668462
2020-07-30 00:00:00+00:00,26205.92413497394
2020-08-06 00:00:00+00:00,29492.66848745833
2020-08-13 00:00:00+00:00,33420.79703615603
2020-08-20 00:00:00+00:00,32776.144432771216
2020-08-27 00:00:00+00:00,32818.7120140232
2020-09-03 00:00:00+00:00,30071.78594634127
2020-09-10 00:00:00+00:00,25907.502645513796
2020-09-17 00:00:00+00:00,25976.74665137369
2020-09-24 00:00:00+00:00,22403.746461262508
2020-10-01 00:00:00+00:00,24612.208179559708
2020-10-08 00:00:00+00:00,22541.498111442797
2020-10-15 00:00:00+00:00,23652.325300513385
2020-10-22 00:00:00+00:00,23182.40512790447
2020-10-29 00:00:00+00:00,22161.3161027238
2020-11-05 00:00:00+00:00,20745.8637554327
2020-11-12 00:00:00+00:00,22789.127490846586
2020-11-19 00:00:00+00:00,23005.549202979146
2020-11-26 00:00:00+00:00,29063.990796733124
2020-12-03 00:00:00+00:00,28251.525255826306
2020-12-10 00:00:00+00:00,26209.024633205932
2020-12-17 00:00:00+00:00,28977.6383861422
2020-12-24 00:00:00+00:00,28415.239962498814
2020-12-31 00:00:00+00:00,35479.15512600765
2021-01-07 00:00:00+00:00,48675.94675668339
2021-01-14 00:00:00+00:00,48184.1477183755
2021-01-21 00:00:00+00:00,59133.19796711167
