asset,n_blocks,primary_final,doubled_cost_final,exclude_best_block_final,top_block_pnl_share,bh_final,momentum_control_final,random_control_final,primary_total_return,primary_sharpe,primary_sortino,primary_max_dd,bh_total_return,bh_sharpe,beats_bh,beats_momentum_control,beats_random_control,beats_bh_doubled_cost,beats_bh_excl_best_block,concentration_ok
BTC,4,0.43536005710429043,0.43016693023402486,0.19170666960659527,378.3421583244254,4.765011958146487,13.704333416961134,18.063316620042897,-0.563986902810053,0.018315835661156604,0.025605546635341536,-0.8118477145881702,3.765011958146487,0.6101745957348114,False,False,False,False,False,False
ETH,4,0.19329761223645797,0.19099189078203693,0.12272153476410595,0.7462956120721433,2.506695452919906,16.905777056951106,3.5478215521423953,-0.8064124413451873,-0.008633153724787663,-0.012172139723164525,-0.9396550481981528,1.5066954529199061,0.5578775867207443,False,False,False,False,False,False
SOL,3,3.5204973091904637,3.4889548219149327,0.5138865969872103,1.0580460522003527,22.495073518265876,81.66060016335776,0.9618509835176474,2.5204973091904637,0.6589943511564872,1.0020138320745478,-0.8459035330927149,21.495073518265876,1.0237407470335722,False,False,True,False,False,False
XRP,4,0.0642623523069964,0.0634958085162508,0.05702024654772979,0.4152454784477244,1.1979997752556468,5.638719875640428,1.3593873016010005,-0.9356412541645431,-0.17856173404263848,-0.2811541492330742,-0.9380150418160392,0.19799977525564683,0.5041850766803783,False,False,False,False,False,False
