date,tlt,sma200_prior,risk_on_signal_close,risk_on_actionable
2003-07-22 00:00:00+00:00,39.43470001220703,39.872588653564456,False,False
2003-07-23 00:00:00+00:00,39.56723403930664,39.87358854293823,False,False
2003-07-24 00:00:00+00:00,39.21977996826172,39.87463529586792,False,False
2003-07-25 00:00:00+00:00,39.1146354675293,39.87361513137817,False,False
2003-07-28 00:00:00+00:00,38.588924407958984,39.87200326919556,False,False
2003-07-29 00:00:00+00:00,38.06318664550781,39.86675163269043,False,False
2003-07-30 00:00:00+00:00,38.492916107177734,39.86043226242065,False,False
2003-07-31 00:00:00+00:00,37.92146301269531,39.85859201431274,False,False
2003-08-01 00:00:00+00:00,37.89301681518555,39.854180316925046,False,False
2003-08-04 00:00:00+00:00,38.219058990478516,39.85422113418579,False,False
2003-08-05 00:00:00+00:00,37.67253875732422,39.855804424285886,False,False
2003-08-06 00:00:00+00:00,38.41655349731445,39.85696346282959,False,False
2003-08-07 00:00:00+00:00,38.577301025390625,39.861358890533445,False,False
2003-08-08 00:00:00+00:00,38.4211540222168,39.868382949829105,False,False
2003-08-11 00:00:00+00:00,38.22823715209961,39.87515365600586,False,False
2003-08-12 00:00:00+00:00,38.04915237426758,39.880893840789795,False,False
2003-08-13 00:00:00+00:00,37.3143424987793,39.88411184310913,False,False
2003-08-14 00:00:00+00:00,37.681732177734375,39.882974243164064,False,False
2003-08-15 00:00:00+00:00,37.65877151489258,39.8839373588562,False,False
2003-08-18 00:00:00+00:00,37.83329391479492,39.882345275878905,False,False
2003-08-19 00:00:00+00:00,38.41655349731445,39.88169185638428,False,False
2003-08-20 00:00:00+00:00,38.20988082885742,39.883097324371334,False,False
2003-08-21 00:00:00+00:00,38.118038177490234,39.88426664352417,False,False
2003-08-22 00:00:00+00:00,38.287940979003906,39.885815982818606,False,False
2003-08-25 00:00:00+00:00,37.98942184448242,39.8889435005188,False,False
2003-08-26 00:00:00+00:00,38.287940979003906,39.88982761383057,False,False
2003-08-27 00:00:00+00:00,38.113441467285156,39.887522563934326,False,False
2003-08-28 00:00:00+00:00,38.50839614868164,39.88277690887451,False,False
2003-08-29 00:00:00+00:00,38.41655349731445,39.87894613265991,False,False
2003-09-02 00:00:00+00:00,37.85466003417969,39.87578247070312,False,False
2003-09-03 00:00:00+00:00,37.91465759277344,39.86938972473145,False,False
2003-09-04 00:00:00+00:00,38.126834869384766,39.86736034393311,False,False
2003-09-05 00:00:00+00:00,38.78191375732422,39.86561883926392,False,False
2003-09-08 00:00:00+00:00,38.380550384521484,39.86629159927368,False,False
2003-09-09 00:00:00+00:00,38.65732955932617,39.86425065994263,False,False
2003-09-10 00:00:00+00:00,39.04941940307617,39.865493068695066,False,False
2003-09-11 00:00:00+00:00,38.79572296142578,39.87055097579956,False,False
2003-09-12 00:00:00+00:00,39.06330108642578,39.87451698303223,False,False
2003-09-15 00:00:00+00:00,39.00333023071289,39.88017436981201,False,False
2003-09-16 00:00:00+00:00,38.94334411621094,39.88314678192139,False,False
2003-09-17 00:00:00+00:00,39.427696228027344,39.890147552490234,False,False
2003-09-18 00:00:00+00:00,39.45536422729492,39.898355674743655,False,False
2003-09-19 00:00:00+00:00,39.50153350830078,39.90652681350708,False,False
2003-09-22 00:00:00+00:00,39.18785858154297,39.91466241836548,False,False
2003-09-23 00:00:00+00:00,39.45536422729492,39.92025360107422,False,False
2003-09-24 00:00:00+00:00,39.79674530029297,39.92669418334961,False,False
2003-09-25 00:00:00+00:00,39.995121002197266,39.93450902938843,True,False
2003-09-26 00:00:00+00:00,40.354942321777344,39.94225086212158,True,True
2003-09-29 00:00:00+00:00,40.03200912475586,39.951281452178954,True,True
2003-09-30 00:00:00+00:00,40.6962776184082,39.95741050720215,True,True
2003-10-01 00:00:00+00:00,40.542015075683594,39.96703861236572,True,True
2003-10-02 00:00:00+00:00,40.35678482055664,39.97778102874756,True,True
2003-10-03 00:00:00+00:00,39.50901412963867,39.989039516448976,False,True
2003-10-06 00:00:00+00:00,39.680442810058594,39.9960591506958,False,False
2003-10-07 00:00:00+00:00,39.22186279296875,40.00244932174682,False,False
2003-10-08 00:00:00+00:00,39.21255874633789,40.00483825683594,False,False
2003-10-09 00:00:00+00:00,38.93464660644531,40.00704776763916,False,False
2003-10-10 00:00:00+00:00,39.16628646850586,40.00782325744629,False,False
2003-10-13 00:00:00+00:00,39.01338195800781,40.00866991043091,False,False
2003-10-14 00:00:00+00:00,38.74471664428711,40.00837491989136,False,False
2003-10-15 00:00:00+00:00,38.554786682128906,40.0045845413208,False,False
2003-10-16 00:00:00+00:00,38.40192413330078,39.999378509521485,False,False
2003-10-17 00:00:00+00:00,38.69838333129883,39.99390775680542,False,False
2003-10-20 00:00:00+00:00,38.8281135559082,39.99502540588379,False,False
2003-10-21 00:00:00+00:00,38.9716682434082,39.9963455581665,False,False
2003-10-22 00:00:00+00:00,39.351531982421875,39.9988963508606,False,False
2003-10-23 00:00:00+00:00,39.06434631347656,40.00265537261963,False,False
2003-10-24 00:00:00+00:00,39.49979019165039,40.00401966094971,False,False
2003-10-27 00:00:00+00:00,39.421024322509766,40.011284770965574,False,False
2003-10-28 00:00:00+00:00,39.62946319580078,40.017665481567384,False,False
2003-10-29 00:00:00+00:00,39.2728157043457,40.02477613449096,False,False
2003-10-30 00:00:00+00:00,39.096778869628906,40.029434776306154,False,False
2003-10-31 00:00:00+00:00,39.46271514892578,40.032276706695555,False,False
2003-11-03 00:00:00+00:00,39.27572250366211,40.036680679321286,False,False
2003-11-04 00:00:00+00:00,39.49899673461914,40.039190979003905,False,False
2003-11-05 00:00:00+00:00,39.22920608520508,40.041702861785886,False,False
2003-11-06 00:00:00+00:00,38.86177444458008,40.04190698623657,False,False
2003-11-07 00:00:00+00:00,38.83852005004883,40.04123275756836,False,False
2003-11-10 00:00:00+00:00,38.805965423583984,40.03928270339966,False,False
2003-11-11 00:00:00+00:00,38.810585021972656,40.03788341522217,False,False
2003-11-12 00:00:00+00:00,39.09434127807617,40.03650722503662,False,False
2003-11-13 00:00:00+00:00,39.69904327392578,40.037620010375974,False,False
2003-11-14 00:00:00+00:00,39.96412658691406,40.0403070640564,False,False
2003-11-17 00:00:00+00:00,40.024600982666016,40.043784580230714,False,False
2003-11-18 00:00:00+00:00,40.271141052246094,40.04727798461914,True,False
2003-11-19 00:00:00+00:00,39.824581146240234,40.05113147735596,False,True
2003-11-20 00:00:00+00:00,40.210655212402344,40.054452629089354,True,False
2003-11-21 00:00:00+00:00,40.233909606933594,40.05811561584473,True,True
2003-11-24 00:00:00+00:00,39.90365219116211,40.0614474105835,False,True
2003-11-25 00:00:00+00:00,40.122283935546875,40.06451509475708,True,False
2003-11-26 00:00:00+00:00,39.9594841003418,40.06872055053711,False,True
2003-11-28 00:00:00+00:00,39.59666442871094,40.071418590545655,False,False
2003-12-01 00:00:00+00:00,39.376041412353516,40.07122844696045,False,False
2003-12-02 00:00:00+00:00,39.54433059692383,40.071635761260985,False,False
2003-12-03 00:00:00+00:00,39.385406494140625,40.072638454437254,False,False
2003-12-04 00:00:00+00:00,39.474212646484375,40.07150384902954,False,False
2003-12-05 00:00:00+00:00,40.10525131225586,40.07014221191406,True,False
2003-12-08 00:00:00+00:00,39.824771881103516,40.073099193573,False,True
2003-12-09 00:00:00+00:00,39.54433059692383,40.073713874816896,False,False
2003-12-10 00:00:00+00:00,39.6097412109375,40.0720092010498,False,False
2003-12-11 00:00:00+00:00,39.894927978515625,40.06924423217774,False,False
2003-12-12 00:00:00+00:00,39.96966552734375,40.06756965637207,False,False
2003-12-15 00:00:00+00:00,39.94630813598633,40.06499322891236,False,False
2003-12-16 00:00:00+00:00,40.077171325683594,40.0620531463623,True,False
2003-12-17 00:00:00+00:00,40.34832763671875,40.059632530212404,True,True
2003-12-18 00:00:00+00:00,40.71290588378906,40.057893924713134,True,True
2003-12-19 00:00:00+00:00,40.698856353759766,40.058764419555665,True,True
2003-12-22 00:00:00+00:00,40.58667755126953,40.058868389129636,True,True
2003-12-23 00:00:00+00:00,40.12861633300781,40.057355899810794,True,True
2003-12-24 00:00:00+00:00,40.50722122192383,40.05391231536865,True,True
2003-12-26 00:00:00+00:00,40.65678024291992,40.05162078857422,True,True
2003-12-29 00:00:00+00:00,40.29219436645508,40.053850116729734,True,True
2003-12-30 00:00:00+00:00,40.12861633300781,40.0532682800293,True,True
2003-12-31 00:00:00+00:00,40.12860870361328,40.05429424285889,True,True
2004-01-02 00:00:00+00:00,39.65431213378906,40.05720651626587,False,True
2004-01-05 00:00:00+00:00,39.55097961425781,40.05920724868774,False,False
2004-01-06 00:00:00+00:00,39.98770523071289,40.06100570678711,False,False
2004-01-07 00:00:00+00:00,40.14739990234375,40.06768281936645,True,False
2004-01-08 00:00:00+00:00,40.1333122253418,40.07210399627686,True,True
2004-01-09 00:00:00+00:00,40.83301544189453,40.07667947769165,True,True
2004-01-12 00:00:00+00:00,40.800174713134766,40.084349136352536,True,True
2004-01-13 00:00:00+00:00,41.07718276977539,40.091719760894776,True,True
2004-01-14 00:00:00+00:00,41.279197692871094,40.10002645492554,True,True
2004-01-15 00:00:00+00:00,41.43414306640625,40.106760292053224,True,True
2004-01-16 00:00:00+00:00,41.143001556396484,40.11483724594116,True,True
2004-01-20 00:00:00+00:00,41.13356399536133,40.12353363037109,True,True
2004-01-21 00:00:00+00:00,41.232242584228516,40.1322953414917,True,True
2004-01-22 00:00:00+00:00,41.53275680541992,40.1421146774292,True,True
2004-01-23 00:00:00+00:00,41.03496170043945,40.15388761520386,True,True
2004-01-26 00:00:00+00:00,40.78609085083008,40.161592636108395,True,True
2004-01-27 00:00:00+00:00,41.039676666259766,40.16746681213379,True,True
2004-01-28 00:00:00+00:00,40.678077697753906,40.17553367614746,True,True
2004-01-29 00:00:00+00:00,40.59354019165039,40.1821084022522,True,True
2004-01-30 00:00:00+00:00,40.87529373168945,40.188801822662356,True,True
2004-02-02 00:00:00+00:00,40.789485931396484,40.195843849182125,True,True
2004-02-03 00:00:00+00:00,40.9969482421875,40.201644821166994,True,True
2004-02-04 00:00:00+00:00,40.91679000854492,40.20816741943359,True,True
2004-02-05 00:00:00+00:00,40.75645065307617,40.214717655181886,True,True
2004-02-06 00:00:00+00:00,41.2044563293457,40.22057912826538,True,True
2004-02-09 00:00:00+00:00,41.32707214355469,40.22827444076538,True,True
2004-02-10 00:00:00+00:00,41.095985412597656,40.234801063537596,True,True
2004-02-11 00:00:00+00:00,41.40251922607422,40.23972110748291,True,True
2004-02-12 00:00:00+00:00,41.228023529052734,40.24648958206177,True,True
2004-02-13 00:00:00+00:00,41.40251922607422,40.25272399902344,True,True
2004-02-17 00:00:00+00:00,41.37423324584961,40.25798126220703,True,True
2004-02-18 00:00:00+00:00,41.43081283569336,40.26299962997437,True,True
2004-02-19 00:00:00+00:00,41.47323226928711,40.26988822937012,True,True
2004-02-20 00:00:00+00:00,41.18559265136719,40.27592317581177,True,True
2004-02-23 00:00:00+00:00,41.4401969909668,40.279522228240964,True,True
2004-02-24 00:00:00+00:00,41.51565170288086,40.28203611373901,True,True
2004-02-25 00:00:00+00:00,41.58168029785156,40.28442831039429,True,True
2004-02-26 00:00:00+00:00,41.44966506958008,40.28694667816162,True,True
2004-02-27 00:00:00+00:00,41.80802536010742,40.287512397766115,True,True
2004-03-01 00:00:00+00:00,41.79193878173828,40.2894165802002,True,True
2004-03-02 00:00:00+00:00,41.526817321777344,40.28806579589844,True,True
2004-03-03 00:00:00+00:00,41.4510498046875,40.284731788635256,True,True
2004-03-04 00:00:00+00:00,41.63569259643555,40.279477005004885,True,True
2004-03-05 00:00:00+00:00,42.440555572509766,40.2758710861206,True,True
2004-03-08 00:00:00+00:00,42.69148254394531,40.273160514831545,True,True
2004-03-09 00:00:00+00:00,42.97555160522461,40.27172695159912,True,True
2004-03-10 00:00:00+00:00,42.947139739990234,40.26980916976929,True,True
2004-03-11 00:00:00+00:00,43.00871658325195,40.267205238342285,True,True
2004-03-12 00:00:00+00:00,42.743587493896484,40.26883176803589,True,True
2004-03-15 00:00:00+00:00,42.81462097167969,40.26949542999267,True,True
2004-03-16 00:00:00+00:00,43.16969680786133,40.268655185699465,True,True
2004-03-17 00:00:00+00:00,43.09865188598633,40.269998149871824,True,True
2004-03-18 00:00:00+00:00,42.87139892578125,40.27256175994873,True,True
2004-03-19 00:00:00+00:00,42.81462097167969,40.27228118896485,True,True
2004-03-22 00:00:00+00:00,43.07500076293945,40.27107925415039,True,True
2004-03-23 00:00:00+00:00,43.15073776245117,40.272864112854,True,True
2004-03-24 00:00:00+00:00,43.12710189819336,40.27425354003906,True,True
2004-03-25 00:00:00+00:00,42.96139144897461,40.27409019470215,True,True
2004-03-26 00:00:00+00:00,42.50684356689453,40.270525188446044,True,True
2004-03-29 00:00:00+00:00,42.22278594970703,40.26496084213257,True,True
2004-03-30 00:00:00+00:00,42.19437026977539,40.25626825332642,True,True
2004-03-31 00:00:00+00:00,42.3979606628418,40.245953464508055,True,True
2004-04-01 00:00:00+00:00,42.259185791015625,40.238751640319826,True,True
2004-04-02 00:00:00+00:00,41.21352005004883,40.232586574554446,True,True
2004-04-05 00:00:00+00:00,40.890289306640625,40.22397104263305,True,True
2004-04-06 00:00:00+00:00,41.11369323730469,40.21414928436279,True,True
2004-04-07 00:00:00+00:00,41.01862335205078,40.206241626739505,True,True
2004-04-08 00:00:00+00:00,40.899810791015625,40.19658330917358,True,True
2004-04-12 00:00:00+00:00,40.752471923828125,40.184349899291995,True,True
2004-04-13 00:00:00+00:00,40.310447692871094,40.17484094619751,True,True
2004-04-14 00:00:00+00:00,40.27715301513672,40.1659912109375,True,True
2004-04-15 00:00:00+00:00,40.03950881958008,40.15772640228271,False,True
2004-04-16 00:00:00+00:00,40.19158935546875,40.14729398727417,True,False
2004-04-19 00:00:00+00:00,40.106075286865234,40.13866659164429,False,True
2004-04-20 00:00:00+00:00,39.74006652832031,40.12908603668213,False,False
2004-04-21 00:00:00+00:00,39.93490982055664,40.12069267272949,False,False
2004-04-22 00:00:00+00:00,40.172607421875,40.114599208831784,True,False
2004-04-23 00:00:00+00:00,39.94443130493164,40.10951147079468,False,True
2004-04-26 00:00:00+00:00,40.010955810546875,40.10261981964111,False,False
2004-04-27 00:00:00+00:00,40.16310119628906,40.09612943649292,True,False
2004-04-28 00:00:00+00:00,39.78759765625,40.089416847229,False,True
2004-04-29 00:00:00+00:00,39.592708587646484,40.08320411682129,False,False
2004-04-30 00:00:00+00:00,39.75432205200195,40.08081705093384,False,False
2004-05-03 00:00:00+00:00,39.804439544677734,40.07809507369995,False,False
2004-05-04 00:00:00+00:00,39.532440185546875,40.07624095916748,False,False
2004-05-05 00:00:00+00:00,39.42267990112305,40.073438453674314,False,False
2004-05-06 00:00:00+00:00,39.317745208740234,40.074338588714596,False,False
2004-05-07 00:00:00+00:00,38.802406311035156,40.07375381469726,False,False
2004-05-10 00:00:00+00:00,38.71171569824219,40.06992967605591,False,False
2004-05-11 00:00:00+00:00,38.888309478759766,40.06738935470581,False,False
2004-05-12 00:00:00+00:00,38.63063430786133,40.06625772476196,False,False
2004-05-13 00:00:00+00:00,38.48269271850586,40.06646627426147,False,False
2004-05-14 00:00:00+00:00,38.7976188659668,40.068563804626464,False,False
2004-05-17 00:00:00+00:00,39.14119338989258,40.07008731842041,False,False
2004-05-18 00:00:00+00:00,38.988487243652344,40.0761859703064,False,False
2004-05-19 00:00:00+00:00,38.85966873168945,40.08166332244873,False,False
2004-05-20 00:00:00+00:00,39.16026306152344,40.08486637115479,False,False
2004-05-21 00:00:00+00:00,39.0027961730957,40.09230499267578,False,False
2004-05-24 00:00:00+00:00,39.126827239990234,40.095236206054686,False,False
2004-05-25 00:00:00+00:00,39.241390228271484,40.097983837127686,False,False
2004-05-26 00:00:00+00:00,39.45130920410156,40.10208501815796,False,False
2004-05-27 00:00:00+00:00,39.761512756347656,40.10820037841797,False,False
2004-05-28 00:00:00+00:00,39.6517448425293,40.11676218032837,False,False
2004-06-01 00:00:00+00:00,39.28864288330078,40.12844919204712,False,False
2004-06-02 00:00:00+00:00,39.18803405761719,40.13648374557495,False,False
2004-06-03 00:00:00+00:00,39.26948165893555,40.144130058288575,False,False
2004-06-04 00:00:00+00:00,39.039573669433594,40.151310997009276,False,False
2004-06-07 00:00:00+00:00,39.04916000366211,40.15442609786987,False,False
2004-06-08 00:00:00+00:00,39.120994567871094,40.1586224937439,False,False
2004-06-09 00:00:00+00:00,38.953330993652344,40.1636372756958,False,False
2004-06-10 00:00:00+00:00,39.02997589111328,40.16696422576904,False,False
2004-06-14 00:00:00+00:00,38.718631744384766,40.1721669960022,False,False
2004-06-15 00:00:00+00:00,39.537715911865234,40.1743204498291,False,False
2004-06-16 00:00:00+00:00,39.38447570800781,40.181441822052,False,False
2004-06-17 00:00:00+00:00,39.64312744140625,40.18582221984863,False,False
2004-06-18 00:00:00+00:00,39.556888580322266,40.19195508956909,False,False
2004-06-21 00:00:00+00:00,39.585628509521484,40.2004662322998,False,False
2004-06-22 00:00:00+00:00,39.46586608886719,40.208821086883546,False,False
2004-06-23 00:00:00+00:00,39.54253005981445,40.215516242980954,False,False
2004-06-24 00:00:00+00:00,39.78204345703125,40.219319324493405,False,False
2004-06-25 00:00:00+00:00,39.820343017578125,40.22632678985596,False,False
2004-06-28 00:00:00+00:00,39.413185119628906,40.23214185714722,False,False
2004-06-29 00:00:00+00:00,39.66227722167969,40.23396068572998,False,False
2004-06-30 00:00:00+00:00,40.06942367553711,40.23829345703125,False,False
2004-07-01 00:00:00+00:00,40.14447784423828,40.24332406997681,False,False
2004-07-02 00:00:00+00:00,40.56770706176758,40.24902980804443,True,False
2004-07-06 00:00:00+00:00,40.50033187866211,40.25715162277222,True,True
2004-07-07 00:00:00+00:00,40.514793395996094,40.26251480102539,True,True
2004-07-08 00:00:00+00:00,40.538848876953125,40.267811946868896,True,True
2004-07-09 00:00:00+00:00,40.582157135009766,40.27299852371216,True,True
2004-07-12 00:00:00+00:00,40.639854431152344,40.279970016479496,True,True
2004-07-13 00:00:00+00:00,40.51959228515625,40.285892467498776,True,True
2004-07-14 00:00:00+00:00,40.53403091430664,40.2895067024231,True,True
2004-07-15 00:00:00+00:00,40.57731246948242,40.29220125198364,True,True
2004-07-16 00:00:00+00:00,41.1159782409668,40.293313102722166,True,True
2004-07-19 00:00:00+00:00,41.14483642578125,40.298732948303225,True,True
2004-07-20 00:00:00+00:00,40.77450942993164,40.300975742340086,True,True
2004-07-21 00:00:00+00:00,40.6639289855957,40.30213821411133,True,True
2004-07-22 00:00:00+00:00,40.72163009643555,40.303673934936526,True,True
2004-07-23 00:00:00+00:00,40.85626220703125,40.309737014770505,True,True
2004-07-26 00:00:00+00:00,40.6639289855957,40.31561611175537,True,True
2004-07-27 00:00:00+00:00,40.11558532714844,40.32282644271851,False,True
2004-07-28 00:00:00+00:00,40.12044143676758,40.32734157562256,False,False
2004-07-29 00:00:00+00:00,40.211822509765625,40.33327054977417,False,False
2004-07-30 00:00:00+00:00,40.683101654052734,40.338498229980466,True,False
2004-08-02 00:00:00+00:00,40.736228942871094,40.34684682846069,True,True
2004-08-03 00:00:00+00:00,40.9004020690918,40.356804389953616,True,True
2004-08-04 00:00:00+00:00,40.919700622558594,40.368532466888425,True,True
2004-08-05 00:00:00+00:00,41.03557205200195,40.38112134933472,True,True
2004-08-06 00:00:00+00:00,41.726016998291016,40.39280729293823,True,True
2004-08-09 00:00:00+00:00,41.5811653137207,40.40729681015014,True,True
2004-08-10 00:00:00+00:00,41.43149185180664,40.42034429550171,True,True
2004-08-11 00:00:00+00:00,41.610164642333984,40.430744094848635,True,True
2004-08-12 00:00:00+00:00,41.69707489013672,40.44347318649292,True,True
2004-08-13 00:00:00+00:00,41.832252502441406,40.45445960998535,True,True
2004-08-16 00:00:00+00:00,41.687381744384766,40.46651575088501,True,True
2004-08-17 00:00:00+00:00,41.923988342285156,40.47680534362793,True,True
2004-08-18 00:00:00+00:00,41.72121810913086,40.49006120681763,True,True
2004-08-19 00:00:00+00:00,41.82261657714844,40.503183403015136,True,True
2004-08-20 00:00:00+00:00,41.78396224975586,40.51498291015625,True,True
2004-08-23 00:00:00+00:00,41.54254150390625,40.527524108886716,True,True
2004-08-24 00:00:00+00:00,41.566707611083984,40.537741832733154,True,True
2004-08-25 00:00:00+00:00,41.711551666259766,40.54942934036255,True,True
2004-08-26 00:00:00+00:00,41.948158264160156,40.56367822647095,True,True
2004-08-27 00:00:00+00:00,41.91916275024414,40.579226417541506,True,True
2004-08-30 00:00:00+00:00,42.117095947265625,40.594792404174804,True,True
2004-08-31 00:00:00+00:00,42.37786865234375,40.61132495880127,True,True
2004-09-01 00:00:00+00:00,42.42149353027344,40.62774259567261,True,True
2004-09-02 00:00:00+00:00,42.00458908081055,40.64135484695434,True,True
2004-09-03 00:00:00+00:00,42.00941848754883,40.65155715942383,True,True
2004-09-07 00:00:00+00:00,41.96580505371094,40.66148124694824,True,True
2004-09-08 00:00:00+00:00,42.31972122192383,40.66995456695557,True,True
2004-09-09 00:00:00+00:00,42.159671783447266,40.682430267333984,True,True
2004-09-10 00:00:00+00:00,42.222721099853516,40.69217535018921,True,True
2004-09-13 00:00:00+00:00,42.40693664550781,40.70211940765381,True,True
2004-09-14 00:00:00+00:00,42.450557708740234,40.714635829925534,True,True
2004-09-15 00:00:00+00:00,42.35361099243164,40.72627719879151,True,True
2004-09-16 00:00:00+00:00,42.83350372314453,40.738247833251954,True,True
2004-09-17 00:00:00+00:00,42.62022399902344,40.75443202972412,True,True
2004-09-20 00:00:00+00:00,42.90140914916992,40.77065294265747,True,True
2004-09-21 00:00:00+00:00,43.027408599853516,40.7874383354187,True,True
2004-09-22 00:00:00+00:00,43.473358154296875,40.80564834594727,True,True
2004-09-23 00:00:00+00:00,43.29888153076172,40.82564407348633,True,True
2004-09-24 00:00:00+00:00,43.3521728515625,40.84161222457886,True,True
2004-09-27 00:00:00+00:00,43.541255950927734,40.85924922943115,True,True
2004-09-28 00:00:00+00:00,43.366764068603516,40.879233856201175,True,True
2004-09-29 00:00:00+00:00,42.94501876831055,40.8980189704895,True,True
2004-09-30 00:00:00+00:00,42.78020095825195,40.913269424438475,True,True
2004-10-01 00:00:00+00:00,42.5665168762207,40.92732210159302,True,True
2004-10-04 00:00:00+00:00,42.62980270385742,40.94042314529419,True,True
2004-10-05 00:00:00+00:00,42.62980270385742,40.95318630218506,True,True
2004-10-06 00:00:00+00:00,42.435089111328125,40.96459367752075,True,True
2004-10-07 00:00:00+00:00,42.25011444091797,40.973204593658444,True,True
2004-10-08 00:00:00+00:00,42.80986785888672,40.98096088409424,True,True
2004-10-11 00:00:00+00:00,42.85369873046875,40.992076835632325,True,True
2004-10-12 00:00:00+00:00,42.95100021362305,41.00570224761963,True,True
2004-10-13 00:00:00+00:00,43.106815338134766,41.017921142578125,True,True
2004-10-14 00:00:00+00:00,43.31122970581055,41.0301713180542,True,True
2004-10-15 00:00:00+00:00,43.16032791137695,41.045266494750976,True,True
2004-10-18 00:00:00+00:00,43.17980194091797,41.06042505264282,True,True
2004-10-19 00:00:00+00:00,43.291786193847656,41.07568101882934,True,True
2004-10-20 00:00:00+00:00,43.588680267333984,41.09386838912964,True,True
2004-10-21 00:00:00+00:00,43.61790466308594,41.11405689239502,True,True
2004-10-22 00:00:00+00:00,43.72011184692383,41.13220788955689,True,True
2004-10-25 00:00:00+00:00,43.75418472290039,41.150071449279785,True,True
2004-10-26 00:00:00+00:00,43.62276077270508,41.168175811767576,True,True
2004-10-27 00:00:00+00:00,43.194427490234375,41.18212453842163,True,True
2004-10-28 00:00:00+00:00,43.335567474365234,41.19409580230713,True,True
2004-10-29 00:00:00+00:00,43.53514099121094,41.20538772583008,True,True
2004-11-01 00:00:00+00:00,43.26438903808594,41.21666744232178,True,True
2004-11-02 00:00:00+00:00,43.327903747558594,41.225818672180175,True,True
2004-11-03 00:00:00+00:00,43.347450256347656,41.236743183135985,True,True
2004-11-04 00:00:00+00:00,43.39143753051758,41.24781261444092,True,True
2004-11-05 00:00:00+00:00,42.9173698425293,41.25860858917236,True,True
2004-11-08 00:00:00+00:00,42.76587677001953,41.26553165435791,True,True
2004-11-09 00:00:00+00:00,42.74143981933594,41.27418622970581,True,True
