date,sp500,sma200_prior,risk_on_signal_close,risk_on_actionable
2017-08-22 00:00:00+00:00,2452.51,2348.4539,True,True
2017-08-23 00:00:00+00:00,2444.04,2350.27315,True,True
2017-08-24 00:00:00+00:00,2438.97,2352.06745,True,True
2017-08-25 00:00:00+00:00,2443.05,2353.6047,True,True
2017-08-28 00:00:00+00:00,2444.24,2355.12215,True,True
2017-08-29 00:00:00+00:00,2446.3,2356.5270499999997,True,True
2017-08-30 00:00:00+00:00,2457.59,2357.92115,True,True
2017-08-31 00:00:00+00:00,2471.65,2359.38685,True,True
2017-09-01 00:00:00+00:00,2476.55,2360.9241,True,True
2017-09-05 00:00:00+00:00,2457.85,2362.4049,True,True
2017-09-06 00:00:00+00:00,2465.54,2363.80945,True,True
2017-09-07 00:00:00+00:00,2465.1,2365.20155,True,True
2017-09-08 00:00:00+00:00,2461.43,2366.61755,True,True
2017-09-11 00:00:00+00:00,2488.11,2367.9338000000002,True,True
2017-09-12 00:00:00+00:00,2496.48,2369.35965,True,True
2017-09-13 00:00:00+00:00,2498.37,2370.81845,True,True
2017-09-14 00:00:00+00:00,2495.62,2372.24355,True,True
2017-09-15 00:00:00+00:00,2500.23,2373.71305,True,True
2017-09-18 00:00:00+00:00,2503.87,2375.1909,True,True
2017-09-19 00:00:00+00:00,2506.65,2376.7162,True,True
2017-09-20 00:00:00+00:00,2508.24,2378.29405,True,True
2017-09-21 00:00:00+00:00,2500.6,2379.8755,True,True
2017-09-22 00:00:00+00:00,2502.22,2381.35495,True,True
2017-09-25 00:00:00+00:00,2496.66,2382.8049,True,True
2017-09-26 00:00:00+00:00,2496.84,2384.0814499999997,True,True
2017-09-27 00:00:00+00:00,2507.04,2385.3347,True,True
2017-09-28 00:00:00+00:00,2510.06,2386.57225,True,True
2017-09-29 00:00:00+00:00,2519.36,2387.83775,True,True
2017-10-02 00:00:00+00:00,2529.12,2389.07595,True,True
2017-10-03 00:00:00+00:00,2534.58,2390.4551500000002,True,True
2017-10-04 00:00:00+00:00,2537.74,2391.8179,True,True
2017-10-05 00:00:00+00:00,2552.07,2393.21625,True,True
2017-10-06 00:00:00+00:00,2549.33,2394.66395,True,True
2017-10-09 00:00:00+00:00,2544.73,2396.0568,True,True
2017-10-10 00:00:00+00:00,2550.64,2397.45455,True,True
2017-10-11 00:00:00+00:00,2555.24,2398.9029499999997,True,True
2017-10-12 00:00:00+00:00,2550.93,2400.3602,True,True
2017-10-13 00:00:00+00:00,2553.17,2401.77045,True,True
2017-10-16 00:00:00+00:00,2557.64,2403.2867,True,True
2017-10-17 00:00:00+00:00,2559.36,2404.8286,True,True
2017-10-18 00:00:00+00:00,2561.26,2406.43125,True,True
2017-10-19 00:00:00+00:00,2562.1,2407.9483999999998,True,True
2017-10-20 00:00:00+00:00,2575.21,2409.40515,True,True
2017-10-23 00:00:00+00:00,2564.98,2410.9362,True,True
2017-10-24 00:00:00+00:00,2569.13,2412.3762,True,True
2017-10-25 00:00:00+00:00,2557.15,2413.87735,True,True
2017-10-26 00:00:00+00:00,2560.4,2415.3186,True,True
2017-10-27 00:00:00+00:00,2581.07,2416.744,True,True
2017-10-30 00:00:00+00:00,2572.83,2418.29715,True,True
2017-10-31 00:00:00+00:00,2575.26,2419.7881,True,True
2017-11-01 00:00:00+00:00,2579.36,2421.32495,True,True
2017-11-02 00:00:00+00:00,2579.85,2422.8623000000002,True,True
2017-11-03 00:00:00+00:00,2587.84,2424.4431,True,True
2017-11-06 00:00:00+00:00,2591.13,2426.0257500000002,True,True
2017-11-07 00:00:00+00:00,2590.64,2427.6554,True,True
2017-11-08 00:00:00+00:00,2594.38,2429.2082499999997,True,True
2017-11-09 00:00:00+00:00,2584.62,2430.6883,True,True
2017-11-10 00:00:00+00:00,2582.3,2432.1279999999997,True,True
2017-11-13 00:00:00+00:00,2584.84,2433.56605,True,True
2017-11-14 00:00:00+00:00,2578.87,2435.08575,True,True
2017-11-15 00:00:00+00:00,2564.62,2436.5857499999997,True,True
2017-11-16 00:00:00+00:00,2585.64,2438.0110999999997,True,True
2017-11-17 00:00:00+00:00,2578.85,2439.53505,True,True
2017-11-20 00:00:00+00:00,2582.14,2440.9422,True,True
2017-11-21 00:00:00+00:00,2599.03,2442.3901,True,True
2017-11-22 00:00:00+00:00,2597.08,2443.91985,True,True
2017-11-24 00:00:00+00:00,2602.42,2445.4319,True,True
2017-11-27 00:00:00+00:00,2601.42,2446.90465,True,True
2017-11-28 00:00:00+00:00,2627.04,2448.33125,True,True
2017-11-29 00:00:00+00:00,2626.07,2449.8251999999998,True,True
2017-11-30 00:00:00+00:00,2647.58,2451.26765,True,True
2017-12-01 00:00:00+00:00,2642.22,2452.7592999999997,True,True
2017-12-04 00:00:00+00:00,2639.44,2454.2343,True,True
2017-12-05 00:00:00+00:00,2629.57,2455.6757,True,True
2017-12-06 00:00:00+00:00,2629.27,2456.99665,True,True
2017-12-07 00:00:00+00:00,2636.98,2458.3289,True,True
2017-12-08 00:00:00+00:00,2651.5,2459.69475,True,True
2017-12-11 00:00:00+00:00,2659.99,2461.11555,True,True
2017-12-12 00:00:00+00:00,2664.11,2462.56675,True,True
2017-12-13 00:00:00+00:00,2662.85,2464.0691,True,True
2017-12-14 00:00:00+00:00,2652.01,2465.40355,True,True
2017-12-15 00:00:00+00:00,2675.81,2466.754,True,True
2017-12-18 00:00:00+00:00,2690.16,2468.21745,True,True
2017-12-19 00:00:00+00:00,2681.47,2469.7916999999998,True,True
2017-12-20 00:00:00+00:00,2679.25,2471.3570999999997,True,True
2017-12-21 00:00:00+00:00,2684.57,2472.93845,True,True
2017-12-22 00:00:00+00:00,2683.34,2474.53695,True,True
2017-12-26 00:00:00+00:00,2680.5,2476.09065,True,True
2017-12-27 00:00:00+00:00,2682.62,2477.6258,True,True
2017-12-28 00:00:00+00:00,2687.54,2479.2116499999997,True,True
2017-12-29 00:00:00+00:00,2673.61,2480.72305,True,True
2018-01-02 00:00:00+00:00,2695.81,2482.1842,True,True
2018-01-03 00:00:00+00:00,2713.06,2483.772,True,True
2018-01-04 00:00:00+00:00,2723.99,2485.46995,True,True
2018-01-05 00:00:00+00:00,2743.15,2487.3698,True,True
2018-01-08 00:00:00+00:00,2747.71,2489.3433,True,True
2018-01-09 00:00:00+00:00,2751.29,2491.35205,True,True
2018-01-10 00:00:00+00:00,2748.23,2493.3886,True,True
2018-01-11 00:00:00+00:00,2767.56,2495.4218,True,True
2018-01-12 00:00:00+00:00,2786.24,2497.46675,True,True
2018-01-16 00:00:00+00:00,2776.42,2499.5923,True,True
2018-01-17 00:00:00+00:00,2802.56,2501.6341,True,True
2018-01-18 00:00:00+00:00,2798.03,2503.8333000000002,True,True
2018-01-19 00:00:00+00:00,2810.3,2506.02925,True,True
2018-01-22 00:00:00+00:00,2832.97,2508.27995,True,True
2018-01-23 00:00:00+00:00,2839.13,2510.68005,True,True
2018-01-24 00:00:00+00:00,2837.54,2513.0882500000002,True,True
2018-01-25 00:00:00+00:00,2839.25,2515.49825,True,True
2018-01-26 00:00:00+00:00,2872.87,2517.9087,True,True
2018-01-29 00:00:00+00:00,2853.53,2520.50415,True,True
2018-01-30 00:00:00+00:00,2822.43,2523.04715,True,True
2018-01-31 00:00:00+00:00,2823.81,2525.5145500000003,True,True
2018-02-01 00:00:00+00:00,2821.98,2527.88855,True,True
2018-02-02 00:00:00+00:00,2762.13,2530.2875,True,True
2018-02-05 00:00:00+00:00,2648.94,2532.4073000000003,True,True
2018-02-06 00:00:00+00:00,2695.14,2533.8728,True,True
2018-02-07 00:00:00+00:00,2681.66,2535.60505,True,True
2018-02-08 00:00:00+00:00,2581.0,2537.1425999999997,True,True
2018-02-09 00:00:00+00:00,2619.55,2538.10455,True,True
2018-02-12 00:00:00+00:00,2656.0,2539.26505,True,True
2018-02-13 00:00:00+00:00,2662.94,2540.6012,True,True
2018-02-14 00:00:00+00:00,2698.63,2541.9948999999997,True,True
2018-02-15 00:00:00+00:00,2731.2,2543.5463999999997,True,True
2018-02-16 00:00:00+00:00,2732.22,2545.24655,True,True
2018-02-20 00:00:00+00:00,2716.26,2546.967,True,True
2018-02-21 00:00:00+00:00,2701.33,2548.6007,True,True
2018-02-22 00:00:00+00:00,2703.96,2550.1109,True,True
2018-02-23 00:00:00+00:00,2747.3,2551.6338,True,True
2018-02-26 00:00:00+00:00,2779.6,2553.3857000000003,True,True
2018-02-27 00:00:00+00:00,2744.28,2555.28555,True,True
2018-02-28 00:00:00+00:00,2713.83,2557.0347500000003,True,True
2018-03-01 00:00:00+00:00,2677.67,2558.6494000000002,True,True
2018-03-02 00:00:00+00:00,2691.25,2560.0261499999997,True,True
2018-03-05 00:00:00+00:00,2720.94,2561.47905,True,True
2018-03-06 00:00:00+00:00,2728.12,2563.2986,True,True
2018-03-07 00:00:00+00:00,2726.8,2565.1106,True,True
2018-03-08 00:00:00+00:00,2738.97,2566.83595,True,True
2018-03-09 00:00:00+00:00,2786.57,2568.5607,True,True
2018-03-12 00:00:00+00:00,2783.02,2570.50145,True,True
2018-03-13 00:00:00+00:00,2765.31,2572.3946,True,True
2018-03-14 00:00:00+00:00,2749.48,2574.1458,True,True
2018-03-15 00:00:00+00:00,2747.33,2575.8141,True,True
2018-03-16 00:00:00+00:00,2752.01,2577.4862,True,True
2018-03-19 00:00:00+00:00,2712.92,2579.18725,True,True
2018-03-20 00:00:00+00:00,2716.94,2580.60155,True,True
2018-03-21 00:00:00+00:00,2711.93,2581.9909,True,True
2018-03-22 00:00:00+00:00,2643.69,2583.3700499999995,True,True
2018-03-23 00:00:00+00:00,2588.26,2584.44185,True,True
2018-03-26 00:00:00+00:00,2658.55,2585.21745,True,True
2018-03-27 00:00:00+00:00,2612.62,2586.34125,True,True
2018-03-28 00:00:00+00:00,2605.0,2587.2455,True,True
2018-03-29 00:00:00+00:00,2640.87,2588.1235500000003,True,True
2018-04-02 00:00:00+00:00,2581.88,2589.12615,False,True
2018-04-03 00:00:00+00:00,2614.45,2589.84595,True,False
2018-04-04 00:00:00+00:00,2644.69,2590.7559,True,True
2018-04-05 00:00:00+00:00,2662.84,2591.8136,True,True
2018-04-06 00:00:00+00:00,2604.47,2592.8605000000002,True,True
2018-04-09 00:00:00+00:00,2613.16,2593.6976999999997,True,True
2018-04-10 00:00:00+00:00,2656.87,2594.58545,True,True
2018-04-11 00:00:00+00:00,2642.19,2595.6973000000003,True,True
2018-04-12 00:00:00+00:00,2663.99,2596.71675,True,True
2018-04-13 00:00:00+00:00,2656.3,2597.84135,True,True
2018-04-16 00:00:00+00:00,2677.84,2599.02595,True,True
2018-04-17 00:00:00+00:00,2706.39,2600.2117000000003,True,True
2018-04-18 00:00:00+00:00,2708.64,2601.6451500000003,True,True
2018-04-19 00:00:00+00:00,2693.13,2603.0713,True,True
2018-04-20 00:00:00+00:00,2670.14,2604.3919,True,True
2018-04-23 00:00:00+00:00,2670.29,2605.5798999999997,True,True
2018-04-24 00:00:00+00:00,2634.56,2606.8826,True,True
2018-04-25 00:00:00+00:00,2639.4,2607.9294999999997,True,True
2018-04-26 00:00:00+00:00,2666.94,2608.98935,True,True
2018-04-27 00:00:00+00:00,2669.91,2610.1964000000003,True,True
2018-04-30 00:00:00+00:00,2648.05,2611.3297000000002,True,True
2018-05-01 00:00:00+00:00,2654.8,2612.3308,True,True
2018-05-02 00:00:00+00:00,2635.67,2613.30845,True,True
2018-05-03 00:00:00+00:00,2629.73,2614.1911,True,True
2018-05-04 00:00:00+00:00,2663.42,2615.0366999999997,True,True
2018-05-07 00:00:00+00:00,2672.63,2615.98465,True,True
2018-05-08 00:00:00+00:00,2671.92,2616.98055,True,True
2018-05-09 00:00:00+00:00,2697.79,2617.97745,True,True
2018-05-10 00:00:00+00:00,2723.07,2619.11685,True,True
2018-05-11 00:00:00+00:00,2727.72,2620.34655,True,True
2018-05-14 00:00:00+00:00,2730.13,2621.5959999999995,True,True
2018-05-15 00:00:00+00:00,2711.45,2622.8695500000003,True,True
2018-05-16 00:00:00+00:00,2722.46,2624.0663,True,True
2018-05-17 00:00:00+00:00,2720.13,2625.3270999999995,True,True
2018-05-18 00:00:00+00:00,2712.97,2626.546,True,True
2018-05-21 00:00:00+00:00,2733.01,2627.723,True,True
2018-05-22 00:00:00+00:00,2724.44,2629.0272500000005,True,True
2018-05-23 00:00:00+00:00,2733.29,2630.2653000000005,True,True
2018-05-24 00:00:00+00:00,2727.76,2631.5271999999995,True,True
2018-05-25 00:00:00+00:00,2721.33,2632.7914,True,True
2018-05-29 00:00:00+00:00,2689.86,2634.0279500000006,True,True
2018-05-30 00:00:00+00:00,2724.01,2635.2862,True,True
2018-05-31 00:00:00+00:00,2705.27,2636.6996500000005,True,True
2018-06-01 00:00:00+00:00,2734.62,2637.8968,True,True
2018-06-04 00:00:00+00:00,2746.87,2639.24685,True,True
2018-06-05 00:00:00+00:00,2748.8,2640.6406499999994,True,True
2018-06-06 00:00:00+00:00,2772.35,2642.2346000000002,True,True
2018-06-07 00:00:00+00:00,2770.37,2643.9685999999997,True,True
2018-06-08 00:00:00+00:00,2779.03,2645.6785999999997,True,True
2018-06-11 00:00:00+00:00,2782.0,2647.3112,True,True
2018-06-12 00:00:00+00:00,2786.85,2649.0009999999997,True,True
2018-06-13 00:00:00+00:00,2775.63,2650.7403999999997,True,True
2018-06-14 00:00:00+00:00,2782.49,2652.4032999999995,True,True
2018-06-15 00:00:00+00:00,2779.66,2654.09455,True,True
2018-06-18 00:00:00+00:00,2773.75,2655.76135,True,True
2018-06-19 00:00:00+00:00,2762.59,2657.3421500000004,True,True
2018-06-20 00:00:00+00:00,2767.32,2658.79685,True,True
2018-06-21 00:00:00+00:00,2749.76,2660.2507,True,True
2018-06-22 00:00:00+00:00,2754.88,2661.71025,True,True
2018-06-25 00:00:00+00:00,2717.07,2663.15695,True,True
2018-06-26 00:00:00+00:00,2723.06,2664.4168,True,True
2018-06-27 00:00:00+00:00,2699.63,2665.72495,True,True
2018-06-28 00:00:00+00:00,2716.31,2666.78255,True,True
2018-06-29 00:00:00+00:00,2718.37,2667.8817,True,True
2018-07-02 00:00:00+00:00,2726.71,2668.9817,True,True
2018-07-03 00:00:00+00:00,2713.22,2670.1371499999996,True,True
2018-07-05 00:00:00+00:00,2736.61,2671.2021000000004,True,True
2018-07-06 00:00:00+00:00,2759.82,2672.3658,True,True
2018-07-09 00:00:00+00:00,2784.17,2673.63165,True,True
2018-07-10 00:00:00+00:00,2793.84,2675.0113,True,True
2018-07-11 00:00:00+00:00,2774.02,2676.4775,True,True
2018-07-12 00:00:00+00:00,2798.29,2677.8365000000003,True,True
2018-07-13 00:00:00+00:00,2801.31,2679.3446500000005,True,True
2018-07-16 00:00:00+00:00,2798.43,2680.867,True,True
2018-07-17 00:00:00+00:00,2809.55,2682.32395,True,True
2018-07-18 00:00:00+00:00,2815.62,2683.8213999999994,True,True
2018-07-19 00:00:00+00:00,2804.49,2685.3026999999997,True,True
2018-07-20 00:00:00+00:00,2801.83,2686.6795499999994,True,True
2018-07-23 00:00:00+00:00,2806.98,2688.0158,True,True
2018-07-24 00:00:00+00:00,2820.4,2689.362,True,True
2018-07-25 00:00:00+00:00,2846.07,2690.70365,True,True
2018-07-26 00:00:00+00:00,2837.44,2692.1873499999997,True,True
2018-07-27 00:00:00+00:00,2818.82,2693.6509,True,True
2018-07-30 00:00:00+00:00,2802.6,2694.9918,True,True
2018-07-31 00:00:00+00:00,2816.29,2696.2286,True,True
2018-08-01 00:00:00+00:00,2813.36,2697.5553999999997,True,True
2018-08-02 00:00:00+00:00,2827.22,2698.85635,True,True
2018-08-03 00:00:00+00:00,2840.35,2700.20425,True,True
2018-08-06 00:00:00+00:00,2850.4,2701.6092000000003,True,True
2018-08-07 00:00:00+00:00,2858.45,2703.0549,True,True
2018-08-08 00:00:00+00:00,2857.7,2704.5366500000005,True,True
2018-08-09 00:00:00+00:00,2853.58,2705.9491,True,True
2018-08-10 00:00:00+00:00,2833.28,2707.3921,True,True
2018-08-13 00:00:00+00:00,2821.93,2708.71285,True,True
2018-08-14 00:00:00+00:00,2839.96,2710.0367499999998,True,True
2018-08-15 00:00:00+00:00,2818.37,2711.43455,True,True
2018-08-16 00:00:00+00:00,2840.69,2712.6210499999997,True,True
2018-08-17 00:00:00+00:00,2850.13,2713.9603500000003,True,True
2018-08-20 00:00:00+00:00,2857.05,2715.3347000000003,True,True
2018-08-21 00:00:00+00:00,2862.96,2716.72315,True,True
2018-08-22 00:00:00+00:00,2861.82,2718.1387,True,True
2018-08-23 00:00:00+00:00,2856.98,2719.5085999999997,True,True
2018-08-24 00:00:00+00:00,2874.69,2720.83785,True,True
2018-08-27 00:00:00+00:00,2896.74,2722.2581,True,True
2018-08-28 00:00:00+00:00,2897.52,2723.7699,True,True
2018-08-29 00:00:00+00:00,2914.04,2725.3344,True,True
2018-08-30 00:00:00+00:00,2901.13,2726.9931,True,True
2018-08-31 00:00:00+00:00,2901.52,2728.5745499999994,True,True
2018-09-04 00:00:00+00:00,2896.72,2730.1877999999997,True,True
2018-09-05 00:00:00+00:00,2888.6,2731.8482999999997,True,True
2018-09-06 00:00:00+00:00,2878.05,2733.3631000000005,True,True
2018-09-07 00:00:00+00:00,2871.68,2734.8590999999997,True,True
2018-09-10 00:00:00+00:00,2877.13,2736.3068,True,True
2018-09-11 00:00:00+00:00,2887.89,2737.6973000000003,True,True
2018-09-12 00:00:00+00:00,2888.92,2739.15135,True,True
2018-09-13 00:00:00+00:00,2904.18,2740.58385,True,True
2018-09-14 00:00:00+00:00,2904.98,2742.09765,True,True
2018-09-17 00:00:00+00:00,2888.8,2743.48735,True,True
2018-09-18 00:00:00+00:00,2904.31,2744.801,True,True
2018-09-19 00:00:00+00:00,2907.95,2746.0846500000002,True,True
2018-09-20 00:00:00+00:00,2930.75,2747.4132999999997,True,True
2018-09-21 00:00:00+00:00,2929.67,2748.86985,True,True
2018-09-24 00:00:00+00:00,2919.37,2750.3703499999997,True,True
2018-09-25 00:00:00+00:00,2915.56,2751.82085,True,True
2018-09-26 00:00:00+00:00,2905.97,2753.21375,True,True
2018-09-27 00:00:00+00:00,2914.0,2754.4861,True,True
2018-09-28 00:00:00+00:00,2913.98,2755.7561499999997,True,True
2018-10-01 00:00:00+00:00,2924.59,2757.0054999999998,True,True
2018-10-02 00:00:00+00:00,2923.43,2758.3142,True,True
2018-10-03 00:00:00+00:00,2925.51,2759.6713,True,True
2018-10-04 00:00:00+00:00,2901.61,2760.9198000000006,True,True
2018-10-05 00:00:00+00:00,2885.57,2761.97705,True,True
2018-10-08 00:00:00+00:00,2884.43,2762.99755,True,True
2018-10-09 00:00:00+00:00,2880.34,2764.02345,True,True
2018-10-10 00:00:00+00:00,2785.68,2765.0022999999997,True,True
2018-10-11 00:00:00+00:00,2728.37,2765.514,False,True
2018-10-12 00:00:00+00:00,2767.13,2765.7533500000004,True,False
2018-10-15 00:00:00+00:00,2750.79,2766.1759,False,True
2018-10-16 00:00:00+00:00,2809.92,2766.4921499999996,True,False
2018-10-17 00:00:00+00:00,2809.21,2767.1737,True,True
2018-10-18 00:00:00+00:00,2768.78,2767.7407000000003,True,True
2018-10-19 00:00:00+00:00,2767.78,2768.0193,False,True
2018-10-22 00:00:00+00:00,2755.88,2768.2382500000003,False,False
2018-10-23 00:00:00+00:00,2740.69,2768.3019,False,False
2018-10-24 00:00:00+00:00,2656.1,2768.2668,False,False
2018-10-25 00:00:00+00:00,2705.57,2767.7908500000003,False,False
2018-10-26 00:00:00+00:00,2658.69,2767.57755,False,False
2018-10-29 00:00:00+00:00,2641.25,2767.0331999999994,False,False
2018-10-30 00:00:00+00:00,2682.63,2766.3082499999996,False,False
2018-10-31 00:00:00+00:00,2711.74,2765.8393,False,False
2018-11-01 00:00:00+00:00,2740.37,2765.3851999999997,False,False
2018-11-02 00:00:00+00:00,2723.06,2765.0969,False,False
2018-11-05 00:00:00+00:00,2738.31,2764.6607,False,False
2018-11-06 00:00:00+00:00,2755.45,2764.1874000000007,False,False
2018-11-07 00:00:00+00:00,2813.89,2763.7690000000002,True,False
2018-11-08 00:00:00+00:00,2806.83,2763.6507500000002,True,True
2018-11-09 00:00:00+00:00,2781.01,2763.48865,True,True
2018-11-12 00:00:00+00:00,2726.22,2763.02935,False,True
2018-11-13 00:00:00+00:00,2722.18,2762.3927999999996,False,False
2018-11-14 00:00:00+00:00,2701.58,2761.8915500000003,False,False
2018-11-15 00:00:00+00:00,2730.2,2761.2803999999996,False,False
2018-11-16 00:00:00+00:00,2736.27,2760.8215,False,False
2018-11-19 00:00:00+00:00,2690.73,2760.6922000000004,False,False
2018-11-20 00:00:00+00:00,2641.89,2760.9011499999997,False,False
2018-11-21 00:00:00+00:00,2649.93,2760.6349000000005,False,False
2018-11-23 00:00:00+00:00,2632.56,2760.47625,False,False
2018-11-26 00:00:00+00:00,2673.45,2760.7340500000005,False,False
2018-11-27 00:00:00+00:00,2682.17,2761.00355,False,False
2018-11-28 00:00:00+00:00,2743.79,2761.1344,False,False
2018-11-29 00:00:00+00:00,2737.76,2761.53865,False,False
2018-11-30 00:00:00+00:00,2760.17,2761.7343,False,False
2018-12-03 00:00:00+00:00,2790.37,2761.8791499999998,True,False
2018-12-04 00:00:00+00:00,2700.06,2762.1699,False,True
2018-12-06 00:00:00+00:00,2695.95,2762.0888999999997,False,False
2018-12-07 00:00:00+00:00,2633.08,2762.062,False,False
2018-12-10 00:00:00+00:00,2637.72,2761.7076,False,False
2018-12-11 00:00:00+00:00,2636.78,2761.1596999999997,False,False
2018-12-12 00:00:00+00:00,2651.07,2760.4456,False,False
2018-12-13 00:00:00+00:00,2650.54,2759.97955,False,False
2018-12-14 00:00:00+00:00,2599.95,2759.6630999999998,False,False
2018-12-17 00:00:00+00:00,2545.94,2759.2745,False,False
2018-12-18 00:00:00+00:00,2546.16,2758.5479499999997,False,False
2018-12-19 00:00:00+00:00,2506.96,2757.67405,False,False
2018-12-20 00:00:00+00:00,2467.42,2756.5682500000003,False,False
2018-12-21 00:00:00+00:00,2416.62,2755.27135,False,False
2018-12-24 00:00:00+00:00,2351.1,2753.6596000000004,False,False
2018-12-26 00:00:00+00:00,2467.7,2751.4822499999996,False,False
2018-12-27 00:00:00+00:00,2488.83,2749.90565,False,False
2018-12-28 00:00:00+00:00,2485.74,2748.52325,False,False
2018-12-31 00:00:00+00:00,2506.85,2747.2045500000004,False,False
2019-01-02 00:00:00+00:00,2510.03,2746.00215,False,False
2019-01-03 00:00:00+00:00,2447.89,2744.79225,False,False
2019-01-04 00:00:00+00:00,2531.94,2743.4671000000003,False,False
2019-01-07 00:00:00+00:00,2549.69,2742.5420999999997,False,False
2019-01-08 00:00:00+00:00,2574.41,2741.7309000000005,False,False
2019-01-09 00:00:00+00:00,2584.96,2741.3845,False,False
2019-01-10 00:00:00+00:00,2596.64,2741.368,False,False
2019-01-11 00:00:00+00:00,2596.26,2741.0584500000004,False,False
2019-01-14 00:00:00+00:00,2582.61,2740.9766500000005,False,False
2019-01-15 00:00:00+00:00,2610.3,2740.8647,False,False
2019-01-16 00:00:00+00:00,2616.1,2740.71185,False,False
2019-01-17 00:00:00+00:00,2635.96,2740.8829500000006,False,False
2019-01-18 00:00:00+00:00,2670.71,2740.9905,False,False
2019-01-22 00:00:00+00:00,2632.9,2741.1206,False,False
2019-01-23 00:00:00+00:00,2638.7,2740.9709000000003,False,False
2019-01-24 00:00:00+00:00,2642.33,2741.1420499999995,False,False
2019-01-25 00:00:00+00:00,2664.76,2741.2879000000003,False,False
2019-01-28 00:00:00+00:00,2643.85,2741.3273500000005,False,False
2019-01-29 00:00:00+00:00,2640.0,2741.33565,False,False
2019-01-30 00:00:00+00:00,2681.05,2741.2157,False,False
2019-01-31 00:00:00+00:00,2704.1,2741.3394499999995,False,False
2019-02-01 00:00:00+00:00,2706.53,2741.47075,False,False
2019-02-04 00:00:00+00:00,2724.87,2741.4714499999995,False,False
2019-02-05 00:00:00+00:00,2737.7,2741.5525999999995,False,False
2019-02-06 00:00:00+00:00,2731.61,2741.7754499999996,False,False
2019-02-07 00:00:00+00:00,2706.05,2742.0828,False,False
2019-02-08 00:00:00+00:00,2707.88,2742.2616000000003,False,False
2019-02-11 00:00:00+00:00,2709.8,2742.6282,False,False
2019-02-12 00:00:00+00:00,2744.73,2742.9802,True,False
2019-02-13 00:00:00+00:00,2753.03,2743.36915,True,True
2019-02-14 00:00:00+00:00,2745.73,2743.78475,True,True
2019-02-15 00:00:00+00:00,2775.6,2744.27315,True,True
2019-02-19 00:00:00+00:00,2779.76,2744.87715,True,True
2019-02-20 00:00:00+00:00,2784.7,2745.5975999999996,True,True
2019-02-21 00:00:00+00:00,2774.88,2746.37245,True,True
2019-02-22 00:00:00+00:00,2792.67,2746.9297500000002,True,True
2019-02-25 00:00:00+00:00,2796.11,2747.52995,True,True
2019-02-26 00:00:00+00:00,2793.9,2748.1508999999996,True,True
2019-02-27 00:00:00+00:00,2792.38,2748.6314499999994,True,True
2019-02-28 00:00:00+00:00,2784.49,2748.978,True,True
2019-03-01 00:00:00+00:00,2803.69,2749.26185,True,True
2019-03-04 00:00:00+00:00,2792.81,2749.6296500000003,True,True
2019-03-05 00:00:00+00:00,2789.65,2750.0364499999996,True,True
2019-03-06 00:00:00+00:00,2771.45,2750.3723999999997,True,True
2019-03-07 00:00:00+00:00,2748.93,2750.6290000000004,False,True
2019-03-08 00:00:00+00:00,2743.07,2750.8088000000002,False,False
2019-03-11 00:00:00+00:00,2783.3,2750.8591,True,False
2019-03-12 00:00:00+00:00,2791.52,2751.1533999999997,True,True
2019-03-13 00:00:00+00:00,2810.92,2751.44455,True,True
2019-03-14 00:00:00+00:00,2808.48,2751.8603500000004,True,True
2019-03-15 00:00:00+00:00,2822.48,2752.2961,True,True
2019-03-18 00:00:00+00:00,2832.94,2752.9592,True,True
2019-03-19 00:00:00+00:00,2832.57,2753.5038499999996,True,True
2019-03-20 00:00:00+00:00,2824.23,2754.14035,True,True
2019-03-21 00:00:00+00:00,2854.88,2754.5884,True,True
2019-03-22 00:00:00+00:00,2800.71,2755.12845,True,True
2019-03-25 00:00:00+00:00,2798.36,2755.388,True,True
2019-03-26 00:00:00+00:00,2818.46,2755.51805,True,True
2019-03-27 00:00:00+00:00,2805.37,2755.7585000000004,True,True
2019-03-28 00:00:00+00:00,2815.44,2755.8902000000003,True,True
2019-03-29 00:00:00+00:00,2834.4,2756.0573999999997,True,True
2019-04-01 00:00:00+00:00,2867.19,2756.29515,True,True
2019-04-02 00:00:00+00:00,2867.24,2756.7529500000005,True,True
2019-04-03 00:00:00+00:00,2873.4,2757.1767000000004,True,True
2019-04-04 00:00:00+00:00,2879.39,2757.6454,True,True
2019-04-05 00:00:00+00:00,2892.74,2758.1736,True,True
2019-04-08 00:00:00+00:00,2895.77,2758.82435,True,True
2019-04-09 00:00:00+00:00,2878.2,2759.4665999999997,True,True
2019-04-10 00:00:00+00:00,2888.21,2760.1088,True,True
2019-04-11 00:00:00+00:00,2888.32,2760.7754499999996,True,True
2019-04-12 00:00:00+00:00,2907.41,2761.6317,True,True
2019-04-15 00:00:00+00:00,2905.58,2762.55345,True,True
2019-04-16 00:00:00+00:00,2907.06,2763.5831999999996,True,True
2019-04-17 00:00:00+00:00,2900.45,2764.53695,True,True
2019-04-18 00:00:00+00:00,2905.03,2765.44735,True,True
2019-04-22 00:00:00+00:00,2907.97,2766.3389500000003,True,True
2019-04-23 00:00:00+00:00,2933.68,2767.3126999999995,True,True
2019-04-24 00:00:00+00:00,2927.25,2768.29805,True,True
2019-04-25 00:00:00+00:00,2926.17,2769.1352,True,True
2019-04-26 00:00:00+00:00,2939.88,2769.8452,True,True
