timestamp,cash,eth_units,close,equity,strategy,eth_equivalent
2021-01-01 00:00:00+00:00,0,0,734.07000000000005,0,daily_eth_dca,
2021-01-01 01:00:00+00:00,0,0,748.27999999999997,0,daily_eth_dca,
2021-01-01 02:00:00+00:00,0,0,744.05999999999995,0,daily_eth_dca,
2021-01-01 03:00:00+00:00,0,0,744.82000000000005,0,daily_eth_dca,
2021-01-01 04:00:00+00:00,0,0,742.28999999999996,0,daily_eth_dca,
2021-01-01 05:00:00+00:00,0,0,740.64999999999998,0,daily_eth_dca,
2021-01-01 06:00:00+00:00,0,0,739.97000000000003,0,daily_eth_dca,
2021-01-01 07:00:00+00:00,0,0,737.38,0,daily_eth_dca,
2021-01-01 08:00:00+00:00,0,0,730.07000000000005,0,daily_eth_dca,
2021-01-01 09:00:00+00:00,0,0.0067240911963712836,733.67999999999995,4.9333312289536826,daily_eth_dca,
2021-01-01 10:00:00+00:00,0,0.0067240911963712836,736.80999999999995,4.954377634398325,daily_eth_dca,
2021-01-01 11:00:00+00:00,0,0.0067240911963712836,738.85000000000002,4.9680947804389231,daily_eth_dca,
2021-01-01 12:00:00+00:00,0,0.0067240911963712836,733.19000000000005,4.9300364242674615,daily_eth_dca,
2021-01-01 13:00:00+00:00,0,0.0067240911963712836,740.08000000000004,4.9763654126104599,daily_eth_dca,
2021-01-01 14:00:00+00:00,0,0.0067240911963712836,738,4.9623793029220069,daily_eth_dca,
2021-01-01 15:00:00+00:00,0,0.0067240911963712836,735.38999999999999,4.9448294248994777,daily_eth_dca,
2021-01-01 16:00:00+00:00,0,0.0067240911963712836,735.83000000000004,4.9477880250258819,daily_eth_dca,
2021-01-01 17:00:00+00:00,0,0.0067240911963712836,727.94000000000005,4.8947349454865128,daily_eth_dca,
2021-01-01 18:00:00+00:00,0,0.0067240911963712836,724.60000000000002,4.8722764808906325,daily_eth_dca,
2021-01-01 19:00:00+00:00,0,0.0067240911963712836,725.34000000000003,4.8772523083759474,daily_eth_dca,
2021-01-01 20:00:00+00:00,0,0.0067240911963712836,729.48000000000002,4.9050900459289242,daily_eth_dca,
2021-01-01 21:00:00+00:00,0,0.0067240911963712836,728.23000000000002,4.8966849319334598,daily_eth_dca,
2021-01-01 22:00:00+00:00,0,0.0067240911963712836,728.89999999999998,4.9011900730350284,daily_eth_dca,
2021-01-01 23:00:00+00:00,0,0.0067240911963712836,728.90999999999997,4.9012573139469922,daily_eth_dca,
2021-01-02 00:00:00+00:00,0,0.0067240911963712836,719.89999999999998,4.8406732522676865,daily_eth_dca,
2021-01-02 01:00:00+00:00,0,0.0067240911963712836,729.38,4.9044176368092867,daily_eth_dca,
2021-01-02 02:00:00+00:00,0,0.0067240911963712836,729.44000000000005,4.9048210822810692,daily_eth_dca,
2021-01-02 03:00:00+00:00,0,0.0067240911963712836,730.38999999999999,4.9112089689176219,daily_eth_dca,
2021-01-02 04:00:00+00:00,0,0.0067240911963712836,729.45000000000005,4.9048883231930329,daily_eth_dca,
2021-01-02 05:00:00+00:00,0,0.0067240911963712836,731.99000000000001,4.9219675148318158,daily_eth_dca,
2021-01-02 06:00:00+00:00,0,0.0067240911963712836,737.03999999999996,4.9559241753734904,daily_eth_dca,
2021-01-02 07:00:00+00:00,0,0.0067240911963712836,735.12,4.9430139202764583,daily_eth_dca,
2021-01-02 08:00:00+00:00,0,0.0067240911963712836,733.84000000000003,4.9344070835451026,daily_eth_dca,
2021-01-02 09:00:00+00:00,0,0.013413638317998317,725.40999999999997,9.730387372259159,daily_eth_dca,
2021-01-02 10:00:00+00:00,0,0.013413638317998317,728.47000000000003,9.7714331055122337,daily_eth_dca,
2021-01-02 11:00:00+00:00,0,0.013413638317998317,729.70000000000005,9.7879318806433719,daily_eth_dca,
2021-01-02 12:00:00+00:00,0,0.013413638317998317,752.38,10.092153197695573,daily_eth_dca,
2021-01-02 13:00:00+00:00,0,0.013413638317998317,770.76999999999998,10.338830006363562,daily_eth_dca,
2021-01-02 14:00:00+00:00,0,0.013413638317998317,760.94000000000005,10.20697394169764,daily_eth_dca,
2021-01-02 15:00:00+00:00,0,0.013413638317998317,768.42999999999995,10.307442092699446,daily_eth_dca,
2021-01-02 16:00:00+00:00,0,0.013413638317998317,781.94000000000005,10.488660346375605,daily_eth_dca,
2021-01-02 17:00:00+00:00,0,0.013413638317998317,778.84000000000003,10.447078067589811,daily_eth_dca,
2021-01-02 18:00:00+00:00,0,0.013413638317998317,780.00999999999999,10.462772024421866,daily_eth_dca,
2021-01-02 19:00:00+00:00,0,0.013413638317998317,784.78999999999996,10.5268892155819,daily_eth_dca,
2021-01-02 20:00:00+00:00,0,0.013413638317998317,756.54999999999995,10.148088069481627,daily_eth_dca,
2021-01-02 21:00:00+00:00,0,0.013413638317998317,768.95000000000005,10.314417184624807,daily_eth_dca,
2021-01-02 22:00:00+00:00,0,0.013413638317998317,772.19000000000005,10.357877372775121,daily_eth_dca,
2021-01-02 23:00:00+00:00,0,0.013413638317998317,774.55999999999995,10.389667695588775,daily_eth_dca,
2021-01-03 00:00:00+00:00,0,0.013413638317998317,775.80999999999995,10.406434743486274,daily_eth_dca,
2021-01-03 01:00:00+00:00,0,0.013413638317998317,776.97000000000003,10.421994563935153,daily_eth_dca,
2021-01-03 02:00:00+00:00,0,0.013413638317998317,778.94000000000005,10.448419431421611,daily_eth_dca,
2021-01-03 03:00:00+00:00,0,0.013413638317998317,772.37,10.360291827672361,daily_eth_dca,
2021-01-03 04:00:00+00:00,0,0.013413638317998317,777.40999999999997,10.427896564795072,daily_eth_dca,
2021-01-03 05:00:00+00:00,0,0.013413638317998317,786.41999999999996,10.548753446040235,daily_eth_dca,
2021-01-03 06:00:00+00:00,0,0.013413638317998317,799.96000000000004,10.730374108865934,daily_eth_dca,
2021-01-03 07:00:00+00:00,0,0.013413638317998317,799.77999999999997,10.727959653968695,daily_eth_dca,
2021-01-03 08:00:00+00:00,0,0.013413638317998317,817.75999999999999,10.969136870926304,daily_eth_dca,
2021-01-03 09:00:00+00:00,0,0.019419997300189631,818.45000000000005,15.894296790340205,daily_eth_dca,
2021-01-03 10:00:00+00:00,0,0.019419997300189631,825.72000000000003,16.035480170712582,daily_eth_dca,
2021-01-03 11:00:00+00:00,0,0.019419997300189631,829.75999999999999,16.113936959805347,daily_eth_dca,
2021-01-03 12:00:00+00:00,0,0.019419997300189631,831.47000000000003,16.147145155188674,daily_eth_dca,
2021-01-03 13:00:00+00:00,0,0.019419997300189631,874.21000000000004,16.97715583979878,daily_eth_dca,
2021-01-03 14:00:00+00:00,0,0.019419997300189631,912.38,17.718417136747014,daily_eth_dca,
2021-01-03 15:00:00+00:00,0,0.019419997300189631,917.72000000000003,17.822119922330028,daily_eth_dca,
2021-01-03 16:00:00+00:00,0,0.019419997300189631,935.25999999999999,18.162746674975356,daily_eth_dca,
2021-01-03 17:00:00+00:00,0,0.019419997300189631,935.53999999999996,18.168184274219406,daily_eth_dca,
2021-01-03 18:00:00+00:00,0,0.019419997300189631,917.53999999999996,17.818624322815992,daily_eth_dca,
2021-01-03 19:00:00+00:00,0,0.019419997300189631,921.52999999999997,17.89611011204375,daily_eth_dca,
2021-01-03 20:00:00+00:00,0,0.019419997300189631,946.37,18.37850284498046,daily_eth_dca,
2021-01-03 21:00:00+00:00,0,0.019419997300189631,949.76999999999998,18.444530835801107,daily_eth_dca,
2021-01-03 22:00:00+00:00,0,0.019419997300189631,991.54999999999995,19.255898323003027,daily_eth_dca,
2021-01-03 23:00:00+00:00,0,0.019419997300189631,978.27999999999997,18.998194958829512,daily_eth_dca,
2021-01-04 00:00:00+00:00,0,0.019419997300189631,975.79999999999995,18.950033365525041,daily_eth_dca,
2021-01-04 01:00:00+00:00,0,0.019419997300189631,966.96000000000004,18.778360589391365,daily_eth_dca,
2021-01-04 02:00:00+00:00,0,0.019419997300189631,979.38999999999999,19.019751155832722,daily_eth_dca,
2021-01-04 03:00:00+00:00,0,0.019419997300189631,1021.41,19.835779442386691,daily_eth_dca,
2021-01-04 04:00:00+00:00,0,0.019419997300189631,1027.6900000000001,19.957737025431882,daily_eth_dca,
2021-01-04 05:00:00+00:00,0,0.019419997300189631,1084.1800000000001,21.054772672919597,daily_eth_dca,
2021-01-04 06:00:00+00:00,0,0.019419997300189631,1105,21.459097016709542,daily_eth_dca,
2021-01-04 07:00:00+00:00,0,0.019419997300189631,1044.3099999999999,20.280497380561034,daily_eth_dca,
2021-01-04 08:00:00+00:00,0,0.019419997300189631,1022.64,19.859666039065925,daily_eth_dca,
2021-01-04 09:00:00+00:00,0,0.024220374030744649,970.08000000000004,23.49570043974477,daily_eth_dca,
2021-01-04 10:00:00+00:00,0,0.024220374030744649,965.04999999999995,23.373871958370124,daily_eth_dca,
2021-01-04 11:00:00+00:00,0,0.024220374030744649,976.79999999999995,23.658461353231374,daily_eth_dca,
2021-01-04 12:00:00+00:00,0,0.024220374030744649,1019.48,24.692186916863555,daily_eth_dca,
2021-01-04 13:00:00+00:00,0,0.024220374030744649,1011.92,24.509080889191125,daily_eth_dca,
2021-01-04 14:00:00+00:00,0,0.024220374030744649,1043.25,25.267905207574355,daily_eth_dca,
2021-01-04 15:00:00+00:00,0,0.024220374030744649,1040.01,25.189431195714743,daily_eth_dca,
2021-01-04 16:00:00+00:00,0,0.024220374030744649,1010.15,24.466210827156708,daily_eth_dca,
2021-01-04 17:00:00+00:00,0,0.024220374030744649,999.47000000000003,24.207537232508354,daily_eth_dca,
2021-01-04 18:00:00+00:00,0,0.024220374030744649,1015.1900000000001,24.58828151227166,daily_eth_dca,
2021-01-04 19:00:00+00:00,0,0.024220374030744649,1042.28,25.244411444764534,daily_eth_dca,
2021-01-04 20:00:00+00:00,0,0.024220374030744649,1019.6900000000001,24.697273195410013,daily_eth_dca,
2021-01-04 21:00:00+00:00,0,0.024220374030744649,1006.1900000000001,24.370298145994958,daily_eth_dca,
2021-01-04 22:00:00+00:00,0,0.024220374030744649,1012.72,24.528457188415722,daily_eth_dca,
2021-01-04 23:00:00+00:00,0,0.024220374030744649,1041.4300000000001,25.223824126838402,daily_eth_dca,
2021-01-05 00:00:00+00:00,0,0.024220374030744649,1095.03,26.522036174886313,daily_eth_dca,
2021-01-05 01:00:00+00:00,0,0.024220374030744649,1114.52,26.994091264745528,daily_eth_dca,
2021-01-05 02:00:00+00:00,0,0.024220374030744649,1078.45,26.120462373456569,daily_eth_dca,
2021-01-05 03:00:00+00:00,0,0.024220374030744649,1001.76,24.263001889038758,daily_eth_dca,
2021-01-05 04:00:00+00:00,0,0.024220374030744649,1004.1,24.319677564270702,daily_eth_dca,
2021-01-05 05:00:00+00:00,0,0.024220374030744649,989.83000000000004,23.974052826851977,daily_eth_dca,
2021-01-05 06:00:00+00:00,0,0.024220374030744649,1015.15,24.587312697310431,daily_eth_dca,
2021-01-05 07:00:00+00:00,0,0.024220374030744649,1003.45,24.30393432115072,daily_eth_dca,
2021-01-05 08:00:00+00:00,0,0.024220374030744649,1026.97,24.873597518353833,daily_eth_dca,
2021-01-05 09:00:00+00:00,0,0.029000510996512668,1035.8499999999999,30.040179315737642,daily_eth_dca,
2021-01-05 10:00:00+00:00,0,0.029000510996512668,1028.3099999999999,29.821515462823939,daily_eth_dca,
2021-01-05 11:00:00+00:00,0,0.029000510996512668,1042.21,30.224622565675467,daily_eth_dca,
2021-01-05 12:00:00+00:00,0,0.029000510996512668,1028.99,29.841235810301569,daily_eth_dca,
2021-01-05 13:00:00+00:00,0,0.029000510996512668,1023.55,29.683473030480538,daily_eth_dca,
2021-01-05 14:00:00+00:00,0,0.029000510996512668,1047.9000000000001,30.389635473245626,daily_eth_dca,
2021-01-05 15:00:00+00:00,0,0.029000510996512668,1052.8199999999999,30.532317987348463,daily_eth_dca,
2021-01-05 16:00:00+00:00,0,0.029000510996512668,1065.8399999999999,30.90990464052306,daily_eth_dca,
2021-01-05 17:00:00+00:00,0,0.029000510996512668,1081.73,31.370722760257649,daily_eth_dca,
2021-01-05 18:00:00+00:00,0,0.029000510996512668,1074,31.146548810254604,daily_eth_dca,
2021-01-05 19:00:00+00:00,0,0.029000510996512668,1096.3299999999999,31.794130220806732,daily_eth_dca,
2021-01-05 20:00:00+00:00,0,0.029000510996512668,1098.99,31.871271580057456,daily_eth_dca,
2021-01-05 21:00:00+00:00,0,0.029000510996512668,1082.0999999999999,31.381452949326356,daily_eth_dca,
2021-01-05 22:00:00+00:00,0,0.029000510996512668,1108.02,32.133146194355966,daily_eth_dca,
2021-01-05 23:00:00+00:00,0,0.029000510996512668,1099.5599999999999,31.887801871325468,daily_eth_dca,
2021-01-06 00:00:00+00:00,0,0.029000510996512668,1081.1600000000001,31.354192468989638,daily_eth_dca,
2021-01-06 01:00:00+00:00,0,0.029000510996512668,1071.8199999999999,31.083327696282204,daily_eth_dca,
2021-01-06 02:00:00+00:00,0,0.029000510996512668,1077.4100000000001,31.245440552752715,daily_eth_dca,
2021-01-06 03:00:00+00:00,0,0.029000510996512668,1075.49,31.18975957163941,daily_eth_dca,
2021-01-06 04:00:00+00:00,0,0.029000510996512668,1119.1700000000001,32.456501891967086,daily_eth_dca,
2021-01-06 05:00:00+00:00,0,0.029000510996512668,1101.8099999999999,31.953053021067621,daily_eth_dca,
2021-01-06 06:00:00+00:00,0,0.029000510996512668,1113.22,32.283948851537829,daily_eth_dca,
2021-01-06 07:00:00+00:00,0,0.029000510996512668,1106.5899999999999,32.091675463630949,daily_eth_dca,
2021-01-06 08:00:00+00:00,0,0.029000510996512668,1110.76,32.212607594486407,daily_eth_dca,
2021-01-06 09:00:00+00:00,0,0.033419701039934177,1099.02,36.72891983690846,daily_eth_dca,
2021-01-06 10:00:00+00:00,0,0.033419701039934177,1114.75,37.254611734266625,daily_eth_dca,
2021-01-06 11:00:00+00:00,0,0.033419701039934177,1151.8800000000001,38.495485233879386,daily_eth_dca,
2021-01-06 12:00:00+00:00,0,0.033419701039934177,1143.6099999999999,38.219104306279121,daily_eth_dca,
2021-01-06 13:00:00+00:00,0,0.033419701039934177,1134.99,37.931026483314895,daily_eth_dca,
2021-01-06 14:00:00+00:00,0,0.033419701039934177,1133.3599999999999,37.876552370619798,daily_eth_dca,
2021-01-06 15:00:00+00:00,0,0.033419701039934177,1143.8900000000001,38.22846182257031,daily_eth_dca,
2021-01-06 16:00:00+00:00,0,0.033419701039934177,1173.0799999999999,39.203982895925982,daily_eth_dca,
2021-01-06 17:00:00+00:00,0,0.033419701039934177,1192.25,39.844638564861519,daily_eth_dca,
2021-01-06 18:00:00+00:00,0,0.033419701039934177,1191.78,39.828931305372755,daily_eth_dca,
2021-01-06 19:00:00+00:00,0,0.033419701039934177,1160.78,38.792920573134793,daily_eth_dca,
2021-01-06 20:00:00+00:00,0,0.033419701039934177,1197.1600000000001,40.008729296967601,daily_eth_dca,
2021-01-06 21:00:00+00:00,0,0.033419701039934177,1181.26,39.477356050432647,daily_eth_dca,
2021-01-06 22:00:00+00:00,0,0.033419701039934177,1177.97,39.367405234011265,daily_eth_dca,
2021-01-06 23:00:00+00:00,0,0.033419701039934177,1208.4200000000001,40.385035130677259,daily_eth_dca,
2021-01-07 00:00:00+00:00,0,0.033419701039934177,1199.8,40.096957307713026,daily_eth_dca,
2021-01-07 01:00:00+00:00,0,0.033419701039934177,1200.1199999999999,40.1076516120458,daily_eth_dca,
2021-01-07 02:00:00+00:00,0,0.033419701039934177,1196.53,39.987674885312437,daily_eth_dca,
2021-01-07 03:00:00+00:00,0,0.033419701039934177,1213.1700000000001,40.543778710616948,daily_eth_dca,
2021-01-07 04:00:00+00:00,0,0.033419701039934177,1210.4200000000001,40.451874532757131,daily_eth_dca,
2021-01-07 05:00:00+00:00,0,0.033419701039934177,1207.27,40.346602474481337,daily_eth_dca,
2021-01-07 06:00:00+00:00,0,0.033419701039934177,1198.71,40.060529833579501,daily_eth_dca,
2021-01-07 07:00:00+00:00,0,0.033419701039934177,1186.21,39.64278357058032,daily_eth_dca,
2021-01-07 08:00:00+00:00,0,0.033419701039934177,1195.77,39.962275912522088,daily_eth_dca,
2021-01-07 09:00:00+00:00,0,0.037525053456983259,1204.96,45.216188413526552,daily_eth_dca,
2021-01-07 10:00:00+00:00,0,0.037525053456983259,1183.51,44.411276016874254,daily_eth_dca,
2021-01-07 11:00:00+00:00,0,0.037525053456983259,1201.1199999999999,45.072092208251732,daily_eth_dca,
2021-01-07 12:00:00+00:00,0,0.037525053456983259,1227.2,46.050745602409854,daily_eth_dca,
2021-01-07 13:00:00+00:00,0,0.037525053456983259,1218.01,45.705890361140177,daily_eth_dca,
2021-01-07 14:00:00+00:00,0,0.037525053456983259,1224.5,45.949427958076001,daily_eth_dca,
2021-01-07 15:00:00+00:00,0,0.037525053456983259,1249.8299999999999,46.899937562141382,daily_eth_dca,
2021-01-07 16:00:00+00:00,0,0.037525053456983259,1263.97,47.43054181802313,daily_eth_dca,
2021-01-07 17:00:00+00:00,0,0.037525053456983259,1270.49,47.675205166562662,daily_eth_dca,
2021-01-07 18:00:00+00:00,0,0.037525053456983259,1222.73,45.883008613457143,daily_eth_dca,
2021-01-07 19:00:00+00:00,0,0.037525053456983259,1234.1400000000001,46.311169473401321,daily_eth_dca,
2021-01-07 20:00:00+00:00,0,0.037525053456983259,1242.72,46.633134432062235,daily_eth_dca,
2021-01-07 21:00:00+00:00,0,0.037525053456983259,1254.1800000000001,47.063171544679264,daily_eth_dca,
2021-01-07 22:00:00+00:00,0,0.037525053456983259,1245.47,46.73632832906894,daily_eth_dca,
2021-01-07 23:00:00+00:00,0,0.037525053456983259,1224.8699999999999,45.963312227855084,daily_eth_dca,
2021-01-08 00:00:00+00:00,0,0.037525053456983259,1182.96,44.390637237472916,daily_eth_dca,
2021-01-08 01:00:00+00:00,0,0.037525053456983259,1184.52,44.44917632086581,daily_eth_dca,
2021-01-08 02:00:00+00:00,0,0.037525053456983259,1111.3399999999999,41.703092908883775,daily_eth_dca,
2021-01-08 03:00:00+00:00,0,0.037525053456983259,1150.0999999999999,43.157563980876446,daily_eth_dca,
2021-01-08 04:00:00+00:00,0,0.037525053456983259,1169.03,43.867913242817139,daily_eth_dca,
2021-01-08 05:00:00+00:00,0,0.037525053456983259,1148.1199999999999,43.083264375031618,daily_eth_dca,
2021-01-08 06:00:00+00:00,0,0.037525053456983259,1175.21,44.099818073181297,daily_eth_dca,
2021-01-08 07:00:00+00:00,0,0.037525053456983259,1208.4200000000001,45.346025098487715,daily_eth_dca,
2021-01-08 08:00:00+00:00,0,0.037525053456983259,1199.99,45.02968889784534,daily_eth_dca,
2021-01-08 09:00:00+00:00,0,0.04161596859772175,1221.6400000000001,50.839731877720801,daily_eth_dca,
2021-01-08 10:00:00+00:00,0,0.04161596859772175,1251.3099999999999,52.074477666015198,daily_eth_dca,
2021-01-08 11:00:00+00:00,0,0.04161596859772175,1255.4300000000001,52.245935456637817,daily_eth_dca,
2021-01-08 12:00:00+00:00,0,0.04161596859772175,1249.9000000000001,52.015799150292416,daily_eth_dca,
2021-01-08 13:00:00+00:00,0,0.04161596859772175,1250,52.01996074715219,daily_eth_dca,
2021-01-08 14:00:00+00:00,0,0.04161596859772175,1257,52.311272527336243,daily_eth_dca,
2021-01-08 15:00:00+00:00,0,0.04161596859772175,1216.77,50.637062110649893,daily_eth_dca,
2021-01-08 16:00:00+00:00,0,0.04161596859772175,1227.22,51.071948982496089,daily_eth_dca,
2021-01-08 17:00:00+00:00,0,0.04161596859772175,1215.4200000000001,50.580880553042974,daily_eth_dca,
2021-01-08 18:00:00+00:00,0,0.04161596859772175,1182.8699999999999,49.226280775187121,daily_eth_dca,
2021-01-08 19:00:00+00:00,0,0.04161596859772175,1184.75,49.304518796150845,daily_eth_dca,
2021-01-08 20:00:00+00:00,0,0.04161596859772175,1145.9000000000001,47.687738416129356,daily_eth_dca,
