symbol,direction,signal_timestamp,entry_timestamp,entry_price,entry_execution_price,exit_timestamp,exit_price,exit_execution_price,position_size,allocated_notional,gross_return,fees,slippage,net_return,net_pnl,exit_reason,holding_period_bars,entry_regime,reference_level
ETHUSDT,long,2017-09-02 12:00:00+00:00,2017-09-02 16:00:00+00:00,341.72,341.89086000000003,2017-09-03 08:00:00+00:00,357.82,357.64109,9.749700045603246,3333.3333333333335,0.04709105122026358,3.410113342407964,3.4101525849504344,0.04504497144205606,150.14990480685356,time_exit,4,sideways,
ETHUSDT,long,2017-09-04 04:00:00+00:00,2017-09-04 08:00:00+00:00,284.51,284.65225499999997,2017-09-05 00:00:00+00:00,286.81,286.66659500000003,12.237680105995251,3483.483238140187,0.008080034356306123,3.495808662412543,3.495815699077995,0.006072955842208456,21.15503988229868,time_exit,4,sideways,
BTCUSDT,long,2017-09-04 12:00:00+00:00,2017-09-04 16:00:00+00:00,4015.03,4017.037515,2017-09-05 00:00:00+00:00,3614.563234349103,3612.7559527319286,0.8297989055084375,3333.3333333333335,-0.09969206514888554,3.1655971343896905,3.1655140576683785,-0.10159139850650296,-338.63799502167655,atr_stop,2,sideways,
BTCUSDT,long,2017-09-14 08:00:00+00:00,2017-09-14 12:00:00+00:00,3481.02,3482.7605099999996,2017-09-15 04:00:00+00:00,3369.99,3368.305005,0.8598625514769196,2994.6953383116575,-0.03187988369605127,2.945487337031718,2.945463469396299,-0.03384701228207606,-101.36148989691058,time_exit,4,sideways,
ETHUSDT,long,2017-09-14 08:00:00+00:00,2017-09-14 12:00:00+00:00,238.43,238.549215,2017-09-15 04:00:00+00:00,234.53,234.41273500000003,14.691468500629885,3504.6382780224862,-0.016348827641289893,3.4742527952107434,3.474238471028541,-0.018331483400605517,-64.24521841869591,time_exit,4,sideways,
BTCUSDT,long,2017-09-15 04:00:00+00:00,2017-09-15 08:00:00+00:00,3148.0,3149.5739999999996,2017-09-15 16:00:00+00:00,3839.94,3838.02003,0.9186429175548019,2893.333848414747,0.21969320295379635,3.209551883203858,3.2097107946485246,0.21747456417439331,629.2265176950173,signal_exit,2,sideways,
ETHUSDT,long,2017-09-15 08:00:00+00:00,2017-09-15 12:00:00+00:00,199.28,199.37964,2017-09-16 04:00:00+00:00,258.99,258.86050500000005,17.255488371850756,3440.39305960379,0.29947892372561213,3.9535787467813526,3.9538363280832773,0.29718051917186755,1022.4177956083441,time_exit,4,sideways,
ETHUSDT,long,2017-10-18 08:00:00+00:00,2017-10-18 12:00:00+00:00,295.61,295.757805,2017-10-19 04:00:00+00:00,307.77,307.616115,15.08941025313646,4462.810855212134,0.041114722230238245,4.552278307461569,4.552324179268856,0.039074617286938416,174.38262619140846,time_exit,4,sideways,
ETHUSDT,long,2017-11-01 20:00:00+00:00,2017-11-02 00:00:00+00:00,287.3,287.44365,2017-11-02 00:00:00+00:00,276.4793433284755,276.3411036568113,16.132530606967812,4637.193481403543,-0.03764444499478242,4.5476373970551585,4.547593755910862,-0.03960581046064889,-183.6598060938253,atr_stop,0,bear,
ETHUSDT,long,2017-11-02 00:00:00+00:00,2017-11-02 04:00:00+00:00,285.97,286.11298500000004,2017-11-02 20:00:00+00:00,289.99,289.845005,15.565646820642263,4453.533675309718,0.014050393413636859,4.482579327933505,4.48259497140863,0.012037346033071434,53.608725919639475,time_exit,4,bear,
BTCUSDT,long,2017-11-12 00:00:00+00:00,2017-11-12 04:00:00+00:00,5956.0,5958.978,2017-11-12 04:00:00+00:00,5368.943834189639,5366.259362272544,0.5911349842388686,3522.5603661097643,-0.09851624990230887,3.347372004824213,3.347285247464983,-0.10041675878121918,-353.7240945759273,atr_stop,0,bear,
BTCUSDT,long,2017-11-12 20:00:00+00:00,2017-11-13 00:00:00+00:00,5839.94,5842.8599699999995,2017-11-13 16:00:00+00:00,6582.01,6578.718995,0.5423433537350095,3168.8362715338367,0.12700458402394346,3.3683803972811743,3.3684810114642803,0.12487861069131541,395.7198710973934,time_exit,4,bear,
ETHUSDT,long,2017-12-07 12:00:00+00:00,2017-12-07 16:00:00+00:00,396.52,396.71826,2017-12-08 08:00:00+00:00,412.21,412.003895,11.361066166274668,4507.142401229356,0.03954947775784255,4.5939729565436185,4.594017520325478,0.03751093766770407,169.06713767198042,time_exit,4,sideways,
BTCUSDT,long,2017-12-21 12:00:00+00:00,2017-12-21 16:00:00+00:00,14400.0,14407.199999999999,2017-12-22 08:00:00+00:00,12726.45,12720.086775000002,0.24741491355927803,3564.55614263123,-0.11616066966516737,3.3558476562671857,3.355744140959558,-0.11804353853541961,-420.7728203843563,time_exit,4,sideways,
BTCUSDT,long,2018-01-16 16:00:00+00:00,2018-01-16 20:00:00+00:00,11082.12,11087.66106,2018-01-16 20:00:00+00:00,9395.022932350126,9390.325420883952,0.28353890917431,3143.783322246874,-0.15215987019446955,2.9031529744380515,2.9030333850222223,-0.15400674886399265,-484.16384859208284,atr_stop,0,bear,
ETHUSDT,long,2018-01-16 16:00:00+00:00,2018-01-16 20:00:00+00:00,1023.69,1024.201845,2018-01-16 20:00:00+00:00,840.3512548997696,839.9310792723198,4.565710911115707,4676.2095389013375,-0.17900645853672567,4.25554601606008,4.255336748132403,-0.1808264973295536,-845.5825916985758,atr_stop,0,sideways,
BTCUSDT,long,2018-01-16 20:00:00+00:00,2018-01-17 00:00:00+00:00,10899.99,10905.439994999999,2018-01-17 16:00:00+00:00,9227.46,9222.84627,0.24388007039369264,2659.619473654791,-0.15336657675131252,2.4544439356062986,2.454341961422315,-0.15521224901595534,-412.8055200325915,time_exit,4,bear,
ETHUSDT,long,2018-01-16 20:00:00+00:00,2018-01-17 00:00:00+00:00,999.99,1000.4899949999999,2018-01-17 12:00:00+00:00,789.3430184783574,788.9483469691182,3.8287508784160926,3830.6269472027616,-0.21054381610447054,3.4256568118428485,3.4254551831385602,-0.2123323254240701,-813.365927531669,atr_stop,3,sideways,
ETHUSDT,long,2018-01-17 12:00:00+00:00,2018-01-17 16:00:00+00:00,776.02,776.40801,2018-01-18 08:00:00+00:00,935.0,934.5325,3.8861796643121864,3017.2610196710925,0.20476347223671745,3.324511108404961,3.3246655646156453,0.20255975945559868,611.1756663593309,time_exit,4,bear,
BTCUSDT,long,2018-02-01 08:00:00+00:00,2018-02-01 12:00:00+00:00,9591.45,9596.245725,2018-02-01 20:00:00+00:00,8751.097714261241,8746.722165404111,0.23413468329274145,2246.8139536221993,-0.08757094282709811,2.1473624888343465,2.1473132999300297,-0.08948239427675674,-201.05029206454026,atr_stop,2,bear,
BTCUSDT,long,2018-02-02 00:00:00+00:00,2018-02-02 04:00:00+00:00,8878.59,8883.029295,2018-02-02 20:00:00+00:00,8700.0,8695.65,0.23030022682793133,2045.763661557659,-0.02010462805751674,2.0241869144869797,2.024176632157716,-0.022083528955366423,-45.17768105584499,time_exit,4,bear,
ETHUSDT,long,2018-02-02 04:00:00+00:00,2018-02-02 08:00:00+00:00,932.01,932.476005,2018-02-02 12:00:00+00:00,813.7998759536451,813.3929760156684,3.8911850455931285,3628.436686030423,-0.126770151095046,3.3967496352465414,3.3966346408794394,-0.12864241313623873,-466.77085120301064,atr_stop,1,bear,
BTCUSDT,long,2018-02-05 08:00:00+00:00,2018-02-05 12:00:00+00:00,7572.32,7576.106159999999,2018-02-06 00:00:00+00:00,6604.120506355489,6600.818446102312,0.26406519896255176,2000.585980501814,-0.12779645284755498,1.8718162083937515,1.8717522914454645,-0.1296676888435706,-259.4113604245188,atr_stop,3,bear,
ETHUSDT,long,2018-02-05 08:00:00+00:00,2018-02-05 12:00:00+00:00,763.01,763.3915049999999,2018-02-05 16:00:00+00:00,641.8441102519895,641.5231881968635,4.141604686611509,3161.665834827413,-0.15872051097557144,2.9093006388167506,2.909175183512128,-0.1605608306444736,-507.63969266014254,atr_stop,1,bear,
ETHUSDT,long,2018-02-05 16:00:00+00:00,2018-02-05 20:00:00+00:00,645.01,645.332505,2018-02-06 12:00:00+00:00,633.96,633.6430200000001,4.112649094232857,2654.026142167271,-0.017122955862884908,2.629988767218622,2.6299774060251795,-0.019104837687510992,-50.70473866451668,time_exit,4,bear,
BTCUSDT,long,2018-02-06 00:00:00+00:00,2018-02-06 04:00:00+00:00,6317.8,6320.9589,2018-02-06 20:00:00+00:00,7543.18,7539.408410000001,0.2754605191432736,1741.1746200772952,0.19385982718539752,1.9089919873645291,1.909076373316943,0.19166701532341895,333.7257425871031,time_exit,4,bear,
ETHUSDT,long,2018-02-21 12:00:00+00:00,2018-02-21 16:00:00+00:00,838.01,838.429005,2018-02-22 08:00:00+00:00,849.14,848.7154300000001,3.1049992163650804,2603.321403502754,0.013274827008161525,2.6192910742848534,2.6192997139447796,0.011262555000110142,29.320050489913694,time_exit,4,bear,
ETHUSDT,long,2018-02-22 12:00:00+00:00,2018-02-22 16:00:00+00:00,809.73,810.134865,2018-02-23 08:00:00+00:00,837.83,837.4110850000001,3.2496335705693493,2632.6414539926677,0.03468558287514267,2.6769603140877853,2.6769831427634316,0.0326519054639132,85.96075987614758,time_exit,4,bear,
ETHUSDT,long,2018-03-06 16:00:00+00:00,2018-03-06 20:00:00+00:00,810.81,811.2154049999999,2018-03-07 04:00:00+00:00,783.3118928805234,782.9202369340832,3.3512704481602094,2718.6022138688154,-0.03389741731972728,2.6711898335862987,2.6711667951875935,-0.0358625288765119,-97.49595039861958,atr_stop,2,bear,
ETHUSDT,long,2018-03-07 04:00:00+00:00,2018-03-07 08:00:00+00:00,785.9,786.2929499999999,2018-03-07 16:00:00+00:00,754.2592633649817,753.8821337332993,3.3334983652978147,2621.106263470196,-0.04024039212741033,2.567085561948689,2.567059193362399,-0.04219916229513095,-110.60848860496307,atr_stop,2,bear,
BTCUSDT,long,2018-03-07 16:00:00+00:00,2018-03-07 20:00:00+00:00,9837.84,9842.75892,2018-03-08 12:00:00+00:00,9902.98,9898.02851,0.21080475296903828,2074.900362664398,0.006618063139557158,2.080725908797723,2.0807293417530275,0.004612446231183308,9.570366357852281,time_exit,4,sideways,
ETHUSDT,long,2018-03-07 16:00:00+00:00,2018-03-07 20:00:00+00:00,740.0,740.37,2018-03-08 12:00:00+00:00,760.28,759.89986,3.3908691260656605,2510.497774865233,0.027391709550630052,2.5436093745204253,2.5436265662268527,0.025365324189256702,63.67958993586423,time_exit,4,bear,
BTCUSDT,long,2018-03-08 16:00:00+00:00,2018-03-08 20:00:00+00:00,9349.04,9353.71452,2018-03-09 04:00:00+00:00,8555.768048875958,8551.49016485152,0.22284951337409964,2084.47072902225,-0.08480822772898172,1.9950830754414053,1.9950388803738859,-0.0867224412030596,-180.77039023713084,atr_stop,2,bear,
ETHUSDT,long,2018-03-08 16:00:00+00:00,2018-03-08 20:00:00+00:00,710.76,711.11538,2018-03-09 00:00:00+00:00,661.2389193204968,660.9082998608367,3.619915188448178,2574.1773648010976,-0.06963860165632074,2.483304678819402,2.4832598632909777,-0.0715679809640648,-184.22867664221144,atr_stop,1,bear,
