date,eem,sma200_prior,risk_on_signal_close,risk_on_actionable
2004-03-29 00:00:00+00:00,12.270340919494629,10.62646023273468,True,True
2004-03-30 00:00:00+00:00,12.420804977416992,10.645439519882203,True,True
2004-03-31 00:00:00+00:00,12.57485580444336,10.665185384750366,True,True
2004-04-01 00:00:00+00:00,12.677318572998047,10.685245304107665,True,True
2004-04-02 00:00:00+00:00,12.804143905639648,10.704937224388123,True,True
2004-04-05 00:00:00+00:00,12.893707275390625,10.725423669815063,True,True
2004-04-06 00:00:00+00:00,12.965357780456543,10.74635793209076,True,True
2004-04-07 00:00:00+00:00,12.918783187866211,10.767650446891786,True,True
2004-04-08 00:00:00+00:00,12.929533004760742,10.789779286384583,True,True
2004-04-12 00:00:00+00:00,13.029126167297363,10.812275505065918,True,True
2004-04-13 00:00:00+00:00,12.877223014831543,10.834920406341553,True,True
2004-04-14 00:00:00+00:00,12.687348365783691,10.85634603023529,True,True
2004-04-15 00:00:00+00:00,12.582023620605469,10.877021880149842,True,True
2004-04-16 00:00:00+00:00,12.675167083740234,10.89719964504242,True,True
2004-04-19 00:00:00+00:00,12.69666576385498,10.917379779815674,True,True
2004-04-20 00:00:00+00:00,12.585604667663574,10.936651668548585,True,True
2004-04-21 00:00:00+00:00,12.49245548248291,10.955243515968323,True,True
2004-04-22 00:00:00+00:00,12.488873481750488,10.972271900177002,True,True
2004-04-23 00:00:00+00:00,12.582023620605469,10.989154090881348,True,True
2004-04-26 00:00:00+00:00,12.40289306640625,11.006608939170837,True,True
2004-04-27 00:00:00+00:00,12.3369722366333,11.023966474533081,True,True
2004-04-28 00:00:00+00:00,11.983732223510742,11.040620179176331,True,True
2004-04-29 00:00:00+00:00,11.588932037353516,11.054716482162476,True,True
2004-04-30 00:00:00+00:00,11.342447280883789,11.06741614818573,True,True
2004-05-03 00:00:00+00:00,11.456375122070312,11.078847742080688,True,True
2004-05-04 00:00:00+00:00,11.680644989013672,11.092032232284545,True,True
2004-05-05 00:00:00+00:00,11.709303855895996,11.105750012397767,True,True
2004-05-06 00:00:00+00:00,11.466409683227539,11.120202713012695,True,True
2004-05-07 00:00:00+00:00,11.208463668823242,11.132913465499877,True,True
2004-05-10 00:00:00+00:00,10.667491912841797,11.144619607925415,False,True
2004-05-11 00:00:00+00:00,10.984193801879883,11.153407058715821,False,False
2004-05-12 00:00:00+00:00,10.987771987915039,11.163047385215759,False,False
2004-05-13 00:00:00+00:00,10.959113121032715,11.172456130981445,False,False
2004-05-14 00:00:00+00:00,10.670357704162598,11.181978182792664,False,False
2004-05-17 00:00:00+00:00,10.24331283569336,11.190387926101685,False,False
2004-05-18 00:00:00+00:00,10.547832489013672,11.196448583602905,False,False
2004-05-19 00:00:00+00:00,10.839454650878906,11.203932056427002,False,False
2004-05-20 00:00:00+00:00,10.772821426391602,11.21307321548462,False,False
2004-05-21 00:00:00+00:00,10.949797630310059,11.222365913391114,False,False
2004-05-24 00:00:00+00:00,11.120328903198242,11.232743091583252,False,False
2004-05-25 00:00:00+00:00,11.365378379821777,11.243648576736451,True,False
2004-05-26 00:00:00+00:00,11.320954322814941,11.255479950904846,True,True
2004-05-27 00:00:00+00:00,11.500082015991211,11.266893186569213,True,True
2004-05-28 00:00:00+00:00,11.475007057189941,11.279023866653443,True,True
2004-06-01 00:00:00+00:00,11.395471572875977,11.290387644767762,True,True
2004-06-02 00:00:00+00:00,11.395471572875977,11.300747866630553,True,True
2004-06-03 00:00:00+00:00,11.142541885375977,11.311571397781371,False,True
2004-06-04 00:00:00+00:00,11.306621551513672,11.32014663696289,False,False
2004-06-07 00:00:00+00:00,11.69713020324707,11.329310603141785,True,False
2004-06-08 00:00:00+00:00,11.534473419189453,11.340419988632203,True,True
2004-06-09 00:00:00+00:00,11.273661613464355,11.349846467971801,False,True
2004-06-10 00:00:00+00:00,11.28656005859375,11.35772297859192,False,False
2004-06-14 00:00:00+00:00,10.851638793945312,11.36604175567627,False,False
2004-06-15 00:00:00+00:00,11.061574935913086,11.372773971557617,False,False
2004-06-16 00:00:00+00:00,10.913254737854004,11.380003471374511,False,False
2004-06-17 00:00:00+00:00,10.96771240234375,11.3861563539505,False,False
2004-06-18 00:00:00+00:00,10.905375480651855,11.392232241630554,False,False
2004-06-21 00:00:00+00:00,10.955531120300293,11.397272968292237,False,False
2004-06-22 00:00:00+00:00,11.071606636047363,11.4021724319458,False,False
2004-06-23 00:00:00+00:00,11.268648147583008,11.407474060058593,False,False
2004-06-24 00:00:00+00:00,11.313787460327148,11.41380723953247,False,False
2004-06-25 00:00:00+00:00,11.428430557250977,11.4194180727005,True,False
2004-06-28 00:00:00+00:00,11.33098316192627,11.426485991477966,False,True
2004-06-29 00:00:00+00:00,11.417684555053711,11.433900661468506,False,False
2004-06-30 00:00:00+00:00,11.581047058105469,11.441805868148803,True,False
2004-07-01 00:00:00+00:00,11.436309814453125,11.45017861843109,False,True
2004-07-02 00:00:00+00:00,11.435599327087402,11.458558297157287,False,False
2004-07-06 00:00:00+00:00,11.313070297241211,11.46592936515808,False,False
2004-07-07 00:00:00+00:00,11.460675239562988,11.472901635169983,False,False
2004-07-08 00:00:00+00:00,11.297309875488281,11.480041689872742,False,False
2004-07-09 00:00:00+00:00,11.35749626159668,11.486596574783325,False,False
2004-07-12 00:00:00+00:00,11.328120231628418,11.49426854133606,False,False
2004-07-13 00:00:00+00:00,11.379714965820312,11.501672449111938,False,False
2004-07-14 00:00:00+00:00,11.270796775817871,11.50924524307251,False,False
2004-07-15 00:00:00+00:00,11.212044715881348,11.517004055976868,False,False
2004-07-16 00:00:00+00:00,11.335284233093262,11.524807696342469,False,False
2004-07-19 00:00:00+00:00,11.318090438842773,11.532885389328003,False,False
2004-07-20 00:00:00+00:00,11.366092681884766,11.54103036403656,False,False
2004-07-21 00:00:00+00:00,11.234970092773438,11.548143014907836,False,False
2004-07-22 00:00:00+00:00,11.234970092773438,11.553887252807618,False,False
2004-07-23 00:00:00+00:00,11.041513442993164,11.559132523536682,False,False
2004-07-26 00:00:00+00:00,10.939050674438477,11.56321448802948,False,False
2004-07-27 00:00:00+00:00,11.147558212280273,11.566837592124939,False,False
2004-07-28 00:00:00+00:00,11.143976211547852,11.571121888160706,False,False
2004-07-29 00:00:00+00:00,11.213478088378906,11.574522228240967,False,False
2004-07-30 00:00:00+00:00,11.159738540649414,11.577628560066223,False,False
2004-08-02 00:00:00+00:00,11.103850364685059,11.57966429233551,False,False
2004-08-03 00:00:00+00:00,11.11674690246582,11.582447018623352,False,False
2004-08-04 00:00:00+00:00,11.127492904663086,11.584656248092651,False,False
2004-08-05 00:00:00+00:00,11.055841445922852,11.586933493614197,False,False
2004-08-06 00:00:00+00:00,10.975595474243164,11.58917679309845,False,False
2004-08-09 00:00:00+00:00,11.067307472229004,11.590723052024842,False,False
2004-08-10 00:00:00+00:00,11.191981315612793,11.592460579872132,False,False
2004-08-11 00:00:00+00:00,11.08808708190918,11.595609116554261,False,False
2004-08-12 00:00:00+00:00,10.964127540588379,11.59901515007019,False,False
2004-08-13 00:00:00+00:00,10.981324195861816,11.602075791358947,False,False
2004-08-16 00:00:00+00:00,11.13107681274414,11.604627223014832,False,False
2004-08-17 00:00:00+00:00,11.205596923828125,11.607211065292358,False,False
2004-08-18 00:00:00+00:00,11.33814525604248,11.609725589752196,False,False
2004-08-19 00:00:00+00:00,11.35033130645752,11.613095293045044,False,False
2004-08-20 00:00:00+00:00,11.406938552856445,11.616953601837158,False,False
2004-08-23 00:00:00+00:00,11.46855640411377,11.619833283424377,False,False
2004-08-24 00:00:00+00:00,11.435599327087402,11.62287136554718,False,False
2004-08-25 00:00:00+00:00,11.571733474731445,11.625673384666444,False,False
2004-08-26 00:00:00+00:00,11.587498664855957,11.629544544219971,False,False
2004-08-27 00:00:00+00:00,11.566001892089844,11.633437519073487,False,False
2004-08-30 00:00:00+00:00,11.50366497039795,11.637967886924743,False,False
2004-08-31 00:00:00+00:00,11.553825378417969,11.64287085056305,False,False
2004-09-01 00:00:00+00:00,11.649115562438965,11.64708728313446,True,False
2004-09-02 00:00:00+00:00,11.793854713439941,11.651366748809814,True,True
2004-09-03 00:00:00+00:00,11.668460845947266,11.656644339561462,True,True
2004-09-07 00:00:00+00:00,11.758028984069824,11.662342777252197,True,True
2004-09-08 00:00:00+00:00,11.750863075256348,11.668385691642762,True,True
2004-09-09 00:00:00+00:00,11.786686897277832,11.674734926223755,True,True
2004-09-10 00:00:00+00:00,11.898467063903809,11.68194043636322,True,True
2004-09-13 00:00:00+00:00,12.00737476348877,11.689255800247192,True,True
2004-09-14 00:00:00+00:00,12.003074645996094,11.696549015045166,True,True
2004-09-15 00:00:00+00:00,11.950053215026855,11.70363896369934,True,True
2004-09-16 00:00:00+00:00,12.099807739257812,11.709979100227356,True,True
2004-09-17 00:00:00+00:00,12.180773735046387,11.71659044265747,True,True
2004-09-20 00:00:00+00:00,12.192952156066895,11.722063393592835,True,True
2004-09-21 00:00:00+00:00,12.320497512817383,11.727843165397644,True,True
2004-09-22 00:00:00+00:00,12.134202003479004,11.734453115463257,True,True
2004-09-23 00:00:00+00:00,12.187938690185547,11.740509371757508,True,True
2004-09-24 00:00:00+00:00,12.153545379638672,11.746937661170959,True,True
2004-09-27 00:00:00+00:00,12.081177711486816,11.753087058067322,True,True
2004-09-28 00:00:00+00:00,12.230928421020508,11.759102721214294,True,True
2004-09-29 00:00:00+00:00,12.295416831970215,11.766084518432617,True,True
2004-09-30 00:00:00+00:00,12.359904289245605,11.772401556968688,True,True
2004-10-01 00:00:00+00:00,12.596351623535156,11.77878797531128,True,True
2004-10-04 00:00:00+00:00,12.811307907104492,11.786313872337342,True,True
2004-10-05 00:00:00+00:00,12.716728210449219,11.795146217346192,True,True
2004-10-06 00:00:00+00:00,12.86361312866211,11.80414716720581,True,True
2004-10-07 00:00:00+00:00,12.753986358642578,11.813002252578736,True,True
2004-10-08 00:00:00+00:00,12.66083812713623,11.821173777580261,True,True
2004-10-11 00:00:00+00:00,12.726754188537598,11.828094463348389,True,True
2004-10-12 00:00:00+00:00,12.52613353729248,11.835190811157226,True,True
2004-10-13 00:00:00+00:00,12.356324195861816,11.841101479530334,True,True
2004-10-14 00:00:00+00:00,12.187938690185547,11.846019887924195,True,True
2004-10-15 00:00:00+00:00,12.350587844848633,11.849237203598022,True,True
2004-10-18 00:00:00+00:00,12.481705665588379,11.852992100715637,True,True
2004-10-19 00:00:00+00:00,12.42152214050293,11.856671376228332,True,True
2004-10-20 00:00:00+00:00,12.343422889709473,11.858742113113403,True,True
2004-10-21 00:00:00+00:00,12.5211181640625,11.858315801620483,True,True
2004-10-22 00:00:00+00:00,12.431557655334473,11.859480152130127,True,True
2004-10-25 00:00:00+00:00,12.465227127075195,11.860053372383117,True,True
2004-10-26 00:00:00+00:00,12.51037311553955,11.860562100410462,True,True
2004-10-27 00:00:00+00:00,12.725327491760254,11.861407613754272,True,True
2004-10-28 00:00:00+00:00,12.662272453308105,11.863381643295288,True,True
2004-10-29 00:00:00+00:00,12.711709976196289,11.865391488075256,True,True
2004-11-01 00:00:00+00:00,12.806293487548828,11.867551779747009,True,True
2004-11-02 00:00:00+00:00,12.835667610168457,11.871438899040221,True,True
2004-11-03 00:00:00+00:00,13.022679328918457,11.875214920043945,True,True
2004-11-04 00:00:00+00:00,13.219721794128418,11.878170528411864,True,True
2004-11-05 00:00:00+00:00,13.269880294799805,11.882028965950012,True,True
2004-11-08 00:00:00+00:00,13.12012767791748,11.88629581451416,True,True
2004-11-09 00:00:00+00:00,13.204672813415527,11.889917812347413,True,True
2004-11-10 00:00:00+00:00,13.219721794128418,11.893550543785095,True,True
2004-11-11 00:00:00+00:00,13.370189666748047,11.897573771476745,True,True
2004-11-12 00:00:00+00:00,13.595890998840332,11.903227081298828,True,True
2004-11-15 00:00:00+00:00,13.608786582946777,11.910972604751587,True,True
2004-11-16 00:00:00+00:00,13.453306198120117,11.91886501789093,True,True
2004-11-17 00:00:00+00:00,13.757108688354492,11.925965690612793,True,True
2004-11-18 00:00:00+00:00,13.782190322875977,11.93492214679718,True,True
2004-11-19 00:00:00+00:00,13.585144996643066,11.944541406631469,True,True
2004-11-22 00:00:00+00:00,13.638162612915039,11.953193340301514,True,True
2004-11-23 00:00:00+00:00,13.661811828613281,11.960759735107422,True,True
2004-11-24 00:00:00+00:00,13.807267189025879,11.967570223808288,True,True
2004-11-26 00:00:00+00:00,14.036548614501953,11.975161733627319,True,True
2004-11-29 00:00:00+00:00,13.950566291809082,11.982946691513062,True,True
2004-11-30 00:00:00+00:00,13.976365089416504,11.990333957672119,True,True
2004-12-01 00:00:00+00:00,14.083126068115234,11.99780725479126,True,True
2004-12-02 00:00:00+00:00,14.062344551086426,12.004560441970826,True,True
2004-12-03 00:00:00+00:00,14.126115798950195,12.012076687812804,True,True
2004-12-06 00:00:00+00:00,14.10605525970459,12.020459909439086,True,True
2004-12-07 00:00:00+00:00,13.88966178894043,12.029441475868225,True,True
2004-12-08 00:00:00+00:00,13.816576957702637,12.037878432273864,True,True
2004-12-09 00:00:00+00:00,13.591593742370605,12.04627242565155,True,True
2004-12-10 00:00:00+00:00,13.577978134155273,12.05287868976593,True,True
2004-12-13 00:00:00+00:00,13.78433609008789,12.05911235332489,True,True
2004-12-14 00:00:00+00:00,13.91115665435791,12.065503659248352,True,True
2004-12-15 00:00:00+00:00,14.103904724121094,12.071103200912475,True,True
2004-12-16 00:00:00+00:00,14.032966613769531,12.078175220489502,True,True
2004-12-17 00:00:00+00:00,14.000722885131836,12.085286655426025,True,True
2004-12-20 00:00:00+00:00,14.183436393737793,12.09180694103241,True,True
2004-12-21 00:00:00+00:00,14.31957721710205,12.099007949829101,True,True
2004-12-22 00:00:00+00:00,14.315990447998047,12.107498698234558,True,True
2004-12-23 00:00:00+00:00,14.413392066955566,12.11638349056244,True,True
2004-12-27 00:00:00+00:00,14.40251350402832,12.127188320159911,True,True
2004-12-28 00:00:00+00:00,14.47722053527832,12.139264307022096,True,True
2004-12-29 00:00:00+00:00,14.556994438171387,12.151212277412414,True,True
2004-12-30 00:00:00+00:00,14.520010948181152,12.16468764781952,True,True
2004-12-31 00:00:00+00:00,14.639684677124023,12.17724365234375,True,True
2005-01-03 00:00:00+00:00,14.487372398376465,12.189574027061463,True,True
2005-01-04 00:00:00+00:00,14.041328430175781,12.200784592628478,True,True
2005-01-05 00:00:00+00:00,13.869437217712402,12.210571022033692,True,True
2005-01-06 00:00:00+00:00,13.860010147094727,12.220465302467346,True,True
2005-01-07 00:00:00+00:00,13.886844635009766,12.2297141456604,True,True
2005-01-10 00:00:00+00:00,13.904254913330078,12.239050579071044,True,True
2005-01-11 00:00:00+00:00,13.878145217895508,12.247886533737182,True,True
2005-01-12 00:00:00+00:00,14.048583030700684,12.256703004837036,True,True
2005-01-13 00:00:00+00:00,13.990559577941895,12.265594215393067,True,True
2005-01-14 00:00:00+00:00,14.240777969360352,12.273442988395692,True,True
2005-01-18 00:00:00+00:00,14.215396881103516,12.281772599220275,True,True
2005-01-19 00:00:00+00:00,14.019576072692871,12.289462990760804,True,True
2005-01-20 00:00:00+00:00,13.84550666809082,12.29554015159607,True,True
2005-01-21 00:00:00+00:00,14.034076690673828,12.30029914855957,True,True
2005-01-24 00:00:00+00:00,14.012321472167969,12.305642743110656,True,True
2005-01-25 00:00:00+00:00,14.139245986938477,12.311110434532166,True,True
2005-01-26 00:00:00+00:00,14.345947265625,12.317158999443054,True,True
2005-01-27 00:00:00+00:00,14.35972785949707,12.323743104934692,True,True
2005-01-28 00:00:00+00:00,14.372779846191406,12.33115562915802,True,True
2005-01-31 00:00:00+00:00,14.562077522277832,12.339582786560058,True,True
2005-02-01 00:00:00+00:00,14.686821937561035,12.34948305606842,True,True
2005-02-02 00:00:00+00:00,14.733242988586426,12.359541330337525,True,True
2005-02-03 00:00:00+00:00,14.718009948730469,12.369724216461181,True,True
2005-02-04 00:00:00+00:00,14.947925567626953,12.380386242866516,True,True
2005-02-07 00:00:00+00:00,14.99506664276123,12.392663593292236,True,True
2005-02-08 00:00:00+00:00,15.024075508117676,12.40519455909729,True,True
2005-02-09 00:00:00+00:00,14.975481986999512,12.417404818534852,True,True
2005-02-10 00:00:00+00:00,15.048011779785156,12.430267763137817,True,True
2005-02-11 00:00:00+00:00,15.194515228271484,12.443822960853577,True,True
2005-02-14 00:00:00+00:00,15.30331039428711,12.45987687587738,True,True
2005-02-15 00:00:00+00:00,15.339577674865723,12.478448767662048,True,True
2005-02-16 00:00:00+00:00,15.29243278503418,12.498434419631957,True,True
2005-02-17 00:00:00+00:00,15.267047882080078,12.517614707946777,True,True
2005-02-18 00:00:00+00:00,15.454894065856934,12.535546722412109,True,True
2005-02-22 00:00:00+00:00,15.398324012756348,12.554274673461913,True,True
2005-02-23 00:00:00+00:00,15.469400405883789,12.573934245109559,True,True
2005-02-24 00:00:00+00:00,15.70946216583252,12.595238928794862,True,True
2005-02-25 00:00:00+00:00,15.998845100402832,12.620448780059814,True,True
2005-02-28 00:00:00+00:00,15.972015380859375,12.645522036552428,True,True
2005-03-01 00:00:00+00:00,16.016979217529297,12.670443253517151,True,True
2005-03-02 00:00:00+00:00,15.75298023223877,12.695732583999634,True,True
2005-03-03 00:00:00+00:00,15.796496391296387,12.721145696640015,True,True
2005-03-04 00:00:00+00:00,15.98507022857666,12.748911614418029,True,True
2005-03-07 00:00:00+00:00,16.090238571166992,12.776097803115844,True,True
2005-03-08 00:00:00+00:00,15.967657089233398,12.802351722717285,True,True
2005-03-09 00:00:00+00:00,15.876276016235352,12.828325901031494,True,True
2005-03-10 00:00:00+00:00,15.723965644836426,12.852958292961121,True,True
2005-03-11 00:00:00+00:00,15.635488510131836,12.875976476669312,True,True
2005-03-14 00:00:00+00:00,15.515812873840332,12.897327027320863,True,True
2005-03-15 00:00:00+00:00,15.129240989685059,12.918301320075988,True,True
2005-03-16 00:00:00+00:00,15.000871658325195,12.936447114944459,True,True
2005-03-17 00:00:00+00:00,15.274293899536133,12.954076437950134,True,True
2005-03-18 00:00:00+00:00,15.20539379119873,12.973470549583435,True,True
2005-03-21 00:00:00+00:00,14.985639572143555,12.99252016067505,True,True
2005-03-22 00:00:00+00:00,14.708585739135742,13.011735649108887,True,True
2005-03-23 00:00:00+00:00,14.522185325622559,13.028745470046998,True,True
2005-03-24 00:00:00+00:00,14.506232261657715,13.042870745658874,True,True
2005-03-28 00:00:00+00:00,14.60632038116455,13.057729539871216,True,True
2005-03-29 00:00:00+00:00,14.228452682495117,13.074392833709716,True,True
2005-03-30 00:00:00+00:00,14.552641868591309,13.089102296829223,True,True
2005-03-31 00:00:00+00:00,14.708585739135742,13.107607312202454,True,True
2005-04-01 00:00:00+00:00,14.795614242553711,13.125842366218567,True,True
2005-04-04 00:00:00+00:00,14.828250885009766,13.145254163742065,True,True
2005-04-05 00:00:00+00:00,14.824627876281738,13.164556856155395,True,True
2005-04-06 00:00:00+00:00,15.027705192565918,13.184153118133544,True,True
2005-04-07 00:00:00+00:00,15.179283142089844,13.204513988494874,True,True
2005-04-08 00:00:00+00:00,15.107483863830566,13.225052371025086,True,True
2005-04-11 00:00:00+00:00,14.962430000305176,13.244246549606324,True,True
2005-04-12 00:00:00+00:00,15.151002883911133,13.262489762306213,True,True
2005-04-13 00:00:00+00:00,14.849288940429688,13.281102623939514,True,True
2005-04-14 00:00:00+00:00,14.469244956970215,13.29869415283203,True,True
2005-04-15 00:00:00+00:00,14.164628028869629,13.313951954841613,True,True
2005-04-18 00:00:00+00:00,14.332167625427246,13.326869859695435,True,True
2005-04-19 00:00:00+00:00,14.572226524353027,13.341349148750306,True,True
2005-04-20 00:00:00+00:00,14.228452682495117,13.357032284736633,True,True
2005-04-21 00:00:00+00:00,14.638229370117188,13.371609196662902,True,True
2005-04-22 00:00:00+00:00,14.476493835449219,13.387496967315673,True,True
2005-04-25 00:00:00+00:00,14.75064754486084,13.403392887115478,True,True
2005-04-26 00:00:00+00:00,14.599794387817383,13.420358643531799,True,True
2005-04-27 00:00:00+00:00,14.467790603637695,13.436717014312745,True,True
2005-04-28 00:00:00+00:00,14.237156867980957,13.452157392501832,True,True
2005-04-29 00:00:00+00:00,14.525089263916016,13.466989192962647,True,True
2005-05-02 00:00:00+00:00,14.621552467346191,13.48355441570282,True,True
2005-05-03 00:00:00+00:00,14.607769966125488,13.499985756874084,True,True
2005-05-04 00:00:00+00:00,15.005946159362793,13.516434154510499,True,True
2005-05-05 00:00:00+00:00,15.085004806518555,13.534633421897889,True,True
2005-05-06 00:00:00+00:00,15.125612258911133,13.553883595466614,True,True
2005-05-09 00:00:00+00:00,15.13939380645752,13.573336806297302,True,True
2005-05-10 00:00:00+00:00,14.799245834350586,13.593826208114624,True,True
2005-05-11 00:00:00+00:00,14.868142127990723,13.613127183914184,True,True
2005-05-12 00:00:00+00:00,14.614293098449707,13.631730103492737,True,True
2005-05-13 00:00:00+00:00,14.464168548583984,13.649081687927247,True,True
2005-05-16 00:00:00+00:00,14.636056900024414,13.665335140228272,True,True
2005-05-17 00:00:00+00:00,14.639684677124023,13.682716732025147,True,True
2005-05-18 00:00:00+00:00,14.931241035461426,13.700395903587342,True,True
2005-05-19 00:00:00+00:00,14.985639572143555,13.719468374252319,True,True
2005-05-20 00:00:00+00:00,14.947925567626953,13.738759107589722,True,True
2005-05-23 00:00:00+00:00,14.997241973876953,13.758219528198243,True,True
2005-05-24 00:00:00+00:00,14.95372486114502,13.778327760696412,True,True
2005-05-25 00:00:00+00:00,14.84638500213623,13.797759847640991,True,True
2005-05-26 00:00:00+00:00,15.013202667236328,13.816031866073608,True,True
2005-05-27 00:00:00+00:00,15.114737510681152,13.835657444000244,True,True
2005-05-31 00:00:00+00:00,14.984189987182617,13.856410493850708,True,True
2005-06-01 00:00:00+00:00,15.161152839660645,13.876424822807312,True,True
2005-06-02 00:00:00+00:00,15.276473045349121,13.896575202941895,True,True
2005-06-03 00:00:00+00:00,15.197417259216309,13.9169295835495,True,True
2005-06-06 00:00:00+00:00,15.350452423095703,13.936225943565368,True,True
2005-06-07 00:00:00+00:00,15.274293899536133,13.95622654914856,True,True
2005-06-08 00:00:00+00:00,15.216273307800293,13.975563325881957,True,True
2005-06-09 00:00:00+00:00,15.296056747436523,13.99430191040039,True,True
2005-06-10 00:00:00+00:00,15.339577674865723,14.013604197502136,True,True
2005-06-13 00:00:00+00:00,15.400494575500488,14.032443418502808,True,True
2005-06-14 00:00:00+00:00,15.463598251342773,14.051508398056031,True,True
2005-06-15 00:00:00+00:00,15.578911781311035,14.070996379852295,True,True
2005-06-16 00:00:00+00:00,15.718165397644043,14.091372613906861,True,True
2005-06-17 00:00:00+00:00,15.907461166381836,14.112194314002991,True,True
2005-06-20 00:00:00+00:00,15.76385498046875,14.133486042022705,True,True
2005-06-21 00:00:00+00:00,15.687700271606445,14.153336043357848,True,True
2005-06-22 00:00:00+00:00,15.835660934448242,14.173432240486145,True,True
2005-06-23 00:00:00+00:00,15.55715274810791,14.193820400238037,True,True
2005-06-24 00:00:00+00:00,15.50275707244873,14.212851848602295,True,True
2005-06-27 00:00:00+00:00,15.600669860839844,14.23143219947815,True,True
2005-06-28 00:00:00+00:00,15.718165397644043,14.24994321346283,True,True
2005-06-29 00:00:00+00:00,15.62678337097168,14.268497166633606,True,True
2005-06-30 00:00:00+00:00,15.578911781311035,14.286615710258484,True,True
2005-07-01 00:00:00+00:00,15.635488510131836,14.304760003089905,True,True
2005-07-05 00:00:00+00:00,15.705109596252441,14.322438406944276,True,True
2005-07-06 00:00:00+00:00,15.628959655761719,14.340060086250306,True,True
2005-07-07 00:00:00+00:00,15.674653053283691,14.35724012374878,True,True
2005-07-08 00:00:00+00:00,15.837835311889648,14.374010901451111,True,True
2005-07-11 00:00:00+00:00,16.079347610473633,14.392529067993165,True,True
2005-07-12 00:00:00+00:00,16.27082061767578,14.411986112594604,True,True
2005-07-13 00:00:00+00:00,16.259944915771484,14.43257248878479,True,True
2005-07-14 00:00:00+00:00,16.353504180908203,14.453466324806213,True,True
2005-07-15 00:00:00+00:00,16.264297485351562,14.474079203605651,True,True
2005-07-18 00:00:00+00:00,16.21425437927246,14.493923606872558,True,True
2005-07-19 00:00:00+00:00,16.399202346801758,14.513195357322694,True,True
2005-07-20 00:00:00+00:00,16.4013729095459,14.532209610939026,True,True
2005-07-21 00:00:00+00:00,16.57979393005371,14.550159935951234,True,True
2005-07-22 00:00:00+00:00,16.540626525878906,14.569475264549256,True,True
2005-07-25 00:00:00+00:00,16.397024154663086,14.587860331535339,True,True
2005-07-26 00:00:00+00:00,16.490583419799805,14.606075520515441,True,True
