entry_time,exit_time,entry_price,exit_price,gross_return,capital_at_entry,capital_at_exit,trade_return,note,asset
2020-05-29 00:00:00+00:00,2020-06-12 00:00:00+00:00,220.24,230.46,0.04640392299309843,20852.694153308716,21787.61045554699,0.044834317108608746,,ETH
2020-07-09 00:00:00+00:00,2020-07-17 00:00:00+00:00,246.94,233.58,-0.05410221106341616,21754.92903986367,20547.072368363402,-0.055521057746821145,,ETH
2020-07-23 00:00:00+00:00,2020-08-26 00:00:00+00:00,263.75,382.91,0.4517914691943129,20516.251759810857,29740.641305809106,0.44961378199052127,,ETH
2020-09-02 00:00:00+00:00,2020-09-04 00:00:00+00:00,475.4,381.35,-0.19783340344972647,29696.030343850394,23785.43184659215,-0.1990366533445519,,ETH
2020-10-12 00:00:00+00:00,2020-12-12 00:00:00+00:00,374.17,544.46,0.45511398562150895,23749.753698822264,34506.76086407911,0.4529313146430769,,ETH
2020-12-17 00:00:00+00:00,2020-12-24 00:00:00+00:00,637.18,585.48,-0.08113876769515668,34455.00072278299,31611.875376565844,-0.08251705954361399,,ETH
2020-12-28 00:00:00+00:00,2021-02-23 00:00:00+00:00,685.1,1777.42,1.5943949788352068,31564.457563500997,81767.83420708535,1.5905033863669544,,ETH
2021-04-02 00:00:00+00:00,2021-05-18 00:00:00+00:00,1968.05,3282.25,0.6677675872056097,81645.18245577473,135960.94116780238,0.6652659358248014,,ETH
2021-07-29 00:00:00+00:00,2021-08-18 00:00:00+00:00,2300.9,3011.73,0.3089356338823938,135756.99975605067,177430.62876786367,0.30697223043157007,,ETH
2021-09-01 00:00:00+00:00,2021-09-11 00:00:00+00:00,3429.19,3208.85,-0.0642542407973895,177164.4828247119,165532.24211432107,-0.06565785943619329,,ETH
2021-10-07 00:00:00+00:00,2021-11-17 00:00:00+00:00,3574.88,4209.59,0.177547218368169,165283.9437511496,194337.7037327795,0.17578089754061677,,ETH
2022-02-10 00:00:00+00:00,2022-02-19 00:00:00+00:00,3243.6,2779.3,-0.14314342089036863,194046.19717718035,166020.35606141808,-0.144428705759033,,ETH
2022-03-23 00:00:00+00:00,2022-04-07 00:00:00+00:00,2969.64,3168.52,0.06697108066971084,165771.32552732597,176607.9005264285,0.06537062404870642,,ETH
2022-07-17 00:00:00+00:00,2022-08-20 00:00:00+00:00,1355.84,1609.0,0.18671819683738503,176342.9886756389,208955.5293957505,0.1849381195421289,,ETH
2022-09-10 00:00:00+00:00,2022-09-16 00:00:00+00:00,1718.24,1472.76,-0.14286711984356087,208642.09610165688,178565.74975235946,-0.14415281916379563,,ETH
2022-10-24 00:00:00+00:00,2022-11-09 00:00:00+00:00,1364.19,1334.78,-0.02155858054963024,178297.90112773093,174192.3703872421,-0.02302624267880571,,ETH
2022-12-03 00:00:00+00:00,2022-12-17 00:00:00+00:00,1295.58,1166.82,-0.09938405964896031,173931.08183166123,156410.13716286508,-0.10073498355948685,,ETH
2023-01-07 00:00:00+00:00,2023-02-10 00:00:00+00:00,1269.13,1545.35,0.2176451584944015,156175.5219571208,189881.1186341446,0.21581869075665994,,ETH
2023-02-16 00:00:00+00:00,2023-02-26 00:00:00+00:00,1674.92,1594.58,-0.04796647004036022,189596.2969561934,180231.2788106932,-0.04939452033529956,,ETH
2023-03-14 00:00:00+00:00,2023-03-28 00:00:00+00:00,1673.44,1715.21,0.024960560283009837,179960.93189247718,184176.17829519365,0.02342311944258535,,ETH
2023-04-01 00:00:00+00:00,2023-04-22 00:00:00+00:00,1821.52,1848.77,0.014960033378716677,183899.91402775087,186371.08628562925,0.0134375933286488,,ETH
2023-05-29 00:00:00+00:00,2023-06-06 00:00:00+00:00,1908.64,1810.49,-0.05142405063291144,186091.52965620082,176257.1664886852,-0.052846914556962,,ETH
2023-06-24 00:00:00+00:00,2023-07-23 00:00:00+00:00,1892.63,1866.52,-0.013795617738279604,175992.7807389522,173304.504333764,-0.0152749243116721,,ETH
2023-09-29 00:00:00+00:00,2023-10-10 00:00:00+00:00,1653.0,1580.13,-0.044083484573502654,173044.54757726335,165168.01672221193,-0.04551735934664214,,ETH
2023-10-23 00:00:00+00:00,2023-11-22 00:00:00+00:00,1663.69,1933.01,0.161881119679748,164920.26469712862,191330.31519147396,0.16013829800022839,,ETH
2023-12-02 00:00:00+00:00,2023-12-18 00:00:00+00:00,2087.24,2196.53,0.05236101262911808,191043.31971868675,200744.9715830928,0.05078247111017453,,ETH
2023-12-28 00:00:00+00:00,2024-01-04 00:00:00+00:00,2378.35,2209.72,-0.07090209599091812,200443.85412571815,185952.61679259734,-0.07229574284693174,,ETH
2024-01-11 00:00:00+00:00,2024-01-22 00:00:00+00:00,2584.37,2457.06,-0.04926152215046605,185673.68786740844,176262.32870069973,-0.0506876298672404,,ETH
2024-02-10 00:00:00+00:00,2024-03-17 00:00:00+00:00,2486.56,3523.09,0.41685300173734,175997.9352076487,248989.15799433313,0.41472772223473386,,ETH
2024-04-09 00:00:00+00:00,2024-04-13 00:00:00+00:00,3694.61,3237.42,-0.12374513142117843,248615.67425734166,217523.91893054254,-0.12505951372404656,,ETH
2024-05-21 00:00:00+00:00,2024-06-08 00:00:00+00:00,3661.79,3678.31,0.004511454780312356,217197.63305214673,217850.24408652433,0.0030046875981419863,,ETH
2024-07-16 00:00:00+00:00,2024-07-26 00:00:00+00:00,3483.2,3175.47,-0.08834692237023428,217523.46872039457,198008.48080607632,-0.0897144019866789,,ETH
2024-08-25 00:00:00+00:00,2024-08-28 00:00:00+00:00,2768.01,2457.33,-0.11223947890361677,197711.4680848672,175257.15527985204,-0.11357111968526123,,ETH
2024-09-21 00:00:00+00:00,2024-10-02 00:00:00+00:00,2561.4,2447.78,-0.044358553915827235,174994.26954693228,166980.92914106447,-0.045792016084953535,,ETH
2024-10-21 00:00:00+00:00,2024-10-26 00:00:00+00:00,2746.91,2440.63,-0.1114998307188804,166730.4577473529,147917.82987294235,-0.11283258097280202,,ETH
2024-11-08 00:00:00+00:00,2024-12-19 00:00:00+00:00,2895.47,3626.8,0.25257730178520255,147695.95312813294,184723.0975561498,0.25069843583252505,,ETH
2025-04-27 00:00:00+00:00,2025-06-06 00:00:00+00:00,1820.87,2414.02,0.32575087732787084,184446.0129098156,244162.66923966358,0.32376225101187894,,ETH
2025-06-11 00:00:00+00:00,2025-06-21 00:00:00+00:00,2816.41,2406.49,-0.14554699067252286,243796.42523580408,208000.12032220507,-0.14682867018651402,,ETH
2025-07-04 00:00:00+00:00,2025-08-02 00:00:00+00:00,2591.26,3488.21,0.346144346765666,207688.12014172177,279158.8215359385,0.3441251302455175,,ETH
2025-08-08 00:00:00+00:00,2025-08-20 00:00:00+00:00,3910.3,4075.58,0.042267856686187696,278740.0833036346,290086.0464536125,0.04070445490115837,,ETH
2025-08-23 00:00:00+00:00,2025-09-02 00:00:00+00:00,4832.07,4314.5,-0.10711144499148392,289650.9173839321,258238.05009621047,-0.1084507778239967,,ETH
2025-10-07 00:00:00+00:00,2025-10-11 00:00:00+00:00,4684.02,3829.72,-0.18238607008509797,257850.69302106617,210506.08497455655,-0.18361249097997034,,ETH
2025-12-10 00:00:00+00:00,2025-12-16 00:00:00+00:00,3318.04,2964.85,-0.10644537136381721,210190.32584709473,187534.8137473862,-0.1077857033067714,,ETH
2026-01-03 00:00:00+00:00,2026-01-21 00:00:00+00:00,3125.46,2939.88,-0.059376859726248274,187253.51152676513,175870.7835605336,-0.060787794436658826,,ETH
2026-03-05 00:00:00+00:00,2026-03-23 00:00:00+00:00,2127.28,2053.9,-0.0344947538640894,175606.97738519282,169295.13373658867,-0.035943011733293284,,ETH
2026-04-08 00:00:00+00:00,2026-04-30 00:00:00+00:00,2240.01,2252.9,0.005754438596256209,169041.1910359838,169758.90729775335,0.004245806938361962,,ETH
2026-07-07 00:00:00+00:00,2026-07-27 00:00:00+00:00,1799.56,1892.53,0.051662628642557086,169504.26893680674,177993.91307866276,0.05008513469959319,forced_close_at_sample_end,ETH
2020-09-01 00:00:00+00:00,2020-09-06 00:00:00+00:00,4.7432,2.6119,-0.449337999662675,9985.0,5490.112533258139,-0.45016399266318086,,SOL
2020-11-09 00:00:00+00:00,2020-11-27 00:00:00+00:00,2.1515,1.9117,-0.11145712293748548,5481.877364458252,4863.576760491931,-0.11278993725307906,,SOL
2021-01-02 00:00:00+00:00,2021-01-22 00:00:00+00:00,1.8421,2.9893,0.6227674936214104,4856.281395351193,7868.794664871961,0.6203333423809785,,SOL
2021-01-27 00:00:00+00:00,2021-03-05 00:00:00+00:00,4.0418,13.0649,2.2324459399277545,7856.9914728746535,25359.20423626085,2.227597271017863,,SOL
2021-03-28 00:00:00+00:00,2021-04-18 00:00:00+00:00,16.4516,24.8517,0.5105947141919328,25321.16542990646,38192.643627612815,0.5083288221206452,,SOL
2021-04-19 00:00:00+00:00,2021-05-14 00:00:00+00:00,32.3324,41.051,0.26965520654204456,38135.3546621714,48346.12347275313,0.26775072373223163,,SOL
2021-05-19 00:00:00+00:00,2021-05-20 00:00:00+00:00,55.969,34.987,-0.3748860976612053,48273.604287543996,30131.236404411186,-0.37582376851471344,,SOL
2021-07-31 00:00:00+00:00,2021-09-17 00:00:00+00:00,32.354,152.3,3.7073004883476544,30086.03954980457,141411.592622244,3.700239537615132,,SOL
2021-10-04 00:00:00+00:00,2021-10-12 00:00:00+00:00,172.99,144.79,-0.163015203190936,141199.47523331066,118004.54136656746,-0.16427068038614945,,SOL
2021-10-21 00:00:00+00:00,2021-11-17 00:00:00+00:00,176.72,219.09,0.23975780896333185,117827.53455451761,145858.48966574774,0.23789817224988696,,SOL
2021-12-27 00:00:00+00:00,2021-12-30 00:00:00+00:00,197.85,170.65,-0.1374778872883497,145639.70193124912,125429.03720932936,-0.13877167045741712,,SOL
2022-03-25 00:00:00+00:00,2022-04-09 00:00:00+00:00,102.32,109.92,0.07427677873338555,125240.89365351536,134341.56872408933,0.07266536356528563,,SOL
2022-07-17 00:00:00+00:00,2022-07-26 00:00:00+00:00,39.59,36.66,-0.07400858802727978,134140.05637100321,124026.22139078393,-0.07539757514523882,,SOL
2022-08-13 00:00:00+00:00,2022-08-19 00:00:00+00:00,45.49,39.51,-0.13145746317872067,123840.18205869777,107399.12518684195,-0.13276027698395254,,SOL
2022-09-13 00:00:00+00:00,2022-09-19 00:00:00+00:00,37.44,31.1,-0.16933760683760674,107238.02649906169,88944.97783612815,-0.1705836004273502,,SOL
2022-10-31 00:00:00+00:00,2022-11-08 00:00:00+00:00,32.93,29.62,-0.10051624658366227,88811.56036937397,79764.72883430446,-0.10186547221378672,,SOL
2023-01-07 00:00:00+00:00,2023-02-06 00:00:00+00:00,13.51,23.46,0.7364914877868247,79645.08174105301,138095.5519776933,0.7338867505551447,,SOL
2023-02-21 00:00:00+00:00,2023-03-01 00:00:00+00:00,26.26,21.88,-0.16679360243716687,137888.40864972677,114717.16998035558,-0.16804341203351103,,SOL
2023-03-22 00:00:00+00:00,2023-03-28 00:00:00+00:00,22.52,19.91,-0.1158969804618117,114545.09422538505,101117.75918243229,-0.11722313499111903,,SOL
2023-04-12 00:00:00+00:00,2023-04-22 00:00:00+00:00,22.99,21.26,-0.07525010874293157,100966.08254365865,93228.32129212118,-0.07663723357981711,,SOL
2023-05-31 00:00:00+00:00,2023-06-08 00:00:00+00:00,21.25,18.64,-0.12282352941176468,93088.478810183,81532.54076020134,-0.12413929411764701,,SOL
2023-06-30 00:00:00+00:00,2023-07-25 00:00:00+00:00,18.0,23.36,0.29777777777777775,81410.24194906105,105493.92428067618,0.29583111111111116,,SOL
2023-08-15 00:00:00+00:00,2023-08-17 00:00:00+00:00,25.19,22.82,-0.09408495434696311,105335.68339425516,95282.04266035401,-0.09544382691544262,,SOL
2023-09-21 00:00:00+00:00,2023-10-12 00:00:00+00:00,20.29,22.01,0.08477082306554966,95139.11959636348,103049.33485867358,0.08314366683095153,,SOL
2023-10-17 00:00:00+00:00,2024-01-04 00:00:00+00:00,23.95,98.52,3.11356993736952,102894.76085638558,422629.89777919627,3.107399582463466,,SOL
2024-02-09 00:00:00+00:00,2024-02-22 00:00:00+00:00,102.77,105.04,0.02208815802276939,421995.9529325275,430670.0906265316,0.020555025785735426,,SOL
2024-02-29 00:00:00+00:00,2024-04-06 00:00:00+00:00,119.03,174.37,0.46492480887171306,430024.0854905918,629008.0218206672,0.46272742165840564,,SOL
2024-05-16 00:00:00+00:00,2024-06-03 00:00:00+00:00,158.52,163.14,0.029144587433762147,628064.5097879362,645399.6370212825,0.0276008705526114,,SOL
2024-07-16 00:00:00+00:00,2024-08-01 00:00:00+00:00,159.37,171.7,0.07736713308652811,644431.5375657505,693247.9240606093,0.07575108238689832,,SOL
2024-09-20 00:00:00+00:00,2024-10-03 00:00:00+00:00,142.88,140.18,-0.01889697648376252,692208.0521745185,678108.7217713695,-0.020368631019036854,,SOL
2024-10-20 00:00:00+00:00,2024-11-04 00:00:00+00:00,159.79,162.52,0.01708492396270116,677091.5586887124,687626.6270599688,0.015559296576757031,,SOL
2024-11-07 00:00:00+00:00,2024-12-03 00:00:00+00:00,186.59,225.73,0.20976472479768468,686595.1871193788,829372.7096365008,0.20795007771048812,,SOL
2025-01-18 00:00:00+00:00,2025-01-29 00:00:00+00:00,219.52,227.06,0.034347667638483924,828128.650572046,855288.0788164652,0.032796146137026305,,SOL
2025-04-18 00:00:00+00:00,2025-05-05 00:00:00+00:00,134.84,143.94,0.06748739246514383,854005.1466982405,910272.2676099164,0.0658861613764461,,SOL
2025-05-09 00:00:00+00:00,2025-05-30 00:00:00+00:00,164.46,166.71,0.013681138270704121,908906.8592085015,919959.7270150876,0.012160616563297921,,SOL
2025-07-10 00:00:00+00:00,2025-07-31 00:00:00+00:00,157.06,177.77,0.13186043550235585,918579.7874245651,1038144.5620606727,0.13016264484910245,,SOL
2025-08-13 00:00:00+00:00,2025-09-23 00:00:00+00:00,191.77,220.39,0.14924127861500744,1036587.3452175817,1189502.032564969,0.14751741669708518,,SOL
2026-01-04 00:00:00+00:00,2026-01-20 00:00:00+00:00,133.37,133.44,0.0005248556646921585,1187717.7795161216,1186558.6481808752,-0.0009759316188048262,,SOL
2026-03-05 00:00:00+00:00,2026-03-09 00:00:00+00:00,90.86,81.6,-0.10191503411842401,1184778.810208604,1062435.9892873932,-0.10326216156724644,,SOL
2026-03-16 00:00:00+00:00,2026-03-23 00:00:00+00:00,92.31,86.21,-0.06608168129130114,1060842.335303462,989253.9800663168,-0.06748255876936404,,SOL
2026-04-17 00:00:00+00:00,2026-04-30 00:00:00+00:00,89.06,83.05,-0.06748259600269486,987770.0990962173,919731.1393425323,-0.06888137210869094,,SOL
2026-05-07 00:00:00+00:00,2026-05-17 00:00:00+00:00,89.16,86.53,-0.02949753252579627,918351.5426335185,889925.5444773693,-0.030953286227007548,,SOL
