threshold,hold_hours,trade_count,terminal_value,net_return,avg_trade_return,win_rate
-0.001,8,50,9573.3642082717179,-0.042663579172828259,0.0054565782358917958,0.56000000000000005
-0.001,24,46,8206.4776016216128,-0.17935223983783877,0.0097837947886285342,0.47826086956521741
-0.00075000000000000002,8,80,9206.4588977711974,-0.079354110222880303,0.0056549784709852792,0.47499999999999998
-0.00075000000000000002,24,71,8147.6838373681312,-0.18523161626318685,0.0078545447822469562,0.49295774647887325
-0.00050000000000000001,8,141,9661.3201370324441,-0.033867986296755581,0.0048435936044355305,0.49645390070921985
-0.00050000000000000001,24,113,6747.3436726515647,-0.32526563273484355,0.0030777289858205477,0.45132743362831856
