date,breakeven_inflation,mean,std,z,risk_off_signal_close,risk_off_actionable
2004-01-06 00:00:00+00:00,2.32,1.958373015873016,0.24877094647644982,1.4536544128203401,False,False
2004-01-07 00:00:00+00:00,2.33,1.9610714285714286,0.24899167744204084,1.4816903730224036,False,False
2004-01-08 00:00:00+00:00,2.28,1.963888888888889,0.24913386926769002,1.2688403710033296,False,False
2004-01-09 00:00:00+00:00,2.22,1.966468253968254,0.24902804483765356,1.0180851164656117,False,False
2004-01-12 00:00:00+00:00,2.22,1.9688492063492065,0.24857014425090054,1.0103819765147997,False,False
2004-01-13 00:00:00+00:00,2.22,1.9708730158730157,0.24853040517579422,1.0024004264217423,False,False
2004-01-14 00:00:00+00:00,2.16,1.9726190476190477,0.248729612298474,0.7533520060172668,False,False
2004-01-15 00:00:00+00:00,2.17,1.9742460317460317,0.24860853198437372,0.7873984319503254,False,False
2004-01-16 00:00:00+00:00,2.21,1.9758333333333333,0.24857622461174994,0.9420316324797775,False,False
2004-01-20 00:00:00+00:00,2.24,1.9776190476190476,0.2486358913920765,1.055281885941404,False,False
2004-01-21 00:00:00+00:00,2.26,1.9793650793650794,0.24892836785209455,1.1273721956899057,False,False
2004-01-22 00:00:00+00:00,2.23,1.9812301587301586,0.24926440505748118,0.9980159068940238,False,False
2004-01-23 00:00:00+00:00,2.27,1.982936507936508,0.2494905325521899,1.1505987386653336,False,False
2004-01-26 00:00:00+00:00,2.27,1.9848809523809523,0.2498118529350009,1.1413351459077223,False,False
2004-01-27 00:00:00+00:00,2.27,1.9870634920634922,0.24989102791652068,1.132239561762203,False,False
2004-01-28 00:00:00+00:00,2.3,1.9890079365079365,0.250179632548972,1.2430750669968604,False,False
2004-01-29 00:00:00+00:00,2.31,1.9909920634920635,0.2506569216419923,1.2726875221246372,False,False
2004-01-30 00:00:00+00:00,2.31,1.992936507936508,0.25122510171077583,1.2620693151455582,False,False
2004-02-02 00:00:00+00:00,2.34,1.994920634920635,0.2517484548368525,1.3707308166121464,False,False
2004-02-03 00:00:00+00:00,2.32,1.9968650793650793,0.25251581476014096,1.2796621112299802,False,False
2004-02-04 00:00:00+00:00,2.33,1.9989285714285716,0.2530248142586423,1.3084543883233792,False,False
2004-02-05 00:00:00+00:00,2.35,2.0009920634920637,0.25359763581890166,1.376227090528434,False,False
2004-02-06 00:00:00+00:00,2.33,2.003134920634921,0.2542579501802731,1.2855648334037397,False,False
2004-02-09 00:00:00+00:00,2.33,2.005079365079365,0.2548782883716475,1.27480703435538,False,False
2004-02-10 00:00:00+00:00,2.34,2.0067857142857144,0.2556103267821063,1.3036025966131337,False,False
2004-02-11 00:00:00+00:00,2.3,2.008611111111111,0.2563427571028277,1.1367159040581076,False,False
2004-02-12 00:00:00+00:00,2.33,2.0102380952380954,0.2568874814866709,1.244754718724961,False,False
2004-02-13 00:00:00+00:00,2.31,2.011825396825397,0.2576244550319695,1.1574002287073313,False,False
2004-02-17 00:00:00+00:00,2.3,2.013333333333333,0.2582549467674929,1.1100142330468226,False,False
2004-02-18 00:00:00+00:00,2.3,2.0149603174603175,0.25876583888758914,1.101535209458258,False,False
2004-02-19 00:00:00+00:00,2.29,2.016626984126984,0.25924524942347027,1.054495758286658,False,False
2004-02-20 00:00:00+00:00,2.31,2.018095238095238,0.25974309798211304,1.1238210530809325,False,False
2004-02-23 00:00:00+00:00,2.29,2.0197619047619044,0.2602648491256194,1.0383196046103886,False,False
2004-02-24 00:00:00+00:00,2.3,2.0213492063492065,0.2606897170298529,1.0688982934408713,False,False
2004-02-25 00:00:00+00:00,2.31,2.022777777777778,0.26122798849726087,1.0995078432234453,False,False
2004-02-26 00:00:00+00:00,2.36,2.024126984126984,0.26183164154086486,1.2827823783879648,False,False
2004-02-27 00:00:00+00:00,2.38,2.0255952380952382,0.26267555855256003,1.3492110337850376,False,False
2004-03-01 00:00:00+00:00,2.45,2.0272222222222225,0.26359796409593206,1.6038734564122612,False,False
2004-03-02 00:00:00+00:00,2.47,2.0292460317460317,0.26488031384283955,1.6639740487300971,False,False
2004-03-03 00:00:00+00:00,2.48,2.0313492063492062,0.26626935161398035,1.6849509375799958,False,False
2004-03-04 00:00:00+00:00,2.44,2.0334920634920635,0.2677003065370452,1.5185187561661708,False,False
2004-03-05 00:00:00+00:00,2.39,2.035595238095238,0.26880590840153923,1.3184411161653347,False,False
2004-03-08 00:00:00+00:00,2.35,2.0376190476190477,0.26954862246872396,1.158903909505968,False,False
2004-03-09 00:00:00+00:00,2.33,2.0394841269841266,0.27007917487881034,1.075669285298407,False,False
2004-03-10 00:00:00+00:00,2.29,2.0410714285714286,0.27060807073212273,0.9198859840177788,False,False
2004-03-11 00:00:00+00:00,2.24,2.042579365079365,0.2709333389492276,0.7286686669359344,False,False
2004-03-12 00:00:00+00:00,2.26,2.0439285714285713,0.2710670277312436,0.7971143904143815,False,False
2004-03-15 00:00:00+00:00,2.31,2.0452777777777778,0.2712937908218109,0.9757769295799886,False,False
2004-03-16 00:00:00+00:00,2.3,2.046825396825397,0.27168839308680276,0.9318565298213347,False,False
2004-03-17 00:00:00+00:00,2.35,2.04797619047619,0.272145583382046,1.1097876576590258,False,False
2004-03-18 00:00:00+00:00,2.39,2.0500396825396825,0.27245745750136136,1.2477555967012537,False,False
2004-03-19 00:00:00+00:00,2.36,2.0521825396825397,0.2730008800182439,1.1275328500658663,False,False
2004-03-22 00:00:00+00:00,2.32,2.0542857142857143,0.273323731617335,0.9721595857848782,False,False
2004-03-23 00:00:00+00:00,2.32,2.056230158730159,0.2734647012538316,0.9645480387796305,False,False
2004-03-24 00:00:00+00:00,2.35,2.0582539682539682,0.2735223374931129,1.0666259817020534,False,False
2004-03-25 00:00:00+00:00,2.35,2.060357142857143,0.2737206231005064,1.0581696543796923,False,False
2004-03-26 00:00:00+00:00,2.38,2.0625396825396827,0.2738290870907449,1.1593374569266022,False,False
2004-03-29 00:00:00+00:00,2.41,2.06484126984127,0.27405101490069755,1.2594688995543342,False,False
2004-03-30 00:00:00+00:00,2.39,2.067222222222222,0.2744342645516089,1.1761569871938418,False,False
2004-03-31 00:00:00+00:00,2.38,2.0693650793650793,0.27483931134854717,1.1302419552382663,False,False
2004-04-01 00:00:00+00:00,2.43,2.0715476190476187,0.27511458263779115,1.3029203232905713,False,False
2004-04-02 00:00:00+00:00,2.46,2.0740476190476196,0.27549933968996637,1.4009194409928987,False,False
2004-04-05 00:00:00+00:00,2.49,2.0765873015873013,0.276097340356716,1.497344008741889,False,False
2004-04-06 00:00:00+00:00,2.46,2.079206349206349,0.2768781663536362,1.3753112273478845,False,False
2004-04-07 00:00:00+00:00,2.37,2.081785714285714,0.2773874735318743,1.0390313666459332,False,False
2004-04-08 00:00:00+00:00,2.41,2.0840476190476194,0.2774045288451339,1.1750074243897783,False,False
2004-04-12 00:00:00+00:00,2.44,2.0863888888888886,0.2776567708986264,1.2735547920069132,False,False
2004-04-13 00:00:00+00:00,2.47,2.0890476190476193,0.27782286360219777,1.3712060123959047,False,False
2004-04-14 00:00:00+00:00,2.49,2.091706349206349,0.2782512713346837,1.4314171823300645,False,False
2004-04-15 00:00:00+00:00,2.49,2.094484126984127,0.2787209898541744,1.4190387068544985,False,False
2004-04-16 00:00:00+00:00,2.5,2.09734126984127,0.2790715872316185,1.4428510410289066,False,False
2004-04-19 00:00:00+00:00,2.52,2.1000396825396823,0.2796661327894049,1.5016488170076625,False,False
2004-04-20 00:00:00+00:00,2.46,2.102896825396825,0.2802658478799903,1.2741587221718373,False,False
2004-04-21 00:00:00+00:00,2.49,2.105674603174603,0.28032270332217124,1.371010596967941,False,False
2004-04-22 00:00:00+00:00,2.42,2.1085714285714285,0.2805081168924934,1.1102301597494537,False,False
2004-04-23 00:00:00+00:00,2.36,2.1112301587301587,0.28027106010902414,0.8876044539634982,False,False
2004-04-26 00:00:00+00:00,2.43,2.113690476190476,0.27972003545622015,1.1308075350899587,False,False
2004-04-27 00:00:00+00:00,2.43,2.1163492063492066,0.2795289240879344,1.122069190779431,False,False
2004-04-28 00:00:00+00:00,2.4,2.119206349206349,0.279038197772457,1.0062910850027262,False,False
2004-04-29 00:00:00+00:00,2.4,2.121865079365079,0.27850642780638996,0.9986660732594388,False,False
2004-04-30 00:00:00+00:00,2.42,2.124404761904762,0.2781112356943982,1.0628669401190673,False,False
2004-05-03 00:00:00+00:00,2.44,2.1271031746031746,0.27766517511555816,1.126885376484842,False,False
2004-05-04 00:00:00+00:00,2.46,2.1299206349206345,0.2772215476920484,1.1906699454907963,False,False
2004-05-05 00:00:00+00:00,2.51,2.132738095238095,0.27695276046831324,1.362188642293992,False,False
2004-05-06 00:00:00+00:00,2.48,2.135753968253968,0.2769063352653506,1.2431858282193218,False,False
2004-05-07 00:00:00+00:00,2.55,2.138730158730159,0.2765581979543396,1.4871005246343931,False,False
2004-05-10 00:00:00+00:00,2.56,2.142222222222222,0.27617157577339796,1.5127471993010964,False,False
2004-05-11 00:00:00+00:00,2.58,2.145634920634921,0.2759987182594699,1.573793828117444,False,False
2004-05-12 00:00:00+00:00,2.66,2.149126984126984,0.27590494304315977,1.8516269054052437,False,False
2004-05-13 00:00:00+00:00,2.67,2.1529761904761906,0.27624017970064985,1.871645935374379,False,False
2004-05-14 00:00:00+00:00,2.63,2.156904761904762,0.27652644603314175,1.710849883915036,False,False
2004-05-17 00:00:00+00:00,2.63,2.1606349206349207,0.2765431056700189,1.6972582926190987,False,False
2004-05-18 00:00:00+00:00,2.69,2.1644841269841266,0.27629761176125267,1.901992093474803,False,False
2004-05-19 00:00:00+00:00,2.76,2.168531746031746,0.2764959798561646,2.139156794525332,False,False
2004-05-20 00:00:00+00:00,2.76,2.1730555555555555,0.2768112911808119,2.1203775393000672,False,False
2004-05-21 00:00:00+00:00,2.72,2.177619047619048,0.27697117824778433,1.958257735740745,False,False
2004-05-24 00:00:00+00:00,2.74,2.1818650793650796,0.27705209293919036,2.014548652976336,False,False
2004-05-25 00:00:00+00:00,2.7,2.186150793650794,0.27730034826299454,1.8530420519409743,False,False
2004-05-26 00:00:00+00:00,2.68,2.1903968253968253,0.27694232803529856,1.767888563935127,False,False
2004-05-27 00:00:00+00:00,2.63,2.194603174603175,0.27629348330024833,1.5758490580238513,False,False
2004-05-28 00:00:00+00:00,2.66,2.1986507936507937,0.27516413985821175,1.6766327421405027,False,False
2004-06-01 00:00:00+00:00,2.74,2.20281746031746,0.2741629753712939,1.9593547923640802,False,False
2004-06-02 00:00:00+00:00,2.7,2.2074206349206347,0.27340135414623995,1.8016712704937417,False,False
2004-06-03 00:00:00+00:00,2.66,2.2117857142857145,0.2724442735414779,1.6451595032187305,False,False
2004-06-04 00:00:00+00:00,2.67,2.2159920634920636,0.2711408095108136,1.6744360147299393,False,False
2004-06-07 00:00:00+00:00,2.67,2.2203174603174602,0.26964470206420393,1.6676854254509614,False,False
2004-06-08 00:00:00+00:00,2.63,2.2246825396825396,0.26797361619531,1.5125274871166738,False,False
2004-06-09 00:00:00+00:00,2.62,2.2288095238095242,0.26616235988825765,1.4697437923029706,False,False
2004-06-10 00:00:00+00:00,2.63,2.2328174603174604,0.2644056674596055,1.5021710521512137,False,False
2004-06-14 00:00:00+00:00,2.63,2.2368650793650797,0.26263470012159834,1.4968887220649099,False,False
2004-06-15 00:00:00+00:00,2.53,2.2409920634920635,0.2605927352056083,1.1090406502695034,False,False
2004-06-16 00:00:00+00:00,2.56,2.244722222222222,0.25795148062532053,1.222236743954671,False,False
2004-06-17 00:00:00+00:00,2.55,2.2484920634920633,0.25556925745301934,1.1797504109560673,False,False
2004-06-18 00:00:00+00:00,2.57,2.25218253968254,0.2531608908698861,1.2553971477403458,False,False
2004-06-21 00:00:00+00:00,2.54,2.2560714285714285,0.2504610148850196,1.1336238159017125,False,False
2004-06-22 00:00:00+00:00,2.55,2.259920634920635,0.2473090104790709,1.1729429692733075,False,False
2004-06-23 00:00:00+00:00,2.53,2.2637698412698413,0.2442136633150889,1.0901525947246595,False,False
2004-06-24 00:00:00+00:00,2.51,2.2674206349206347,0.24126016616854729,1.005467951596685,False,False
2004-06-25 00:00:00+00:00,2.5,2.2709126984126984,0.23834831787726285,0.9611450318909732,False,False
2004-06-28 00:00:00+00:00,2.53,2.2744444444444443,0.23508769426092324,1.0870647923915364,False,False
2004-06-29 00:00:00+00:00,2.5,2.278095238095238,0.23184936133562245,0.9571074969817798,False,False
2004-06-30 00:00:00+00:00,2.52,2.2813888888888894,0.22905499512646765,1.0417197449868614,False,False
2004-07-01 00:00:00+00:00,2.53,2.2846428571428574,0.22657389195252284,1.082901214887351,False,False
2004-07-02 00:00:00+00:00,2.52,2.288015873015873,0.22384727235476692,1.0363500280515558,False,False
2004-07-06 00:00:00+00:00,2.52,2.2915079365079367,0.22053743648853888,1.0360692820692048,False,False
2004-07-07 00:00:00+00:00,2.5,2.2949999999999995,0.21712078266013216,0.9441749310608152,False,False
2004-07-08 00:00:00+00:00,2.47,2.2985714285714285,0.21300623519562556,0.8048054145979867,False,False
2004-07-09 00:00:00+00:00,2.47,2.3021031746031744,0.2083724190237331,0.8057535934144086,False,False
2004-07-12 00:00:00+00:00,2.44,2.3055555555555554,0.2038515808641322,0.6595212255628878,False,False
2004-07-13 00:00:00+00:00,2.47,2.308769841269841,0.19949656409779956,0.8081851407281323,False,False
2004-07-14 00:00:00+00:00,2.48,2.311706349206349,0.1963650380457235,0.8570448816579237,False,False
