asset,start,end,risk_on_days,risk_on_fraction,trades,final,buy_hold,dca,momentum,random,double_cost,delay_2d,best_excluded,top_block_pct,sharpe,max_drawdown,test_final,test_buy_hold,test_trades
BTC,2018-01-01,2026-07-27,1836,0.5865814696485623,57,37639.04438662056,46344.780518358595,39941.66037721917,84689.48713366143,4068.337207274336,31722.970134420375,18986.39235580647,23432.45433740985,0.6658356817189364,0.5746328154947873,-0.6338896592918348,13963.751407088834,15032.99363290963,19
ETH,2018-01-01,2026-07-27,1836,0.5865814696485623,57,27666.426347817855,25741.27110993787,34753.85778180409,127304.60327323966,44909.00599953698,23317.840053079217,9242.219802691941,18688.755559500136,0.6130233155234467,0.5053355532136983,-0.7859677502228004,10223.284641193846,8268.923793334221,19
SOL,2020-08-11,2026-07-27,1264,0.5806155259531466,40,13391.545998541484,259570.99438561453,40615.94868993892,904985.4845900396,288651.58922516,11877.228342643426,4909.597671263871,4989.28534358769,4.894254083008556,0.4235095391150449,-0.7987026231918861,5631.168881561156,7272.683189136861,19
XRP,2018-05-04,2026-07-27,1834,0.6099102095111407,56,50135.81266265391,21258.129805292065,22385.074054116783,37077.29762569797,88029.987333559,42382.46410783318,12969.25157327878,11418.60725456048,2.0359401955846725,0.6072995732812285,-0.72322413765406,20257.38435341936,17268.992530700296,19
