entry_time,exit_time,entry_price,exit_price,gross_return,note,partition
2023-02-03 00:00:00+00:00,2023-02-10 00:00:00+00:00,0.41031455000000006,0.38112745,-0.07113347552505778,,development
2023-02-22 00:00:00+00:00,2023-03-01 00:00:00+00:00,0.39258800000000005,0.38292475000000004,-0.02461422661925483,,development
2023-04-14 00:00:00+00:00,2023-04-21 00:00:00+00:00,0.5131686,0.44842635000000003,-0.12616175268712848,,development
2023-05-07 00:00:00+00:00,2023-05-14 00:00:00+00:00,0.4588873,0.42466205,-0.0745831274912162,,development
2023-05-15 00:00:00+00:00,2023-05-22 00:00:00+00:00,0.42593795,0.4611073,0.08256918642727173,,development
2023-06-02 00:00:00+00:00,2023-06-09 00:00:00+00:00,0.50725975,0.537193,0.059009708536898575,,development
2023-06-15 00:00:00+00:00,2023-06-22 00:00:00+00:00,0.4809203,0.49305930000000003,0.025241188612749266,,development
2023-07-03 00:00:00+00:00,2023-07-10 00:00:00+00:00,0.4851266,0.477283,-0.016168150746629806,,development
2023-07-21 00:00:00+00:00,2023-07-28 00:00:00+00:00,0.7953913,0.710932,-0.10618584839939793,,development
2023-07-30 00:00:00+00:00,2023-08-06 00:00:00+00:00,0.7132683000000001,0.6230640000000001,-0.1264661558630883,,development
2023-09-06 00:00:00+00:00,2023-09-13 00:00:00+00:00,0.5063584000000001,0.48247520000000005,-0.04716659188432548,,development
2023-09-22 00:00:00+00:00,2023-09-29 00:00:00+00:00,0.5079608,0.52071775,0.02511404423333441,,development
2023-11-06 00:00:00+00:00,2023-11-13 00:00:00+00:00,0.6615909,0.6691947,0.01149320524209152,,development
2023-12-01 00:00:00+00:00,2023-12-08 00:00:00+00:00,0.60720945,0.67109185,0.10520653128833879,,development
2023-12-22 00:00:00+00:00,2023-12-29 00:00:00+00:00,0.624936,0.6220655,-0.004593270350883971,,development
2024-01-31 00:00:00+00:00,2024-02-07 00:00:00+00:00,0.5113659,0.5130293,0.003252856711798646,,validation_2024
2024-02-08 00:00:00+00:00,2024-02-15 00:00:00+00:00,0.5145707,0.5613567,0.09092239414331216,,validation_2024
2024-02-18 00:00:00+00:00,2024-02-25 00:00:00+00:00,0.5504244,0.54168625,-0.015875295499254705,,validation_2024
2024-03-31 00:00:00+00:00,2024-04-07 00:00:00+00:00,0.62203165,0.5935084,-0.045854981816439766,,validation_2024
2024-04-11 00:00:00+00:00,2024-04-18 00:00:00+00:00,0.61802565,0.50174625,-0.18814655993646867,,validation_2024
2024-04-21 00:00:00+00:00,2024-04-28 00:00:00+00:00,0.5295932000000001,0.50953455,-0.03787558072875574,,validation_2024
2024-05-10 00:00:00+00:00,2024-05-17 00:00:00+00:00,0.52168135,0.5226149,0.0017895023465952509,,validation_2024
2024-05-22 00:00:00+00:00,2024-05-29 00:00:00+00:00,0.5378055,0.5230143,-0.02750287975857446,,validation_2024
2024-05-30 00:00:00+00:00,2024-06-06 00:00:00+00:00,0.5245857,0.52071775,-0.007373342430035845,,validation_2024
2024-06-20 00:00:00+00:00,2024-06-27 00:00:00+00:00,0.49403995000000006,0.47458705,-0.03937515579458717,,validation_2024
2024-06-30 00:00:00+00:00,2024-07-07 00:00:00+00:00,0.47340905000000005,0.41887075,-0.11520333208670186,,validation_2024
2024-07-08 00:00:00+00:00,2024-07-15 00:00:00+00:00,0.4202294,0.5363942,0.27643187268668035,,validation_2024
2024-07-19 00:00:00+00:00,2024-07-26 00:00:00+00:00,0.57055455,0.6024949,0.055981237902668735,,validation_2024
2024-08-05 00:00:00+00:00,2024-08-12 00:00:00+00:00,0.52368435,0.5675474,0.0837585656321409,,validation_2024
2024-08-25 00:00:00+00:00,2024-09-01 00:00:00+00:00,0.6135189000000001,0.5463792000000001,-0.10943379250419183,,validation_2024
2024-09-16 00:00:00+00:00,2024-09-23 00:00:00+00:00,0.5714559,0.5838229500000001,0.02164130250470775,,validation_2024
2024-09-29 00:00:00+00:00,2024-10-06 00:00:00+00:00,0.6148208500000001,0.5327996,-0.1334067476729197,,validation_2024
2024-10-10 00:00:00+00:00,2024-10-17 00:00:00+00:00,0.52528675,0.54328385,0.03426147718365247,,validation_2024
2024-10-19 00:00:00+00:00,2024-10-26 00:00:00+00:00,0.54731975,0.5126299,-0.06338132325756562,,validation_2024
2024-10-30 00:00:00+00:00,2024-11-06 00:00:00+00:00,0.52929275,0.5409873,0.022094672560695416,,validation_2024
2024-11-08 00:00:00+00:00,2024-11-15 00:00:00+00:00,0.5564334,0.8908617000000001,0.6010212542956626,,validation_2024
2025-02-01 00:00:00+00:00,2025-02-08 00:00:00+00:00,3.04065415,2.4153715,-0.20564083225315177,,test_2025_onward
2025-02-22 00:00:00+00:00,2025-03-01 00:00:00+00:00,2.5760583,2.1883126,-0.15051899252435397,,test_2025_onward
2025-03-17 00:00:00+00:00,2025-03-24 00:00:00+00:00,2.2972407,2.44642485,0.06494058284793569,,test_2025_onward
2025-05-26 00:00:00+00:00,2025-06-02 00:00:00+00:00,2.3451124,2.19320525,-0.06477606361213217,,test_2025_onward
2026-03-27 00:00:00+00:00,2026-04-03 00:00:00+00:00,1.3628412,1.3164224,-0.03406031458397363,,test_2025_onward
2026-04-20 00:00:00+00:00,2026-04-27 00:00:00+00:00,1.39639145,1.3985989500000002,0.0015808604385254554,,test_2025_onward
2026-05-16 00:00:00+00:00,2026-05-23 00:00:00+00:00,1.436151,1.35626255,-0.055626776014499835,,test_2025_onward
2026-05-28 00:00:00+00:00,2026-06-04 00:00:00+00:00,1.3095614000000002,1.1670468,-0.10882620700335255,,test_2025_onward
2026-06-11 00:00:00+00:00,2026-06-18 00:00:00+00:00,1.0987456500000001,1.1447802500000002,0.04189741274516079,,test_2025_onward
2026-07-24 00:00:00+00:00,2026-07-27 00:00:00+00:00,1.1094617,1.0645008500000002,-0.04052492303249389,forced_close_at_sample_end,test_2025_onward
