rebalance_date,entry_date,exit_date,n_long,n_short,long_names,short_names,weighted_return,turnover_frac,cost,capital_before,capital_after,net_pnl
2020-12-16 00:00:00+00:00,2020-12-17 00:00:00+00:00,2020-12-24 00:00:00+00:00,5,5,"DCR,STX,MANA,CHZ,FET","COMP,CRV,THETA,NEO,XTZ",0.0657634059313564,0.2,8.015842042815402,13359.73673802567,14230.30268622169,870.565948196021
2020-12-23 00:00:00+00:00,2020-12-24 00:00:00+00:00,2020-12-31 00:00:00+00:00,5,5,"DCR,MANA,STX,FET,SAND","CRV,EGLD,THETA,NEO,XTZ",-0.04140590459081207,0.2,8.538181611733014,14230.30268622169,13632.545949285884,-597.7567369358057
2020-12-30 00:00:00+00:00,2020-12-31 00:00:00+00:00,2021-01-07 00:00:00+00:00,6,6,"DCR,STX,FET,SAND,MANA,AXS","XTZ,EGLD,THETA,NEO,SNX,GRT",-0.04984487962007881,0.24999999999999997,10.224409461964413,13632.545949285884,12942.808928066574,-689.7370212193109
2021-01-06 00:00:00+00:00,2021-01-07 00:00:00+00:00,2021-01-14 00:00:00+00:00,6,6,"DCR,SAND,FET,MANA,STX,AXS","SNX,EGLD,XTZ,NEO,THETA,GRT",-0.01613571261902927,0.0,0.0,12942.808928066574,12733.967482720285,-208.8414453462883
2021-01-13 00:00:00+00:00,2021-01-14 00:00:00+00:00,2021-01-21 00:00:00+00:00,6,6,"DCR,SAND,FET,MANA,AXS,INJ","CRV,EGLD,XTZ,NEO,GRT,THETA",-0.048532870345419456,0.16666666666666666,6.366983741360142,12733.967482720285,12109.584506157275,-624.3829765630107
2021-01-20 00:00:00+00:00,2021-01-21 00:00:00+00:00,2021-01-28 00:00:00+00:00,6,6,"DCR,AXS,FET,SAND,MANA,STX","EGLD,XTZ,GRT,SNX,THETA,NEO",0.06864935729758674,0.16666666666666666,6.054792253078637,12109.584506157275,12934.844907392708,825.2604012354332
2021-01-27 00:00:00+00:00,2021-01-28 00:00:00+00:00,2021-02-04 00:00:00+00:00,6,6,"DCR,FET,AXS,SAND,STX,INJ","CRV,EGLD,THETA,XTZ,GRT,NEO",0.02462652394286924,0.16666666666666666,6.467422453696353,12934.844907392708,13246.917752748217,312.07284535550934
2021-02-03 00:00:00+00:00,2021-02-04 00:00:00+00:00,2021-02-11 00:00:00+00:00,6,6,"DCR,FET,STX,AXS,MANA,COMP","THETA,XTZ,EGLD,NEO,GRT,CRV",-0.09984212967288245,0.16666666666666666,6.623458876374109,13246.917752748217,11917.693813835947,-1329.2239389122697
2021-02-10 00:00:00+00:00,2021-02-11 00:00:00+00:00,2021-02-18 00:00:00+00:00,6,6,"DCR,AXS,FET,STX,INJ,SAND","NEO,EGLD,XTZ,1INCH,GRT,CRV",0.0605256656400756,0.24999999999999997,8.93827036037696,11917.693813835947,12630.081894452604,712.3880806166562
2021-02-17 00:00:00+00:00,2021-02-18 00:00:00+00:00,2021-02-25 00:00:00+00:00,6,6,"DCR,AXS,FET,TWT,STX,INJ","THETA,EGLD,CRV,NEO,1INCH,GRT",0.09093774340637037,0.16666666666666666,6.315040947226302,12630.081894452604,13772.318000024552,1142.2361055719484
2021-02-24 00:00:00+00:00,2021-02-25 00:00:00+00:00,2021-03-04 00:00:00+00:00,7,7,"AXS,DCR,STX,TWT,INJ,MANA,FET","IOTA,XTZ,THETA,1INCH,NEO,EGLD,GRT",0.05350946036180501,0.2142857142857143,8.853633000015783,13772.318000024552,14500.413671137023,728.0956711124709
2021-03-03 00:00:00+00:00,2021-03-04 00:00:00+00:00,2021-03-11 00:00:00+00:00,7,7,"AXS,DCR,TWT,STX,INJ,MANA,FET","THETA,IOTA,XTZ,1INCH,NEO,GRT,EGLD",0.04528233226701774,0.0,0.0,14500.413671137023,15157.026221002656,656.6125498656329
2021-03-10 00:00:00+00:00,2021-03-11 00:00:00+00:00,2021-03-18 00:00:00+00:00,7,7,"DCR,AXS,TWT,INJ,MANA,FET,SAND","XTZ,IOTA,CHZ,1INCH,EGLD,NEO,GRT",0.049259973197931954,0.14285714285714285,6.495868380429709,15157.026221002656,15897.16505802917,740.138837026514
2021-03-17 00:00:00+00:00,2021-03-18 00:00:00+00:00,2021-03-25 00:00:00+00:00,7,7,"DCR,TWT,INJ,AXS,STX,COMP,FET","IOTA,1INCH,NEO,EGLD,THETA,GRT,CHZ",-0.03419554372324764,0.21428571428571425,10.219606108733036,15897.16505802917,15343.333249102916,-553.8318089262539
2021-03-24 00:00:00+00:00,2021-03-25 00:00:00+00:00,2021-04-01 00:00:00+00:00,7,7,"DCR,STX,TWT,INJ,AXS,COMP,SNX","MANA,IOTA,NEO,EGLD,GRT,THETA,CHZ",0.01833834575918231,0.14285714285714285,6.575714249615535,15343.333249102916,15618.12888507371,274.7956359707932
2021-03-31 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021-04-08 00:00:00+00:00,7,7,"DCR,INJ,TWT,STX,AXS,RUNE,SNX","MANA,IOTA,SAND,GRT,NEO,THETA,CHZ",0.08983622765077125,0.14285714285714285,6.693483807888732,15618.12888507371,17014.50918326439,1396.3802981906792
2021-04-07 00:00:00+00:00,2021-04-08 00:00:00+00:00,2021-04-15 00:00:00+00:00,7,7,"DCR,INJ,STX,TWT,AXS,SNX,RUNE","CRV,EGLD,MANA,GRT,NEO,THETA,CHZ",0.044473872141841383,0.14285714285714285,7.291932507113309,17014.50918326439,17763.918356729962,749.409173465574
2021-04-14 00:00:00+00:00,2021-04-15 00:00:00+00:00,2021-04-22 00:00:00+00:00,7,7,"DCR,INJ,CFX,STX,TWT,AXS,SNX","1INCH,EGLD,MANA,GRT,NEO,THETA,CHZ",-0.034552682857324005,0.14285714285714285,7.613107867169983,17763.918356729962,17142.514211579302,-621.40414515066
2021-04-21 00:00:00+00:00,2021-04-22 00:00:00+00:00,2021-04-29 00:00:00+00:00,7,7,"DCR,INJ,TWT,CFX,STX,FET,AXS","XTZ,1INCH,MANA,GRT,NEO,THETA,CHZ",0.046358324171337145,0.14285714285714285,7.346791804962558,17142.514211579302,17929.86565070649,787.3514391271892
2021-04-28 00:00:00+00:00,2021-04-29 00:00:00+00:00,2021-05-06 00:00:00+00:00,7,7,"DCR,CFX,TWT,STX,FET,INJ,SAND","EGLD,COMP,XTZ,IOTA,THETA,NEO,CHZ",-0.021869984255885613,0.28571428571428564,15.36845627203413,17929.86565070649,17522.371314943364,-407.4943357631273
2021-05-05 00:00:00+00:00,2021-05-06 00:00:00+00:00,2021-05-13 00:00:00+00:00,7,7,"DCR,CFX,TWT,STX,FET,SAND,SNX","RUNE,CRV,COMP,IOTA,THETA,NEO,CHZ",-0.02314238152011253,0.21428571428571425,11.264381559606447,17522.371314943364,17105.597531276264,-416.77378366710036
2021-05-12 00:00:00+00:00,2021-05-13 00:00:00+00:00,2021-05-20 00:00:00+00:00,7,7,"DCR,CFX,STX,AXS,TWT,INJ,SAND","1INCH,CRV,GRT,IOTA,NEO,THETA,CHZ",-0.008622084703478163,0.28571428571428564,14.661940741093938,17105.597531276264,16943.449679716898,-162.14785155936625
2021-05-19 00:00:00+00:00,2021-05-20 00:00:00+00:00,2021-05-27 00:00:00+00:00,7,7,"DCR,CFX,STX,FET,SAND,INJ,AXS","1INCH,IOTA,GRT,CRV,NEO,THETA,CHZ",0.004321535886861291,0.07142857142857142,3.6307392170821924,16943.449679716898,17013.04066633794,69.59098662104225
2021-05-26 00:00:00+00:00,2021-05-27 00:00:00+00:00,2021-06-03 00:00:00+00:00,7,7,"CFX,DCR,AR,STX,TWT,AXS,SFP","SNX,IOTA,CRV,RUNE,NEO,CHZ,THETA",0.0006211461359599334,0.35714285714285704,18.228257856790645,17013.04066633794,17005.379992951977,-7.660673385962582
2021-06-02 00:00:00+00:00,2021-06-03 00:00:00+00:00,2021-06-10 00:00:00+00:00,7,7,"CFX,DCR,AR,INJ,TWT,SFP,STX","IOTA,CRV,XTZ,NEO,RUNE,CHZ,THETA",-0.03830011258903915,0.14285714285714285,7.288019996979418,17005.379992951977,16346.784004605543,-658.5959883464348
2021-06-09 00:00:00+00:00,2021-06-10 00:00:00+00:00,2021-06-17 00:00:00+00:00,7,7,"CFX,DCR,AR,INJ,TWT,STX,AXS","GRT,XTZ,CRV,NEO,RUNE,CHZ,THETA",-0.02655362580282783,0.14285714285714285,7.0057645734023755,16346.784004605543,15905.711854494193,-441.0721501113494
2021-06-16 00:00:00+00:00,2021-06-17 00:00:00+00:00,2021-06-24 00:00:00+00:00,7,7,"DCR,CFX,AR,INJ,AXS,STX,SAND","1INCH,XTZ,RUNE,NEO,CRV,CHZ,THETA",0.016413714551969518,0.14285714285714285,6.816733651926083,15905.711854494193,16159.966934967815,254.255080473622
2021-06-23 00:00:00+00:00,2021-06-24 00:00:00+00:00,2021-07-01 00:00:00+00:00,7,7,"DCR,CFX,AR,INJ,STX,SFP,AXS","GRT,1INCH,CRV,RUNE,NEO,CHZ,THETA",0.054211358112926517,0.14285714285714285,6.925700114986207,16159.966934967815,17029.09498945742,869.1280544896035
2021-06-30 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021-07-08 00:00:00+00:00,7,7,"DCR,CFX,AR,INJ,STX,SFP,AXS","GRT,1INCH,CRV,NEO,RUNE,CHZ,THETA",0.10941680320565278,0.0,0.0,17029.09498945742,18892.36412468925,1863.2691352318325
2021-07-07 00:00:00+00:00,2021-07-08 00:00:00+00:00,2021-07-15 00:00:00+00:00,7,7,"DCR,CFX,INJ,AR,STX,TWT,SFP","COMP,1INCH,CRV,NEO,RUNE,CHZ,THETA",0.044318962673030496,0.14285714285714285,8.09672748200968,18892.36412468925,19721.557377654644,829.1932529653932
2021-07-14 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-07-22 00:00:00+00:00,7,7,"CFX,DCR,AR,TWT,INJ,SFP,STX","EGLD,AXS,COMP,RUNE,NEO,CHZ,THETA",0.004729938441020558,0.14285714285714285,8.452096018994848,19721.557377654644,19806.387033993014,84.82965633837011
2021-07-21 00:00:00+00:00,2021-07-22 00:00:00+00:00,2021-07-29 00:00:00+00:00,7,7,"DCR,CFX,AR,TWT,INJ,STX,FET","NEO,SAND,COMP,RUNE,CHZ,THETA,AXS",-0.06744031520123006,0.14285714285714285,8.488451585997005,19806.387033993014,18462.149597836975,-1344.2374361560396
2021-07-28 00:00:00+00:00,2021-07-29 00:00:00+00:00,2021-08-05 00:00:00+00:00,7,7,"DCR,CFX,AR,TWT,INJ,STX,SFP","NEO,SAND,RUNE,COMP,CHZ,THETA,AXS",-0.026401811185005303,0.07142857142857142,3.9561749138222084,18462.149597836975,17970.75923517174,-491.39036266523544
2021-08-04 00:00:00+00:00,2021-08-05 00:00:00+00:00,2021-08-12 00:00:00+00:00,7,7,"DCR,CFX,AR,TWT,INJ,STX,SFP","MANA,RUNE,SAND,COMP,CHZ,THETA,AXS",0.04421300605070311,0.07142857142857142,3.8508769789653723,17970.75923517174,18761.44964499315,790.6904098214109
2021-08-11 00:00:00+00:00,2021-08-12 00:00:00+00:00,2021-08-19 00:00:00+00:00,7,7,"DCR,CFX,STX,AR,TWT,INJ,SFP","COMP,NEO,RUNE,SAND,CHZ,THETA,AXS",0.1216236887723736,0.07142857142857142,4.020310638212818,18761.44964499315,21039.266046896144,2277.8164019029937
2021-08-18 00:00:00+00:00,2021-08-19 00:00:00+00:00,2021-08-26 00:00:00+00:00,7,7,"DCR,CFX,STX,AR,SFP,TWT,INJ","GRT,SAND,NEO,RUNE,CHZ,THETA,AXS",0.002713174258199035,0.07142857142857142,4.508414152906316,21039.266046896144,21091.840827793072,52.57478089692813
2021-08-25 00:00:00+00:00,2021-08-26 00:00:00+00:00,2021-09-02 00:00:00+00:00,8,8,"DCR,CFX,STX,AR,SFP,INJ,RAY,TWT","SAND,NEO,EGLD,GRT,RUNE,CHZ,THETA,AXS",0.08642091295410287,0.12499999999999997,7.909440310422401,21091.840827793072,22906.70752770315,1814.8666999100788
2021-09-01 00:00:00+00:00,2021-09-02 00:00:00+00:00,2021-09-09 00:00:00+00:00,8,8,"DCR,CFX,STX,INJ,FET,SFP,AR,IOTA","EGLD,GRT,NEO,RUNE,SAND,CHZ,THETA,AXS",0.035044253823169245,0.125,8.590015322888682,22906.70752770315,23700.86598523419,794.1584575310408
2021-09-08 00:00:00+00:00,2021-09-09 00:00:00+00:00,2021-09-16 00:00:00+00:00,8,8,"DCR,STX,INJ,CFX,FET,SFP,TWT,AR","GRT,NEO,XTZ,RUNE,SAND,CHZ,THETA,AXS",-0.04732821450987049,0.125,8.887824744462822,23700.86598523419,22570.258491070872,-1130.6074941633196
2021-09-15 00:00:00+00:00,2021-09-16 00:00:00+00:00,2021-09-23 00:00:00+00:00,8,8,"GNO,DCR,CFX,STX,INJ,SFP,SNX,COMP","IOTA,EGLD,RAY,XEC,XTZ,CHZ,THETA,AXS",0.028206818922866646,0.4375,29.62346426953052,22570.258491070872,23177.27022110127,607.0117300303973
2021-09-22 00:00:00+00:00,2021-09-23 00:00:00+00:00,2021-09-30 00:00:00+00:00,8,8,"GNO,DCR,STX,CFX,SFP,INJ,MANA,COMP","IOTA,FET,XEC,CHZ,EGLD,XTZ,AXS,THETA",-0.03090804223697316,0.125,8.691476332912977,23177.27022110127,22452.21469783682,-725.055523264451
2021-09-29 00:00:00+00:00,2021-09-30 00:00:00+00:00,2021-10-07 00:00:00+00:00,8,8,"GNO,DCR,STX,SFP,INJ,MANA,RAY,AR","GRT,XEC,CRV,CHZ,EGLD,XTZ,THETA,AXS",-0.0051439036209619815,0.25,16.839161023377613,22452.21469783682,22319.883508330622,-132.3311895061961
2021-10-06 00:00:00+00:00,2021-10-07 00:00:00+00:00,2021-10-14 00:00:00+00:00,8,8,"GNO,DCR,STX,SFP,INJ,MANA,AR,SNX","GRT,XEC,CRV,CHZ,XTZ,EGLD,THETA,AXS",0.13213154339566374,0.0625,4.184978157811992,22319.883508330622,25264.859186539958,2944.9756782093355
2021-10-13 00:00:00+00:00,2021-10-14 00:00:00+00:00,2021-10-21 00:00:00+00:00,8,8,"GNO,DCR,SFP,INJ,STX,MANA,RAY,CFX","CRV,XEC,FET,EGLD,CHZ,XTZ,THETA,AXS",0.020889528770767066,0.1875,14.211483292428728,25264.859186539958,25778.41870611414,513.5595195741807
2021-10-20 00:00:00+00:00,2021-10-21 00:00:00+00:00,2021-10-28 00:00:00+00:00,8,8,"GNO,DCR,INJ,RAY,CFX,STX,MANA,SFP","IOTA,XEC,EGLD,FET,CHZ,XTZ,THETA,AXS",-0.032611308808002275,0.0625,4.833453507396401,25778.41870611414,24932.917279599675,-845.5014265144637
2021-10-27 00:00:00+00:00,2021-10-28 00:00:00+00:00,2021-11-04 00:00:00+00:00,8,8,"GNO,DCR,INJ,CFX,RAY,SNX,STX,AR","NEO,EGLD,GRT,XEC,CHZ,XTZ,THETA,AXS",0.013760164590076826,0.25,18.699687959699755,24932.917279599675,25257.298637118038,324.3813575183631
2021-11-03 00:00:00+00:00,2021-11-04 00:00:00+00:00,2021-11-11 00:00:00+00:00,8,8,"GNO,DCR,INJ,CFX,RAY,AR,STX,SNX","XEC,CRV,XTZ,1INCH,GRT,CHZ,THETA,AXS",-0.019668624237632035,0.125,9.471486988919265,25257.298637118038,24751.050833977988,-506.24780314004965
2021-11-10 00:00:00+00:00,2021-11-11 00:00:00+00:00,2021-11-18 00:00:00+00:00,8,8,"GNO,DCR,INJ,CFX,RAY,STX,SFP,AR","XTZ,SAND,CRV,GRT,MANA,CHZ,THETA,AXS",-0.06853966784526325,0.1875,13.922466094112618,24751.050833977988,23040.6995649018,-1710.351269076189
2021-11-17 00:00:00+00:00,2021-11-18 00:00:00+00:00,2021-11-25 00:00:00+00:00,8,8,"DCR,GNO,INJ,CFX,SFP,RAY,STX,SNX","XTZ,GRT,EGLD,THETA,CHZ,AXS,SAND,MANA",-0.11428479569560493,0.125,8.640262336838175,23040.6995649018,20398.857660106347,-2641.841904795452
2021-11-24 00:00:00+00:00,2021-11-25 00:00:00+00:00,2021-12-02 00:00:00+00:00,9,9,"GNO,DCR,CFX,INJ,SFP,RAY,STX,SNX,COMP","ENS,GRT,CRV,THETA,EGLD,CHZ,AXS,SAND,MANA",0.06859381377952485,0.16666666666666663,10.19942883005317,20398.857660106347,21787.893674928662,1389.0360148223153
2021-12-01 00:00:00+00:00,2021-12-02 00:00:00+00:00,2021-12-09 00:00:00+00:00,9,9,"GNO,DCR,CFX,INJ,STX,SFP,RAY,SNX,COMP","GRT,IOTA,THETA,CRV,CHZ,EGLD,AXS,MANA,SAND",0.011516407994334432,0.05555555555555555,3.6313156124881103,21787.893674928662,22035.18063221383,247.28695728516686
2021-12-08 00:00:00+00:00,2021-12-09 00:00:00+00:00,2021-12-16 00:00:00+00:00,9,9,"GNO,DCR,CFX,INJ,STX,COMP,RAY,TWT,JASMY","GRT,ENS,CRV,CHZ,EGLD,THETA,AXS,MANA,SAND",-0.010075508228917934,0.16666666666666669,11.017590316106915,22035.18063221383,21802.14739811216,-233.03323410166922
2021-12-15 00:00:00+00:00,2021-12-16 00:00:00+00:00,2021-12-23 00:00:00+00:00,9,9,"GNO,DCR,CFX,INJ,RAY,TWT,STX,JASMY,FET","ENS,1INCH,CRV,CHZ,THETA,EGLD,AXS,MANA,SAND",-0.01055695602391666,0.1111111111111111,7.267382466037386,21802.14739811216,21564.7157043373,-237.431693774859
2021-12-22 00:00:00+00:00,2021-12-23 00:00:00+00:00,2021-12-30 00:00:00+00:00,9,9,"GNO,DCR,CFX,RAY,INJ,TWT,STX,FET,JASMY","1INCH,CHZ,XTZ,CRV,THETA,AXS,EGLD,MANA,SAND",-0.02704144083236013,0.05555555555555555,3.594119284056217,21564.7157043373,20977.98060126774,-586.7351030695609
2021-12-29 00:00:00+00:00,2021-12-30 00:00:00+00:00,2022-01-06 00:00:00+00:00,9,9,"DCR,GNO,INJ,CFX,RAY,STX,TWT,FET,JASMY","ENS,CHZ,1INCH,THETA,CRV,AXS,EGLD,MANA,SAND",0.03499848799583352,0.05555555555555555,3.49633010021129,20977.98060126774,21708.68187341783,730.7012721500905
2022-01-05 00:00:00+00:00,2022-01-06 00:00:00+00:00,2022-01-13 00:00:00+00:00,9,9,"DCR,GNO,INJ,CFX,RAY,STX,TWT,CVX,XEC","GRT,1INCH,IOTA,THETA,AXS,EGLD,CRV,MANA,SAND",-0.013148965711104368,0.22222222222222227,14.472454582278557,21708.68187341783,21408.762705248708,-299.9191681691227
2022-01-12 00:00:00+00:00,2022-01-13 00:00:00+00:00,2022-01-20 00:00:00+00:00,9,9,"DCR,GNO,CFX,INJ,RAY,TWT,STX,SFP,CVX","XTZ,CHZ,GRT,THETA,AXS,EGLD,CRV,MANA,SAND",0.015980461981403384,0.16666666666666669,10.704381352624356,21408.762705248708,21740.1802423762,331.4175371274905
2022-01-19 00:00:00+00:00,2022-01-20 00:00:00+00:00,2022-01-27 00:00:00+00:00,9,9,"DCR,GNO,CFX,INJ,RAY,TWT,SFP,CVX,XEC","GRT,1INCH,CHZ,EGLD,THETA,AXS,MANA,CRV,SAND",0.005279599230838572,0.1111111111111111,7.246726747458732,21740.1802423762,21847.712954514678,107.53271213847984
2022-01-26 00:00:00+00:00,2022-01-27 00:00:00+00:00,2022-02-03 00:00:00+00:00,10,10,"GNO,DCR,INJ,CFX,TWT,RAY,CVX,SFP,XEC,IMX","AR,1INCH,CHZ,GRT,EGLD,AXS,THETA,CRV,MANA,SAND",-0.02053234497722852,0.09999999999999987,6.554313886354395,21847.712954514678,21392.573861282763,-455.13909323191547
2022-02-02 00:00:00+00:00,2022-02-03 00:00:00+00:00,2022-02-10 00:00:00+00:00,10,10,"GNO,DCR,INJ,CFX,TWT,RAY,CVX,IMX,SFP,XEC","1INCH,RUNE,GRT,CHZ,EGLD,AXS,CRV,THETA,MANA,SAND",-0.049368516444107634,0.05,3.2088860791924145,21392.573861282763,20333.245340751044,-1059.3285205317188
2022-02-09 00:00:00+00:00,2022-02-10 00:00:00+00:00,2022-02-17 00:00:00+00:00,10,10,"GNO,DCR,INJ,CFX,TWT,CVX,RAY,STX,SFP,FET","GRT,IOTA,XTZ,CHZ,EGLD,THETA,CRV,AXS,MANA,SAND",0.007376201518052511,0.19999999999999998,12.199947204450625,20333.245340751044,20471.027508695974,137.78216794492982
2022-02-16 00:00:00+00:00,2022-02-17 00:00:00+00:00,2022-02-24 00:00:00+00:00,10,10,"GNO,DCR,CFX,INJ,TWT,CVX,RAY,STX,SFP,FET","IOTA,CHZ,IMX,XTZ,CRV,EGLD,THETA,AXS,MANA,SAND",0.02886113075951434,0.05,3.070654126304396,20471.027508695974,21058.773856279757,587.7463475837831
2022-02-23 00:00:00+00:00,2022-02-24 00:00:00+00:00,2022-03-03 00:00:00+00:00,10,10,"GNO,DCR,CFX,TWT,CVX,STX,RAY,SFP,FET,COMP","NEO,GRT,XTZ,CHZ,CRV,THETA,EGLD,AXS,MANA,SAND",0.0058142566886810855,0.15,9.47644823532589,21058.773856279757,21171.738524793727,112.96466851397054
2022-03-02 00:00:00+00:00,2022-03-03 00:00:00+00:00,2022-03-10 00:00:00+00:00,10,10,"DCR,GNO,CFX,TWT,CVX,SFP,STX,RAY,FET,XEC","XTZ,NEO,GRT,CHZ,CRV,THETA,EGLD,AXS,SAND,MANA",0.01674787656115885,0.05,3.1757607787190594,21171.738524793727,21523.144427413386,351.4059026196592
2022-03-09 00:00:00+00:00,2022-03-10 00:00:00+00:00,2022-03-17 00:00:00+00:00,10,10,"DCR,GNO,CFX,RAY,STX,TWT,CVX,SFP,COMP,XEC","JASMY,RUNE,GRT,CRV,CHZ,THETA,EGLD,AXS,MANA,SAND",-0.06680483621561567,0.15,9.685414992336025,21523.144427413386,20075.608874102658,-1447.5355533107286
