symbol,direction,signal_timestamp,entry_timestamp,entry_price,entry_execution_price,exit_timestamp,exit_price,exit_execution_price,position_size,allocated_notional,gross_return,fees,slippage,net_return,net_pnl,exit_reason,holding_period_bars,entry_regime,reference_level
ETH,long,2018-12-19 00:00:00+00:00,2018-12-19 04:00:00+00:00,102.64,102.69131999999999,2018-12-23 04:00:00+00:00,127.70999999999999,127.646145,31.331221860542207,3217.4445300719349,0.24412968885783135,3.6083771093549375,3.6085734777873024,0.24188661970164582,778.25678145665063,time_exit,24,sideways,97
BTC,long,2018-12-24 04:00:00+00:00,2018-12-24 08:00:00+00:00,4160.0600000000004,4162.1400300000005,2018-12-24 12:00:00+00:00,4105.9700000000003,4103.9170150000009,0.79481834892672421,3308.1452666464265,-0.01299571845496033,3.285006906320509,3.2849961583889336,-0.014981726485184973,-49.561727558156072,reference_failure,1,bull,4139.9899999999998
ETH,long,2019-01-02 12:00:00+00:00,2019-01-02 16:00:00+00:00,148.62,148.69431,2019-01-06 16:00:00+00:00,150.91,150.83454499999999,26.871918041306255,3995.7013115285854,0.015400723807118051,4.0244574212831523,4.0244728054562886,0.013386326433741746,53.487762087851664,time_exit,24,bull,145.41999999999999
BTC,long,2019-01-06 20:00:00+00:00,2019-01-07 00:00:00+00:00,3987.6199999999999,3989.6138099999998,2019-01-10 04:00:00+00:00,3857.8670383525059,3855.9381048333298,0.81676665819649119,3258.5835390882708,-0.032522687113792095,3.2039926095927509,3.2039661151193557,-0.034489173057100149,-112.38585160063325,atr_stop,19,bull,3903.5
BTC,long,2019-01-19 12:00:00+00:00,2019-01-19 16:00:00+00:00,3685.6399999999999,3687.4828199999997,2019-01-20 00:00:00+00:00,3665.75,3663.9171250000004,0.85321012763054394,3146.1976874876377,-0.0053939234352825749,3.1361444426683116,3.1361402000804834,-0.0073875313600781263,-23.242634081320205,reference_failure,2,sideways,3671.8699999999999
ETH,long,2019-02-08 16:00:00+00:00,2019-02-08 20:00:00+00:00,119.73,119.78986499999999,2019-02-12 20:00:00+00:00,122.59,122.52870500000002,33.802434568370515,4049.1890736164369,0.02387514169082668,4.0954788035630552,4.0955029723029215,0.021852272018171359,88.483981089673676,time_exit,24,bull,111.15000000000001
BTC,long,2019-02-08 20:00:00+00:00,2019-02-09 00:00:00+00:00,3660.27,3662.1001349999997,2019-02-13 00:00:00+00:00,3631.5100000000002,3629.6942450000006,0.85277707825603122,3122.9550534063173,-0.0078534171485727996,3.1091375533100747,3.1091314218423074,-0.0098445661945284549,-30.744137745795637,time_exit,24,bull,3526.4000000000001
ETH,long,2019-02-17 16:00:00+00:00,2019-02-17 20:00:00+00:00,129.11000000000001,129.174555,2019-02-21 20:00:00+00:00,144.34999999999999,144.27782500000001,32.031641639532729,4137.6730547061106,0.11797989162803758,4.3795643208186643,4.3796863613724,0.11586294073163254,479.4029679042871,time_exit,24,bull,126.48999999999999
BTC,long,2019-02-18 04:00:00+00:00,2019-02-18 08:00:00+00:00,3732.1700000000001,3734.0360849999997,2019-02-22 08:00:00+00:00,3939.98,3938.0100100000004,0.82811489907187696,3092.2109156605216,0.055652916916039914,3.1766678388178566,3.1767108614565336,0.053598277412603174,165.73717847585232,time_exit,24,bull,3700.1100000000001
BTC,long,2019-02-23 20:00:00+00:00,2019-02-24 00:00:00+00:00,4118,4120.0590000000002,2019-02-24 12:00:00+00:00,4014.3700945701617,4012.3629095228766,0.79075277663168742,3257.9480941363736,-0.025152529473446456,3.2153676028477922,3.2153471164390344,-0.027126383731855538,-88.376350180010675,atr_stop,3,bull,4016.48
ETH,long,2019-02-23 20:00:00+00:00,2019-02-24 00:00:00+00:00,157.75,157.82887499999998,2019-02-24 12:00:00+00:00,151.26404617233678,151.1884141492506,29.253683919437417,4617.0760226103976,-0.041094849264199755,4.5199470512067874,4.5198996166955707,-0.043052765188397908,-198.77788985842759,atr_stop,3,bull,150
BTC,long,2019-03-16 04:00:00+00:00,2019-03-16 08:00:00+00:00,4010,4012.0049999999997,2019-03-20 08:00:00+00:00,4009.9299999999998,4007.9250350000002,0.79002188281329733,3169.5717439563628,-1.7447635284642896e-05,3.1679601131408068,3.1679600993148576,-0.0020164306917612139,-6.391221744252725,time_exit,24,bull,3971.75
ETH,long,2019-03-16 04:00:00+00:00,2019-03-16 08:00:00+00:00,141.44,141.51071999999999,2019-03-16 12:00:00+00:00,136.95947325611846,136.89099351949039,31.222356389339058,4418.2981327519701,-0.03166210124492011,4.3461787594541015,4.3461437863033527,-0.033629447558950615,-148.58492535519179,atr_stop,1,bull,139.34
BTC,long,2019-03-29 12:00:00+00:00,2019-03-29 16:00:00+00:00,4087.1399999999999,4089.1835699999997,2019-04-02 16:00:00+00:00,4733.8500000000004,4731.483075000001,0.77354818341210096,3163.1805222121097,0.15815137396729795,3.411605329861731,3.4117303951975146,0.15599426163142421,493.43800996938091,time_exit,24,bull,4069.3200000000002
ETH,long,2019-03-29 12:00:00+00:00,2019-03-29 16:00:00+00:00,140.91999999999999,140.99045999999998,2019-04-02 16:00:00+00:00,155.19999999999999,155.1224,30.283702935622589,4269.7132073967787,0.10128344853970972,4.4836969438288001,4.4838050566478795,0.099183189912282116,423.48377592021387,time_exit,24,bull,140.13999999999999
ETH,long,2019-04-02 16:00:00+00:00,2019-04-02 20:00:00+00:00,159.59,159.66979499999999,2019-04-03 20:00:00+00:00,153.88412165041669,153.8071795895915,29.393142161402491,4693.1969833169924,-0.035735489918950016,4.6070366392191096,4.6069947107948828,-0.037698763862653487,-176.92772483498499,atr_stop,6,bull,152.31
BTC,long,2019-05-03 04:00:00+00:00,2019-05-03 08:00:00+00:00,5695.6599999999999,5698.5078299999996,2019-05-07 08:00:00+00:00,5935.25,5932.2823750000007,0.64168000488322408,3656.6185321814905,0.04204433987765533,3.7316227577700776,3.7316611927975405,0.040003305549112689,146.27682841940413,time_exit,24,bull,5538
ETH,long,2019-05-03 12:00:00+00:00,2019-05-03 16:00:00+00:00,168.28999999999999,168.37414499999997,2019-05-04 04:00:00+00:00,162.47011279774381,162.38887774134494,26.822819254595228,4516.2692584820079,-0.034565207159663283,4.4359983875473326,4.4359593611009966,-0.036529651093555375,-164.97774025689782,atr_stop,3,bull,166.24000000000001
BTC,long,2019-05-10 04:00:00+00:00,2019-05-10 08:00:00+00:00,6371.4399999999996,6374.6257199999991,2019-05-14 08:00:00+00:00,8321.6599999999999,8317.499170000001,0.59656763042095817,3802.895360600894,0.30593482435859787,4.382423065738041,4.3827139252681286,0.30362996551819549,1154.672987208555,time_exit,24,bull,6224.5500000000002
ETH,long,2019-05-30 04:00:00+00:00,2019-05-30 08:00:00+00:00,283.13999999999999,283.28156999999999,2019-05-30 16:00:00+00:00,268.36094495409628,268.22676448161923,15.360305713587756,4351.2915182251099,-0.05217090206716838,4.235668310614642,4.2356115579138613,-0.054117744707576881,-235.48208353155113,atr_stop,2,bull,279.58999999999997
BTC,long,2019-06-12 16:00:00+00:00,2019-06-12 20:00:00+00:00,8118.54,8122.5992699999997,2019-06-13 04:00:00+00:00,8082.0100000000002,8077.9689950000011,0.61034259884267916,4957.5683478094488,-0.0044973288458190486,4.9439484687941668,4.9439428948396955,-0.0064918331410554276,-32.183706499356781,reference_failure,2,bull,8100
ETH,long,2019-06-12 16:00:00+00:00,2019-06-12 20:00:00+00:00,255.86000000000001,255.98793000000001,2019-06-16 20:00:00+00:00,265.77999999999997,265.64711,16.078138663387602,4115.8094346935586,0.038751827088097317,4.1934602524008691,4.1935001261842233,0.036714084449215985,151.10817516221923,time_exit,24,bull,253.28
BTC,long,2019-06-14 16:00:00+00:00,2019-06-14 20:00:00+00:00,8385.8600000000006,8390.0529299999998,2019-06-18 20:00:00+00:00,9071.6299999999992,9067.0941849999999,0.58705048494969292,4925.3846413100919,0.081736075531528105,5.1241133398494414,5.124213985251342,0.079655359390265509,392.33328373884933,time_exit,24,bull,8309.8199999999997
BTC,long,2019-06-20 20:00:00+00:00,2019-06-21 00:00:00+00:00,9518.0599999999995,9522.8190299999987,2019-06-25 00:00:00+00:00,11056.59,11051.061705,0.55841845868291606,5317.7179250489407,0.16156245279398121,5.7444173845824196,5.7446321704698544,0.15940193023205038,847.65450168237498,time_exit,24,bull,9444
ETH,long,2019-06-21 04:00:00+00:00,2019-06-21 08:00:00+00:00,286.13,286.27306499999997,2019-06-25 08:00:00+00:00,314.13999999999999,313.98293000000001,14.905061396033814,4266.9176098557782,0.097843644493763302,4.4734262294061828,4.4735306020979344,0.095746824810430689,408.54381287140285,time_exit,24,bull,277.06
ETH,long,2019-06-26 04:00:00+00:00,2019-06-26 08:00:00+00:00,330.5,330.66524999999996,2019-06-27 08:00:00+00:00,314.16868025605572,314.01159591592773,14.139560848099951,4675.4614227271813,-0.049389283403515429,4.5577237450947079,4.5576660156713249,-0.051338906967182657,-240.03307901004223,atr_stop,6,bull,321.69999999999999
ETH,long,2019-07-09 00:00:00+00:00,2019-07-09 04:00:00+00:00,314.52999999999997,314.68726499999997,2019-07-09 16:00:00+00:00,307.93000000000001,307.77603500000004,14.094718271224417,4435.4283437171398,-0.020973203348409939,4.3867224238383233,4.3866991675527016,-0.022951235888112386,-101.79856218147169,reference_failure,3,bull,309.99000000000001
BTC,long,2019-08-01 20:00:00+00:00,2019-08-02 00:00:00+00:00,10375,10380.1875,2019-08-06 00:00:00+00:00,11830,11824.085000000001,0.59395578612923094,6165.3724267313164,0.14017087841621356,6.5941780640825822,6.5943941154992247,0.13803174208076693,851.01709663844917,time_exit,24,sideways,10188.66
ETH,long,2019-08-05 04:00:00+00:00,2019-08-05 08:00:00+00:00,228.09999999999999,228.21404999999999,2019-08-08 16:00:00+00:00,221.99000000000001,221.87900500000003,18.989320690534473,4333.6297815356684,-0.026773110595075044,4.2734806809886852,4.2734516748006843,-0.028745344677507591,-124.57168177495471,reference_failure,20,sideways,224.50999999999999
BTC,long,2019-09-03 16:00:00+00:00,2019-09-03 20:00:00+00:00,10646.290000000001,10651.613145000001,2019-09-04 16:00:00+00:00,10406.690000000001,10401.486655000001,0.65871614260262035,7016.3895233697658,-0.022494245400986195,6.9340083450419998,6.9339688879451851,-0.024470757278896704,-171.69636500057527,reference_failure,5,bull,10475
ETH,long,2019-09-14 20:00:00+00:00,2019-09-15 00:00:00+00:00,188.13999999999999,188.23406999999997,2019-09-19 00:00:00+00:00,210.27000000000001,210.16486500000002,22.360766569838894,4209.058099760714,0.11756638954892716,4.4542527936037093,4.4543765045442623,0.11544985205122563,485.93513489238728,time_exit,24,bull,185.5
BTC,long,2019-10-09 16:00:00+00:00,2019-10-09 20:00:00+00:00,8579.75,8584.0398750000004,2019-10-11 08:00:00+00:00,8387.6900000000005,8383.4961550000007,0.79737434332097523,6844.6931583691912,-0.022374080595705469,6.7647389498481187,6.7647006639191645,-0.024350712608380058,-166.67315599199338,reference_failure,9,sideways,8497
ETH,long,2019-10-09 16:00:00+00:00,2019-10-09 20:00:00+00:00,191.63999999999999,191.73581999999999,2019-10-11 08:00:00+00:00,183.33973316228608,183.24806329570495,24.486782045488951,4694.9932346531014,-0.043290120947217403,4.5910743104164968,4.591023498709971,-0.045245842148550486,-212.42892278362669,atr_stop,9,bull,184.87
BTC,long,2019-12-23 00:00:00+00:00,2019-12-23 04:00:00+00:00,7589.5500000000002,7593.3447749999996,2019-12-23 16:00:00+00:00,7388.0464308282553,7384.3524076128415,0.87945697189512895,6678.0200023771986,-0.026536865524026579,6.5861201050914469,6.5860758016609617,-0.028509335792468941,-190.3859146765958,atr_stop,3,bull,7456.6700000000001
ETH,long,2020-01-06 04:00:00+00:00,2020-01-06 08:00:00+00:00,138.87,138.939435,2020-01-08 20:00:00+00:00,137.88999999999999,137.821055,32.262721608659739,4482.5643118694752,-0.0070534330300106533,4.4645233205731287,4.4645154162058098,-0.009045381860088908,-40.546505913266067,reference_failure,15,bull,138.19
BTC,long,2020-01-06 08:00:00+00:00,2020-01-06 12:00:00+00:00,7544.7200000000003,7548.4923600000002,2020-01-10 12:00:00+00:00,7841.0299999999997,7837.1094849999999,0.8594609066678055,6487.6340877006032,0.039254196184945134,6.6116616556667811,6.6117253223818633,0.037215951302559142,241.44347427668836,time_exit,24,bull,7528.4499999999998
BTC,long,2020-01-14 04:00:00+00:00,2020-01-14 08:00:00+00:00,8509.8500000000004,8514.1049249999996,2020-01-18 08:00:00+00:00,8843.6299999999992,8839.2081849999995,0.79034468346974152,6729.0775619772921,0.039203181419566406,6.8575493785371329,6.8576153288484329,0.037164987539192187,250.08608374114382,time_exit,24,bull,8455
ETH,long,2020-01-14 04:00:00+00:00,2020-01-14 08:00:00+00:00,149,149.0745,2020-01-18 08:00:00+00:00,168.09999999999999,168.01595,29.797301389279919,4442.0178059562095,0.12812385753432004,4.7242198531561979,4.7243621352700655,0.12599676520800004,559.67987454681997,time_exit,24,bull,148.05000000000001
BTC,long,2020-01-28 04:00:00+00:00,2020-01-28 08:00:00+00:00,9039.6800000000003,9044.1998399999993,2020-02-01 08:00:00+00:00,9423.0200000000004,9418.3084900000013,0.77167286981558303,6979.1636457184368,0.042385175779132298,7.123508393502604,7.1235823467706947,0.040343800699897174,281.5659871748324,time_exit,24,bull,9000
ETH,long,2020-01-29 00:00:00+00:00,2020-01-29 04:00:00+00:00,176.47,176.558235,2020-01-30 00:00:00+00:00,173.68000000000001,173.59316000000001,28.328883557898219,5001.6976805030299,-0.01580215162436344,4.9596990482953132,4.9596792888988199,-0.017785353923027068,-88.956963463729949,reference_failure,5,bull,174.55000000000001
ETH,long,2020-01-30 20:00:00+00:00,2020-01-31 00:00:00+00:00,184.71000000000001,184.80235500000001,2020-01-31 12:00:00+00:00,177.88637457344782,177.79743138616112,26.583756018906247,4912.7407170392989,-0.036923909473730372,4.8196321268986146,4.8195867774996,-0.038885995294984009,-191.03681240826654,atr_stop,3,bull,178.44999999999999
ETH,long,2020-02-02 08:00:00+00:00,2020-02-02 12:00:00+00:00,191.75999999999999,191.85587999999998,2020-02-06 12:00:00+00:00,210.38,210.27481,24.61068122921764,4721.7039046310319,0.097052016336429223,4.9483551120376692,4.948469674758476,0.094955988083346821,448.35405970123639,time_exit,24,bull,187
BTC,long,2020-02-06 00:00:00+00:00,2020-02-06 04:00:00+00:00,9635.2000000000007,9640.017600000001,2020-02-10 04:00:00+00:00,10090.440000000001,10085.394780000001,0.75318634614248714,7260.7296328932689,0.047223980171986382,7.4284556383229905,7.428541358461259,0.045177767498059289,328.02355522112146,time_exit,24,bull,9618.7900000000009
BTC,long,2020-02-11 20:00:00+00:00,2020-02-12 00:00:00+00:00,10223.08,10228.19154,2020-02-13 12:00:00+00:00,10151.66,10146.58417,0.74194476691569566,7588.7531881143905,-0.0069826615702975065,7.5584791075577638,7.5584658601336878,-0.0089746811541426916,-68.10664022081049,reference_failure,9,bull,10194
ETH,long,2020-03-07 00:00:00+00:00,2020-03-07 04:00:00+00:00,243.84,243.96191999999999,2020-03-07 20:00:00+00:00,238.65000000000001,238.53067500000003,21.192069501388854,5170.0579643322671,-0.02127381191294116,5.1125083035727323,5.112480806861786,-0.023251543919231173,-120.21182982264263,reference_failure,4,bull,241.40000000000001
ETH,long,2020-04-06 12:00:00+00:00,2020-04-06 16:00:00+00:00,161.30000000000001,161.38065,2020-04-10 12:00:00+00:00,153.61502674264764,153.53821922927634,31.291521842981943,5049.8461345096239,-0.047620165474314108,4.9271453376275378,4.9270852189996024,-0.049571557713631122,-250.32873910180086,atr_stop,23,bull,151
BTC,long,2020-04-06 20:00:00+00:00,2020-04-07 00:00:00+00:00,7329.8999999999996,7333.564949999999,2020-04-10 04:00:00+00:00,7175.7700000000004,7172.1821150000005,1.0255103212651824,7520.6465478935797,-0.021017063467883956,7.437896666409813,7.4378571509326639,-0.022995052158431974,-172.93765963394424,reference_failure,19,bull,7198
BTC,long,2020-04-18 16:00:00+00:00,2020-04-18 20:00:00+00:00,7211.1999999999998,7214.8055999999997,2020-04-19 08:00:00+00:00,7145.4899999999998,7141.9172550000003,1.0184209105037614,7347.7088882596363,-0.0091076605030078767,7.3105933809196308,7.3105766508094643,-0.01109755561917003,-81.541608060931296,reference_failure,3,bull,7190
ETH,long,2020-04-18 16:00:00+00:00,2020-04-18 20:00:00+00:00,182.5,182.59125,2020-04-20 12:00:00+00:00,173.34568495830857,173.25901211582942,26.28558266295796,4799.5173954078227,-0.050135562584140439,4.6768657402404461,4.6768055836141018,-0.052084440055197044,-249.98017607499418,atr_stop,10,bull,174.96000000000001
BTC,long,2020-04-23 16:00:00+00:00,2020-04-23 20:00:00+00:00,7522,7525.7609999999995,2020-04-27 20:00:00+00:00,7698.7399999999998,7694.8906299999999,0.96550598407240218,7266.1672801987052,0.023484668195017062,7.347815115123181,7.3478577760045276,0.021462188898239046,155.94785473382845,time_exit,24,bull,7293.0799999999999
BTC,long,2020-04-29 04:00:00+00:00,2020-04-29 08:00:00+00:00,7945,7948.9724999999999,2020-05-03 08:00:00+00:00,8990.75,8986.2546250000014,0.93372006695614229,7422.1151349325337,0.13155788373906188,7.9063807025362394,7.9066248119748028,0.12942735824504381,960.62475450487477,time_exit,24,bull,7792.0200000000004
ETH,long,2020-04-29 08:00:00+00:00,2020-04-29 12:00:00+00:00,207.47,207.573735,2020-05-03 12:00:00+00:00,214.03999999999999,213.93298000000001,21.917692136400728,4549.5372193328285,0.031651403295315732,4.6192272063978015,4.6192632062066448,0.02962075930512122,134.7607469235482,time_exit,24,bull,200
BTC,long,2020-05-07 16:00:00+00:00,2020-05-07 20:00:00+00:00,9863.9300000000003,9868.8619650000001,2020-05-10 00:00:00+00:00,9419.4695747550159,9414.759839967639,0.84941302443654243,8382.7398894374091,-0.045036644227193265,8.1898797597240112,8.1897853771047586,-0.04699061934187717,-393.91013918652283,atr_stop,13,bull,9460
ETH,long,2020-05-29 00:00:00+00:00,2020-05-29 04:00:00+00:00,221.88999999999999,222.00094499999997,2020-06-02 04:00:00+00:00,247.25999999999999,247.13637,21.100351470379451,4684.2979662563766,0.11427879282225582,4.9494811171850586,4.9496149461638002,0.11216554209938173,525.41682074017785,time_exit,24,bull,215.58000000000001
BTC,long,2020-06-02 00:00:00+00:00,2020-06-02 04:00:00+00:00,10096.870000000001,10101.918435,2020-06-02 12:00:00+00:00,9746.3729128808118,9741.4997264243721,0.79082303046241986,7988.8297502508858,-0.03469609157650945,7.8463160425753209,7.8462467472816746,-0.036660404658705771,-292.87373139370482,atr_stop,2,bull,9740
